ch,keV,net,fit,model,continuum_raw,Ac-228,Tl-208,Pb-212,Bi-212,Ra-224,Th-228,Rn-220,Th-232,Backscatter,DE-1588,SE-1631,DE-1631,SE-1588,Xray-La,continuum
6900,2636.770,671.068,671.068,638.015,88.964,0.000,638.015,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6901,2637.054,701.543,701.543,636.282,88.913,0.000,636.282,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6902,2637.338,694.650,694.650,634.532,88.863,0.000,634.532,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6903,2637.622,676.057,676.057,632.767,88.812,0.000,632.767,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6904,2637.906,685.197,685.197,630.985,88.762,0.000,630.985,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6905,2638.189,645.413,645.413,629.187,88.711,0.000,629.187,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6906,2638.473,721.344,721.344,627.374,88.661,0.000,627.374,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6907,2638.756,673.965,673.965,625.545,88.610,0.000,625.545,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6908,2639.039,713.899,713.899,623.701,88.560,0.000,623.701,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6909,2639.322,717.185,717.185,621.842,88.509,0.000,621.842,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6910,2639.605,721.100,721.100,619.967,88.459,0.000,619.967,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6911,2639.888,763.416,763.416,618.079,88.408,0.000,618.079,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6912,2640.171,693.310,693.310,616.175,88.358,0.000,616.175,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6913,2640.453,735.358,735.358,614.257,88.307,0.000,614.257,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6914,2640.736,744.628,744.628,612.325,88.257,0.000,612.325,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6915,2641.018,731.617,731.617,610.379,88.206,0.000,610.379,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6916,2641.300,755.364,755.364,608.420,88.156,0.000,608.420,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6917,2641.582,767.850,767.850,606.447,88.105,0.000,606.447,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6918,2641.864,707.605,707.605,604.460,88.055,0.000,604.460,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6919,2642.146,770.639,770.639,602.460,88.004,0.000,602.460,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6920,2642.428,763.521,763.521,600.448,87.954,0.000,600.448,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6921,2642.709,724.895,724.895,598.422,87.903,0.000,598.422,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6922,2642.991,705.344,705.344,596.385,87.853,0.000,596.385,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6923,2643.272,713.730,713.730,594.334,87.802,0.000,594.334,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6924,2643.553,717.195,717.195,592.272,87.752,0.000,592.272,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6925,2643.834,736.529,736.529,590.198,87.701,0.000,590.198,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6926,2644.115,739.890,739.890,588.112,87.651,0.000,588.112,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6927,2644.396,715.927,715.927,586.015,87.600,0.000,586.015,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6928,2644.676,707.155,707.155,583.906,87.550,0.000,583.906,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6929,2644.957,790.249,790.249,581.786,87.499,0.000,581.786,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6930,2645.237,757.447,757.447,579.656,87.449,0.000,579.656,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6931,2645.517,744.730,744.730,577.515,87.398,0.000,577.515,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6932,2645.797,737.339,737.339,575.363,87.348,0.000,575.363,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6933,2646.077,758.387,758.387,573.201,87.297,0.000,573.201,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6934,2646.357,752.200,752.200,571.029,87.247,0.000,571.029,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6935,2646.637,731.408,731.408,568.847,87.196,0.000,568.847,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6936,2646.916,714.194,714.194,566.656,87.146,0.000,566.656,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6937,2647.196,730.630,730.630,564.455,87.095,0.000,564.455,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6938,2647.475,723.897,723.897,562.245,87.044,0.000,562.245,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6939,2647.754,798.250,798.250,560.027,86.994,0.000,560.027,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6940,2648.033,723.912,723.912,557.799,86.943,0.000,557.799,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6941,2648.312,778.510,778.510,555.563,86.893,0.000,555.563,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6942,2648.591,731.341,731.341,553.318,86.842,0.000,553.318,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6943,2648.870,782.092,782.092,551.066,86.792,0.000,551.066,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6944,2649.148,744.249,744.249,548.805,86.741,0.000,548.805,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6945,2649.427,777.588,777.588,546.537,86.691,0.000,546.537,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6946,2649.705,727.730,727.730,544.262,86.640,0.000,544.262,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6947,2649.983,814.207,814.207,541.979,86.590,0.000,541.979,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6948,2650.261,795.479,795.479,539.689,86.539,0.000,539.689,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6949,2650.539,818.772,818.772,537.392,86.489,0.000,537.392,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6950,2650.817,755.577,755.577,535.089,86.438,0.000,535.089,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6951,2651.094,769.122,769.122,532.779,86.388,0.000,532.779,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6952,2651.372,753.674,753.674,530.463,86.337,0.000,530.463,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6953,2651.649,746.687,746.687,528.141,86.287,0.000,528.141,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6954,2651.926,714.885,714.885,525.813,86.236,0.000,525.813,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6955,2652.203,768.832,768.832,523.480,86.186,0.000,523.480,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6956,2652.480,760.297,760.297,521.141,86.135,0.000,521.141,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6957,2652.757,763.017,763.017,518.797,86.085,0.000,518.797,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6958,2653.034,772.027,772.027,516.448,86.034,0.000,516.448,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6959,2653.310,789.027,789.027,514.095,85.984,0.000,514.095,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6960,2653.587,770.759,770.759,511.737,85.933,0.000,511.737,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6961,2653.863,765.866,765.866,509.374,85.883,0.000,509.374,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6962,2654.139,714.658,714.658,507.008,85.832,0.000,507.008,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6963,2654.415,768.501,768.501,504.637,85.782,0.000,504.637,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6964,2654.691,725.512,725.512,502.263,85.731,0.000,502.263,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6965,2654.967,800.391,800.391,499.885,85.681,0.000,499.885,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6966,2655.242,783.568,783.568,497.504,85.630,0.000,497.504,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6967,2655.518,768.136,768.136,495.120,85.580,0.000,495.120,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6968,2655.793,782.292,782.292,492.733,85.529,0.000,492.733,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6969,2656.068,782.807,782.807,490.343,85.479,0.000,490.343,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6970,2656.343,773.712,773.712,487.951,85.428,0.000,487.951,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6971,2656.618,749.890,749.890,485.557,85.378,0.000,485.557,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6972,2656.893,784.085,784.085,483.160,85.327,0.000,483.160,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6973,2657.168,745.583,745.583,480.762,85.277,0.000,480.762,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6974,2657.442,731.905,731.905,478.361,85.226,0.000,478.361,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6975,2657.717,788.137,788.137,475.960,85.176,0.000,475.960,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6976,2657.991,766.548,766.548,473.557,85.125,0.000,473.557,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6977,2658.265,759.932,759.932,471.152,85.075,0.000,471.152,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6978,2658.539,727.510,727.510,468.747,85.024,0.000,468.747,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6979,2658.813,779.164,779.164,466.341,84.974,0.000,466.341,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6980,2659.087,740.890,740.890,463.935,84.923,0.000,463.935,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6981,2659.360,761.901,761.901,461.528,84.873,0.000,461.528,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6982,2659.634,772.233,772.233,459.121,84.822,0.000,459.121,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6983,2659.907,735.944,735.944,456.714,84.772,0.000,456.714,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6984,2660.181,814.471,814.471,454.308,84.721,0.000,454.308,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6985,2660.454,792.600,792.600,451.901,84.671,0.000,451.901,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6986,2660.727,730.079,730.079,449.496,84.620,0.000,449.496,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6987,2660.999,774.401,774.401,447.091,84.569,0.000,447.091,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6988,2661.272,762.676,762.676,444.687,84.519,0.000,444.687,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6989,2661.545,788.031,788.031,442.284,84.468,0.000,442.284,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6990,2661.817,765.398,765.398,439.882,84.418,0.000,439.882,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6991,2662.089,757.721,757.721,437.482,84.367,0.000,437.482,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6992,2662.361,761.224,761.224,435.083,84.317,0.000,435.083,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6993,2662.633,724.515,724.515,432.687,84.266,0.000,432.687,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6994,2662.905,768.280,768.280,430.292,84.216,0.000,430.292,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6995,2663.177,781.887,781.887,427.899,84.165,0.000,427.899,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6996,2663.449,748.750,748.750,425.509,84.115,0.000,425.509,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6997,2663.720,778.007,778.007,423.121,84.064,0.000,423.121,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6998,2663.991,740.106,740.106,420.736,84.014,0.000,420.736,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6999,2664.263,717.715,717.715,418.354,83.963,0.000,418.354,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7000,2664.534,733.581,733.581,415.975,83.913,0.000,415.975,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7001,2664.805,747.231,747.231,413.599,83.862,0.000,413.599,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7002,2665.075,771.085,771.085,411.226,83.812,0.000,411.226,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7003,2665.346,753.642,753.642,408.857,83.761,0.000,408.857,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7004,2665.616,720.887,720.887,406.491,83.711,0.000,406.491,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7005,2665.887,681.496,681.496,404.129,83.660,0.000,404.129,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7006,2666.157,748.459,748.459,401.772,83.610,0.000,401.772,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7007,2666.427,774.984,774.984,399.418,83.559,0.000,399.418,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7008,2666.697,674.098,674.098,397.068,83.509,0.000,397.068,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7009,2666.967,731.628,731.628,394.723,83.458,0.000,394.723,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7010,2667.237,690.087,690.087,392.383,83.408,0.000,392.383,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7011,2667.506,767.240,767.240,390.047,83.357,0.000,390.047,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7012,2667.776,733.776,733.776,387.716,83.307,0.000,387.716,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7013,2668.045,729.628,729.628,385.390,83.256,0.000,385.390,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7014,2668.314,713.343,713.343,383.069,83.206,0.000,383.069,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7015,2668.583,722.138,722.138,380.754,83.155,0.000,380.754,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7016,2668.852,643.988,643.988,378.444,83.105,0.000,378.444,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7017,2669.121,756.814,756.814,376.139,83.054,0.000,376.139,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7018,2669.389,673.488,673.488,373.840,83.004,0.000,373.840,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7019,2669.658,718.190,718.190,371.547,82.953,0.000,371.547,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7020,2669.926,670.613,670.613,369.260,82.903,0.000,369.260,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7021,2670.194,689.578,689.578,366.979,82.852,0.000,366.979,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7022,2670.462,642.122,642.122,364.704,82.802,0.000,364.704,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7023,2670.730,665.494,665.494,362.436,82.751,0.000,362.436,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7024,2670.998,686.668,686.668,360.174,82.701,0.000,360.174,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7025,2671.266,683.946,683.946,357.918,82.650,0.000,357.918,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7026,2671.533,699.032,699.032,355.669,82.600,0.000,355.669,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7027,2671.801,725.508,725.508,353.428,82.549,0.000,353.428,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7028,2672.068,697.516,697.516,351.193,82.499,0.000,351.193,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7029,2672.335,656.371,656.371,348.965,82.448,0.000,348.965,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7030,2672.602,689.988,689.988,346.744,82.398,0.000,346.744,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7031,2672.869,630.951,630.951,344.531,82.347,0.000,344.531,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7032,2673.135,675.157,675.157,342.325,82.297,0.000,342.325,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7033,2673.402,687.811,687.811,340.126,82.246,0.000,340.126,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7034,2673.668,682.371,682.371,337.935,82.196,0.000,337.935,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7035,2673.935,649.941,649.941,335.752,82.145,0.000,335.752,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7036,2674.201,663.810,663.810,333.577,82.095,0.000,333.577,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7037,2674.467,627.267,627.267,331.409,82.044,0.000,331.409,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7038,2674.733,676.233,676.233,329.250,81.993,0.000,329.250,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7039,2674.998,643.430,643.430,327.099,81.943,0.000,327.099,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7040,2675.264,632.647,632.647,324.956,81.892,0.000,324.956,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7041,2675.529,666.786,666.786,322.821,81.842,0.000,322.821,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7042,2675.795,697.862,697.862,320.695,81.791,0.000,320.695,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7043,2676.060,608.868,608.868,318.577,81.741,0.000,318.577,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7044,2676.325,625.302,625.302,316.468,81.690,0.000,316.468,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7045,2676.590,615.681,615.681,314.367,81.640,0.000,314.367,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7046,2676.855,648.597,648.597,312.276,81.589,0.000,312.276,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7047,2677.119,605.691,605.691,310.193,81.539,0.000,310.193,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7048,2677.384,599.400,599.400,308.119,81.488,0.000,308.119,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7049,2677.648,615.201,615.201,306.054,81.438,0.000,306.054,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7050,2677.912,618.972,618.972,303.998,81.387,0.000,303.998,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7051,2678.176,623.321,623.321,301.951,81.337,0.000,301.951,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7052,2678.440,617.850,617.850,299.914,81.286,0.000,299.914,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7053,2678.704,587.528,587.528,297.886,81.236,0.000,297.886,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7054,2678.967,593.098,593.098,295.867,81.185,0.000,295.867,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7055,2679.231,600.742,600.742,293.858,81.135,0.000,293.858,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7056,2679.494,594.608,594.608,291.858,81.084,0.000,291.858,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7057,2679.758,592.485,592.485,289.868,81.034,0.000,289.868,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7058,2680.021,605.350,605.350,287.888,80.983,0.000,287.888,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7059,2680.284,593.754,593.754,285.917,80.933,0.000,285.917,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7060,2680.546,568.780,568.780,283.956,80.882,0.000,283.956,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7061,2680.809,592.705,592.705,282.005,80.832,0.000,282.005,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7062,2681.071,551.786,551.786,280.063,80.781,0.000,280.063,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7063,2681.334,559.965,559.965,278.132,80.731,0.000,278.132,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
