ch,keV,net,model,continuum_raw,Ac-228,Tl-208,Pb-212,Bi-212,Ra-224,K-40,Th-228,Rn-220,Th-232,Xray-Pb,Xray-Th
7419,2610.748,37.964,52.574,1.857,0.000,52.573,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7420,2611.078,56.334,52.543,1.860,0.000,52.542,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7421,2611.408,40.482,52.509,1.863,0.000,52.509,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7422,2611.738,44.445,52.473,1.866,0.000,52.472,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7423,2612.068,44.260,52.433,1.870,0.000,52.432,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7424,2612.398,51.704,52.390,1.873,0.000,52.389,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7425,2612.728,44.816,52.344,1.876,0.000,52.344,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7426,2613.058,58.594,52.296,1.879,0.000,52.295,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7427,2613.388,38.704,52.244,1.882,0.000,52.244,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7428,2613.718,61.334,52.190,1.885,0.000,52.189,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7429,2614.048,49.186,52.132,1.889,0.000,52.132,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7430,2614.378,56.297,52.072,1.892,0.000,52.071,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7431,2614.708,51.742,52.009,1.895,0.000,52.008,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7432,2615.038,42.038,51.942,1.898,0.000,51.942,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7433,2615.367,43.260,51.873,1.901,0.000,51.873,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7434,2615.697,57.852,51.801,1.904,0.000,51.801,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7435,2616.027,36.186,51.727,1.908,0.000,51.726,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7436,2616.357,44.519,51.649,1.911,0.000,51.648,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7437,2616.687,47.186,51.569,1.914,0.000,51.568,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7438,2617.017,55.704,51.485,1.917,0.000,51.485,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7439,2617.346,59.630,51.399,1.920,0.000,51.399,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7440,2617.676,39.926,51.310,1.923,0.000,51.310,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7441,2618.006,40.630,51.219,1.927,0.000,51.218,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7442,2618.336,44.223,51.124,1.930,0.000,51.124,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7443,2618.665,53.038,51.027,1.933,0.000,51.027,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7444,2618.995,64.001,50.927,1.936,0.000,50.927,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7445,2619.325,48.704,50.825,1.939,0.000,50.824,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7446,2619.654,53.334,50.720,1.942,0.000,50.719,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7447,2619.984,50.704,50.612,1.946,0.000,50.611,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7448,2620.313,49.594,50.501,1.949,0.000,50.501,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7449,2620.643,48.519,50.388,1.952,0.000,50.387,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7450,2620.973,44.334,50.272,1.955,0.000,50.272,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7451,2621.302,61.556,50.154,1.958,0.000,50.153,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7452,2621.632,49.594,50.033,1.961,0.000,50.032,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7453,2621.961,60.149,49.910,1.965,0.000,49.909,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7454,2622.291,49.630,49.784,1.968,0.000,49.783,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7455,2622.620,43.778,49.655,1.971,0.000,49.655,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7456,2622.950,48.852,49.524,1.974,0.000,49.524,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7457,2623.279,49.816,49.391,1.977,0.000,49.390,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7458,2623.609,46.852,49.255,1.980,0.000,49.254,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7459,2623.938,41.112,49.117,1.983,0.000,49.116,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7460,2624.267,43.112,48.976,1.987,0.000,48.975,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7461,2624.597,56.445,48.833,1.990,0.000,48.833,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7462,2624.926,48.926,48.688,1.993,0.000,48.687,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7463,2625.255,34.112,48.540,1.996,0.000,48.540,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7464,2625.585,50.186,48.390,1.999,0.000,48.390,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7465,2625.914,48.704,48.238,2.002,0.000,48.237,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7466,2626.243,37.260,48.084,2.006,0.000,48.083,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7467,2626.573,32.408,47.927,2.009,0.000,47.926,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7468,2626.902,42.630,47.768,2.012,0.000,47.768,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7469,2627.231,32.519,47.607,2.015,0.000,47.607,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7470,2627.560,36.149,47.444,2.018,0.000,47.444,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7471,2627.889,42.742,47.279,2.021,0.000,47.278,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7472,2628.219,45.630,47.112,2.025,0.000,47.111,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7473,2628.548,49.334,46.942,2.028,0.000,46.942,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7474,2628.877,50.408,46.771,2.031,0.000,46.771,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7475,2629.206,60.815,46.598,2.034,0.000,46.597,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7476,2629.535,41.926,46.423,2.037,0.000,46.422,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7477,2629.864,36.630,46.245,2.040,0.000,46.245,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7478,2630.193,54.297,46.066,2.044,0.000,46.066,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7479,2630.522,50.852,45.885,2.047,0.000,45.885,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7480,2630.851,44.186,45.703,2.050,0.000,45.702,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7481,2631.180,34.594,45.518,2.053,0.000,45.518,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7482,2631.509,50.519,45.332,2.056,0.000,45.331,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7483,2631.838,38.334,45.144,2.059,0.000,45.143,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7484,2632.167,46.223,44.954,2.063,0.000,44.953,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7485,2632.496,48.408,44.762,2.066,0.000,44.762,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7486,2632.825,34.926,44.569,2.069,0.000,44.569,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7487,2633.154,50.001,44.374,2.072,0.000,44.374,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7488,2633.483,54.482,44.178,2.075,0.000,44.177,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7489,2633.812,30.186,43.980,2.078,0.000,43.979,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7490,2634.141,38.778,43.780,2.082,0.000,43.780,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7491,2634.470,51.704,43.579,2.085,0.000,43.579,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7492,2634.798,46.778,43.377,2.088,0.000,43.376,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7493,2635.127,52.297,43.173,2.091,0.000,43.173,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7494,2635.456,47.482,42.968,2.094,0.000,42.967,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7495,2635.785,46.852,42.761,2.097,0.000,42.761,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7496,2636.113,36.667,42.553,2.100,0.000,42.552,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7497,2636.442,44.778,42.344,2.104,0.000,42.343,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7498,2636.771,33.816,42.133,2.107,0.000,42.133,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7499,2637.099,36.704,41.921,2.110,0.000,41.921,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7500,2637.428,52.334,41.708,2.113,0.000,41.708,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7501,2637.757,41.556,41.494,2.116,0.000,41.493,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7502,2638.085,36.704,41.278,2.119,0.000,41.278,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7503,2638.414,38.593,41.062,2.123,0.000,41.061,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7504,2638.743,45.001,40.844,2.126,0.000,40.844,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7505,2639.071,50.926,40.626,2.129,0.000,40.625,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7506,2639.400,40.001,40.406,2.132,0.000,40.406,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7507,2639.728,45.297,40.185,2.135,0.000,40.185,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7508,2640.057,28.223,39.964,2.138,0.000,39.963,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7509,2640.385,32.926,39.741,2.142,0.000,39.741,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7510,2640.714,34.630,39.518,2.145,0.000,39.517,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7511,2641.042,29.926,39.293,2.148,0.000,39.293,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7512,2641.371,45.519,39.068,2.151,0.000,39.068,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7513,2641.699,33.704,38.842,2.154,0.000,38.842,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7514,2642.028,29.741,38.616,2.157,0.000,38.615,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7515,2642.356,42.815,38.388,2.161,0.000,38.388,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7516,2642.684,43.223,38.160,2.164,0.000,38.160,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7517,2643.013,36.704,37.932,2.167,0.000,37.931,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7518,2643.341,33.223,37.702,2.170,0.000,37.702,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7519,2643.669,35.075,37.472,2.173,0.000,37.472,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7520,2643.998,39.926,37.242,2.176,0.000,37.241,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7521,2644.326,37.630,37.011,2.180,0.000,37.010,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7522,2644.654,36.149,36.779,2.183,0.000,36.779,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7523,2644.982,47.223,36.547,2.186,0.000,36.547,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7524,2645.311,27.075,36.315,2.189,0.000,36.314,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7525,2645.639,31.149,36.082,2.192,0.000,36.081,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7526,2645.967,28.519,35.849,2.195,0.000,35.848,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7527,2646.295,36.445,35.615,2.199,0.000,35.615,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7528,2646.623,34.075,35.381,2.202,0.000,35.381,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7529,2646.952,35.445,35.147,2.205,0.000,35.146,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7530,2647.280,46.149,34.912,2.208,0.000,34.912,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7531,2647.608,32.297,34.678,2.211,0.000,34.677,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7532,2647.936,32.519,34.443,2.214,0.000,34.442,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7533,2648.264,25.149,34.208,2.217,0.000,34.207,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7534,2648.592,24.445,33.972,2.221,0.000,33.972,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7535,2648.920,26.223,33.737,2.224,0.000,33.737,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7536,2649.248,37.778,33.502,2.227,0.000,33.501,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7537,2649.576,36.593,33.266,2.230,0.000,33.266,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7538,2649.904,38.741,33.031,2.233,0.000,33.031,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7539,2650.232,32.371,32.795,2.236,0.000,32.795,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7540,2650.560,33.297,32.560,2.240,0.000,32.560,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7541,2650.888,42.519,32.325,2.243,0.000,32.324,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7542,2651.216,30.186,32.089,2.246,0.000,32.089,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7543,2651.543,26.741,31.854,2.249,0.000,31.854,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7544,2651.871,34.371,31.619,2.252,0.000,31.619,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7545,2652.199,27.185,31.384,2.255,0.000,31.384,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7546,2652.527,29.667,31.150,2.259,0.000,31.150,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7547,2652.855,35.889,30.915,2.262,0.000,30.915,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7548,2653.183,27.185,30.681,2.265,0.000,30.681,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7549,2653.510,26.815,30.447,2.268,0.000,30.447,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7550,2653.838,31.075,30.214,2.271,0.000,30.214,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7551,2654.166,30.371,29.981,2.274,0.000,29.980,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7552,2654.494,34.889,29.748,2.278,0.000,29.748,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7553,2654.821,30.223,29.515,2.281,0.000,29.515,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7554,2655.149,33.185,29.283,2.284,0.000,29.283,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7555,2655.477,25.852,29.052,2.287,0.000,29.052,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7556,2655.804,29.815,28.821,2.290,0.000,28.820,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7557,2656.132,34.223,28.590,2.293,0.000,28.590,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7558,2656.459,30.223,28.360,2.297,0.000,28.360,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7559,2656.787,23.519,28.130,2.300,0.000,28.130,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7560,2657.115,30.815,27.901,2.303,0.000,27.901,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7561,2657.442,30.111,27.673,2.306,0.000,27.672,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7562,2657.770,28.815,27.445,2.309,0.000,27.444,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7563,2658.097,20.815,27.217,2.312,0.000,27.217,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7564,2658.425,28.297,26.991,2.315,0.000,26.990,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7565,2658.752,29.334,26.765,2.319,0.000,26.764,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7566,2659.080,34.815,26.539,2.322,0.000,26.539,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7567,2659.407,23.963,26.315,2.325,0.000,26.315,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7568,2659.734,22.297,26.091,2.328,0.000,26.091,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7569,2660.062,41.593,25.868,2.331,0.000,25.868,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7570,2660.389,30.963,25.645,2.334,0.000,25.645,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7571,2660.717,26.741,25.424,2.338,0.000,25.424,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7572,2661.044,21.408,25.203,2.341,0.000,25.203,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7573,2661.371,33.593,24.983,2.344,0.000,24.983,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7574,2661.699,33.741,24.764,2.347,0.000,24.764,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7575,2662.026,24.889,24.546,2.350,0.000,24.546,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7576,2662.353,26.185,24.328,2.353,0.000,24.328,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7577,2662.680,27.037,24.112,2.357,0.000,24.112,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7578,2663.008,16.667,23.896,2.360,0.000,23.896,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7579,2663.335,18.334,23.682,2.363,0.000,23.682,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7580,2663.662,26.815,23.468,2.366,0.000,23.468,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7581,2663.989,23.889,23.255,2.369,0.000,23.255,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7582,2664.316,25.185,23.044,2.372,0.000,23.043,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7583,2664.643,24.741,22.833,2.376,0.000,22.833,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7584,2664.971,22.111,22.623,2.379,0.000,22.623,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7585,2665.298,31.111,22.414,2.382,0.000,22.414,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7586,2665.625,29.519,22.207,2.385,0.000,22.207,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7587,2665.952,23.037,22.000,2.388,0.000,22.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7588,2666.279,23.963,21.795,2.391,0.000,21.794,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7589,2666.606,23.741,21.590,2.395,0.000,21.590,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7590,2666.933,22.185,21.387,2.398,0.000,21.387,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7591,2667.260,21.667,21.185,2.401,0.000,21.184,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7592,2667.587,26.667,20.983,2.404,0.000,20.983,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7593,2667.914,27.704,20.783,2.407,0.000,20.783,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7594,2668.241,14.741,20.585,2.410,0.000,20.584,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
