spectrum,peak_kev,fwhm_kev,winner,cand_name,cand_kev,cand_intensity_pct,cand_miss_kev,cand_miss_fwhm
ASN8_Th232_8192,907.082,49.612,Ac-228,Ac-228,968.000,15.8,60.918,1.2279
ASN8_Th232_8192,907.082,49.612,Ac-228,Pa-234m,1001.000,0.842,93.918,1.8930
ASN8_Th232_8192,967.927,41.650,Ac-228,Ac-228,911.000,25.8,56.927,1.3668
ASN8_Th232_8192,967.927,41.650,Ac-228,Ac-228,964.000,4.99,3.927,0.0943
ASN8_Th232_8192,967.927,41.650,Ac-228,Ac-228,968.000,15.8,0.073,0.0018
ASN8_Th232_8192,967.927,41.650,Ac-228,Pa-234m,1001.000,0.842,33.073,0.7941
ASN8_Th232_8192,1113.410,59.473,Eu-152,Pa-234m,1001.000,0.842,112.410,1.8901
ASN8_Th232_8192,1113.410,59.473,Eu-152,Eu-152,1111.000,13.67,2.410,0.0405
ASN8_Th232_8192,1113.410,59.473,Eu-152,Bi-214,1120.000,14.9,6.590,0.1108
ASN8_Th232_8192,1113.410,59.473,Eu-152,Co-60,1173.000,99.85,59.590,1.0020
ASN8_Th232_8192,1245.796,54.208,Bi-214,Co-60,1173.000,99.85,72.796,1.3429
ASN8_Th232_8192,1245.796,54.208,Bi-214,Bi-214,1238.000,5.83,7.796,0.1438
ASN8_Th232_8192,1245.796,54.208,Bi-214,Co-60,1332.000,99.9826,86.204,1.5902
ASN8_Th232_8192,1584.582,70.217,Ac-228,K-40,1460.000,10.66,124.582,1.7742
ASN8_Th232_8192,1584.582,70.217,Ac-228,Ac-228,1588.000,3.22,3.418,0.0487
ASN8_Th232_8192,1760.869,57.224,Bi-214,Bi-214,1764.000,15.29,3.131,0.0547
ASN8_Th232_8192,2111.793,70.820,Tl-208 SE,Tl-208 SE,2103.000,0,8.793,0.1242
ASN8_Th232_8192,2111.793,70.820,Tl-208 SE,Bi-214,2204.000,4.92,92.207,1.3020
ASN8_Th232_8192,2324.762,113.128,Bi-214,Tl-208 SE,2103.000,0,221.762,1.9603
ASN8_Th232_8192,2324.762,113.128,Bi-214,Bi-214,2204.000,4.92,120.762,1.0675
ASN8_Th232_8192,2324.762,113.128,Bi-214,Bi-214,2447.000,1.545,122.238,1.0805
ASN8_Th232_8192,2613.149,91.573,Tl-208,Bi-214,2447.000,1.545,166.149,1.8144
ASN8_Th232_8192,2613.149,91.573,Tl-208,Tl-208,2614.000,35.8516,0.851,0.0093
ASN8_UGlass,54.480,18.355,W x-ray,Am-241,26.345,2.27,28.135,1.5328
ASN8_UGlass,54.480,18.355,W x-ray,Pb-210,46.539,4.25,7.941,0.4326
ASN8_UGlass,54.480,18.355,W x-ray,Am-241,59.541,35.9,5.061,0.2757
ASN8_UGlass,54.480,18.355,W x-ray,Am-243,74.660,67.2,20.180,1.0994
ASN8_UGlass,54.480,18.355,W x-ray,Pb x-ray,74.969,100,20.489,1.1163
ASN8_UGlass,54.480,18.355,W x-ray,Pb x-ray,72.804,59.5,18.324,0.9983
ASN8_UGlass,54.480,18.355,W x-ray,Pb x-ray,84.936,23,30.456,1.6593
ASN8_UGlass,54.480,18.355,W x-ray,Pb x-ray,87.300,8,32.820,1.7881
ASN8_UGlass,54.480,18.355,W x-ray,W x-ray,59.318,100,4.838,0.2636
ASN8_UGlass,54.480,18.355,W x-ray,W x-ray,57.981,57.6,3.501,0.1907
ASN8_UGlass,54.480,18.355,W x-ray,W x-ray,67.244,22,12.764,0.6954
ASN8_UGlass,54.480,18.355,W x-ray,W x-ray,69.067,8,14.587,0.7947
ASN8_UGlass,86.437,21.116,Pb x-ray,Pb-210,46.539,4.25,39.898,1.8895
ASN8_UGlass,86.437,21.116,Pb x-ray,Am-241,59.541,35.9,26.896,1.2737
ASN8_UGlass,86.437,21.116,Pb x-ray,Am-243,74.660,67.2,11.777,0.5577
ASN8_UGlass,86.437,21.116,Pb x-ray,Np-239,106.000,25.34,19.563,0.9264
ASN8_UGlass,86.437,21.116,Pb x-ray,Th-234,112.810,0.21,26.373,1.2489
ASN8_UGlass,86.437,21.116,Pb x-ray,Eu-152,125.000,28.53,38.563,1.8262
ASN8_UGlass,86.437,21.116,Pb x-ray,Pb x-ray,74.969,100,11.468,0.5431
ASN8_UGlass,86.437,21.116,Pb x-ray,Pb x-ray,72.804,59.5,13.633,0.6456
ASN8_UGlass,86.437,21.116,Pb x-ray,Pb x-ray,84.936,23,1.501,0.0711
ASN8_UGlass,86.437,21.116,Pb x-ray,Pb x-ray,87.300,8,0.863,0.0409
ASN8_UGlass,86.437,21.116,Pb x-ray,W x-ray,59.318,100,27.119,1.2843
ASN8_UGlass,86.437,21.116,Pb x-ray,W x-ray,57.981,57.6,28.456,1.3476
ASN8_UGlass,86.437,21.116,Pb x-ray,W x-ray,67.244,22,19.193,0.9089
ASN8_UGlass,86.437,21.116,Pb x-ray,W x-ray,69.067,8,17.370,0.8226
ASN8_UGlass,181.100,27.669,U-235,U-235,145.000,10.96,36.100,1.3047
ASN8_UGlass,181.100,27.669,U-235,Pu-238,152.000,0.0009,29.100,1.0517
ASN8_UGlass,181.100,27.669,U-235,Ra-226,186.211,3.64,5.111,0.1847
ASN8_UGlass,181.100,27.669,U-235,Lu-176,202.000,77.9688,20.900,0.7554
ASN8_UGlass,181.100,27.669,U-235,U-237,208.005,21.2,26.905,0.9724
ASN8_UGlass,181.100,27.669,U-235,Ac-228,211.000,3.89,29.900,1.0806
ASN8_UGlass,181.100,27.669,U-235,Np-239,228.000,10.73,46.900,1.6950
ASN8_UGlass,181.100,27.669,U-235,Ac-228,129.065,2.42,52.035,1.8806
ASN8_UGlass,181.100,27.669,U-235,U-235,185.715,57,4.615,0.1668
ASN8_UGlass,257.221,11.953,Eu-152,Pb-212,238.000,43.6,19.221,1.6080
ASN8_UGlass,257.221,11.953,Eu-152,Pb-214,241.000,7.2615,16.221,1.3571
ASN8_UGlass,257.221,11.953,Eu-152,Eu-152,244.000,7.55,13.221,1.1061
ASN8_UGlass,257.221,11.953,Eu-152,Np-239,277.000,14.505,19.779,1.6547
ASN8_UGlass,763.335,53.888,Pa-234m,Cs-137,662.000,85.1,101.335,1.8805
ASN8_UGlass,763.335,53.888,Pa-234m,I-131,722.000,1.7686,41.335,0.7671
ASN8_UGlass,763.335,53.888,Pa-234m,Bi-212,727.330,6.67,36.005,0.6681
ASN8_UGlass,763.335,53.888,Pa-234m,Ac-228,726.863,0.62,36.472,0.6768
ASN8_UGlass,763.335,53.888,Pa-234m,Pa-234m,766.000,0.317,2.665,0.0495
ASN8_UGlass,763.335,53.888,Pa-234m,Eu-152,780.000,12.93,16.665,0.3093
ASN8_UGlass,763.335,53.888,Pa-234m,Ac-228,794.000,4.25,30.665,0.5690
ASN8_UGlass,763.335,53.888,Pa-234m,Cs-134,798.000,85.46,34.665,0.6433
ASN8_UGlass,763.335,53.888,Pa-234m,Ac-228,835.000,1.61,71.665,1.3299
ASN8_UGlass,763.335,53.888,Pa-234m,Bi-214,768.360,4.89,5.025,0.0932
ASN8_UGlass,1001.276,56.564,Pa-234m,Ac-228,911.000,25.8,90.276,1.5960
ASN8_UGlass,1001.276,56.564,Pa-234m,Ac-228,964.000,4.99,37.276,0.6590
ASN8_UGlass,1001.276,56.564,Pa-234m,Ac-228,968.000,15.8,33.276,0.5883
ASN8_UGlass,1001.276,56.564,Pa-234m,Pa-234m,1001.000,0.842,0.276,0.0049
ASN8_UGlass,1001.276,56.564,Pa-234m,Eu-152,1111.000,13.67,109.724,1.9398
ASN8_UGlass,1464.848,69.086,K-40,Co-60,1332.000,99.9826,132.848,1.9229
ASN8_UGlass,1464.848,69.086,K-40,Bi-214,1377.000,3.985,87.848,1.2716
ASN8_UGlass,1464.848,69.086,K-40,K-40,1460.000,10.66,4.848,0.0702
ASN8_UGlass,1464.848,69.086,K-40,Ac-228,1588.000,3.22,123.152,1.7826
ASN8_UGlass,2628.277,107.782,Tl-208,Bi-214,2447.000,1.545,181.277,1.6819
ASN8_UGlass,2628.277,107.782,Tl-208,Tl-208,2614.000,35.8516,14.277,0.1325
G1S16_Am241_P25,60.691,10.540,Am-241,Pb-210,46.539,4.25,14.152,1.3427
G1S16_Am241_P25,60.691,10.540,Am-241,Am-241,59.541,35.9,1.150,0.1091
G1S16_Am241_P25,60.691,10.540,Am-241,Am-243,74.660,67.2,13.969,1.3253
G1S16_Am241_P25,60.691,10.540,Am-241,Pb x-ray,74.969,100,14.278,1.3546
G1S16_Am241_P25,60.691,10.540,Am-241,Pb x-ray,72.804,59.5,12.113,1.1492
G1S16_Am241_P25,60.691,10.540,Am-241,W x-ray,59.318,100,1.373,0.1303
G1S16_Am241_P25,60.691,10.540,Am-241,W x-ray,57.981,57.6,2.710,0.2571
G1S16_Am241_P25,60.691,10.540,Am-241,W x-ray,67.244,22,6.553,0.6217
G1S16_Am241_P25,60.691,10.540,Am-241,W x-ray,69.067,8,8.376,0.7946
G1S16_Am241_P25,1438.873,87.060,K-40,Co-60,1332.000,99.9826,106.873,1.2276
G1S16_Am241_P25,1438.873,87.060,K-40,Bi-214,1377.000,3.985,61.873,0.7107
G1S16_Am241_P25,1438.873,87.060,K-40,K-40,1460.000,10.66,21.127,0.2427
G1S16_Am241_P25,1438.873,87.060,K-40,Ac-228,1588.000,3.22,149.127,1.7129
G1S16_Am241_P5,56.265,10.566,W x-ray,Pb-210,46.539,4.25,9.726,0.9205
G1S16_Am241_P5,56.265,10.566,W x-ray,Am-241,59.541,35.9,3.276,0.3101
G1S16_Am241_P5,56.265,10.566,W x-ray,Am-243,74.660,67.2,18.395,1.7411
G1S16_Am241_P5,56.265,10.566,W x-ray,Pb x-ray,74.969,100,18.704,1.7703
G1S16_Am241_P5,56.265,10.566,W x-ray,Pb x-ray,72.804,59.5,16.539,1.5654
G1S16_Am241_P5,56.265,10.566,W x-ray,W x-ray,59.318,100,3.053,0.2890
G1S16_Am241_P5,56.265,10.566,W x-ray,W x-ray,57.981,57.6,1.716,0.1625
G1S16_Am241_P5,56.265,10.566,W x-ray,W x-ray,67.244,22,10.979,1.0392
G1S16_Am241_P5,56.265,10.566,W x-ray,W x-ray,69.067,8,12.802,1.2117
G1S16_Am241_P5,96.970,13.019,Np-239,Am-243,74.660,67.2,22.310,1.7136
G1S16_Am241_P5,96.970,13.019,Np-239,Np-239,106.000,25.34,9.030,0.6936
G1S16_Am241_P5,96.970,13.019,Np-239,Th-234,112.810,0.21,15.840,1.2167
G1S16_Am241_P5,96.970,13.019,Np-239,Pb x-ray,74.969,100,22.001,1.6899
G1S16_Am241_P5,96.970,13.019,Np-239,Pb x-ray,72.804,59.5,24.166,1.8562
G1S16_Am241_P5,96.970,13.019,Np-239,Pb x-ray,84.936,23,12.034,0.9243
G1S16_Am241_P5,96.970,13.019,Np-239,Pb x-ray,87.300,8,9.670,0.7427
G1S16_Am241_P5,123.210,12.070,Eu-152,Np-239,106.000,25.34,17.210,1.4258
G1S16_Am241_P5,123.210,12.070,Eu-152,Th-234,112.810,0.21,10.400,0.8616
G1S16_Am241_P5,123.210,12.070,Eu-152,Eu-152,125.000,28.53,1.790,0.1483
G1S16_Am241_P5,123.210,12.070,Eu-152,U-235,145.000,10.96,21.790,1.8052
G1S16_Am241_P5,123.210,12.070,Eu-152,Ac-228,129.065,2.42,5.855,0.4850
G1S16_Ba133_P25,48.227,8.216,Pb-210,Pb-210,46.539,4.25,1.688,0.2055
G1S16_Ba133_P25,48.227,8.216,Pb-210,Am-241,59.541,35.9,11.314,1.3770
G1S16_Ba133_P25,48.227,8.216,Pb-210,W x-ray,59.318,100,11.091,1.3499
G1S16_Ba133_P25,48.227,8.216,Pb-210,W x-ray,57.981,57.6,9.754,1.1871
G1S16_Ba133_P25,77.044,12.205,Pb x-ray,Am-241,59.541,35.9,17.503,1.4340
G1S16_Ba133_P25,77.044,12.205,Pb x-ray,Am-243,74.660,67.2,2.384,0.1953
G1S16_Ba133_P25,77.044,12.205,Pb x-ray,Pb x-ray,74.969,100,2.075,0.1700
G1S16_Ba133_P25,77.044,12.205,Pb x-ray,Pb x-ray,72.804,59.5,4.240,0.3474
G1S16_Ba133_P25,77.044,12.205,Pb x-ray,Pb x-ray,84.936,23,7.892,0.6466
G1S16_Ba133_P25,77.044,12.205,Pb x-ray,Pb x-ray,87.300,8,10.256,0.8403
G1S16_Ba133_P25,77.044,12.205,Pb x-ray,W x-ray,59.318,100,17.726,1.4523
G1S16_Ba133_P25,77.044,12.205,Pb x-ray,W x-ray,57.981,57.6,19.063,1.5619
G1S16_Ba133_P25,77.044,12.205,Pb x-ray,W x-ray,67.244,22,9.800,0.8029
G1S16_Ba133_P25,77.044,12.205,Pb x-ray,W x-ray,69.067,8,7.977,0.6536
G1S16_Ba133_P25,158.156,17.802,U-235,Eu-152,125.000,28.53,33.156,1.8625
G1S16_Ba133_P25,158.156,17.802,U-235,U-235,145.000,10.96,13.156,0.7390
G1S16_Ba133_P25,158.156,17.802,U-235,Pu-238,152.000,0.0009,6.156,0.3458
G1S16_Ba133_P25,158.156,17.802,U-235,Ra-226,186.211,3.64,28.055,1.5760
G1S16_Ba133_P25,158.156,17.802,U-235,Ac-228,129.065,2.42,29.091,1.6341
G1S16_Ba133_P25,158.156,17.802,U-235,U-235,185.715,57,27.559,1.5481
G1S16_Ba133_P25,301.512,21.310,Lu-176,Np-239,277.000,14.505,24.512,1.1502
G1S16_Ba133_P25,301.512,21.310,Lu-176,I-131,284.000,6.1207,17.512,0.8218
G1S16_Ba133_P25,301.512,21.310,Lu-176,Pb-214,295.000,18.4672,6.512,0.3056
G1S16_Ba133_P25,301.512,21.310,Lu-176,Lu-176,307.000,93.6,5.488,0.2575
G1S16_Ba133_P25,301.512,21.310,Lu-176,Np-239,315.000,1.6,13.488,0.6329
G1S16_Ba133_P25,301.512,21.310,Lu-176,Ac-228,338.000,11.27,36.488,1.7122
G1S16_Ba133_P25,301.512,21.310,Lu-176,Ac-228,328.000,2.95,26.488,1.2430
G1S16_Ba133_P25,354.589,30.847,Pb-214,Pb-214,295.000,18.4672,59.589,1.9318
G1S16_Ba133_P25,354.589,30.847,Pb-214,Lu-176,307.000,93.6,47.589,1.5428
G1S16_Ba133_P25,354.589,30.847,Pb-214,Np-239,315.000,1.6,39.589,1.2834
G1S16_Ba133_P25,354.589,30.847,Pb-214,Ac-228,338.000,11.27,16.589,0.5378
G1S16_Ba133_P25,354.589,30.847,Pb-214,Eu-152,345.000,26.59,9.589,0.3109
G1S16_Ba133_P25,354.589,30.847,Pb-214,Pb-214,353.000,35.7166,1.589,0.0515
G1S16_Ba133_P25,354.589,30.847,Pb-214,Ba-133,358.000,62.05,3.411,0.1106
G1S16_Ba133_P25,354.589,30.847,Pb-214,I-131,364.000,81.5,9.411,0.3051
G1S16_Ba133_P25,354.589,30.847,Pb-214,Pu-239,375.000,0.0016,20.411,0.6617
G1S16_Ba133_P25,354.589,30.847,Pb-214,Pu-241,400.000,0,45.411,1.4721
G1S16_Ba133_P25,354.589,30.847,Pb-214,Ac-228,409.000,1.92,54.411,1.7639
G1S16_Ba133_P25,354.589,30.847,Pb-214,Ac-228,328.000,2.95,26.589,0.8620
G1S16_Ba133_P25,613.849,49.690,Ag-108m,Tl-208,583.000,30.549,30.849,0.6208
G1S16_Ba133_P25,613.849,49.690,Ag-108m,Bi-214,609.000,45.44,4.849,0.0976
G1S16_Ba133_P25,613.849,49.690,Ag-108m,Ag-108m,614.000,89.8,0.151,0.0030
G1S16_Ba133_P25,613.849,49.690,Ag-108m,I-131,636.000,7.1557,22.151,0.4458
G1S16_Ba133_P25,613.849,49.690,Ag-108m,Cs-137,662.000,85.1,48.151,0.9690
G1S16_Ba133_P25,1466.779,79.079,K-40,Co-60,1332.000,99.9826,134.779,1.7044
G1S16_Ba133_P25,1466.779,79.079,K-40,Bi-214,1377.000,3.985,89.779,1.1353
G1S16_Ba133_P25,1466.779,79.079,K-40,K-40,1460.000,10.66,6.779,0.0857
G1S16_Ba133_P25,1466.779,79.079,K-40,Ac-228,1588.000,3.22,121.221,1.5329
G1S16_Ba133_P25,1788.099,80.619,Bi-214,Bi-214,1764.000,15.29,24.099,0.2989
G1S16_Ba133_P25,2627.011,89.179,Tl-208,Tl-208,2614.000,35.8516,13.011,0.1459
G1S16_Ba133_P5,47.498,8.085,Pb-210,Pb-210,46.539,4.25,0.959,0.1186
G1S16_Ba133_P5,47.498,8.085,Pb-210,Am-241,59.541,35.9,12.043,1.4895
G1S16_Ba133_P5,47.498,8.085,Pb-210,W x-ray,59.318,100,11.820,1.4619
G1S16_Ba133_P5,47.498,8.085,Pb-210,W x-ray,57.981,57.6,10.483,1.2966
G1S16_Ba133_P5,76.499,12.185,Pb x-ray,Am-241,59.541,35.9,16.958,1.3917
G1S16_Ba133_P5,76.499,12.185,Pb x-ray,Am-243,74.660,67.2,1.839,0.1509
G1S16_Ba133_P5,76.499,12.185,Pb x-ray,Pb x-ray,74.969,100,1.530,0.1256
G1S16_Ba133_P5,76.499,12.185,Pb x-ray,Pb x-ray,72.804,59.5,3.695,0.3033
G1S16_Ba133_P5,76.499,12.185,Pb x-ray,Pb x-ray,84.936,23,8.437,0.6924
G1S16_Ba133_P5,76.499,12.185,Pb x-ray,Pb x-ray,87.300,8,10.801,0.8864
G1S16_Ba133_P5,76.499,12.185,Pb x-ray,W x-ray,59.318,100,17.181,1.4100
G1S16_Ba133_P5,76.499,12.185,Pb x-ray,W x-ray,57.981,57.6,18.518,1.5197
G1S16_Ba133_P5,76.499,12.185,Pb x-ray,W x-ray,67.244,22,9.255,0.7595
G1S16_Ba133_P5,76.499,12.185,Pb x-ray,W x-ray,69.067,8,7.432,0.6099
G1S16_Ba133_P5,114.307,11.542,Th-234,Np-239,106.000,25.34,8.307,0.7197
G1S16_Ba133_P5,114.307,11.542,Th-234,Th-234,112.810,0.21,1.497,0.1297
G1S16_Ba133_P5,114.307,11.542,Th-234,Eu-152,125.000,28.53,10.693,0.9264
G1S16_Ba133_P5,114.307,11.542,Th-234,Ac-228,129.065,2.42,14.758,1.2786
G1S16_Ba133_P5,155.154,23.624,U-235,Th-234,112.810,0.21,42.344,1.7924
G1S16_Ba133_P5,155.154,23.624,U-235,Eu-152,125.000,28.53,30.154,1.2764
G1S16_Ba133_P5,155.154,23.624,U-235,U-235,145.000,10.96,10.154,0.4298
G1S16_Ba133_P5,155.154,23.624,U-235,Pu-238,152.000,0.0009,3.154,0.1335
G1S16_Ba133_P5,155.154,23.624,U-235,Ra-226,186.211,3.64,31.057,1.3146
G1S16_Ba133_P5,155.154,23.624,U-235,Lu-176,202.000,77.9688,46.846,1.9829
G1S16_Ba133_P5,155.154,23.624,U-235,Ac-228,129.065,2.42,26.089,1.1043
G1S16_Ba133_P5,155.154,23.624,U-235,U-235,185.715,57,30.561,1.2936
G1S16_Ba133_P5,302.074,22.023,Lu-176,Np-239,277.000,14.505,25.074,1.1385
G1S16_Ba133_P5,302.074,22.023,Lu-176,I-131,284.000,6.1207,18.074,0.8207
G1S16_Ba133_P5,302.074,22.023,Lu-176,Pb-214,295.000,18.4672,7.074,0.3212
G1S16_Ba133_P5,302.074,22.023,Lu-176,Lu-176,307.000,93.6,4.926,0.2237
G1S16_Ba133_P5,302.074,22.023,Lu-176,Np-239,315.000,1.6,12.926,0.5869
G1S16_Ba133_P5,302.074,22.023,Lu-176,Ac-228,338.000,11.27,35.926,1.6313
G1S16_Ba133_P5,302.074,22.023,Lu-176,Eu-152,345.000,26.59,42.926,1.9491
G1S16_Ba133_P5,302.074,22.023,Lu-176,Ac-228,328.000,2.95,25.926,1.1772
G1S16_Ba133_P5,358.302,31.606,Ba-133,Lu-176,307.000,93.6,51.302,1.6232
G1S16_Ba133_P5,358.302,31.606,Ba-133,Np-239,315.000,1.6,43.302,1.3701
G1S16_Ba133_P5,358.302,31.606,Ba-133,Ac-228,338.000,11.27,20.302,0.6424
G1S16_Ba133_P5,358.302,31.606,Ba-133,Eu-152,345.000,26.59,13.302,0.4209
G1S16_Ba133_P5,358.302,31.606,Ba-133,Pb-214,353.000,35.7166,5.302,0.1678
G1S16_Ba133_P5,358.302,31.606,Ba-133,Ba-133,358.000,62.05,0.302,0.0096
G1S16_Ba133_P5,358.302,31.606,Ba-133,I-131,364.000,81.5,5.698,0.1803
G1S16_Ba133_P5,358.302,31.606,Ba-133,Pu-239,375.000,0.0016,16.698,0.5283
G1S16_Ba133_P5,358.302,31.606,Ba-133,Pu-241,400.000,0,41.698,1.3193
G1S16_Ba133_P5,358.302,31.606,Ba-133,Ac-228,409.000,1.92,50.698,1.6041
G1S16_Ba133_P5,358.302,31.606,Ba-133,Ac-228,328.000,2.95,30.302,0.9587
G1S16_Ba133_P5,453.454,21.569,,Ag-108m,433.000,90.5,20.454,0.9483
G1S16_Ba133_P5,453.454,21.569,,Ac-228,463.000,4.4,9.546,0.4426
G1S16_Ba133_P5,1471.334,64.571,K-40,Bi-214,1377.000,3.985,94.334,1.4609
G1S16_Ba133_P5,1471.334,64.571,K-40,K-40,1460.000,10.66,11.334,0.1755
G1S16_Ba133_P5,1471.334,64.571,K-40,Ac-228,1588.000,3.22,116.666,1.8068
G1S16_Cd109_P25,85.679,12.255,Pb x-ray,Am-243,74.660,67.2,11.019,0.8991
G1S16_Cd109_P25,85.679,12.255,Pb x-ray,Np-239,106.000,25.34,20.321,1.6581
G1S16_Cd109_P25,85.679,12.255,Pb x-ray,Pb x-ray,74.969,100,10.710,0.8739
G1S16_Cd109_P25,85.679,12.255,Pb x-ray,Pb x-ray,72.804,59.5,12.875,1.0506
G1S16_Cd109_P25,85.679,12.255,Pb x-ray,Pb x-ray,84.936,23,0.743,0.0606
G1S16_Cd109_P25,85.679,12.255,Pb x-ray,Pb x-ray,87.300,8,1.621,0.1323
G1S16_Cd109_P25,85.679,12.255,Pb x-ray,W x-ray,67.244,22,18.435,1.5043
G1S16_Cd109_P25,85.679,12.255,Pb x-ray,W x-ray,69.067,8,16.612,1.3555
G1S16_Cd109_P25,345.626,32.360,Eu-152,I-131,284.000,6.1207,61.626,1.9044
G1S16_Cd109_P25,345.626,32.360,Eu-152,Pb-214,295.000,18.4672,50.626,1.5644
G1S16_Cd109_P25,345.626,32.360,Eu-152,Lu-176,307.000,93.6,38.626,1.1936
G1S16_Cd109_P25,345.626,32.360,Eu-152,Np-239,315.000,1.6,30.626,0.9464
G1S16_Cd109_P25,345.626,32.360,Eu-152,Ac-228,338.000,11.27,7.626,0.2356
G1S16_Cd109_P25,345.626,32.360,Eu-152,Eu-152,345.000,26.59,0.626,0.0193
G1S16_Cd109_P25,345.626,32.360,Eu-152,Pb-214,353.000,35.7166,7.374,0.2279
G1S16_Cd109_P25,345.626,32.360,Eu-152,Ba-133,358.000,62.05,12.374,0.3824
G1S16_Cd109_P25,345.626,32.360,Eu-152,I-131,364.000,81.5,18.374,0.5678
G1S16_Cd109_P25,345.626,32.360,Eu-152,Pu-239,375.000,0.0016,29.374,0.9077
G1S16_Cd109_P25,345.626,32.360,Eu-152,Pu-241,400.000,0,54.374,1.6803
G1S16_Cd109_P25,345.626,32.360,Eu-152,Ac-228,409.000,1.92,63.374,1.9584
G1S16_Cd109_P25,345.626,32.360,Eu-152,Ac-228,328.000,2.95,17.626,0.5447
G1S16_Cd109_P25,610.664,47.510,Bi-214,Tl-208,583.000,30.549,27.664,0.5823
G1S16_Cd109_P25,610.664,47.510,Bi-214,Bi-214,609.000,45.44,1.664,0.0350
G1S16_Cd109_P25,610.664,47.510,Bi-214,Ag-108m,614.000,89.8,3.336,0.0702
G1S16_Cd109_P25,610.664,47.510,Bi-214,I-131,636.000,7.1557,25.336,0.5333
G1S16_Cd109_P25,610.664,47.510,Bi-214,Cs-137,662.000,85.1,51.336,1.0805
G1S16_Cd109_P25,1472.472,77.994,K-40,Co-60,1332.000,99.9826,140.472,1.8011
G1S16_Cd109_P25,1472.472,77.994,K-40,Bi-214,1377.000,3.985,95.472,1.2241
G1S16_Cd109_P25,1472.472,77.994,K-40,K-40,1460.000,10.66,12.472,0.1599
G1S16_Cd109_P25,1472.472,77.994,K-40,Ac-228,1588.000,3.22,115.528,1.4812
G1S16_Cd109_P25,2614.562,88.908,Tl-208,Bi-214,2447.000,1.545,167.562,1.8847
G1S16_Cd109_P25,2614.562,88.908,Tl-208,Tl-208,2614.000,35.8516,0.562,0.0063
G1S16_Cd109_P5,53.636,9.262,W x-ray,Pb-210,46.539,4.25,7.097,0.7663
G1S16_Cd109_P5,53.636,9.262,W x-ray,Am-241,59.541,35.9,5.905,0.6375
G1S16_Cd109_P5,53.636,9.262,W x-ray,W x-ray,59.318,100,5.682,0.6134
G1S16_Cd109_P5,53.636,9.262,W x-ray,W x-ray,57.981,57.6,4.345,0.4691
G1S16_Cd109_P5,53.636,9.262,W x-ray,W x-ray,67.244,22,13.608,1.4692
G1S16_Cd109_P5,53.636,9.262,W x-ray,W x-ray,69.067,8,15.431,1.6660
G1S16_Cd109_P5,85.764,12.924,Pb x-ray,Am-243,74.660,67.2,11.104,0.8592
G1S16_Cd109_P5,85.764,12.924,Pb x-ray,Np-239,106.000,25.34,20.236,1.5658
G1S16_Cd109_P5,85.764,12.924,Pb x-ray,Pb x-ray,74.969,100,10.795,0.8352
G1S16_Cd109_P5,85.764,12.924,Pb x-ray,Pb x-ray,72.804,59.5,12.960,1.0028
G1S16_Cd109_P5,85.764,12.924,Pb x-ray,Pb x-ray,84.936,23,0.828,0.0641
G1S16_Cd109_P5,85.764,12.924,Pb x-ray,Pb x-ray,87.300,8,1.536,0.1189
G1S16_Cd109_P5,85.764,12.924,Pb x-ray,W x-ray,67.244,22,18.520,1.4330
G1S16_Cd109_P5,85.764,12.924,Pb x-ray,W x-ray,69.067,8,16.697,1.2919
G1S16_Cd109_P5,1468.490,67.951,K-40,Bi-214,1377.000,3.985,91.490,1.3464
G1S16_Cd109_P5,1468.490,67.951,K-40,K-40,1460.000,10.66,8.490,0.1249
G1S16_Cd109_P5,1468.490,67.951,K-40,Ac-228,1588.000,3.22,119.510,1.7588
G1S16_Ce139_P25,162.729,17.587,,U-235,145.000,10.96,17.729,1.0081
G1S16_Ce139_P25,162.729,17.587,,Pu-238,152.000,0.0009,10.729,0.6101
G1S16_Ce139_P25,162.729,17.587,,Ra-226,186.211,3.64,23.482,1.3352
G1S16_Ce139_P25,162.729,17.587,,Ac-228,129.065,2.42,33.664,1.9141
G1S16_Ce139_P25,162.729,17.587,,U-235,185.715,57,22.986,1.3070
G1S16_Ce139_P25,343.106,27.686,Eu-152,Pb-214,295.000,18.4672,48.106,1.7376
G1S16_Ce139_P25,343.106,27.686,Eu-152,Lu-176,307.000,93.6,36.106,1.3041
G1S16_Ce139_P25,343.106,27.686,Eu-152,Np-239,315.000,1.6,28.106,1.0152
G1S16_Ce139_P25,343.106,27.686,Eu-152,Ac-228,338.000,11.27,5.106,0.1844
G1S16_Ce139_P25,343.106,27.686,Eu-152,Eu-152,345.000,26.59,1.894,0.0684
G1S16_Ce139_P25,343.106,27.686,Eu-152,Pb-214,353.000,35.7166,9.894,0.3574
G1S16_Ce139_P25,343.106,27.686,Eu-152,Ba-133,358.000,62.05,14.894,0.5380
G1S16_Ce139_P25,343.106,27.686,Eu-152,I-131,364.000,81.5,20.894,0.7547
G1S16_Ce139_P25,343.106,27.686,Eu-152,Pu-239,375.000,0.0016,31.894,1.1520
G1S16_Ce139_P25,343.106,27.686,Eu-152,Ac-228,328.000,2.95,15.106,0.5456
G1S16_Ce139_P25,606.212,39.039,Bi-214,Tl-208,583.000,30.549,23.212,0.5946
G1S16_Ce139_P25,606.212,39.039,Bi-214,Bi-214,609.000,45.44,2.788,0.0714
