ch,keV,net,fit,model,continuum_raw,Ac-228,Tl-208,Pb-212,Bi-212,Ra-224,Th-228,Th-232,Rn-220,DE-2615,SE-2615,DE-1588,Xray-W,Backscatter,SE-1631,DE-1631,Xray-NaI,Esc-NaI,continuum
5644,2129.304,1171.031,1171.031,1091.344,649.164,0.000,567.520,0.000,0.000,0.000,0.000,0.000,0.000,0.000,523.824,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
5645,2129.690,1090.649,1090.649,1088.760,649.220,0.000,568.398,0.000,0.000,0.000,0.000,0.000,0.000,0.000,520.361,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
5646,2130.076,1170.188,1170.188,1086.153,649.277,0.000,569.275,0.000,0.000,0.000,0.000,0.000,0.000,0.000,516.878,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
5647,2130.463,1116.566,1116.566,1083.524,649.333,0.000,570.149,0.000,0.000,0.000,0.000,0.000,0.000,0.000,513.374,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
5648,2130.849,1097.183,1097.183,1080.872,649.389,0.000,571.021,0.000,0.000,0.000,0.000,0.000,0.000,0.000,509.852,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
5649,2131.235,1200.107,1200.107,1078.200,649.445,0.000,571.890,0.000,0.000,0.000,0.000,0.000,0.000,0.000,506.310,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
5650,2131.622,1093.490,1093.490,1075.506,649.502,0.000,572.756,0.000,0.000,0.000,0.000,0.000,0.000,0.000,502.751,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
5651,2132.008,1115.877,1115.877,1072.793,649.558,0.000,573.619,0.000,0.000,0.000,0.000,0.000,0.000,0.000,499.174,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
5652,2132.394,1171.801,1171.801,1070.060,649.614,0.000,574.480,0.000,0.000,0.000,0.000,0.000,0.000,0.000,495.581,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
5653,2132.780,1162.879,1162.879,1067.309,649.670,0.000,575.337,0.000,0.000,0.000,0.000,0.000,0.000,0.000,491.971,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
5654,2133.167,1121.188,1121.188,1064.539,649.727,0.000,576.192,0.000,0.000,0.000,0.000,0.000,0.000,0.000,488.347,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
5655,2133.553,1111.720,1111.720,1061.752,649.783,0.000,577.043,0.000,0.000,0.000,0.000,0.000,0.000,0.000,484.708,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
5656,2133.939,1090.566,1090.566,1058.948,649.839,0.000,577.892,0.000,0.000,0.000,0.000,0.000,0.000,0.000,481.056,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
5657,2134.326,1162.571,1162.571,1056.127,649.895,0.000,578.737,0.000,0.000,0.000,0.000,0.000,0.000,0.000,477.390,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
5658,2134.712,1129.414,1129.414,1053.291,649.952,0.000,579.579,0.000,0.000,0.000,0.000,0.000,0.000,0.000,473.712,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
5659,2135.098,1092.029,1092.029,1050.440,650.008,0.000,580.417,0.000,0.000,0.000,0.000,0.000,0.000,0.000,470.022,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
5660,2135.485,1118.495,1118.495,1047.574,650.064,0.000,581.252,0.000,0.000,0.000,0.000,0.000,0.000,0.000,466.322,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
5661,2135.871,1133.105,1133.105,1044.695,650.120,0.000,582.084,0.000,0.000,0.000,0.000,0.000,0.000,0.000,462.611,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
5662,2136.257,1166.877,1166.877,1041.802,650.177,0.000,582.912,0.000,0.000,0.000,0.000,0.000,0.000,0.000,458.890,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
5663,2136.644,1126.801,1126.801,1038.897,650.233,0.000,583.737,0.000,0.000,0.000,0.000,0.000,0.000,0.000,455.160,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
5664,2137.030,1129.105,1129.105,1035.980,650.289,0.000,584.557,0.000,0.000,0.000,0.000,0.000,0.000,0.000,451.423,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
5665,2137.416,1089.573,1089.573,1033.052,650.345,0.000,585.374,0.000,0.000,0.000,0.000,0.000,0.000,0.000,447.677,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
5666,2137.803,1130.803,1130.803,1030.112,650.402,0.000,586.188,0.000,0.000,0.000,0.000,0.000,0.000,0.000,443.925,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
5667,2138.189,1118.563,1118.563,1027.163,650.458,0.000,586.997,0.000,0.000,0.000,0.000,0.000,0.000,0.000,440.166,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
5668,2138.575,1144.799,1144.799,1024.205,650.514,0.000,587.802,0.000,0.000,0.000,0.000,0.000,0.000,0.000,436.402,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
5669,2138.962,1154.264,1154.264,1021.237,650.570,0.000,588.604,0.000,0.000,0.000,0.000,0.000,0.000,0.000,432.633,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
5670,2139.348,1098.497,1098.497,1018.261,650.627,0.000,589.401,0.000,0.000,0.000,0.000,0.000,0.000,0.000,428.860,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
5671,2139.734,1033.647,1033.647,1015.278,650.683,0.000,590.194,0.000,0.000,0.000,0.000,0.000,0.000,0.000,425.084,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
5672,2140.121,1067.338,1067.338,1012.287,650.739,0.000,590.983,0.000,0.000,0.000,0.000,0.000,0.000,0.000,421.304,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
5673,2140.507,1097.799,1097.799,1009.290,650.795,0.000,591.768,0.000,0.000,0.000,0.000,0.000,0.000,0.000,417.522,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
5674,2140.893,1092.034,1092.034,1006.288,650.852,0.000,592.549,0.000,0.000,0.000,0.000,0.000,0.000,0.000,413.739,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
5675,2141.280,1111.343,1111.343,1003.280,650.908,0.000,593.325,0.000,0.000,0.000,0.000,0.000,0.000,0.000,409.954,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
5676,2141.666,1115.500,1115.500,1000.267,650.964,0.000,594.097,0.000,0.000,0.000,0.000,0.000,0.000,0.000,406.170,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
5677,2142.052,1082.034,1082.034,997.250,651.020,0.000,594.865,0.000,0.000,0.000,0.000,0.000,0.000,0.000,402.386,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
5678,2142.439,1058.955,1058.955,994.230,651.077,0.000,595.628,0.000,0.000,0.000,0.000,0.000,0.000,0.000,398.602,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
5679,2142.825,1123.188,1123.188,991.207,651.133,0.000,596.386,0.000,0.000,0.000,0.000,0.000,0.000,0.000,394.820,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
5680,2143.211,1103.102,1103.102,988.181,651.189,0.000,597.140,0.000,0.000,0.000,0.000,0.000,0.000,0.000,391.041,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
5681,2143.598,1125.497,1125.497,985.154,651.246,0.000,597.889,0.000,0.000,0.000,0.000,0.000,0.000,0.000,387.264,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
5682,2143.984,1081.419,1081.419,982.125,651.302,0.000,598.634,0.000,0.000,0.000,0.000,0.000,0.000,0.000,383.491,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
5683,2144.371,1042.730,1042.730,979.096,651.358,0.000,599.374,0.000,0.000,0.000,0.000,0.000,0.000,0.000,379.722,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
5684,2144.757,1088.500,1088.500,976.066,651.414,0.000,600.109,0.000,0.000,0.000,0.000,0.000,0.000,0.000,375.957,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
5685,2145.143,1008.495,1008.495,973.037,651.471,0.000,600.840,0.000,0.000,0.000,0.000,0.000,0.000,0.000,372.198,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
5686,2145.530,1091.340,1091.340,970.009,651.527,0.000,601.565,0.000,0.000,0.000,0.000,0.000,0.000,0.000,368.444,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
5687,2145.916,1042.031,1042.031,966.983,651.583,0.000,602.286,0.000,0.000,0.000,0.000,0.000,0.000,0.000,364.697,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
5688,2146.302,1081.803,1081.803,963.958,651.639,0.000,603.002,0.000,0.000,0.000,0.000,0.000,0.000,0.000,360.956,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
5689,2146.689,1045.029,1045.029,960.936,651.696,0.000,603.713,0.000,0.000,0.000,0.000,0.000,0.000,0.000,357.223,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
5690,2147.075,1021.034,1021.034,957.918,651.752,0.000,604.419,0.000,0.000,0.000,0.000,0.000,0.000,0.000,353.499,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
5691,2147.462,1055.725,1055.725,954.902,651.808,0.000,605.120,0.000,0.000,0.000,0.000,0.000,0.000,0.000,349.782,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
5692,2147.848,1058.421,1058.421,951.891,651.864,0.000,605.816,0.000,0.000,0.000,0.000,0.000,0.000,0.000,346.075,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
5693,2148.234,996.264,996.264,948.885,651.921,0.000,606.507,0.000,0.000,0.000,0.000,0.000,0.000,0.000,342.378,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
5694,2148.621,1006.649,1006.649,945.883,651.977,0.000,607.193,0.000,0.000,0.000,0.000,0.000,0.000,0.000,338.691,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
5695,2149.007,1050.343,1050.343,942.888,652.033,0.000,607.874,0.000,0.000,0.000,0.000,0.000,0.000,0.000,335.014,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
5696,2149.393,980.107,980.107,939.898,652.089,0.000,608.549,0.000,0.000,0.000,0.000,0.000,0.000,0.000,331.349,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
5697,2149.780,1012.877,1012.877,936.915,652.146,0.000,609.220,0.000,0.000,0.000,0.000,0.000,0.000,0.000,327.695,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
5698,2150.166,991.882,991.882,933.939,652.202,0.000,609.885,0.000,0.000,0.000,0.000,0.000,0.000,0.000,324.054,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
5699,2150.553,1019.036,1019.036,930.970,652.258,0.000,610.545,0.000,0.000,0.000,0.000,0.000,0.000,0.000,320.425,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
5700,2150.939,1045.340,1045.340,928.009,652.314,0.000,611.200,0.000,0.000,0.000,0.000,0.000,0.000,0.000,316.810,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
5701,2151.325,1006.188,1006.188,925.057,652.371,0.000,611.849,0.000,0.000,0.000,0.000,0.000,0.000,0.000,313.208,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
5702,2151.712,1035.419,1035.419,922.114,652.427,0.000,612.494,0.000,0.000,0.000,0.000,0.000,0.000,0.000,309.620,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
5703,2152.098,1055.806,1055.806,919.179,652.483,0.000,613.133,0.000,0.000,0.000,0.000,0.000,0.000,0.000,306.047,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
5704,2152.485,1046.960,1046.960,916.255,652.539,0.000,613.766,0.000,0.000,0.000,0.000,0.000,0.000,0.000,302.488,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
5705,2152.871,1015.725,1015.725,913.340,652.596,0.000,614.395,0.000,0.000,0.000,0.000,0.000,0.000,0.000,298.945,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
5706,2153.257,957.732,957.732,910.436,652.652,0.000,615.018,0.000,0.000,0.000,0.000,0.000,0.000,0.000,295.418,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
5707,2153.644,1008.269,1008.269,907.543,652.708,0.000,615.636,0.000,0.000,0.000,0.000,0.000,0.000,0.000,291.908,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
5708,2154.030,961.343,961.343,904.662,652.764,0.000,616.248,0.000,0.000,0.000,0.000,0.000,0.000,0.000,288.413,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
5709,2154.417,1020.112,1020.112,901.792,652.821,0.000,616.855,0.000,0.000,0.000,0.000,0.000,0.000,0.000,284.936,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
5710,2154.803,968.112,968.112,898.934,652.877,0.000,617.457,0.000,0.000,0.000,0.000,0.000,0.000,0.000,281.477,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
5711,2155.190,965.803,965.803,896.088,652.933,0.000,618.053,0.000,0.000,0.000,0.000,0.000,0.000,0.000,278.035,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
5712,2155.576,1034.576,1034.576,893.256,652.990,0.000,618.644,0.000,0.000,0.000,0.000,0.000,0.000,0.000,274.612,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
5713,2155.962,965.652,965.652,890.436,653.046,0.000,619.230,0.000,0.000,0.000,0.000,0.000,0.000,0.000,271.207,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
5714,2156.349,963.958,963.958,887.631,653.102,0.000,619.810,0.000,0.000,0.000,0.000,0.000,0.000,0.000,267.820,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
5715,2156.735,961.424,961.424,884.839,653.158,0.000,620.385,0.000,0.000,0.000,0.000,0.000,0.000,0.000,264.454,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
5716,2157.122,990.879,990.879,882.061,653.215,0.000,620.954,0.000,0.000,0.000,0.000,0.000,0.000,0.000,261.106,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
5717,2157.508,948.576,948.576,879.298,653.271,0.000,621.519,0.000,0.000,0.000,0.000,0.000,0.000,0.000,257.779,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
5718,2157.895,976.031,976.031,876.549,653.327,0.000,622.077,0.000,0.000,0.000,0.000,0.000,0.000,0.000,254.472,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
5719,2158.281,975.649,975.649,873.816,653.383,0.000,622.631,0.000,0.000,0.000,0.000,0.000,0.000,0.000,251.186,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
5720,2158.668,939.581,939.581,871.099,653.440,0.000,623.179,0.000,0.000,0.000,0.000,0.000,0.000,0.000,247.920,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
5721,2159.054,962.495,962.495,868.397,653.496,0.000,623.721,0.000,0.000,0.000,0.000,0.000,0.000,0.000,244.676,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
5722,2159.440,1017.348,1017.348,865.711,653.552,0.000,624.258,0.000,0.000,0.000,0.000,0.000,0.000,0.000,241.453,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
5723,2159.827,952.036,952.036,863.041,653.608,0.000,624.790,0.000,0.000,0.000,0.000,0.000,0.000,0.000,238.251,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
5724,2160.213,985.652,985.652,860.389,653.665,0.000,625.317,0.000,0.000,0.000,0.000,0.000,0.000,0.000,235.072,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
5725,2160.600,1026.264,1026.264,857.753,653.721,0.000,625.838,0.000,0.000,0.000,0.000,0.000,0.000,0.000,231.915,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
5726,2160.986,975.808,975.808,855.134,653.777,0.000,626.354,0.000,0.000,0.000,0.000,0.000,0.000,0.000,228.780,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
5727,2161.373,957.196,957.196,852.532,653.833,0.000,626.864,0.000,0.000,0.000,0.000,0.000,0.000,0.000,225.668,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
5728,2161.759,1008.267,1008.267,849.949,653.890,0.000,627.370,0.000,0.000,0.000,0.000,0.000,0.000,0.000,222.579,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
5729,2162.146,924.728,924.728,847.383,653.946,0.000,627.870,0.000,0.000,0.000,0.000,0.000,0.000,0.000,219.513,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
5730,2162.532,905.112,905.112,844.835,654.002,0.000,628.365,0.000,0.000,0.000,0.000,0.000,0.000,0.000,216.470,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
5731,2162.919,953.728,953.728,842.305,654.058,0.000,628.854,0.000,0.000,0.000,0.000,0.000,0.000,0.000,213.451,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
5732,2163.305,986.426,986.426,839.794,654.115,0.000,629.338,0.000,0.000,0.000,0.000,0.000,0.000,0.000,210.456,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
5733,2163.691,943.879,943.879,837.302,654.171,0.000,629.817,0.000,0.000,0.000,0.000,0.000,0.000,0.000,207.485,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
5734,2164.078,984.652,984.652,834.828,654.227,0.000,630.291,0.000,0.000,0.000,0.000,0.000,0.000,0.000,204.537,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
5735,2164.464,894.191,894.191,832.374,654.283,0.000,630.760,0.000,0.000,0.000,0.000,0.000,0.000,0.000,201.614,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
5736,2164.851,907.882,907.882,829.939,654.340,0.000,631.223,0.000,0.000,0.000,0.000,0.000,0.000,0.000,198.716,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
5737,2165.237,972.264,972.264,827.523,654.396,0.000,631.682,0.000,0.000,0.000,0.000,0.000,0.000,0.000,195.842,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
5738,2165.624,925.267,925.267,825.127,654.452,0.000,632.135,0.000,0.000,0.000,0.000,0.000,0.000,0.000,192.992,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
5739,2166.010,902.884,902.884,822.751,654.508,0.000,632.583,0.000,0.000,0.000,0.000,0.000,0.000,0.000,190.168,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
5740,2166.397,898.882,898.882,820.395,654.565,0.000,633.026,0.000,0.000,0.000,0.000,0.000,0.000,0.000,187.369,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
5741,2166.783,927.958,927.958,818.058,654.621,0.000,633.464,0.000,0.000,0.000,0.000,0.000,0.000,0.000,184.594,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
5742,2167.170,926.652,926.652,815.742,654.677,0.000,633.897,0.000,0.000,0.000,0.000,0.000,0.000,0.000,181.845,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
5743,2167.556,963.652,963.652,813.446,654.733,0.000,634.325,0.000,0.000,0.000,0.000,0.000,0.000,0.000,179.121,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
5744,2167.943,899.500,899.500,811.171,654.790,0.000,634.748,0.000,0.000,0.000,0.000,0.000,0.000,0.000,176.423,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
5745,2168.329,909.573,909.573,808.916,654.846,0.000,635.167,0.000,0.000,0.000,0.000,0.000,0.000,0.000,173.750,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
5746,2168.716,897.960,897.960,806.682,654.902,0.000,635.580,0.000,0.000,0.000,0.000,0.000,0.000,0.000,171.102,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
5747,2169.102,909.416,909.416,804.469,654.959,0.000,635.988,0.000,0.000,0.000,0.000,0.000,0.000,0.000,168.480,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
5748,2169.489,914.036,914.036,802.276,655.015,0.000,636.392,0.000,0.000,0.000,0.000,0.000,0.000,0.000,165.884,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
5749,2169.875,929.732,929.732,800.104,655.071,0.000,636.790,0.000,0.000,0.000,0.000,0.000,0.000,0.000,163.314,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
5750,2170.262,898.112,898.112,797.954,655.127,0.000,637.184,0.000,0.000,0.000,0.000,0.000,0.000,0.000,160.769,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
5751,2170.648,944.495,944.495,795.824,655.184,0.000,637.574,0.000,0.000,0.000,0.000,0.000,0.000,0.000,158.250,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
5752,2171.035,901.806,901.806,793.715,655.240,0.000,637.958,0.000,0.000,0.000,0.000,0.000,0.000,0.000,155.757,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
5753,2171.421,891.264,891.264,791.628,655.296,0.000,638.338,0.000,0.000,0.000,0.000,0.000,0.000,0.000,153.290,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
5754,2171.808,874.036,874.036,789.562,655.352,0.000,638.713,0.000,0.000,0.000,0.000,0.000,0.000,0.000,150.849,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
5755,2172.194,880.578,880.578,787.517,655.409,0.000,639.083,0.000,0.000,0.000,0.000,0.000,0.000,0.000,148.434,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
5756,2172.581,921.576,921.576,785.494,655.465,0.000,639.449,0.000,0.000,0.000,0.000,0.000,0.000,0.000,146.044,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
5757,2172.967,876.811,876.811,783.492,655.521,0.000,639.811,0.000,0.000,0.000,0.000,0.000,0.000,0.000,143.681,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
5758,2173.354,872.730,872.730,781.511,655.577,0.000,640.168,0.000,0.000,0.000,0.000,0.000,0.000,0.000,141.343,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
5759,2173.740,901.728,901.728,779.551,655.634,0.000,640.520,0.000,0.000,0.000,0.000,0.000,0.000,0.000,139.031,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
5760,2174.127,909.882,909.882,777.613,655.690,0.000,640.868,0.000,0.000,0.000,0.000,0.000,0.000,0.000,136.745,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
5761,2174.513,909.654,909.654,775.697,655.746,0.000,641.212,0.000,0.000,0.000,0.000,0.000,0.000,0.000,134.485,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
5762,2174.900,940.039,940.039,773.802,655.802,0.000,641.551,0.000,0.000,0.000,0.000,0.000,0.000,0.000,132.251,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
5763,2175.286,925.267,925.267,771.928,655.859,0.000,641.886,0.000,0.000,0.000,0.000,0.000,0.000,0.000,130.042,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
5764,2175.673,836.112,836.112,770.076,655.915,0.000,642.216,0.000,0.000,0.000,0.000,0.000,0.000,0.000,127.860,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
5765,2176.060,876.500,876.500,768.245,655.971,0.000,642.542,0.000,0.000,0.000,0.000,0.000,0.000,0.000,125.702,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
5766,2176.446,920.578,920.578,766.435,656.027,0.000,642.865,0.000,0.000,0.000,0.000,0.000,0.000,0.000,123.571,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
5767,2176.833,897.887,897.887,764.647,656.084,0.000,643.183,0.000,0.000,0.000,0.000,0.000,0.000,0.000,121.465,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
5768,2177.219,846.573,846.573,762.880,656.140,0.000,643.496,0.000,0.000,0.000,0.000,0.000,0.000,0.000,119.384,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
5769,2177.606,913.728,913.728,761.135,656.196,0.000,643.806,0.000,0.000,0.000,0.000,0.000,0.000,0.000,117.329,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
5770,2177.992,889.884,889.884,759.410,656.252,0.000,644.112,0.000,0.000,0.000,0.000,0.000,0.000,0.000,115.299,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
5771,2178.379,828.963,828.963,757.707,656.309,0.000,644.413,0.000,0.000,0.000,0.000,0.000,0.000,0.000,113.294,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
5772,2178.765,907.188,907.188,756.025,656.365,0.000,644.711,0.000,0.000,0.000,0.000,0.000,0.000,0.000,111.314,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
5773,2179.152,838.188,838.188,754.364,656.421,0.000,645.005,0.000,0.000,0.000,0.000,0.000,0.000,0.000,109.359,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
5774,2179.538,929.036,929.036,752.724,656.477,0.000,645.294,0.000,0.000,0.000,0.000,0.000,0.000,0.000,107.430,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
5775,2179.925,854.421,854.421,751.105,656.534,0.000,645.580,0.000,0.000,0.000,0.000,0.000,0.000,0.000,105.525,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
5776,2180.312,914.115,914.115,749.507,656.590,0.000,645.862,0.000,0.000,0.000,0.000,0.000,0.000,0.000,103.645,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
5777,2180.698,830.269,830.269,747.930,656.646,0.000,646.141,0.000,0.000,0.000,0.000,0.000,0.000,0.000,101.789,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
5778,2181.085,952.887,952.887,746.373,656.702,0.000,646.415,0.000,0.000,0.000,0.000,0.000,0.000,0.000,99.958,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
5779,2181.471,893.887,893.887,744.837,656.759,0.000,646.686,0.000,0.000,0.000,0.000,0.000,0.000,0.000,98.151,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
5780,2181.858,828.421,828.421,743.322,656.815,0.000,646.954,0.000,0.000,0.000,0.000,0.000,0.000,0.000,96.368,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
5781,2182.244,897.573,897.573,741.827,656.871,0.000,647.217,0.000,0.000,0.000,0.000,0.000,0.000,0.000,94.610,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
5782,2182.631,864.578,864.578,740.353,656.928,0.000,647.477,0.000,0.000,0.000,0.000,0.000,0.000,0.000,92.875,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
5783,2183.018,821.884,821.884,738.898,656.984,0.000,647.734,0.000,0.000,0.000,0.000,0.000,0.000,0.000,91.164,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
5784,2183.404,828.191,828.191,737.465,657.040,0.000,647.987,0.000,0.000,0.000,0.000,0.000,0.000,0.000,89.477,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
5785,2183.791,850.421,850.421,736.051,657.096,0.000,648.237,0.000,0.000,0.000,0.000,0.000,0.000,0.000,87.814,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
