ch,keV,net,fit,model,continuum_raw,Lu-176,Xray-Lu
6827,2851.146,0.000,-0.117,0.000,0.000,0.000,0.000
6828,2851.615,0.000,-0.294,0.000,0.000,0.000,0.000
6829,2852.083,0.000,-0.176,0.000,0.000,0.000,0.000
6830,2852.552,0.000,-0.117,0.000,0.000,0.000,0.000
6831,2853.020,0.000,-0.235,0.000,0.000,0.000,0.000
6832,2853.489,0.000,-0.117,0.000,0.000,0.000,0.000
6833,2853.957,0.000,-0.059,0.000,0.000,0.000,0.000
6834,2854.426,0.000,-0.176,0.000,0.000,0.000,0.000
6835,2854.894,0.000,-0.176,0.000,0.000,0.000,0.000
6836,2855.363,0.000,-0.176,0.000,0.000,0.000,0.000
6837,2855.832,0.000,-0.294,0.000,0.000,0.000,0.000
6838,2856.300,0.706,0.706,0.000,0.000,0.000,0.000
6839,2856.769,0.000,-0.294,0.000,0.000,0.000,0.000
6840,2857.238,0.706,0.706,0.000,0.000,0.000,0.000
6841,2857.706,0.000,-0.235,0.000,0.000,0.000,0.000
6842,2858.175,0.000,-0.117,0.000,0.000,0.000,0.000
6843,2858.644,0.589,0.589,0.000,0.000,0.000,0.000
6844,2859.112,0.000,-0.235,0.000,0.000,0.000,0.000
6845,2859.581,0.000,0.000,0.000,0.000,0.000,0.000
6846,2860.050,0.000,-0.117,0.000,0.000,0.000,0.000
6847,2860.519,0.000,-0.235,0.000,0.000,0.000,0.000
6848,2860.988,0.000,-0.059,0.000,0.000,0.000,0.000
6849,2861.456,0.000,-0.117,0.000,0.000,0.000,0.000
6850,2861.925,0.000,-0.117,0.000,0.000,0.000,0.000
6851,2862.394,0.000,-0.117,0.000,0.000,0.000,0.000
6852,2862.863,0.000,-0.117,0.000,0.000,0.000,0.000
6853,2863.332,0.000,-0.059,0.000,0.000,0.000,0.000
6854,2863.801,0.000,-0.352,0.000,0.000,0.000,0.000
6855,2864.269,0.000,-0.235,0.000,0.000,0.000,0.000
6856,2864.738,0.883,0.883,0.000,0.000,0.000,0.000
6857,2865.207,0.000,-0.117,0.000,0.000,0.000,0.000
6858,2865.676,0.000,-0.235,0.000,0.000,0.000,0.000
6859,2866.145,0.000,-0.176,0.000,0.000,0.000,0.000
6860,2866.614,0.000,-0.176,0.000,0.000,0.000,0.000
6861,2867.083,0.000,-0.117,0.000,0.000,0.000,0.000
6862,2867.552,0.000,-0.294,0.000,0.000,0.000,0.000
6863,2868.021,0.000,-0.235,0.000,0.000,0.000,0.000
6864,2868.490,0.000,-0.059,0.000,0.000,0.000,0.000
6865,2868.959,0.000,-0.176,0.000,0.000,0.000,0.000
6866,2869.428,0.000,-0.117,0.000,0.000,0.000,0.000
6867,2869.897,0.000,-0.176,0.000,0.000,0.000,0.000
6868,2870.366,0.000,-0.176,0.000,0.000,0.000,0.000
6869,2870.835,0.000,-0.117,0.000,0.000,0.000,0.000
6870,2871.304,0.000,-0.176,0.000,0.000,0.000,0.000
6871,2871.774,0.000,-0.117,0.000,0.000,0.000,0.000
6872,2872.243,0.000,-0.059,0.000,0.000,0.000,0.000
6873,2872.712,0.000,-0.235,0.000,0.000,0.000,0.000
6874,2873.181,0.000,-0.176,0.000,0.000,0.000,0.000
6875,2873.650,0.589,0.589,0.000,0.000,0.000,0.000
6876,2874.119,0.000,-0.176,0.000,0.000,0.000,0.000
6877,2874.589,0.000,-0.176,0.000,0.000,0.000,0.000
6878,2875.058,0.000,-0.352,0.000,0.000,0.000,0.000
6879,2875.527,0.000,-0.176,0.000,0.000,0.000,0.000
6880,2875.996,0.000,-0.117,0.000,0.000,0.000,0.000
6881,2876.466,0.000,-0.176,0.000,0.000,0.000,0.000
6882,2876.935,0.000,-0.176,0.000,0.000,0.000,0.000
6883,2877.404,0.000,-0.411,0.000,0.000,0.000,0.000
6884,2877.874,0.000,-0.117,0.000,0.000,0.000,0.000
6885,2878.343,1.000,1.000,0.000,0.000,0.000,0.000
6886,2878.812,0.883,0.883,0.000,0.000,0.000,0.000
6887,2879.282,0.000,-0.059,0.000,0.000,0.000,0.000
6888,2879.751,0.000,-0.117,0.000,0.000,0.000,0.000
6889,2880.220,0.000,-0.176,0.000,0.000,0.000,0.000
6890,2880.690,0.000,-0.235,0.000,0.000,0.000,0.000
6891,2881.159,0.000,-0.117,0.000,0.000,0.000,0.000
6892,2881.629,0.000,-0.059,0.000,0.000,0.000,0.000
6893,2882.098,1.000,1.000,0.000,0.000,0.000,0.000
6894,2882.567,0.000,-0.176,0.000,0.000,0.000,0.000
6895,2883.037,0.000,-0.117,0.000,0.000,0.000,0.000
6896,2883.506,0.000,-0.176,0.000,0.000,0.000,0.000
6897,2883.976,0.000,-0.294,0.000,0.000,0.000,0.000
6898,2884.445,0.000,-0.176,0.000,0.000,0.000,0.000
6899,2884.915,0.000,-0.059,0.000,0.000,0.000,0.000
6900,2885.385,0.000,-0.235,0.000,0.000,0.000,0.000
6901,2885.854,0.000,-0.294,0.000,0.000,0.000,0.000
6902,2886.324,0.000,-0.059,0.000,0.000,0.000,0.000
6903,2886.793,0.000,-0.117,0.000,0.000,0.000,0.000
6904,2887.263,0.589,0.589,0.000,0.000,0.000,0.000
6905,2887.732,0.000,-0.235,0.000,0.000,0.000,0.000
6906,2888.202,0.000,-0.235,0.000,0.000,0.000,0.000
6907,2888.672,0.000,-0.235,0.000,0.000,0.000,0.000
6908,2889.141,0.000,-0.294,0.000,0.000,0.000,0.000
6909,2889.611,0.000,-0.117,0.000,0.000,0.000,0.000
6910,2890.081,0.000,-0.117,0.000,0.000,0.000,0.000
6911,2890.550,0.000,-0.059,0.000,0.000,0.000,0.000
6912,2891.020,0.000,-0.235,0.000,0.000,0.000,0.000
6913,2891.490,0.000,-0.059,0.000,0.000,0.000,0.000
6914,2891.960,0.765,0.765,0.000,0.000,0.000,0.000
6915,2892.429,0.000,-0.059,0.000,0.000,0.000,0.000
6916,2892.899,0.000,-0.117,0.000,0.000,0.000,0.000
6917,2893.369,0.000,-0.235,0.000,0.000,0.000,0.000
6918,2893.839,0.941,0.941,0.000,0.000,0.000,0.000
6919,2894.309,0.000,-0.235,0.000,0.000,0.000,0.000
6920,2894.779,0.000,-0.117,0.000,0.000,0.000,0.000
6921,2895.248,0.000,-0.176,0.000,0.000,0.000,0.000
6922,2895.718,0.000,-0.117,0.000,0.000,0.000,0.000
6923,2896.188,0.000,-0.117,0.000,0.000,0.000,0.000
6924,2896.658,0.000,-0.176,0.000,0.000,0.000,0.000
6925,2897.128,0.000,-0.117,0.000,0.000,0.000,0.000
6926,2897.598,0.706,0.706,0.000,0.000,0.000,0.000
6927,2898.068,0.000,-0.176,0.000,0.000,0.000,0.000
6928,2898.538,0.000,-0.176,0.000,0.000,0.000,0.000
6929,2899.008,0.000,-0.294,0.000,0.000,0.000,0.000
6930,2899.478,0.883,0.883,0.000,0.000,0.000,0.000
6931,2899.948,0.000,-0.176,0.000,0.000,0.000,0.000
6932,2900.418,0.000,-0.176,0.000,0.000,0.000,0.000
6933,2900.888,0.000,-0.059,0.000,0.000,0.000,0.000
6934,2901.358,0.000,0.000,0.000,0.000,0.000,0.000
6935,2901.828,0.000,-0.059,0.000,0.000,0.000,0.000
6936,2902.298,1.648,1.648,0.000,0.000,0.000,0.000
6937,2902.768,0.941,0.941,0.000,0.000,0.000,0.000
6938,2903.238,0.000,-0.059,0.000,0.000,0.000,0.000
6939,2903.708,0.000,-0.059,0.000,0.000,0.000,0.000
6940,2904.178,0.000,0.000,0.000,0.000,0.000,0.000
6941,2904.649,0.000,-0.235,0.000,0.000,0.000,0.000
6942,2905.119,0.000,-0.176,0.000,0.000,0.000,0.000
6943,2905.589,0.000,-0.059,0.000,0.000,0.000,0.000
6944,2906.059,0.000,-0.235,0.000,0.000,0.000,0.000
6945,2906.529,0.000,-0.059,0.000,0.000,0.000,0.000
6946,2907.000,0.000,-0.059,0.000,0.000,0.000,0.000
6947,2907.470,0.000,-0.117,0.000,0.000,0.000,0.000
6948,2907.940,0.000,-0.059,0.000,0.000,0.000,0.000
6949,2908.410,0.824,0.824,0.000,0.000,0.000,0.000
6950,2908.881,0.000,-0.176,0.000,0.000,0.000,0.000
6951,2909.351,0.000,-0.235,0.000,0.000,0.000,0.000
6952,2909.821,0.000,-0.235,0.000,0.000,0.000,0.000
6953,2910.292,0.000,-0.059,0.000,0.000,0.000,0.000
6954,2910.762,0.824,0.824,0.000,0.000,0.000,0.000
6955,2911.232,0.000,-0.176,0.000,0.000,0.000,0.000
6956,2911.703,0.000,-0.235,0.000,0.000,0.000,0.000
6957,2912.173,0.941,0.941,0.000,0.000,0.000,0.000
6958,2912.643,0.000,-0.117,0.000,0.000,0.000,0.000
6959,2913.114,0.000,-0.235,0.000,0.000,0.000,0.000
6960,2913.584,0.000,-0.235,0.000,0.000,0.000,0.000
6961,2914.055,0.000,-0.117,0.000,0.000,0.000,0.000
6962,2914.525,0.000,-0.176,0.000,0.000,0.000,0.000
6963,2914.996,0.000,-0.117,0.000,0.000,0.000,0.000
6964,2915.466,0.000,-0.176,0.000,0.000,0.000,0.000
6965,2915.937,0.648,0.648,0.000,0.000,0.000,0.000
6966,2916.407,0.000,-0.235,0.000,0.000,0.000,0.000
6967,2916.878,0.000,-0.176,0.000,0.000,0.000,0.000
6968,2917.348,0.000,-0.117,0.000,0.000,0.000,0.000
6969,2917.819,0.000,-0.235,0.000,0.000,0.000,0.000
6970,2918.289,0.000,-0.059,0.000,0.000,0.000,0.000
6971,2918.760,0.000,-0.352,0.000,0.000,0.000,0.000
6972,2919.231,1.883,1.883,0.000,0.000,0.000,0.000
6973,2919.701,0.000,-0.294,0.000,0.000,0.000,0.000
6974,2920.172,1.000,1.000,0.000,0.000,0.000,0.000
6975,2920.642,0.000,-0.235,0.000,0.000,0.000,0.000
6976,2921.113,0.000,-0.294,0.000,0.000,0.000,0.000
6977,2921.584,0.000,-0.117,0.000,0.000,0.000,0.000
6978,2922.054,0.000,-0.117,0.000,0.000,0.000,0.000
6979,2922.525,0.000,-0.294,0.000,0.000,0.000,0.000
6980,2922.996,0.000,-0.176,0.000,0.000,0.000,0.000
6981,2923.467,0.000,-0.117,0.000,0.000,0.000,0.000
6982,2923.937,0.824,0.824,0.000,0.000,0.000,0.000
6983,2924.408,0.000,-0.235,0.000,0.000,0.000,0.000
6984,2924.879,0.000,-0.235,0.000,0.000,0.000,0.000
6985,2925.350,0.000,-0.117,0.000,0.000,0.000,0.000
6986,2925.821,0.000,-0.294,0.000,0.000,0.000,0.000
6987,2926.291,0.000,-0.117,0.000,0.000,0.000,0.000
6988,2926.762,0.883,0.883,0.000,0.000,0.000,0.000
6989,2927.233,0.000,-0.117,0.000,0.000,0.000,0.000
6990,2927.704,0.000,-0.059,0.000,0.000,0.000,0.000
6991,2928.175,0.000,-0.294,0.000,0.000,0.000,0.000
6992,2928.646,0.000,-0.352,0.000,0.000,0.000,0.000
6993,2929.117,0.000,-0.117,0.000,0.000,0.000,0.000
6994,2929.588,0.941,0.941,0.000,0.000,0.000,0.000
6995,2930.059,1.706,1.706,0.000,0.000,0.000,0.000
6996,2930.529,0.000,-0.235,0.000,0.000,0.000,0.000
6997,2931.000,0.000,-0.294,0.000,0.000,0.000,0.000
6998,2931.471,0.000,-0.176,0.000,0.000,0.000,0.000
6999,2931.942,0.000,-0.235,0.000,0.000,0.000,0.000
7000,2932.413,0.765,0.765,0.000,0.000,0.000,0.000
7001,2932.884,1.824,1.824,0.000,0.000,0.000,0.000
7002,2933.356,0.000,-0.235,0.000,0.000,0.000,0.000
7003,2933.827,0.000,-0.235,0.000,0.000,0.000,0.000
7004,2934.298,0.000,-0.059,0.000,0.000,0.000,0.000
7005,2934.769,0.000,-0.235,0.000,0.000,0.000,0.000
7006,2935.240,0.000,-0.352,0.000,0.000,0.000,0.000
7007,2935.711,0.000,-0.176,0.000,0.000,0.000,0.000
7008,2936.182,0.000,-0.176,0.000,0.000,0.000,0.000
7009,2936.653,0.000,-0.235,0.000,0.000,0.000,0.000
7010,2937.124,0.883,0.883,0.000,0.000,0.000,0.000
7011,2937.596,0.000,-0.176,0.000,0.000,0.000,0.000
7012,2938.067,0.000,-0.235,0.000,0.000,0.000,0.000
7013,2938.538,1.883,1.883,0.000,0.000,0.000,0.000
7014,2939.009,0.000,0.000,0.000,0.000,0.000,0.000
7015,2939.480,0.000,0.000,0.000,0.000,0.000,0.000
7016,2939.952,0.000,-0.235,0.000,0.000,0.000,0.000
7017,2940.423,0.000,-0.117,0.000,0.000,0.000,0.000
7018,2940.894,0.765,0.765,0.000,0.000,0.000,0.000
7019,2941.366,0.000,-0.117,0.000,0.000,0.000,0.000
7020,2941.837,0.765,0.765,0.000,0.000,0.000,0.000
7021,2942.308,0.000,-0.117,0.000,0.000,0.000,0.000
7022,2942.780,0.000,-0.176,0.000,0.000,0.000,0.000
7023,2943.251,0.000,-0.235,0.000,0.000,0.000,0.000
7024,2943.722,0.000,-0.059,0.000,0.000,0.000,0.000
7025,2944.194,0.000,-0.059,0.000,0.000,0.000,0.000
7026,2944.665,0.000,-0.059,0.000,0.000,0.000,0.000
7027,2945.136,0.000,-0.176,0.000,0.000,0.000,0.000
7028,2945.608,0.000,-0.176,0.000,0.000,0.000,0.000
7029,2946.079,0.000,-0.059,0.000,0.000,0.000,0.000
7030,2946.551,0.000,-0.176,0.000,0.000,0.000,0.000
7031,2947.022,0.000,-0.528,0.000,0.000,0.000,0.000
7032,2947.494,0.941,0.941,0.000,0.000,0.000,0.000
7033,2947.965,0.000,-0.176,0.000,0.000,0.000,0.000
7034,2948.437,0.883,0.883,0.000,0.000,0.000,0.000
7035,2948.908,0.000,-0.059,0.000,0.000,0.000,0.000
7036,2949.380,0.000,-0.352,0.000,0.000,0.000,0.000
7037,2949.851,0.000,-0.294,0.000,0.000,0.000,0.000
7038,2950.323,0.000,-0.117,0.000,0.000,0.000,0.000
7039,2950.795,0.000,-0.059,0.000,0.000,0.000,0.000
7040,2951.266,0.000,-0.117,0.000,0.000,0.000,0.000
7041,2951.738,0.824,0.824,0.000,0.000,0.000,0.000
7042,2952.209,0.883,0.883,0.000,0.000,0.000,0.000
7043,2952.681,0.000,-0.117,0.000,0.000,0.000,0.000
7044,2953.153,0.824,0.824,0.000,0.000,0.000,0.000
7045,2953.624,0.000,-0.059,0.000,0.000,0.000,0.000
7046,2954.096,0.941,0.941,0.000,0.000,0.000,0.000
7047,2954.568,0.000,-0.235,0.000,0.000,0.000,0.000
7048,2955.040,0.000,-0.176,0.000,0.000,0.000,0.000
7049,2955.511,0.000,-0.294,0.000,0.000,0.000,0.000
7050,2955.983,0.000,-0.294,0.000,0.000,0.000,0.000
7051,2956.455,0.000,-0.235,0.000,0.000,0.000,0.000
7052,2956.927,0.000,-0.294,0.000,0.000,0.000,0.000
7053,2957.398,0.000,-0.176,0.000,0.000,0.000,0.000
7054,2957.870,0.000,-0.176,0.000,0.000,0.000,0.000
7055,2958.342,0.000,-0.235,0.000,0.000,0.000,0.000
7056,2958.814,0.000,-0.235,0.000,0.000,0.000,0.000
7057,2959.286,0.000,-0.117,0.000,0.000,0.000,0.000
7058,2959.758,0.000,-0.117,0.000,0.000,0.000,0.000
7059,2960.229,0.883,0.883,0.000,0.000,0.000,0.000
7060,2960.701,0.000,-0.235,0.000,0.000,0.000,0.000
7061,2961.173,0.000,0.000,0.000,0.000,0.000,0.000
7062,2961.645,0.000,0.000,0.000,0.000,0.000,0.000
7063,2962.117,0.000,-0.117,0.000,0.000,0.000,0.000
7064,2962.589,0.000,-0.117,0.000,0.000,0.000,0.000
7065,2963.061,0.000,-0.117,0.000,0.000,0.000,0.000
7066,2963.533,0.000,-0.294,0.000,0.000,0.000,0.000
7067,2964.005,0.000,-0.117,0.000,0.000,0.000,0.000
7068,2964.477,0.000,-0.176,0.000,0.000,0.000,0.000
7069,2964.949,0.000,-0.235,0.000,0.000,0.000,0.000
7070,2965.421,0.000,-0.059,0.000,0.000,0.000,0.000
7071,2965.893,0.000,-0.059,0.000,0.000,0.000,0.000
7072,2966.365,0.941,0.941,0.000,0.000,0.000,0.000
7073,2966.837,0.000,-0.117,0.000,0.000,0.000,0.000
7074,2967.309,0.000,-0.059,0.000,0.000,0.000,0.000
7075,2967.782,0.000,-0.235,0.000,0.000,0.000,0.000
7076,2968.254,0.000,0.000,0.000,0.000,0.000,0.000
7077,2968.726,0.000,-0.176,0.000,0.000,0.000,0.000
7078,2969.198,1.000,1.000,0.000,0.000,0.000,0.000
7079,2969.670,0.000,-0.176,0.000,0.000,0.000,0.000
7080,2970.142,0.000,-0.352,0.000,0.000,0.000,0.000
7081,2970.615,0.000,-0.176,0.000,0.000,0.000,0.000
7082,2971.087,0.000,-0.176,0.000,0.000,0.000,0.000
7083,2971.559,0.941,0.941,0.000,0.000,0.000,0.000
7084,2972.031,0.000,-0.059,0.000,0.000,0.000,0.000
7085,2972.504,0.000,-0.117,0.000,0.000,0.000,0.000
7086,2972.976,0.000,0.000,0.000,0.000,0.000,0.000
7087,2973.448,0.941,0.941,0.000,0.000,0.000,0.000
7088,2973.920,0.000,-0.235,0.000,0.000,0.000,0.000
7089,2974.393,0.765,0.765,0.000,0.000,0.000,0.000
7090,2974.865,0.000,-0.176,0.000,0.000,0.000,0.000
7091,2975.337,0.000,-0.059,0.000,0.000,0.000,0.000
7092,2975.810,0.000,-0.294,0.000,0.000,0.000,0.000
7093,2976.282,0.000,-0.059,0.000,0.000,0.000,0.000
7094,2976.755,0.000,-0.059,0.000,0.000,0.000,0.000
7095,2977.227,0.000,-0.176,0.000,0.000,0.000,0.000
7096,2977.699,0.824,0.824,0.000,0.000,0.000,0.000
7097,2978.172,0.000,-0.117,0.000,0.000,0.000,0.000
7098,2978.644,0.000,-0.117,0.000,0.000,0.000,0.000
7099,2979.117,0.000,-0.176,0.000,0.000,0.000,0.000
7100,2979.589,0.000,-0.117,0.000,0.000,0.000,0.000
7101,2980.062,0.000,-0.176,0.000,0.000,0.000,0.000
7102,2980.534,0.000,-0.176,0.000,0.000,0.000,0.000
7103,2981.007,0.000,0.000,0.000,0.000,0.000,0.000
7104,2981.479,0.000,-0.117,0.000,0.000,0.000,0.000
7105,2981.952,0.883,0.883,0.000,0.000,0.000,0.000
7106,2982.425,0.000,0.000,0.000,0.000,0.000,0.000
7107,2982.897,0.000,-0.117,0.000,0.000,0.000,0.000
7108,2983.370,0.000,-0.235,0.000,0.000,0.000,0.000
7109,2983.842,0.765,0.765,0.000,0.000,0.000,0.000
7110,2984.315,1.000,1.000,0.000,0.000,0.000,0.000
7111,2984.788,1.941,1.941,0.000,0.000,0.000,0.000
7112,2985.260,0.000,-0.176,0.000,0.000,0.000,0.000
7113,2985.733,0.000,-0.235,0.000,0.000,0.000,0.000
7114,2986.206,0.000,-0.235,0.000,0.000,0.000,0.000
7115,2986.678,0.000,-0.176,0.000,0.000,0.000,0.000
7116,2987.151,0.000,-0.117,0.000,0.000,0.000,0.000
7117,2987.624,0.000,-0.176,0.000,0.000,0.000,0.000
7118,2988.097,0.000,-0.294,0.000,0.000,0.000,0.000
7119,2988.569,0.000,0.000,0.000,0.000,0.000,0.000
7120,2989.042,0.000,-0.059,0.000,0.000,0.000,0.000
7121,2989.515,0.000,-0.176,0.000,0.000,0.000,0.000
7122,2989.988,0.000,-0.176,0.000,0.000,0.000,0.000
7123,2990.461,0.000,-0.235,0.000,0.000,0.000,0.000
7124,2990.933,0.000,-0.117,0.000,0.000,0.000,0.000
7125,2991.406,0.000,-0.294,0.000,0.000,0.000,0.000
7126,2991.879,0.000,-0.117,0.000,0.000,0.000,0.000
7127,2992.352,0.000,-0.235,0.000,0.000,0.000,0.000
7128,2992.825,0.706,0.706,0.000,0.000,0.000,0.000
7129,2993.298,0.000,-0.352,0.000,0.000,0.000,0.000
7130,2993.771,0.000,-0.235,0.000,0.000,0.000,0.000
7131,2994.244,0.000,-0.117,0.000,0.000,0.000,0.000
7132,2994.717,0.000,-0.176,0.000,0.000,0.000,0.000
7133,2995.190,0.883,0.883,0.000,0.000,0.000,0.000
7134,2995.663,0.000,-0.059,0.000,0.000,0.000,0.000
7135,2996.136,0.000,-0.059,0.000,0.000,0.000,0.000
7136,2996.609,0.000,-0.235,0.000,0.000,0.000,0.000
7137,2997.082,0.000,-0.059,0.000,0.000,0.000,0.000
7138,2997.555,0.000,-0.059,0.000,0.000,0.000,0.000
7139,2998.028,0.000,-0.235,0.000,0.000,0.000,0.000
7140,2998.501,0.000,-0.294,0.000,0.000,0.000,0.000
7141,2998.974,0.000,-0.470,0.000,0.000,0.000,0.000
7142,2999.447,0.000,-0.235,0.000,0.000,0.000,0.000
7143,2999.920,0.000,-0.352,0.000,0.000,0.000,0.000
7144,3000.393,0.941,0.941,0.000,0.000,0.000,0.000
7145,3000.866,0.765,0.765,0.000,0.000,0.000,0.000
7146,3001.340,0.000,-0.176,0.000,0.000,0.000,0.000
7147,3001.813,0.000,-0.059,0.000,0.000,0.000,0.000
7148,3002.286,0.000,-0.176,0.000,0.000,0.000,0.000
7149,3002.759,0.000,-0.059,0.000,0.000,0.000,0.000
7150,3003.232,0.000,-0.176,0.000,0.000,0.000,0.000
7151,3003.706,0.765,0.765,0.000,0.000,0.000,0.000
7152,3004.179,0.883,0.883,0.000,0.000,0.000,0.000
7153,3004.652,0.000,0.000,0.000,0.000,0.000,0.000
7154,3005.125,0.000,-0.117,0.000,0.000,0.000,0.000
7155,3005.599,1.648,1.648,0.000,0.000,0.000,0.000
7156,3006.072,0.883,0.883,0.000,0.000,0.000,0.000
7157,3006.545,0.000,-0.117,0.000,0.000,0.000,0.000
7158,3007.019,0.000,0.000,0.000,0.000,0.000,0.000
7159,3007.492,0.000,-0.176,0.000,0.000,0.000,0.000
7160,3007.965,0.000,-0.117,0.000,0.000,0.000,0.000
7161,3008.439,0.000,0.000,0.000,0.000,0.000,0.000
7162,3008.912,0.000,-0.235,0.000,0.000,0.000,0.000
7163,3009.386,0.000,-0.235,0.000,0.000,0.000,0.000
7164,3009.859,0.765,0.765,0.000,0.000,0.000,0.000
7165,3010.332,0.000,-0.059,0.000,0.000,0.000,0.000
7166,3010.806,0.000,-0.235,0.000,0.000,0.000,0.000
7167,3011.279,0.000,-0.059,0.000,0.000,0.000,0.000
7168,3011.753,0.000,-0.059,0.000,0.000,0.000,0.000
7169,3012.226,0.000,-0.176,0.000,0.000,0.000,0.000
7170,3012.700,0.941,0.941,0.000,0.000,0.000,0.000
7171,3013.173,0.000,-0.294,0.000,0.000,0.000,0.000
7172,3013.647,0.000,-0.352,0.000,0.000,0.000,0.000
7173,3014.120,0.000,-0.117,0.000,0.000,0.000,0.000
7174,3014.594,0.000,-0.059,0.000,0.000,0.000,0.000
7175,3015.068,0.000,-0.117,0.000,0.000,0.000,0.000
7176,3015.541,0.000,-0.352,0.000,0.000,0.000,0.000
7177,3016.015,0.000,-0.117,0.000,0.000,0.000,0.000
7178,3016.488,0.000,-0.117,0.000,0.000,0.000,0.000
7179,3016.962,0.000,-0.117,0.000,0.000,0.000,0.000
7180,3017.436,0.000,-0.176,0.000,0.000,0.000,0.000
7181,3017.909,0.000,-0.117,0.000,0.000,0.000,0.000
7182,3018.383,0.648,0.648,0.000,0.000,0.000,0.000
7183,3018.857,0.000,-0.117,0.000,0.000,0.000,0.000
7184,3019.331,0.765,0.765,0.000,0.000,0.000,0.000
7185,3019.804,0.000,-0.176,0.000,0.000,0.000,0.000
7186,3020.278,0.000,-0.117,0.000,0.000,0.000,0.000
7187,3020.752,0.000,-0.176,0.000,0.000,0.000,0.000
7188,3021.226,0.000,-0.059,0.000,0.000,0.000,0.000
7189,3021.699,0.000,-0.294,0.000,0.000,0.000,0.000
7190,3022.173,0.000,-0.176,0.000,0.000,0.000,0.000
7191,3022.647,0.883,0.883,0.000,0.000,0.000,0.000
7192,3023.121,0.000,-0.176,0.000,0.000,0.000,0.000
7193,3023.595,0.000,-0.117,0.000,0.000,0.000,0.000
7194,3024.069,0.000,-0.294,0.000,0.000,0.000,0.000
7195,3024.542,0.000,-0.059,0.000,0.000,0.000,0.000
7196,3025.016,0.000,-0.117,0.000,0.000,0.000,0.000
7197,3025.490,0.706,0.706,0.000,0.000,0.000,0.000
7198,3025.964,0.000,-0.117,0.000,0.000,0.000,0.000
7199,3026.438,0.000,0.000,0.000,0.000,0.000,0.000
7200,3026.912,0.765,0.765,0.000,0.000,0.000,0.000
7201,3027.386,0.000,-0.117,0.000,0.000,0.000,0.000
7202,3027.860,0.000,-0.176,0.000,0.000,0.000,0.000
7203,3028.334,0.000,-0.235,0.000,0.000,0.000,0.000
7204,3028.808,0.000,-0.235,0.000,0.000,0.000,0.000
7205,3029.282,0.000,-0.411,0.000,0.000,0.000,0.000
7206,3029.756,0.000,-0.059,0.000,0.000,0.000,0.000
7207,3030.230,0.824,0.824,0.000,0.000,0.000,0.000
7208,3030.704,0.000,-0.235,0.000,0.000,0.000,0.000
7209,3031.178,0.000,-0.117,0.000,0.000,0.000,0.000
7210,3031.652,0.000,-0.352,0.000,0.000,0.000,0.000
7211,3032.127,0.000,-0.235,0.000,0.000,0.000,0.000
7212,3032.601,0.000,-0.059,0.000,0.000,0.000,0.000
7213,3033.075,0.000,-0.059,0.000,0.000,0.000,0.000
7214,3033.549,0.000,-0.117,0.000,0.000,0.000,0.000
7215,3034.023,0.000,-0.117,0.000,0.000,0.000,0.000
7216,3034.497,0.000,-0.117,0.000,0.000,0.000,0.000
7217,3034.972,0.941,0.941,0.000,0.000,0.000,0.000
7218,3035.446,0.883,0.883,0.000,0.000,0.000,0.000
7219,3035.920,0.000,-0.352,0.000,0.000,0.000,0.000
7220,3036.394,0.000,-0.294,0.000,0.000,0.000,0.000
7221,3036.869,0.706,0.706,0.000,0.000,0.000,0.000
7222,3037.343,0.706,0.706,0.000,0.000,0.000,0.000
7223,3037.817,0.000,-0.411,0.000,0.000,0.000,0.000
7224,3038.291,0.000,-0.235,0.000,0.000,0.000,0.000
7225,3038.766,0.000,-0.235,0.000,0.000,0.000,0.000
7226,3039.240,0.000,-0.059,0.000,0.000,0.000,0.000
7227,3039.714,0.000,0.000,0.000,0.000,0.000,0.000
7228,3040.189,0.000,-0.176,0.000,0.000,0.000,0.000
7229,3040.663,0.000,-0.059,0.000,0.000,0.000,0.000
7230,3041.138,0.000,-0.059,0.000,0.000,0.000,0.000
7231,3041.612,0.000,-0.117,0.000,0.000,0.000,0.000
7232,3042.086,0.000,-0.059,0.000,0.000,0.000,0.000
7233,3042.561,0.765,0.765,0.000,0.000,0.000,0.000
7234,3043.035,0.000,-0.059,0.000,0.000,0.000,0.000
7235,3043.510,0.000,-0.117,0.000,0.000,0.000,0.000
7236,3043.984,0.824,0.824,0.000,0.000,0.000,0.000
7237,3044.459,0.000,-0.352,0.000,0.000,0.000,0.000
7238,3044.933,0.000,-0.117,0.000,0.000,0.000,0.000
7239,3045.408,0.000,-0.059,0.000,0.000,0.000,0.000
7240,3045.882,0.000,0.000,0.000,0.000,0.000,0.000
7241,3046.357,0.000,-0.059,0.000,0.000,0.000,0.000
7242,3046.831,0.000,-0.059,0.000,0.000,0.000,0.000
7243,3047.306,0.000,-0.294,0.000,0.000,0.000,0.000
7244,3047.781,0.000,-0.235,0.000,0.000,0.000,0.000
7245,3048.255,0.000,-0.176,0.000,0.000,0.000,0.000
7246,3048.730,0.883,0.883,0.000,0.000,0.000,0.000
7247,3049.205,0.000,-0.059,0.000,0.000,0.000,0.000
7248,3049.679,0.000,-0.294,0.000,0.000,0.000,0.000
7249,3050.154,0.000,0.000,0.000,0.000,0.000,0.000
7250,3050.629,0.000,-0.117,0.000,0.000,0.000,0.000
7251,3051.103,0.000,-0.235,0.000,0.000,0.000,0.000
