spectrum,peak_kev,peak_counts,snr,fwhm_ch,fwhm_kev,nuclide,line_kev,intensity_pct,miss_kev,miss_fwhm,tol_pct,range_min_kev,range_max_kev,candidates,label_text,label_token
G1S24_Th232_Mar,727.601,1.0,11.865,15.660,46.685,Bi-212,727.330,6.67,0.271,0.0058,10,30.090,2798.937,Bi-212|Ac-228,Bi-212 / Ac-228,Bi-212
G1S24_Th232_Mar,915.639,2.0,25.766,23.072,68.945,Ac-228,911.000,25.8,4.639,0.0673,10,30.090,2798.937,Ac-228,Ac-228,Ac-228
G1S24_Th232_Mar,1605.882,0.0,12.512,28.187,84.951,Ac-228,1588.000,3.22,17.882,0.2105,10,30.090,2798.937,Ac-228,Ac-228,Ac-228
G1S24_Th232_Mar,2110.752,0.0,10.070,36.011,109.203,Tl-208 SE,2103.000,0,7.752,0.0710,10,30.090,2798.937,Tl-208 SE,Tl-208 SE,Tl-208
G1S24_Th232_Mar,2317.218,0.0,4.993,35.386,107.576,,,,,,10,30.090,2798.937,,,
G1S24_Th232_Mar,2621.781,0.0,34.353,40.775,124.413,Tl-208,2614.000,35.8516,7.781,0.0625,10,30.090,2798.937,Tl-208,Tl-208,Tl-208
G1S24_Th232_Mar_2,37.271,622.0,14.958,4.636,13.096,,,,,,10,28.803,2799.991,,,
G1S24_Th232_Mar_2,79.792,4267.0,146.035,5.083,14.456,Pb x-ray,84.936,23,5.144,0.3558,10,28.803,2799.991,Pb x-ray|Am-243,Pb x-ray / Am-243,Pb
G1S24_Th232_Mar_2,131.187,537.0,48.026,5.702,16.342,Ac-228,129.065,2.42,2.122,0.1299,10,28.803,2799.991,Ac-228,Ac-228,Ac-228
G1S24_Th232_Mar_2,237.979,2054.0,357.444,8.751,25.425,Pb-212,238.000,43.6,0.021,0.0008,10,28.803,2799.991,Pb-212,Pb-212,Pb-212
G1S24_Th232_Mar_2,337.293,228.0,127.269,10.559,30.997,Ac-228,338.000,11.27,0.707,0.0228,10,28.803,2799.991,Ac-228,Ac-228,Ac-228
G1S24_Th232_Mar_2,464.226,7.0,9.613,6.571,19.496,Ac-228,463.000,4.4,1.226,0.0629,10,28.803,2799.991,Ac-228,Ac-228,Ac-228
G1S24_Th232_Mar_2,508.796,24.0,36.878,8.932,26.580,Tl-208,510.000,8.1224,1.204,0.0453,10,28.803,2799.991,Tl-208|Annihilation,Tl-208 / Annihilation,Tl-208
G1S24_Th232_Mar_2,586.351,120.0,195.430,14.892,44.519,Tl-208,583.000,30.549,3.351,0.0753,10,28.803,2799.991,Tl-208,Tl-208,Tl-208
G1S24_Th232_Mar_2,730.332,12.0,45.179,16.129,48.521,Bi-212,727.330,6.67,3.002,0.0619,10,28.803,2799.991,Bi-212|Ac-228,Bi-212 / Ac-228,Bi-212
G1S24_Th232_Mar_2,917.350,22.0,97.248,21.832,65.990,Ac-228,911.000,25.8,6.350,0.0962,10,28.803,2799.991,Ac-228,Ac-228,Ac-228
G1S24_Th232_Mar_2,1110.999,1.0,11.300,16.772,50.777,Eu-152,1111.000,13.67,0.001,0.0000,10,28.803,2799.991,Eu-152,Eu-152,Eu-152
G1S24_Th232_Mar_2,1253.278,0.0,6.470,20.817,63.000,,,,,,10,28.803,2799.991,,,
G1S24_Th232_Mar_2,1606.707,2.0,50.200,30.050,90.563,Ac-228,1588.000,3.22,18.707,0.2066,10,28.803,2799.991,Ac-228,Ac-228,Ac-228
G1S24_Th232_Mar_2,2123.431,1.0,36.268,32.096,96.258,Tl-208 SE,2103.000,0,20.431,0.2122,10,28.803,2799.991,Tl-208 SE,Tl-208 SE,Tl-208
G1S24_Th232_Mar_2,2309.474,0.0,14.562,36.702,110.248,Bi-214,2204.000,4.92,105.474,0.9567,10,28.803,2799.991,Bi-214,Bi-214,Bi-214
G1S24_Th232_Mar_2,2614.049,2.0,119.198,40.961,124.223,Tl-208,2614.000,35.8516,0.049,0.0004,10,28.803,2799.991,Tl-208,Tl-208,Tl-208
G1S24_Th232_Petri,33.775,139.0,7.043,3.392,9.802,,,,,,10,30.885,2799.184,,,
G1S24_Th232_Petri,71.408,1157.0,78.717,4.917,14.257,Pb x-ray,72.804,59.5,1.396,0.0979,10,30.885,2799.184,Pb x-ray|W x-ray,Pb x-ray / W x-ray,Pb
G1S24_Th232_Petri,126.631,62.0,15.927,4.939,14.389,Eu-152,125.000,28.53,1.631,0.1133,10,30.885,2799.184,Eu-152|Ac-228,Eu-152 / Ac-228,Eu-152
G1S24_Th232_Petri,237.816,310.0,137.930,8.316,24.435,Pb-212,238.000,43.6,0.184,0.0075,10,30.885,2799.184,Pb-212,Pb-212,Pb-212
G1S24_Th232_Petri,335.113,33.0,43.150,10.471,30.976,Ac-228,338.000,11.27,2.887,0.0932,10,30.885,2799.184,Ac-228,Ac-228,Ac-228
G1S24_Th232_Petri,504.611,4.0,15.448,9.757,29.157,Tl-208,510.000,8.1224,5.389,0.1848,10,30.885,2799.184,Tl-208|Annihilation,Tl-208 / Annihilation,Tl-208
G1S24_Th232_Petri,585.461,15.0,61.691,14.339,43.023,Tl-208,583.000,30.549,2.461,0.0572,10,30.885,2799.184,Tl-208,Tl-208,Tl-208
G1S24_Th232_Petri,723.916,1.0,12.463,14.680,44.312,,,,,,10,30.885,2799.184,,,
G1S24_Th232_Petri,920.803,3.0,29.474,20.083,61.015,Ac-228,911.000,25.8,9.803,0.1607,10,30.885,2799.184,Ac-228,Ac-228,Ac-228
G1S24_Th232_Petri,1118.730,0.0,6.471,20.979,63.998,Bi-214,1120.000,14.9,1.270,0.0198,10,30.885,2799.184,Bi-214,Bi-214,Bi-214
G1S24_Th232_Petri,1460.865,1.0,28.377,26.654,81.437,K-40,1460.000,10.66,0.865,0.0106,10,30.885,2799.184,K-40,K-40,K-40
G1S24_Th232_Petri,1616.585,0.0,12.365,22.471,68.547,Ac-228,1588.000,3.22,28.585,0.4170,10,30.885,2799.184,Ac-228,Ac-228,Ac-228
G1S24_Th232_Petri,2137.803,0.0,13.615,32.478,97.490,Tl-208 SE,2103.000,0,34.803,0.3570,10,30.885,2799.184,Tl-208 SE,Tl-208 SE,Tl-208
G1S24_Th232_Petri,2334.911,0.0,4.482,39.669,117.810,Bi-214,2447.000,1.545,112.089,0.9514,10,30.885,2799.184,Bi-214,Bi-214,Bi-214
G1S24_Th232_Petri,2626.018,0.0,43.378,39.979,116.267,Tl-208,2614.000,35.8516,12.018,0.1034,10,30.885,2799.184,Tl-208,Tl-208,Tl-208
G1S24_Th232_Petri_2,39.513,550.0,16.420,2.974,8.590,,,,,,10,30.851,2798.919,,,
G1S24_Th232_Petri_2,71.329,4953.0,163.233,4.734,13.711,Pb x-ray,72.804,59.5,1.475,0.1076,10,30.851,2798.919,Pb x-ray|W x-ray,Pb x-ray / W x-ray,Pb
G1S24_Th232_Petri_2,126.489,349.0,41.434,5.205,15.145,Eu-152,125.000,28.53,1.489,0.0983,10,30.851,2798.919,Eu-152|Ac-228,Eu-152 / Ac-228,Eu-152
G1S24_Th232_Petri_2,237.550,1690.0,337.549,8.368,24.561,Pb-212,238.000,43.6,0.450,0.0183,10,30.851,2798.919,Pb-212,Pb-212,Pb-212
G1S24_Th232_Petri_2,337.694,172.0,113.871,10.326,30.519,Ac-228,338.000,11.27,0.306,0.0100,10,30.851,2798.919,Ac-228,Ac-228,Ac-228
G1S24_Th232_Petri_2,402.849,3.0,4.743,4.328,12.845,Pu-241,400.000,0,2.849,0.2218,10,30.851,2798.919,Pu-241,Pu-241,Pu-241
G1S24_Th232_Petri_2,462.307,7.0,11.238,7.266,21.638,Ac-228,463.000,4.4,0.693,0.0320,10,30.851,2798.919,Ac-228,Ac-228,Ac-228
G1S24_Th232_Petri_2,510.018,18.0,33.483,9.088,27.134,Tl-208,510.000,8.1224,0.018,0.0007,10,30.851,2798.919,Tl-208|Annihilation,Tl-208 / Annihilation,Tl-208
G1S24_Th232_Petri_2,584.808,85.0,162.379,14.646,43.896,Tl-208,583.000,30.549,1.808,0.0412,10,30.851,2798.919,Tl-208,Tl-208,Tl-208
G1S24_Th232_Petri_2,729.140,8.0,37.485,15.747,47.493,Bi-212,727.330,6.67,1.810,0.0381,10,30.851,2798.919,Bi-212|Ac-228,Bi-212 / Ac-228,Bi-212
G1S24_Th232_Petri_2,916.741,14.0,78.536,21.053,63.885,Ac-228,911.000,25.8,5.741,0.0899,10,30.851,2798.919,Ac-228,Ac-228,Ac-228
G1S24_Th232_Petri_2,1123.576,1.0,12.560,21.430,65.307,Bi-214,1120.000,14.9,3.576,0.0548,10,30.851,2798.919,Bi-214,Bi-214,Bi-214
G1S24_Th232_Petri_2,1456.183,1.0,18.152,22.793,69.564,K-40,1460.000,10.66,3.817,0.0549,10,30.851,2798.919,K-40,K-40,K-40
G1S24_Th232_Petri_2,1605.638,1.0,42.422,27.688,84.379,Ac-228,1588.000,3.22,17.638,0.2090,10,30.851,2798.919,Ac-228,Ac-228,Ac-228
G1S24_Th232_Petri_2,2144.410,0.0,31.596,33.298,99.798,Tl-208 SE,2103.000,0,41.410,0.4149,10,30.851,2798.919,Tl-208 SE,Tl-208 SE,Tl-208
G1S24_Th232_Petri_2,2344.167,0.0,12.901,34.369,101.881,Bi-214,2447.000,1.545,102.833,1.0093,10,30.851,2798.919,Bi-214,Bi-214,Bi-214
G1S24_Th232_Petri_2,2623.087,1.0,101.585,40.343,117.193,Tl-208,2614.000,35.8516,9.087,0.0775,10,30.851,2798.919,Tl-208,Tl-208,Tl-208
G1S24_Y88_P25,33.302,74.0,7.018,3.868,10.726,,,,,,10,30.529,2800.207,,,
G1S24_Y88_P25,83.494,26.0,5.832,5.728,16.059,Pb x-ray,84.936,23,1.442,0.0898,10,30.529,2800.207,Pb x-ray,Pb x-ray,Pb
G1S24_Y88_P25,231.306,5.0,5.250,9.333,26.864,Np-239,228.000,10.73,3.306,0.1230,10,30.529,2800.207,Np-239,Np-239,Np-239
G1S24_Y88_P25,515.453,3.0,13.481,13.148,39.062,Annihilation,511.000,0,4.453,0.1140,10,30.529,2800.207,Annihilation|Tl-208,Annihilation / Tl-208,Annihilation
G1S24_Y88_P25,661.756,1.0,8.031,20.035,60.075,Cs-137,662.000,85.1,0.244,0.0041,10,30.529,2800.207,Cs-137,Cs-137,Cs-137
G1S24_Y88_P25,899.698,20.0,144.550,20.683,62.491,Ac-228,911.000,25.8,11.302,0.1809,10,30.529,2800.207,Ac-228,Ac-228,Ac-228
G1S24_Y88_P25,1350.144,0.0,11.255,21.730,65.573,,,,,,10,30.529,2800.207,,,
G1S24_Y88_P25,1467.718,0.0,7.763,21.973,66.175,K-40,1460.000,10.66,7.718,0.1166,10,30.529,2800.207,K-40,K-40,K-40
G1S24_Y88_P25,1567.017,0.0,11.030,29.230,87.878,Ac-228,1588.000,3.22,20.983,0.2388,10,30.529,2800.207,Ac-228,Ac-228,Ac-228
G1S24_Y88_P25,1837.058,3.0,104.748,32.181,96.414,,,,,,10,30.529,2800.207,,,
G1S24_Y88_P5,69.518,53.0,4.545,3.225,9.162,W x-ray,69.067,8,0.451,0.0492,10,29.884,2799.593,W x-ray,W x-ray,W
G1S24_Y88_P5,126.600,28.0,4.837,5.888,16.881,Eu-152,125.000,28.53,1.600,0.0948,10,29.884,2799.593,Eu-152|Ac-228,Eu-152 / Ac-228,Eu-152
G1S24_Y88_P5,210.257,163.0,43.127,13.586,39.422,Ac-228,211.000,3.89,0.743,0.0189,10,29.884,2799.593,Ac-228|U-237,Ac-228 / U-237,Ac-228
G1S24_Y88_P5,502.194,24.0,41.249,13.272,39.666,Tl-208,510.000,8.1224,7.806,0.1968,10,29.884,2799.593,Tl-208|Annihilation,Tl-208 / Annihilation,Tl-208
G1S24_Y88_P5,655.384,12.0,36.554,18.422,55.579,Cs-137,662.000,85.1,6.616,0.1190,10,29.884,2799.593,Cs-137,Cs-137,Cs-137
G1S24_Y88_P5,894.877,177.0,424.694,20.445,62.206,Ac-228,911.000,25.8,16.123,0.2592,10,29.884,2799.593,Ac-228,Ac-228,Ac-228
G1S24_Y88_P5,1355.018,3.0,36.538,23.563,71.707,Bi-214,1377.000,3.985,21.982,0.3065,10,29.884,2799.593,Bi-214|Co-60,Bi-214 / Co-60,Bi-214
G1S24_Y88_P5,1570.613,2.0,42.649,33.511,101.494,Ac-228,1588.000,3.22,17.387,0.1713,10,29.884,2799.593,Ac-228,Ac-228,Ac-228
G1S24_Y88_P5,1848.112,23.0,313.567,32.694,98.180,Bi-214,1764.000,15.29,84.112,0.8567,10,29.884,2799.593,Bi-214,Bi-214,Bi-214
G1S24_Y88_P5,2493.219,0.0,6.133,40.179,118.490,Bi-214,2447.000,1.545,46.219,0.3901,10,29.884,2799.593,Bi-214,Bi-214,Bi-214
G1S24_Y88_P5,2764.236,0.0,35.755,41.541,122.380,Tl-208,2614.000,35.8516,150.236,1.2276,10,29.884,2799.593,Tl-208,Tl-208,Tl-208
G1S24_Zn65_P5,229.791,2.0,7.123,10.435,30.051,Np-239,228.000,10.73,1.791,0.0596,10,31.167,2800.926,Np-239,Np-239,Np-239
G1S24_Zn65_P5,510.615,1.0,13.865,14.039,41.603,Annihilation,511.000,0,0.385,0.0092,10,31.167,2800.926,Annihilation|Tl-208,Annihilation / Tl-208,Annihilation
G1S24_Zn65_P5,866.849,0.0,4.319,28.952,87.292,Ac-228,835.000,1.61,31.849,0.3649,10,31.167,2800.926,Ac-228,Ac-228,Ac-228
G1S24_Zn65_P5,1114.597,1.0,48.846,23.981,72.528,Eu-152,1111.000,13.67,3.597,0.0496,10,31.167,2800.926,Eu-152|Bi-214,Eu-152 / Bi-214,Eu-152
G1S24_Zn65_P5,1443.864,0.0,7.040,29.809,89.825,K-40,1460.000,10.66,16.136,0.1796,10,31.167,2800.926,K-40,K-40,K-40
GS4000_Lu176,23.765,188.0,23.604,8.077,7.182,,,,,,10,20.208,2800.451,,,
GS4000_Lu176,55.802,522.0,130.168,10.242,9.123,W x-ray,57.981,57.6,2.179,0.2388,10,20.208,2800.451,W x-ray,W x-ray,W
GS4000_Lu176,89.680,78.0,71.064,12.286,10.964,Pb x-ray,87.300,8,2.380,0.2171,10,20.208,2800.451,Pb x-ray,Pb x-ray,Pb
GS4000_Lu176,118.257,14.0,23.260,14.862,13.282,Th-234,112.810,0.21,5.447,0.4101,10,20.208,2800.451,Th-234|Eu-152,Th-234 / Eu-152,Th-234
GS4000_Lu176,147.774,8.0,19.139,18.847,16.871,U-235,145.000,10.96,2.774,0.1644,10,20.208,2800.451,U-235,U-235,U-235
GS4000_Lu176,200.662,121.0,249.224,22.436,20.140,Lu-176,202.000,77.9688,1.338,0.0664,10,20.208,2800.451,Lu-176,Lu-176,Lu-176
GS4000_Lu176,303.277,34.0,191.621,30.571,27.593,Lu-176,307.000,93.6,3.723,0.1349,10,20.208,2800.451,Lu-176,Lu-176,Lu-176
GS4000_Lu176,370.185,0.0,9.023,18.277,16.554,,,,,,10,20.208,2800.451,,,
GS4000_Lu176,508.359,1.0,38.279,39.038,35.614,Tl-208,510.000,8.1224,1.641,0.0461,10,20.208,2800.451,Tl-208|Annihilation,Tl-208 / Annihilation,Tl-208
GS4000_Lu176,1421.162,0.0,18.166,79.274,75.657,K-40,1460.000,10.66,38.838,0.5133,10,20.208,2800.451,K-40|Bi-214,K-40 / Bi-214,K-40
GS4000_Lu176,2591.343,0.0,6.224,111.217,111.854,Tl-208,2614.000,35.8516,22.657,0.2026,10,20.208,2800.451,Tl-208,Tl-208,Tl-208
GS4000_Ra226,46.936,500.0,88.041,8.740,8.219,Pb-210,46.539,4.25,0.397,0.0483,10,19.683,2799.656,Pb-210,Pb-210,Pb-210
GS4000_Ra226,79.876,773.0,205.424,11.918,11.226,Pb x-ray,84.936,23,5.060,0.4507,10,19.683,2799.656,Pb x-ray|Am-243,Pb x-ray / Am-243,Pb
GS4000_Ra226,155.369,12.0,19.408,19.411,18.352,U-235,145.000,10.96,10.369,0.5650,10,19.683,2799.656,U-235,U-235,U-235
GS4000_Ra226,190.378,41.0,86.393,19.036,18.027,Ra-226,186.211,3.64,4.167,0.2312,10,19.683,2799.656,Ra-226|U-235,Ra-226 / U-235,Ra-226
GS4000_Ra226,245.378,20.0,76.216,22.619,21.478,Eu-152,244.000,7.55,1.378,0.0641,10,19.683,2799.656,Eu-152,Eu-152,Eu-152
GS4000_Ra226,295.764,24.0,120.845,25.627,24.393,Pb-214,295.000,18.4672,0.764,0.0313,10,19.683,2799.656,Pb-214,Pb-214,Pb-214
GS4000_Ra226,354.861,25.0,157.717,31.420,29.991,Pb-214,353.000,35.7166,1.861,0.0621,10,19.683,2799.656,Pb-214|Ba-133,Pb-214 / Ba-133,Pb-214
GS4000_Ra226,607.408,4.0,113.295,45.786,44.228,Bi-214,609.000,45.44,1.592,0.0360,10,19.683,2799.656,Bi-214,Bi-214,Bi-214
GS4000_Ra226,769.333,0.0,13.177,55.196,53.719,Bi-214,768.360,4.89,0.973,0.0181,10,19.683,2799.656,Bi-214|Pa-234m,Bi-214 / Pa-234m,Bi-214
GS4000_Ra226,929.530,0.0,5.655,57.118,55.997,Ac-228,911.000,25.8,18.530,0.3309,10,19.683,2799.656,Ac-228,Ac-228,Ac-228
GS4000_Ra226,1113.621,0.0,32.510,65.793,65.037,Eu-152,1111.000,13.67,2.621,0.0403,10,19.683,2799.656,Eu-152|Bi-214,Eu-152 / Bi-214,Eu-152
GS4000_Ra226,1248.462,0.0,7.809,48.707,48.436,Bi-214,1238.000,5.83,10.462,0.2160,10,19.683,2799.656,Bi-214,Bi-214,Bi-214
GS4000_Ra226,1387.108,0.0,12.864,79.003,79.041,Bi-214,1377.000,3.985,10.108,0.1279,10,19.683,2799.656,Bi-214,Bi-214,Bi-214
GS4000_Ra226,1756.198,0.0,30.318,90.317,91.798,Bi-214,1764.000,15.29,7.802,0.0850,10,19.683,2799.656,Bi-214,Bi-214,Bi-214
GS4000_Ra226,2207.627,0.0,12.589,110.414,114.339,Bi-214,2204.000,4.92,3.627,0.0317,10,19.683,2799.656,Bi-214,Bi-214,Bi-214
GS4000_Ra226,2472.060,0.0,5.093,87.705,91.792,Bi-214,2447.000,1.545,25.060,0.2730,10,19.683,2799.656,Bi-214,Bi-214,Bi-214
GS4000_Th232,24.400,21.0,4.210,6.000,5.727,,,,,,10,19.628,2799.871,,,
GS4000_Th232,40.634,49.0,15.803,7.367,7.037,,,,,,10,19.628,2799.871,,,
GS4000_Th232,74.095,325.0,110.344,10.456,10.005,,,,,,10,19.628,2799.871,,,
GS4000_Th232,87.495,49.0,28.567,7.659,7.333,Pb x-ray,87.300,8,0.195,0.0266,10,19.628,2799.871,Pb x-ray,Pb x-ray,Pb
GS4000_Th232,128.706,18.0,31.458,13.354,12.811,Ac-228,129.065,2.42,0.359,0.0280,10,19.628,2799.871,Ac-228,Ac-228,Ac-228
GS4000_Th232,205.593,2.0,7.241,8.807,8.480,U-237,208.005,21.2,2.412,0.2844,10,19.628,2799.871,U-237,U-237,U-237
GS4000_Th232,238.356,42.0,135.999,22.859,22.044,Pb-212,238.000,43.6,0.356,0.0162,10,19.628,2799.871,Pb-212,Pb-212,Pb-212
GS4000_Th232,335.981,4.0,44.852,29.829,28.899,Ac-228,338.000,11.27,2.019,0.0699,10,19.628,2799.871,Ac-228,Ac-228,Ac-228
GS4000_Th232,464.248,0.0,5.796,23.992,23.383,Ac-228,463.000,4.4,1.248,0.0534,10,19.628,2799.871,Ac-228,Ac-228,Ac-228
GS4000_Th232,507.174,0.0,8.788,26.114,25.502,Tl-208,510.000,8.1224,2.826,0.1108,10,19.628,2799.871,Tl-208|Annihilation,Tl-208 / Annihilation,Tl-208
GS4000_Th232,584.460,1.0,40.850,43.366,42.501,Tl-208,583.000,30.549,1.460,0.0344,10,19.628,2799.871,Tl-208,Tl-208,Tl-208
GS4000_Th232,728.016,0.0,6.799,42.703,42.126,Bi-212,727.330,6.67,0.686,0.0163,10,19.628,2799.871,Bi-212|Ac-228,Bi-212 / Ac-228,Bi-212
GS4000_Th232,914.254,0.0,22.758,55.392,55.102,Ac-228,911.000,25.8,3.254,0.0591,10,19.628,2799.871,Ac-228,Ac-228,Ac-228
GS4000_Th232,972.024,0.0,7.737,55.990,55.840,Ac-228,968.000,15.8,4.024,0.0721,10,19.628,2799.871,Ac-228,Ac-228,Ac-228
GS4000_Th232,1599.860,0.0,17.312,80.811,82.806,Ac-228,1588.000,3.22,11.860,0.1432,10,19.628,2799.871,Ac-228,Ac-228,Ac-228
GS4000_Th232,2155.425,0.0,6.951,94.533,99.100,,,,,,10,19.628,2799.871,,,
GS4000_Th232,2363.855,0.0,6.983,109.520,115.767,Bi-214,2447.000,1.545,83.145,0.7182,10,19.628,2799.871,Bi-214,Bi-214,Bi-214
GS4000_Th232,2673.320,0.0,21.866,115.617,123.694,Tl-208,2614.000,35.8516,59.320,0.4796,10,19.628,2799.871,Tl-208,Tl-208,Tl-208
GS4000_U,28.963,246.0,32.693,7.978,7.780,Am-241,26.345,2.27,2.618,0.3364,10,20.188,2799.587,Am-241,Am-241,Am-241
GS4000_U,62.163,607.0,131.065,9.807,9.589,Am-241,59.541,35.9,2.622,0.2735,10,20.188,2799.587,Am-241|W x-ray,Am-241 / W x-ray,Am-241
GS4000_U,92.508,518.0,195.267,12.225,11.980,Pb x-ray,87.300,8,5.208,0.4347,10,20.188,2799.587,Pb x-ray,Pb x-ray,Pb
GS4000_U,142.582,11.0,19.229,13.013,12.801,U-235,145.000,10.96,2.418,0.1889,10,20.188,2799.587,U-235,U-235,U-235
GS4000_U,184.950,32.0,77.596,18.058,17.821,U-235,185.715,57,0.765,0.0430,10,20.188,2799.587,U-235|Ra-226,U-235 / Ra-226,U-235
GS4000_U,589.592,0.0,4.780,44.114,44.834,Tl-208,583.000,30.549,6.592,0.1470,10,20.188,2799.587,Tl-208,Tl-208,Tl-208
GS4000_U,760.336,0.0,6.445,50.395,51.832,Pa-234m,766.000,0.317,5.664,0.1093,10,20.188,2799.587,Pa-234m|Bi-214,Pa-234m / Bi-214,Pa-234m
GS4000_U,989.420,0.0,10.429,53.307,55.687,Pa-234m,1001.000,0.842,11.580,0.2080,10,20.188,2799.587,Pa-234m,Pa-234m,Pa-234m
GS4000_U,1110.036,0.0,4.281,42.481,44.733,Eu-152,1111.000,13.67,0.964,0.0216,10,20.188,2799.587,Eu-152,Eu-152,Eu-152
GS4000_U,1463.663,0.0,17.983,70.254,75.681,K-40,1460.000,10.66,3.663,0.0484,10,20.188,2799.587,K-40,K-40,K-40
GS4000_U,2687.000,0.0,9.693,104.687,121.139,Tl-208,2614.000,35.8516,73.000,0.6026,10,20.188,2799.587,Tl-208,Tl-208,Tl-208
HPGeGEM_K40,1460.724,62.0,41.657,6.052,2.184,K-40,1460.000,10.66,0.724,0.3314,10,19.880,2799.824,K-40,K-40,K-40
HPGeGEM_Ra226,74.756,1185.0,12.124,2.340,0.844,Am-243,74.660,67.2,0.096,0.1142,10,19.933,2799.942,Am-243,Am-243,Am-243
HPGeGEM_Ra226,76.920,2597.0,21.218,2.040,0.736,,,,,,10,19.933,2799.942,,,
HPGeGEM_Ra226,79.085,299.0,5.247,2.077,0.749,,,,,,10,19.933,2799.942,,,
HPGeGEM_Ra226,87.020,557.0,7.777,2.276,0.821,Pb x-ray,87.300,8,0.280,0.3414,10,19.933,2799.942,Pb x-ray,Pb x-ray,Pb
HPGeGEM_Ra226,186.209,789.0,24.252,2.475,0.893,Ra-226,186.211,3.64,0.002,0.0025,10,19.933,2799.942,Ra-226,Ra-226,Ra-226
HPGeGEM_Ra226,242.116,995.0,37.445,2.719,0.981,Pb-214,241.000,7.2615,1.116,1.1378,10,19.933,2799.942,Pb-214,Pb-214,Pb-214
HPGeGEM_Ra226,258.708,60.0,6.291,2.659,0.959,,,,,,10,19.933,2799.942,,,
HPGeGEM_Ra226,274.579,41.0,4.951,2.520,0.909,,,,,,10,19.933,2799.942,,,
HPGeGEM_Ra226,295.138,1766.0,62.281,2.960,1.068,Pb-214,295.000,18.4672,0.138,0.1295,10,19.933,2799.942,Pb-214,Pb-214,Pb-214
HPGeGEM_Ra226,352.129,2191.0,79.200,3.123,1.126,Pb-214,353.000,35.7166,0.871,0.7737,10,19.933,2799.942,Pb-214,Pb-214,Pb-214
HPGeGEM_Ra226,388.920,22.0,5.189,2.756,0.994,,,,,,10,19.933,2799.942,,,
HPGeGEM_Ra226,454.929,15.0,5.343,3.089,1.114,,,,,,10,19.933,2799.942,,,
HPGeGEM_Ra226,609.313,927.0,82.597,3.938,1.421,Bi-214,609.000,45.44,0.313,0.2200,10,19.933,2799.942,Bi-214,Bi-214,Bi-214
HPGeGEM_Ra226,665.584,21.0,10.940,3.897,1.406,,,,,,10,19.933,2799.942,,,
HPGeGEM_Ra226,702.738,8.0,6.156,3.489,1.258,,,,,,10,19.933,2799.942,,,
HPGeGEM_Ra226,719.692,6.0,4.932,4.152,1.498,,,,,,10,19.933,2799.942,,,
HPGeGEM_Ra226,768.390,55.0,22.625,4.445,1.603,Bi-214,768.360,4.89,0.030,0.0184,10,19.933,2799.942,Bi-214,Bi-214,Bi-214
HPGeGEM_Ra226,786.065,11.0,8.377,4.422,1.595,,,,,,10,19.933,2799.942,,,
HPGeGEM_Ra226,806.266,13.0,10.435,4.236,1.528,,,,,,10,19.933,2799.942,,,
HPGeGEM_Ra226,839.092,7.0,6.595,4.429,1.598,,,,,,10,19.933,2799.942,,,
HPGeGEM_Ra226,933.964,22.0,15.772,4.825,1.741,,,,,,10,19.933,2799.942,,,
HPGeGEM_Ra226,1052.285,3.0,4.655,4.653,1.678,,,,,,10,19.933,2799.942,,,
HPGeGEM_Ra226,1120.104,75.0,36.624,5.254,1.896,Bi-214,1120.000,14.9,0.104,0.0549,10,19.933,2799.942,Bi-214,Bi-214,Bi-214
HPGeGEM_Ra226,1155.096,8.0,11.521,4.929,1.778,,,,,,10,19.933,2799.942,,,
HPGeGEM_Ra226,1207.765,2.0,5.476,4.883,1.762,,,,,,10,19.933,2799.942,,,
HPGeGEM_Ra226,1238.068,24.0,21.990,5.344,1.928,Bi-214,1238.000,5.83,0.068,0.0353,10,19.933,2799.942,Bi-214,Bi-214,Bi-214
HPGeGEM_Ra226,1281.358,5.0,8.832,5.514,1.989,,,,,,10,19.933,2799.942,,,
HPGeGEM_Ra226,1377.680,14.0,18.453,5.608,2.023,Bi-214,1377.000,3.985,0.680,0.3360,10,19.933,2799.942,Bi-214,Bi-214,Bi-214
HPGeGEM_Ra226,1385.256,3.0,7.468,5.421,1.956,,,,,,10,19.933,2799.942,,,
HPGeGEM_Ra226,1401.490,5.0,9.697,5.646,2.037,,,,,,10,19.933,2799.942,,,
HPGeGEM_Ra226,1407.983,7.0,12.901,5.579,2.013,,,,,,10,19.933,2799.942,,,
HPGeGEM_Ra226,1509.357,6.0,12.143,5.753,2.076,,,,,,10,19.933,2799.942,,,
HPGeGEM_Ra226,1582.954,2.0,6.508,5.609,2.024,,,,,,10,19.933,2799.942,,,
HPGeGEM_Ra226,1661.602,3.0,8.779,5.963,2.151,,,,,,10,19.933,2799.942,,,
HPGeGEM_Ra226,1729.428,6.0,13.934,6.740,2.432,,,,,,10,19.933,2799.942,,,
HPGeGEM_Ra226,1764.423,30.0,33.662,6.525,2.354,Bi-214,1764.000,15.29,0.423,0.1797,10,19.933,2799.942,Bi-214,Bi-214,Bi-214
HPGeGEM_Ra226,1847.403,4.0,12.365,6.688,2.413,,,,,,10,19.933,2799.942,,,
HPGeGEM_Ra226,2118.718,1.0,8.192,7.417,2.676,,,,,,10,19.933,2799.942,,,
HPGeGEM_Ra226,2203.867,5.0,16.771,7.489,2.702,Bi-214,2204.000,4.92,0.133,0.0493,10,19.933,2799.942,Bi-214,Bi-214,Bi-214
