ch,keV,net,model,continuum_raw,Ac-228,Tl-208,Pb-212,Bi-212,Ra-224,Th-228,Rn-220,Xray-Pb,Xray-Th,Xray-Ba
1215,410.217,244.807,283.772,219.836,143.253,121.174,0.102,19.063,0.000,0.000,0.176,0.000,0.000,0.000
1216,410.564,259.548,283.360,219.498,143.106,120.932,0.101,19.042,0.000,0.000,0.176,0.000,0.000,0.000
1217,410.911,237.844,282.940,219.160,142.949,120.690,0.100,19.021,0.000,0.000,0.176,0.000,0.000,0.000
1218,411.258,205.916,282.512,218.822,142.783,120.450,0.099,19.000,0.000,0.000,0.175,0.000,0.000,0.000
1219,411.605,222.620,282.076,218.484,142.608,120.211,0.099,18.980,0.000,0.000,0.175,0.000,0.000,0.000
1220,411.952,240.066,281.632,218.145,142.424,119.973,0.098,18.959,0.000,0.000,0.175,0.000,0.000,0.000
1221,412.299,244.064,281.180,217.807,142.231,119.736,0.097,18.938,0.000,0.000,0.175,0.000,0.000,0.000
1222,412.646,259.251,280.722,217.469,142.029,119.501,0.097,18.918,0.000,0.000,0.174,0.000,0.000,0.000
1223,412.993,214.249,280.257,217.131,141.819,119.266,0.096,18.898,0.000,0.000,0.174,0.000,0.000,0.000
1224,413.340,240.325,279.784,216.793,141.600,119.034,0.096,18.878,0.000,0.000,0.174,0.000,0.000,0.000
1225,413.687,231.510,279.306,216.454,141.373,118.803,0.095,18.858,0.000,0.000,0.173,0.000,0.000,0.000
1226,414.034,243.659,278.820,216.116,141.138,118.573,0.095,18.838,0.000,0.000,0.173,0.000,0.000,0.000
1227,414.381,220.805,278.327,215.778,140.894,118.344,0.094,18.819,0.000,0.000,0.173,0.000,0.000,0.000
1228,414.728,207.400,277.826,215.440,140.641,118.116,0.094,18.799,0.000,0.000,0.173,0.000,0.000,0.000
1229,415.075,232.473,277.318,215.102,140.380,117.890,0.094,18.780,0.000,0.000,0.172,0.000,0.000,0.000
1230,415.422,212.251,276.803,214.763,140.110,117.664,0.093,18.760,0.000,0.000,0.172,0.000,0.000,0.000
1231,415.769,174.362,276.281,214.425,139.832,117.439,0.093,18.741,0.000,0.000,0.172,0.000,0.000,0.000
1232,416.116,218.472,275.752,214.087,139.547,117.216,0.093,18.722,0.000,0.000,0.171,0.000,0.000,0.000
1233,416.463,228.732,275.218,213.749,139.255,116.994,0.092,18.703,0.000,0.000,0.171,0.000,0.000,0.000
1234,416.810,239.620,274.678,213.411,138.955,116.773,0.092,18.684,0.000,0.000,0.171,0.000,0.000,0.000
1235,417.157,229.436,274.132,213.073,138.649,116.553,0.092,18.665,0.000,0.000,0.171,0.000,0.000,0.000
1236,417.504,217.396,273.582,212.734,138.337,116.334,0.091,18.646,0.000,0.000,0.170,0.000,0.000,0.000
1237,417.851,226.400,273.028,212.396,138.018,116.117,0.091,18.628,0.000,0.000,0.170,0.000,0.000,0.000
1238,418.198,222.434,272.469,212.058,137.695,115.901,0.091,18.610,0.000,0.000,0.170,0.000,0.000,0.000
1239,418.545,219.138,271.907,211.720,137.366,115.687,0.090,18.592,0.000,0.000,0.170,0.000,0.000,0.000
1240,418.892,223.399,271.343,211.382,137.033,115.474,0.090,18.574,0.000,0.000,0.169,0.000,0.000,0.000
1241,419.238,221.028,270.776,211.043,136.696,115.262,0.089,18.557,0.000,0.000,0.169,0.000,0.000,0.000
1242,419.585,223.435,270.208,210.705,136.355,115.052,0.089,18.540,0.000,0.000,0.169,0.000,0.000,0.000
1243,419.932,217.916,269.637,210.367,136.011,114.844,0.089,18.523,0.000,0.000,0.168,0.000,0.000,0.000
1244,420.279,226.212,269.063,210.029,135.662,114.636,0.088,18.506,0.000,0.000,0.168,0.000,0.000,0.000
1245,420.626,241.989,268.487,209.691,135.310,114.429,0.088,18.489,0.000,0.000,0.168,0.000,0.000,0.000
1246,420.973,236.174,267.909,209.353,134.954,114.224,0.087,18.473,0.000,0.000,0.168,0.000,0.000,0.000
1247,421.320,184.547,267.329,209.014,134.596,114.019,0.087,18.456,0.000,0.000,0.167,0.000,0.000,0.000
1248,421.667,229.029,266.748,208.676,134.236,113.815,0.086,18.440,0.000,0.000,0.167,0.000,0.000,0.000
1249,422.014,243.174,266.166,208.338,133.874,113.612,0.086,18.424,0.000,0.000,0.167,0.000,0.000,0.000
1250,422.361,224.101,265.585,208.000,133.511,113.411,0.085,18.409,0.000,0.000,0.167,0.000,0.000,0.000
1251,422.708,222.138,265.004,207.662,133.147,113.210,0.084,18.393,0.000,0.000,0.166,0.000,0.000,0.000
1252,423.055,212.656,264.423,207.323,132.782,113.010,0.084,18.378,0.000,0.000,0.166,0.000,0.000,0.000
1253,423.402,226.730,263.844,206.985,132.417,112.812,0.083,18.363,0.000,0.000,0.166,0.000,0.000,0.000
1254,423.749,242.175,263.266,206.647,132.052,112.614,0.082,18.349,0.000,0.000,0.165,0.000,0.000,0.000
1255,424.096,212.842,262.691,206.309,131.689,112.418,0.082,18.335,0.000,0.000,0.165,0.000,0.000,0.000
1256,424.443,229.767,262.119,205.971,131.327,112.223,0.081,18.321,0.000,0.000,0.165,0.000,0.000,0.000
1257,424.789,189.064,261.550,205.633,130.966,112.029,0.080,18.307,0.000,0.000,0.165,0.000,0.000,0.000
1258,425.136,215.323,260.985,205.294,130.608,111.836,0.079,18.294,0.000,0.000,0.164,0.000,0.000,0.000
1259,425.483,174.620,260.424,204.956,130.252,111.644,0.078,18.282,0.000,0.000,0.164,0.000,0.000,0.000
1260,425.830,220.248,259.869,204.618,129.900,111.454,0.077,18.270,0.000,0.000,0.164,0.000,0.000,0.000
1261,426.177,194.361,259.319,204.280,129.552,111.266,0.076,18.258,0.000,0.000,0.164,0.000,0.000,0.000
1262,426.524,232.730,258.775,203.942,129.207,111.078,0.075,18.248,0.000,0.000,0.163,0.000,0.000,0.000
1263,426.871,225.175,258.236,203.603,128.866,110.892,0.075,18.237,0.000,0.000,0.163,0.000,0.000,0.000
1264,427.218,203.620,257.701,203.265,128.529,110.706,0.074,18.227,0.000,0.000,0.163,0.000,0.000,0.000
1265,427.565,201.507,257.171,202.927,128.195,110.521,0.072,18.217,0.000,0.000,0.163,0.000,0.000,0.000
1266,427.912,241.876,256.645,202.589,127.865,110.336,0.071,18.208,0.000,0.000,0.162,0.000,0.000,0.000
1267,428.258,208.212,256.125,202.251,127.539,110.152,0.070,18.199,0.000,0.000,0.162,0.000,0.000,0.000
1268,428.605,210.917,255.610,201.912,127.217,109.968,0.069,18.190,0.000,0.000,0.162,0.000,0.000,0.000
1269,428.952,210.916,255.101,201.574,126.901,109.785,0.068,18.182,0.000,0.000,0.162,0.000,0.000,0.000
1270,429.299,198.139,254.598,201.236,126.589,109.603,0.067,18.175,0.000,0.000,0.161,0.000,0.000,0.000
1271,429.646,203.990,254.101,200.898,126.283,109.421,0.066,18.168,0.000,0.000,0.161,0.000,0.000,0.000
1272,429.993,219.952,253.611,200.560,125.982,109.239,0.065,18.161,0.000,0.000,0.161,0.000,0.000,0.000
1273,430.340,201.138,253.127,200.222,125.687,109.059,0.063,18.155,0.000,0.000,0.160,0.000,0.000,0.000
1274,430.686,202.286,252.651,199.883,125.397,108.879,0.062,18.150,0.000,0.000,0.160,0.000,0.000,0.000
1275,431.033,204.729,252.183,199.545,125.115,108.699,0.061,18.145,0.000,0.000,0.160,0.000,0.000,0.000
1276,431.380,194.100,251.722,199.207,124.838,108.520,0.060,18.141,0.000,0.000,0.160,0.000,0.000,0.000
1277,431.727,223.878,251.269,198.869,124.569,108.342,0.059,18.137,0.000,0.000,0.159,0.000,0.000,0.000
1278,432.074,199.360,250.825,198.531,124.306,108.165,0.057,18.135,0.000,0.000,0.159,0.000,0.000,0.000
1279,432.421,203.582,250.390,198.192,124.051,107.988,0.056,18.133,0.000,0.000,0.159,0.000,0.000,0.000
1280,432.768,211.581,249.963,197.854,123.803,107.812,0.055,18.132,0.000,0.000,0.159,0.000,0.000,0.000
1281,433.114,215.580,249.547,197.516,123.563,107.637,0.054,18.131,0.000,0.000,0.158,0.000,0.000,0.000
1282,433.461,234.212,249.140,197.178,123.331,107.464,0.052,18.132,0.000,0.000,0.158,0.000,0.000,0.000
1283,433.808,221.878,248.744,196.840,123.107,107.291,0.051,18.134,0.000,0.000,0.158,0.000,0.000,0.000
1284,434.155,191.582,248.358,196.502,122.892,107.119,0.050,18.136,0.000,0.000,0.158,0.000,0.000,0.000
1285,434.502,198.952,247.983,196.163,122.685,106.949,0.048,18.140,0.000,0.000,0.157,0.000,0.000,0.000
1286,434.849,220.620,247.619,195.825,122.487,106.779,0.047,18.145,0.000,0.000,0.157,0.000,0.000,0.000
1287,435.195,199.878,247.265,195.487,122.298,106.611,0.046,18.151,0.000,0.000,0.157,0.000,0.000,0.000
1288,435.542,232.360,246.920,195.149,122.115,106.442,0.045,18.159,0.000,0.000,0.157,0.000,0.000,0.000
1289,435.889,241.322,246.583,194.811,121.940,106.273,0.043,18.167,0.000,0.000,0.157,0.000,0.000,0.000
1290,436.236,223.174,246.254,194.472,121.771,106.105,0.042,18.177,0.000,0.000,0.156,0.000,0.000,0.000
1291,436.583,233.805,245.934,194.134,121.610,105.936,0.041,18.188,0.000,0.000,0.156,0.000,0.000,0.000
1292,436.929,206.025,245.622,193.796,121.457,105.768,0.040,18.199,0.000,0.000,0.156,0.000,0.000,0.000
1293,437.276,195.212,245.319,193.458,121.311,105.601,0.038,18.210,0.000,0.000,0.156,0.000,0.000,0.000
1294,437.623,224.359,245.030,193.120,121.173,105.439,0.037,18.222,0.000,0.000,0.155,0.000,0.000,0.000
1295,437.970,198.100,244.745,192.782,121.044,105.273,0.036,18.234,0.000,0.000,0.155,0.000,0.000,0.000
1296,438.317,255.210,244.468,192.443,120.923,105.106,0.035,18.246,0.000,0.000,0.155,0.000,0.000,0.000
1297,438.663,241.617,244.200,192.105,120.811,104.940,0.034,18.258,0.000,0.000,0.155,0.000,0.000,0.000
1298,439.010,176.210,243.941,191.767,120.706,104.775,0.033,18.270,0.000,0.000,0.154,0.000,0.000,0.000
1299,439.357,212.359,243.692,191.429,120.611,104.610,0.031,18.283,0.000,0.000,0.154,0.000,0.000,0.000
1300,439.704,224.507,243.451,191.091,120.524,104.446,0.030,18.295,0.000,0.000,0.154,0.000,0.000,0.000
1301,440.051,200.840,243.221,190.752,120.446,104.282,0.029,18.308,0.000,0.000,0.154,0.000,0.000,0.000
1302,440.397,180.916,243.001,190.414,120.377,104.119,0.028,18.320,0.000,0.000,0.153,0.000,0.000,0.000
1303,440.744,250.210,242.790,190.076,120.317,103.957,0.027,18.333,0.000,0.000,0.153,0.000,0.000,0.000
1304,441.091,200.173,242.590,189.738,120.267,103.796,0.026,18.345,0.000,0.000,0.153,0.000,0.000,0.000
1305,441.438,223.952,242.400,189.400,120.226,103.636,0.025,18.357,0.000,0.000,0.153,0.000,0.000,0.000
1306,441.784,212.136,242.221,189.061,120.195,103.476,0.024,18.370,0.000,0.000,0.152,0.000,0.000,0.000
1307,442.131,211.136,242.053,188.723,120.175,103.318,0.023,18.382,0.000,0.000,0.152,0.000,0.000,0.000
1308,442.478,235.247,241.894,188.385,120.163,103.160,0.022,18.393,0.000,0.000,0.152,0.000,0.000,0.000
1309,442.825,207.656,241.745,188.047,120.161,103.003,0.021,18.405,0.000,0.000,0.152,0.000,0.000,0.000
1310,443.171,203.322,241.604,187.709,120.167,102.846,0.020,18.415,0.000,0.000,0.152,0.000,0.000,0.000
1311,443.518,234.285,241.472,187.371,120.183,102.690,0.020,18.425,0.000,0.000,0.151,0.000,0.000,0.000
1312,443.865,228.395,241.349,187.032,120.208,102.533,0.019,18.434,0.000,0.000,0.151,0.000,0.000,0.000
1313,444.211,236.618,241.234,186.694,120.242,102.378,0.018,18.443,0.000,0.000,0.151,0.000,0.000,0.000
1314,444.558,223.137,241.129,186.356,120.286,102.222,0.017,18.451,0.000,0.000,0.151,0.000,0.000,0.000
1315,444.905,223.543,241.033,186.018,120.339,102.067,0.016,18.458,0.000,0.000,0.150,0.000,0.000,0.000
1316,445.252,243.173,240.947,185.680,120.402,101.912,0.016,18.464,0.000,0.000,0.150,0.000,0.000,0.000
1317,445.598,228.581,240.870,185.341,120.475,101.758,0.015,18.469,0.000,0.000,0.150,0.000,0.000,0.000
1318,445.945,266.025,240.803,185.003,120.558,101.605,0.014,18.473,0.000,0.000,0.150,0.000,0.000,0.000
1319,446.292,230.062,240.747,184.665,120.653,101.452,0.014,18.476,0.000,0.000,0.150,0.000,0.000,0.000
1320,446.638,227.506,240.701,184.327,120.758,101.299,0.013,18.479,0.000,0.000,0.149,0.000,0.000,0.000
1321,446.985,202.434,240.666,183.989,120.875,101.148,0.012,18.480,0.000,0.000,0.149,0.000,0.000,0.000
1322,447.332,199.469,240.643,183.651,121.002,100.997,0.012,18.480,0.000,0.000,0.149,0.000,0.000,0.000
1323,447.679,230.840,240.630,183.312,121.142,100.847,0.011,18.479,0.000,0.000,0.149,0.000,0.000,0.000
1324,448.025,211.432,240.629,182.974,121.293,100.698,0.011,18.476,0.000,0.000,0.148,0.000,0.000,0.000
1325,448.372,238.841,240.640,182.636,121.457,100.550,0.010,18.473,0.000,0.000,0.148,0.000,0.000,0.000
1326,448.719,234.952,240.664,182.298,121.633,100.403,0.009,18.468,0.000,0.000,0.148,0.000,0.000,0.000
1327,449.065,224.765,240.698,181.960,121.819,100.257,0.009,18.462,0.000,0.000,0.148,0.000,0.000,0.000
1328,449.412,230.876,240.738,181.621,122.011,100.113,0.009,18.455,0.000,0.000,0.148,0.000,0.000,0.000
1329,449.759,221.100,240.779,181.283,122.205,99.969,0.008,18.446,0.000,0.000,0.147,0.000,0.000,0.000
1330,450.105,227.878,240.822,180.945,122.401,99.827,0.008,18.437,0.000,0.000,0.147,0.000,0.000,0.000
1331,450.452,214.321,240.866,180.607,122.598,99.685,0.007,18.425,0.000,0.000,0.147,0.000,0.000,0.000
1332,450.799,230.729,240.910,180.269,122.798,99.544,0.007,18.412,0.000,0.000,0.147,0.000,0.000,0.000
1333,451.145,213.061,240.955,179.930,122.998,99.404,0.006,18.398,0.000,0.000,0.147,0.000,0.000,0.000
1334,451.492,247.023,240.999,179.592,123.198,99.264,0.006,18.382,0.000,0.000,0.146,0.000,0.000,0.000
1335,451.839,202.840,241.042,179.254,123.398,99.125,0.006,18.364,0.000,0.000,0.146,0.000,0.000,0.000
1336,452.185,244.543,241.083,178.916,123.598,98.986,0.005,18.344,0.000,0.000,0.146,0.000,0.000,0.000
1337,452.532,220.581,241.123,178.578,123.797,98.849,0.005,18.323,0.000,0.000,0.146,0.000,0.000,0.000
1338,452.878,201.025,241.160,178.240,123.994,98.712,0.005,18.300,0.000,0.000,0.146,0.000,0.000,0.000
1339,453.225,250.729,241.195,177.901,124.190,98.577,0.004,18.276,0.000,0.000,0.145,0.000,0.000,0.000
1340,453.572,224.765,241.227,177.563,124.383,98.442,0.004,18.250,0.000,0.000,0.145,0.000,0.000,0.000
1341,453.918,244.506,241.254,177.225,124.573,98.308,0.004,18.222,0.000,0.000,0.145,0.000,0.000,0.000
1342,454.265,253.357,241.278,176.887,124.759,98.175,0.004,18.193,0.000,0.000,0.145,0.000,0.000,0.000
1343,454.612,205.320,241.297,176.549,124.941,98.043,0.003,18.162,0.000,0.000,0.145,0.000,0.000,0.000
1344,454.958,204.173,241.311,176.210,125.119,97.912,0.003,18.130,0.000,0.000,0.144,0.000,0.000,0.000
1345,455.305,244.098,241.320,175.872,125.291,97.783,0.003,18.096,0.000,0.000,0.144,0.000,0.000,0.000
1346,455.651,231.987,241.322,175.534,125.458,97.654,0.003,18.060,0.000,0.000,0.144,0.000,0.000,0.000
1347,455.998,249.801,241.318,175.196,125.619,97.527,0.003,18.023,0.000,0.000,0.144,0.000,0.000,0.000
1348,456.345,247.763,241.308,174.858,125.774,97.401,0.002,17.984,0.000,0.000,0.144,0.000,0.000,0.000
1349,456.691,261.914,241.291,174.520,125.921,97.277,0.002,17.945,0.000,0.000,0.143,0.000,0.000,0.000
1350,457.038,256.616,241.266,174.181,126.061,97.154,0.002,17.903,0.000,0.000,0.143,0.000,0.000,0.000
1351,457.384,240.803,241.234,173.843,126.193,97.033,0.002,17.860,0.000,0.000,0.143,0.000,0.000,0.000
1352,457.731,223.506,241.194,173.505,126.317,96.913,0.002,17.816,0.000,0.000,0.143,0.000,0.000,0.000
1353,458.077,262.468,241.145,173.167,126.432,96.795,0.002,17.771,0.000,0.000,0.143,0.000,0.000,0.000
1354,458.424,251.764,241.086,172.829,126.537,96.678,0.002,17.725,0.000,0.000,0.142,0.000,0.000,0.000
1355,458.771,217.876,241.016,172.490,126.631,96.562,0.002,17.677,0.000,0.000,0.142,0.000,0.000,0.000
1356,459.117,275.949,240.934,172.152,126.713,96.448,0.001,17.627,0.000,0.000,0.142,0.000,0.000,0.000
1357,459.464,216.840,240.841,171.814,126.784,96.334,0.001,17.577,0.000,0.000,0.142,0.000,0.000,0.000
1358,459.810,264.394,240.735,171.476,126.843,96.222,0.001,17.525,0.000,0.000,0.142,0.000,0.000,0.000
1359,460.157,261.838,240.618,171.138,126.889,96.112,0.001,17.472,0.000,0.000,0.141,0.000,0.000,0.000
1360,460.503,251.987,240.487,170.800,126.922,96.002,0.001,17.418,0.000,0.000,0.141,0.000,0.000,0.000
1361,460.850,258.506,240.343,170.461,126.941,95.894,0.001,17.363,0.000,0.000,0.141,0.000,0.000,0.000
1362,461.196,273.729,240.185,170.123,126.947,95.787,0.001,17.306,0.000,0.000,0.141,0.000,0.000,0.000
1363,461.543,276.394,240.015,169.785,126.939,95.682,0.001,17.249,0.000,0.000,0.141,0.000,0.000,0.000
1364,461.889,256.395,239.830,169.447,126.917,95.578,0.001,17.191,0.000,0.000,0.141,0.000,0.000,0.000
1365,462.236,243.874,239.632,169.109,126.880,95.475,0.001,17.133,0.000,0.000,0.140,0.000,0.000,0.000
1366,462.582,228.543,239.420,168.770,126.829,95.375,0.001,17.073,0.000,0.000,0.140,0.000,0.000,0.000
1367,462.929,249.468,239.194,168.432,126.762,95.276,0.001,17.013,0.000,0.000,0.140,0.000,0.000,0.000
1368,463.275,247.098,238.954,168.094,126.681,95.178,0.001,16.952,0.000,0.000,0.140,0.000,0.000,0.000
1369,463.622,241.394,238.700,167.756,126.584,95.083,0.001,16.890,0.000,0.000,0.140,0.000,0.000,0.000
1370,463.968,216.542,238.432,167.418,126.472,94.989,0.001,16.829,0.000,0.000,0.139,0.000,0.000,0.000
1371,464.315,255.135,238.151,167.079,126.345,94.898,0.001,16.766,0.000,0.000,0.139,0.000,0.000,0.000
1372,464.661,243.506,237.856,166.741,126.202,94.808,0.000,16.704,0.000,0.000,0.139,0.000,0.000,0.000
1373,465.008,256.319,237.547,166.403,126.044,94.721,0.000,16.641,0.000,0.000,0.139,0.000,0.000,0.000
1374,465.354,272.246,237.226,166.065,125.871,94.636,0.000,16.578,0.000,0.000,0.139,0.000,0.000,0.000
1375,465.701,262.060,236.891,165.727,125.682,94.553,0.000,16.514,0.000,0.000,0.139,0.000,0.000,0.000
1376,466.047,240.802,236.542,165.389,125.478,94.472,0.000,16.451,0.000,0.000,0.138,0.000,0.000,0.000
1377,466.394,255.394,236.179,165.050,125.258,94.393,0.000,16.388,0.000,0.000,0.138,0.000,0.000,0.000
1378,466.740,275.802,235.801,164.712,125.021,94.315,0.000,16.324,0.000,0.000,0.138,0.000,0.000,0.000
1379,467.087,243.171,235.409,164.374,124.768,94.240,0.000,16.260,0.000,0.000,0.138,0.000,0.000,0.000
1380,467.433,206.321,235.003,164.036,124.500,94.166,0.000,16.196,0.000,0.000,0.138,0.000,0.000,0.000
1381,467.780,260.505,234.583,163.698,124.216,94.095,0.000,16.133,0.000,0.000,0.138,0.000,0.000,0.000
1382,468.126,242.802,234.150,163.359,123.916,94.025,0.000,16.069,0.000,0.000,0.137,0.000,0.000,0.000
1383,468.472,260.431,233.703,163.021,123.600,93.957,0.000,16.005,0.000,0.000,0.137,0.000,0.000,0.000
1384,468.819,242.394,233.244,162.683,123.270,93.892,0.000,15.942,0.000,0.000,0.137,0.000,0.000,0.000
1385,469.165,279.506,232.772,162.345,122.925,93.828,0.000,15.879,0.000,0.000,0.137,0.000,0.000,0.000
1386,469.512,287.911,232.288,162.007,122.565,93.767,0.000,15.816,0.000,0.000,0.137,0.000,0.000,0.000
1387,469.858,236.245,231.793,161.669,122.191,93.709,0.000,15.753,0.000,0.000,0.137,0.000,0.000,0.000
1388,470.205,251.949,231.286,161.330,121.804,93.652,0.000,15.691,0.000,0.000,0.136,0.000,0.000,0.000
1389,470.551,231.913,230.770,160.992,121.403,93.598,0.000,15.629,0.000,0.000,0.136,0.000,0.000,0.000
1390,470.897,240.282,230.243,160.654,120.989,93.547,0.000,15.568,0.000,0.000,0.136,0.000,0.000,0.000
1391,471.244,225.468,230.066,160.674,120.726,93.671,0.000,15.530,0.000,0.000,0.136,0.000,0.000,0.000
1392,471.590,275.135,229.881,160.695,120.450,93.798,0.000,15.493,0.000,0.000,0.136,0.000,0.000,0.000
1393,471.937,245.506,229.688,160.715,120.163,93.929,0.000,15.457,0.000,0.000,0.136,0.000,0.000,0.000
1394,472.283,213.060,229.487,160.736,119.865,94.062,0.000,15.421,0.000,0.000,0.137,0.000,0.000,0.000
1395,472.629,258.950,229.281,160.756,119.557,94.199,0.000,15.386,0.000,0.000,0.137,0.000,0.000,0.000
1396,472.976,207.727,229.068,160.777,119.238,94.339,0.000,15.352,0.000,0.000,0.137,0.000,0.000,0.000
1397,473.322,244.135,228.851,160.797,118.911,94.482,0.000,15.318,0.000,0.000,0.137,0.000,0.000,0.000
1398,473.668,243.691,228.629,160.818,118.575,94.629,0.000,15.285,0.000,0.000,0.137,0.000,0.000,0.000
1399,474.015,244.431,228.403,160.838,118.230,94.779,0.000,15.253,0.000,0.000,0.137,0.000,0.000,0.000
1400,474.361,277.096,228.171,160.859,117.877,94.933,0.000,15.222,0.000,0.000,0.137,0.000,0.000,0.000
1401,474.707,231.541,227.936,160.879,117.515,95.090,0.000,15.191,0.000,0.000,0.137,0.000,0.000,0.000
1402,475.054,243.913,227.697,160.900,117.146,95.250,0.000,15.161,0.000,0.000,0.138,0.000,0.000,0.000
1403,475.400,224.801,227.455,160.920,116.770,95.413,0.000,15.131,0.000,0.000,0.138,0.000,0.000,0.000
1404,475.747,220.541,227.211,160.941,116.387,95.580,0.000,15.102,0.000,0.000,0.138,0.000,0.000,0.000
1405,476.093,249.023,226.965,160.961,115.999,95.751,0.000,15.074,0.000,0.000,0.138,0.000,0.000,0.000
1406,476.439,280.133,226.719,160.982,115.606,95.926,0.000,15.047,0.000,0.000,0.138,0.000,0.000,0.000
1407,476.785,272.207,226.473,161.002,115.208,96.104,0.000,15.020,0.000,0.000,0.138,0.000,0.000,0.000
1408,477.132,273.208,226.227,161.023,114.806,96.287,0.000,14.994,0.000,0.000,0.138,0.000,0.000,0.000
1409,477.478,219.688,225.983,161.043,114.400,96.473,0.000,14.969,0.000,0.000,0.138,0.000,0.000,0.000
1410,477.824,229.135,225.742,161.064,113.992,96.664,0.000,14.944,0.000,0.000,0.139,0.000,0.000,0.000
1411,478.171,219.985,225.503,161.084,113.582,96.859,0.000,14.921,0.000,0.000,0.139,0.000,0.000,0.000
1412,478.517,277.394,225.268,161.105,113.170,97.059,0.000,14.898,0.000,0.000,0.139,0.000,0.000,0.000
1413,478.863,231.986,225.038,161.125,112.757,97.264,0.000,14.875,0.000,0.000,0.139,0.000,0.000,0.000
1414,479.210,261.505,224.813,161.146,112.344,97.474,0.000,14.854,0.000,0.000,0.139,0.000,0.000,0.000
1415,479.556,193.764,224.594,161.166,111.931,97.689,0.000,14.833,0.000,0.000,0.139,0.000,0.000,0.000
1416,479.902,236.356,224.383,161.187,111.519,97.909,0.000,14.813,0.000,0.000,0.140,0.000,0.000,0.000
1417,480.248,233.283,224.179,161.207,111.108,98.134,0.000,14.794,0.000,0.000,0.140,0.000,0.000,0.000
1418,480.595,203.319,223.983,161.228,110.699,98.366,0.000,14.776,0.000,0.000,0.140,0.000,0.000,0.000
1419,480.941,211.245,223.797,161.248,110.293,98.603,0.000,14.759,0.000,0.000,0.140,0.000,0.000,0.000
1420,481.287,213.576,223.621,161.269,109.890,98.846,0.000,14.742,0.000,0.000,0.140,0.000,0.000,0.000
1421,481.633,246.726,223.455,161.289,109.491,99.095,0.000,14.726,0.000,0.000,0.140,0.000,0.000,0.000
