ch,keV,net,model,continuum_raw,Ac-228,Tl-208,Pb-212,Bi-212,Ra-224,Th-228,Rn-220,Th-232,Xray-Pb,Xray-Th,Backscatter,SE-1588,DE-1631,Xray-NaI,SE-1631,Xray-Th-L
4481,1497.827,38.335,27.619,20.040,10.748,14.814,0.000,2.057,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4482,1498.152,36.705,27.602,20.024,10.733,14.807,0.000,2.062,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4483,1498.477,30.149,27.585,20.008,10.719,14.800,0.000,2.066,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4484,1498.802,32.186,27.567,19.992,10.703,14.793,0.000,2.070,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4485,1499.126,35.186,27.548,19.977,10.688,14.786,0.000,2.074,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4486,1499.451,43.075,27.530,19.961,10.673,14.779,0.000,2.078,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4487,1499.776,35.742,27.511,19.945,10.657,14.772,0.000,2.082,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4488,1500.101,41.372,27.492,19.929,10.641,14.764,0.000,2.086,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4489,1500.426,44.186,27.472,19.914,10.624,14.757,0.000,2.090,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4490,1500.750,38.557,27.452,19.898,10.608,14.750,0.000,2.094,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4491,1501.075,29.112,27.432,19.882,10.591,14.743,0.000,2.098,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4492,1501.400,41.298,27.411,19.866,10.574,14.736,0.000,2.101,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4493,1501.725,38.557,27.391,19.850,10.557,14.729,0.000,2.105,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4494,1502.050,32.853,27.370,19.835,10.539,14.722,0.000,2.108,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4495,1502.375,36.890,27.348,19.819,10.522,14.715,0.000,2.112,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4496,1502.699,29.779,27.327,19.803,10.504,14.707,0.000,2.115,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4497,1503.024,35.186,27.305,19.787,10.486,14.700,0.000,2.118,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4498,1503.349,23.594,27.283,19.772,10.468,14.693,0.000,2.122,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4499,1503.674,40.631,27.260,19.756,10.450,14.686,0.000,2.125,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4500,1503.999,37.557,27.237,19.740,10.431,14.679,0.000,2.128,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4501,1504.324,40.409,27.214,19.724,10.413,14.671,0.000,2.130,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4502,1504.649,44.409,27.191,19.708,10.394,14.664,0.000,2.133,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4503,1504.974,45.335,27.168,19.693,10.375,14.657,0.000,2.136,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4504,1505.299,32.483,27.144,19.677,10.356,14.650,0.000,2.139,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4505,1505.623,40.038,27.120,19.661,10.337,14.642,0.000,2.141,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4506,1505.948,33.853,27.096,19.645,10.317,14.635,0.000,2.144,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4507,1506.273,32.483,27.072,19.630,10.298,14.628,0.000,2.146,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4508,1506.598,45.853,27.047,19.614,10.278,14.621,0.000,2.148,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4509,1506.923,37.224,27.023,19.598,10.259,14.613,0.000,2.150,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4510,1507.248,28.261,26.998,19.582,10.239,14.606,0.000,2.152,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4511,1507.573,48.557,26.973,19.567,10.219,14.599,0.000,2.154,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4512,1507.898,37.038,26.947,19.551,10.200,14.591,0.000,2.156,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4513,1508.223,29.186,26.922,19.535,10.180,14.584,0.000,2.158,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4514,1508.548,34.409,26.896,19.519,10.160,14.577,0.000,2.160,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4515,1508.873,45.594,26.870,19.503,10.140,14.569,0.000,2.162,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4516,1509.198,42.557,26.845,19.488,10.119,14.562,0.000,2.163,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4517,1509.523,35.631,26.819,19.472,10.099,14.555,0.000,2.165,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4518,1509.848,38.816,26.792,19.456,10.079,14.547,0.000,2.166,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4519,1510.173,27.038,26.766,19.440,10.059,14.540,0.000,2.167,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4520,1510.498,35.409,26.740,19.425,10.039,14.532,0.000,2.168,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4521,1510.824,36.483,26.713,19.409,10.019,14.525,0.000,2.169,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4522,1511.149,38.038,26.687,19.393,9.999,14.518,0.000,2.170,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4523,1511.474,38.298,26.660,19.377,9.978,14.510,0.000,2.171,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4524,1511.799,41.557,26.633,19.361,9.958,14.503,0.000,2.172,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4525,1512.124,40.112,26.606,19.346,9.938,14.495,0.000,2.173,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4526,1512.449,39.409,26.579,19.330,9.918,14.488,0.000,2.173,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4527,1512.774,28.520,26.552,19.314,9.898,14.480,0.000,2.174,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4528,1513.099,44.112,26.526,19.298,9.878,14.473,0.000,2.174,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4529,1513.424,51.557,26.499,19.283,9.859,14.465,0.000,2.174,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4530,1513.750,40.038,26.472,19.267,9.839,14.458,0.000,2.175,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4531,1514.075,50.186,26.445,19.251,9.819,14.450,0.000,2.175,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4532,1514.400,33.816,26.418,19.235,9.800,14.443,0.000,2.175,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4533,1514.725,32.779,26.391,19.220,9.780,14.435,0.000,2.175,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4534,1515.050,30.335,26.364,19.204,9.761,14.428,0.000,2.175,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4535,1515.375,39.557,26.337,19.188,9.742,14.420,0.000,2.175,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4536,1515.701,41.853,26.310,19.172,9.723,14.413,0.000,2.174,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4537,1516.026,36.112,26.283,19.156,9.704,14.405,0.000,2.174,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4538,1516.351,39.112,26.256,19.141,9.685,14.397,0.000,2.173,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4539,1516.676,40.409,26.229,19.125,9.667,14.390,0.000,2.173,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4540,1517.002,37.779,26.203,19.109,9.648,14.382,0.000,2.172,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4541,1517.327,46.297,26.176,19.093,9.630,14.375,0.000,2.172,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4542,1517.652,45.112,26.150,19.078,9.612,14.367,0.000,2.171,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4543,1517.977,39.853,26.124,19.062,9.595,14.359,0.000,2.170,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4544,1518.303,35.742,26.098,19.046,9.577,14.352,0.000,2.169,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4545,1518.628,38.557,26.072,19.030,9.560,14.344,0.000,2.168,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4546,1518.953,32.149,26.046,19.014,9.543,14.336,0.000,2.167,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4547,1519.279,33.038,26.020,18.999,9.526,14.328,0.000,2.165,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4548,1519.604,46.483,25.995,18.983,9.510,14.321,0.000,2.164,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4549,1519.929,52.853,25.969,18.967,9.493,14.313,0.000,2.163,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4550,1520.255,56.409,25.944,18.951,9.478,14.305,0.000,2.161,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4551,1520.580,31.742,25.919,18.936,9.462,14.298,0.000,2.160,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4552,1520.905,43.927,25.895,18.920,9.447,14.290,0.000,2.158,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4553,1521.231,39.261,25.870,18.904,9.432,14.282,0.000,2.157,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4554,1521.556,40.409,25.846,18.888,9.417,14.274,0.000,2.155,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4555,1521.882,38.335,25.822,18.872,9.403,14.267,0.000,2.153,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4556,1522.207,36.779,25.799,18.857,9.389,14.259,0.000,2.151,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4557,1522.532,45.001,25.776,18.841,9.375,14.251,0.000,2.150,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4558,1522.858,41.186,25.753,18.825,9.362,14.243,0.000,2.148,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4559,1523.183,44.224,25.730,18.809,9.349,14.235,0.000,2.146,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4560,1523.509,46.557,25.707,18.794,9.336,14.228,0.000,2.144,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4561,1523.834,43.371,25.685,18.778,9.324,14.220,0.000,2.141,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4562,1524.160,43.742,25.664,18.762,9.313,14.212,0.000,2.139,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4563,1524.485,43.779,25.642,18.746,9.301,14.204,0.000,2.137,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4564,1524.810,48.557,25.621,18.731,9.291,14.196,0.000,2.135,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4565,1525.136,30.964,25.601,18.715,9.280,14.188,0.000,2.132,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4566,1525.461,33.779,25.581,18.699,9.270,14.180,0.000,2.130,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4567,1525.787,45.409,25.561,18.683,9.261,14.173,0.000,2.128,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4568,1526.113,36.186,25.542,18.667,9.252,14.165,0.000,2.125,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4569,1526.438,48.779,25.523,18.652,9.244,14.157,0.000,2.123,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4570,1526.764,43.557,25.504,18.636,9.236,14.149,0.000,2.120,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4571,1527.089,34.964,25.487,18.620,9.228,14.141,0.000,2.117,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4572,1527.415,26.557,25.469,18.604,9.221,14.133,0.000,2.115,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4573,1527.740,41.964,25.452,18.589,9.215,14.125,0.000,2.112,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4574,1528.066,39.075,25.436,18.573,9.209,14.117,0.000,2.109,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4575,1528.391,38.112,25.420,18.557,9.204,14.109,0.000,2.107,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4576,1528.717,48.186,25.404,18.541,9.199,14.101,0.000,2.104,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4577,1529.043,29.668,25.389,18.525,9.195,14.093,0.000,2.101,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4578,1529.368,32.557,25.375,18.510,9.191,14.085,0.000,2.098,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4579,1529.694,45.150,25.361,18.494,9.188,14.078,0.000,2.096,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4580,1530.020,34.298,25.348,18.478,9.186,14.070,0.000,2.093,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4581,1530.345,35.335,25.336,18.462,9.184,14.062,0.000,2.090,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4582,1530.671,40.557,25.324,18.447,9.183,14.054,0.000,2.087,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4583,1530.997,49.594,25.312,18.431,9.182,14.046,0.000,2.084,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4584,1531.322,30.779,25.301,18.415,9.182,14.038,0.000,2.081,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4585,1531.648,35.445,25.291,18.399,9.183,14.030,0.000,2.078,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4586,1531.974,27.223,25.282,18.383,9.185,14.022,0.000,2.075,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4587,1532.299,40.186,25.273,18.368,9.187,14.014,0.000,2.073,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4588,1532.625,29.557,25.265,18.352,9.190,14.006,0.000,2.070,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4589,1532.951,45.557,25.258,18.336,9.193,13.998,0.000,2.067,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4590,1533.277,35.483,25.251,18.320,9.197,13.990,0.000,2.064,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4591,1533.602,48.594,25.245,18.305,9.202,13.982,0.000,2.061,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4592,1533.928,37.261,25.240,18.289,9.208,13.974,0.000,2.058,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4593,1534.254,34.335,25.236,18.273,9.214,13.966,0.000,2.055,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4594,1534.580,49.186,25.232,18.257,9.222,13.958,0.000,2.052,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4595,1534.905,34.520,25.229,18.242,9.230,13.950,0.000,2.049,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4596,1535.231,32.038,25.227,18.226,9.238,13.942,0.000,2.047,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4597,1535.557,33.186,25.226,18.210,9.248,13.934,0.000,2.044,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4598,1535.883,40.038,25.225,18.194,9.258,13.926,0.000,2.041,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4599,1536.209,37.112,25.226,18.178,9.269,13.918,0.000,2.038,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4600,1536.535,38.297,25.227,18.163,9.281,13.911,0.000,2.035,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4601,1536.861,25.557,25.229,18.147,9.294,13.903,0.000,2.033,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4602,1537.186,40.224,25.232,18.131,9.307,13.895,0.000,2.030,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4603,1537.512,42.779,25.236,18.115,9.322,13.887,0.000,2.027,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4604,1537.838,38.557,25.241,18.100,9.337,13.879,0.000,2.025,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4605,1538.164,43.779,25.246,18.084,9.353,13.871,0.000,2.022,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4606,1538.490,27.186,25.253,18.068,9.370,13.863,0.000,2.020,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4607,1538.816,43.631,25.261,18.052,9.388,13.855,0.000,2.017,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4608,1539.142,34.112,25.269,18.036,9.407,13.847,0.000,2.015,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4609,1539.468,25.779,25.279,18.021,9.427,13.839,0.000,2.012,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4610,1539.794,41.038,25.289,18.005,9.447,13.832,0.000,2.010,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4611,1540.120,40.853,25.301,17.989,9.469,13.824,0.000,2.008,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4612,1540.446,45.483,25.313,17.973,9.491,13.816,0.000,2.006,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4613,1540.772,21.519,25.326,17.958,9.515,13.808,0.000,2.003,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4614,1541.098,32.149,25.341,17.942,9.539,13.800,0.000,2.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4615,1541.424,35.335,25.356,17.926,9.565,13.792,0.000,1.999,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4616,1541.750,37.520,25.373,17.910,9.591,13.785,0.000,1.997,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4617,1542.076,25.742,25.391,17.895,9.618,13.777,0.000,1.995,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4618,1542.402,31.779,25.409,17.879,9.647,13.769,0.000,1.994,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4619,1542.728,37.297,25.429,17.863,9.676,13.761,0.000,1.992,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4620,1543.054,33.186,25.450,17.847,9.706,13.754,0.000,1.990,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4621,1543.380,38.038,25.472,17.831,9.738,13.746,0.000,1.989,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4622,1543.706,40.261,25.495,17.816,9.770,13.738,0.000,1.987,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4623,1544.032,45.223,25.519,17.800,9.803,13.731,0.000,1.986,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4624,1544.359,33.853,25.544,17.784,9.837,13.723,0.000,1.984,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4625,1544.685,32.261,25.570,17.768,9.872,13.715,0.000,1.983,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4626,1545.011,35.446,25.598,17.753,9.908,13.708,0.000,1.982,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4627,1545.337,40.779,25.626,17.737,9.945,13.700,0.000,1.981,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4628,1545.663,40.409,25.655,17.721,9.983,13.693,0.000,1.980,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4629,1545.989,34.297,25.686,17.705,10.022,13.685,0.000,1.979,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4630,1546.315,44.668,25.717,17.689,10.062,13.677,0.000,1.978,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4631,1546.642,46.927,25.750,17.674,10.103,13.670,0.000,1.977,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4632,1546.968,30.705,25.784,17.658,10.145,13.662,0.000,1.977,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4633,1547.294,35.150,25.819,17.642,10.188,13.655,0.000,1.976,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4634,1547.620,37.223,25.855,17.626,10.231,13.648,0.000,1.976,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4635,1547.947,30.001,25.892,17.611,10.276,13.640,0.000,1.976,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4636,1548.273,38.519,25.930,17.595,10.322,13.633,0.000,1.975,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4637,1548.599,44.409,25.970,17.579,10.369,13.625,0.000,1.975,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4638,1548.925,37.668,26.011,17.563,10.417,13.618,0.000,1.976,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4639,1549.252,24.631,26.052,17.547,10.466,13.611,0.000,1.976,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4640,1549.578,40.519,26.095,17.532,10.516,13.603,0.000,1.976,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4641,1549.904,43.446,26.140,17.516,10.567,13.596,0.000,1.977,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4642,1550.231,40.853,26.185,17.500,10.619,13.589,0.000,1.977,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4643,1550.557,22.186,26.232,17.484,10.672,13.582,0.000,1.978,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4644,1550.883,28.335,26.280,17.469,10.726,13.575,0.000,1.979,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4645,1551.210,33.038,26.328,17.453,10.781,13.568,0.000,1.980,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
