ch,keV,net,model,continuum_raw,Tl-208,Ac-228,Ra-224,Pb-212,Bi-212,Th-228,Rn-220,Xray-Pb,Xray-Th,Xray-Ba
7491,2646.463,51.704,40.866,0.572,40.866,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7492,2646.959,46.778,40.720,0.574,40.719,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7493,2647.454,52.297,40.571,0.575,40.571,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7494,2647.950,47.482,40.421,0.577,40.421,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7495,2648.446,46.852,40.269,0.578,40.269,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7496,2648.942,36.667,40.115,0.580,40.115,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7497,2649.438,44.778,39.960,0.582,39.960,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7498,2649.934,33.816,39.803,0.583,39.803,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7499,2650.431,36.704,39.644,0.585,39.644,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7500,2650.927,52.334,39.484,0.586,39.484,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7501,2651.424,41.556,39.322,0.588,39.322,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7502,2651.921,36.704,39.158,0.589,39.158,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7503,2652.418,38.593,38.993,0.591,38.993,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7504,2652.915,45.001,38.826,0.592,38.826,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7505,2653.412,50.926,38.658,0.594,38.658,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7506,2653.909,40.001,38.489,0.596,38.488,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7507,2654.406,45.297,38.317,0.597,38.317,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7508,2654.904,28.223,38.145,0.599,38.145,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7509,2655.402,32.926,37.971,0.600,37.971,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7510,2655.899,34.630,37.796,0.602,37.795,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7511,2656.397,29.926,37.619,0.603,37.619,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7512,2656.895,45.519,37.441,0.605,37.441,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7513,2657.393,33.704,37.262,0.607,37.262,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7514,2657.892,29.741,37.081,0.608,37.081,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7515,2658.390,42.815,36.899,0.610,36.899,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7516,2658.888,43.223,36.716,0.611,36.716,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7517,2659.387,36.704,36.532,0.613,36.532,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7518,2659.886,33.223,36.347,0.614,36.347,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7519,2660.385,35.075,36.161,0.616,36.160,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7520,2660.884,39.926,35.973,0.618,35.973,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7521,2661.383,37.630,35.784,0.619,35.784,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7522,2661.882,36.149,35.595,0.621,35.595,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7523,2662.381,47.223,35.404,0.622,35.404,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7524,2662.881,27.075,35.212,0.624,35.212,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7525,2663.380,31.149,35.020,0.625,35.020,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7526,2663.880,28.519,34.826,0.627,34.826,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7527,2664.380,36.445,34.632,0.629,34.632,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7528,2664.880,34.075,34.437,0.630,34.437,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7529,2665.380,35.445,34.241,0.632,34.240,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7530,2665.880,46.149,34.044,0.633,34.043,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7531,2666.381,32.297,33.846,0.635,33.846,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7532,2666.881,32.519,33.647,0.636,33.647,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7533,2667.382,25.149,33.448,0.638,33.448,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7534,2667.882,24.445,33.248,0.639,33.248,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7535,2668.383,26.223,33.048,0.641,33.048,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7536,2668.884,37.778,32.846,0.643,32.846,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7537,2669.385,36.593,32.645,0.644,32.644,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7538,2669.887,38.741,32.442,0.646,32.442,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7539,2670.388,32.371,32.239,0.647,32.239,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7540,2670.889,33.297,32.036,0.649,32.035,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7541,2671.391,42.519,31.831,0.650,31.831,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7542,2671.893,30.186,31.627,0.652,31.627,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7543,2672.394,26.741,31.422,0.654,31.422,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7544,2672.896,34.371,31.217,0.655,31.216,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7545,2673.399,27.185,31.011,0.657,31.011,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7546,2673.901,29.667,30.805,0.658,30.804,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7547,2674.403,35.889,30.598,0.660,30.598,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7548,2674.906,27.185,30.391,0.661,30.391,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7549,2675.408,26.815,30.184,0.663,30.184,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7550,2675.911,31.075,29.977,0.665,29.977,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7551,2676.414,30.371,29.769,0.666,29.769,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7552,2676.917,34.889,29.561,0.668,29.561,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7553,2677.420,30.223,29.353,0.669,29.353,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7554,2677.923,33.185,29.145,0.671,29.145,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7555,2678.426,25.852,28.937,0.672,28.937,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7556,2678.930,29.815,28.728,0.674,28.728,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7557,2679.433,34.223,28.520,0.676,28.520,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7558,2679.937,30.223,28.311,0.677,28.311,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7559,2680.441,23.519,28.103,0.679,28.103,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7560,2680.945,30.815,27.894,0.680,27.894,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7561,2681.449,30.111,27.686,0.682,27.686,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7562,2681.953,28.815,27.477,0.683,27.477,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7563,2682.457,20.815,27.269,0.685,27.269,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7564,2682.962,28.297,27.060,0.687,27.060,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7565,2683.467,29.334,26.852,0.688,26.852,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7566,2683.971,34.815,26.644,0.690,26.644,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7567,2684.476,23.963,26.436,0.691,26.436,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7568,2684.981,22.297,26.229,0.693,26.228,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7569,2685.486,41.593,26.021,0.694,26.021,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7570,2685.991,30.963,25.814,0.696,25.814,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7571,2686.497,26.741,25.607,0.697,25.607,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7572,2687.002,21.408,25.400,0.699,25.400,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7573,2687.508,33.593,25.194,0.701,25.193,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7574,2688.014,33.741,24.987,0.702,24.987,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7575,2688.519,24.889,24.782,0.704,24.782,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7576,2689.025,26.185,24.576,0.705,24.576,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7577,2689.532,27.037,24.371,0.707,24.371,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7578,2690.038,16.667,24.167,0.708,24.167,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7579,2690.544,18.334,23.963,0.710,23.962,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7580,2691.051,26.815,23.759,0.712,23.759,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7581,2691.557,23.889,23.556,0.713,23.556,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7582,2692.064,25.185,23.353,0.715,23.353,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7583,2692.571,24.741,23.151,0.716,23.151,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7584,2693.078,22.111,22.949,0.718,22.949,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7585,2693.585,31.111,22.748,0.719,22.748,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7586,2694.092,29.519,22.547,0.721,22.547,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7587,2694.600,23.037,22.347,0.723,22.347,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7588,2695.107,23.963,22.148,0.724,22.148,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7589,2695.615,23.741,21.949,0.726,21.949,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7590,2696.122,22.185,21.751,0.727,21.751,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7591,2696.630,21.667,21.554,0.729,21.554,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7592,2697.138,26.667,21.357,0.730,21.357,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7593,2697.646,27.704,21.161,0.732,21.161,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7594,2698.155,14.741,20.965,0.734,20.965,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7595,2698.663,17.334,20.771,0.735,20.771,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7596,2699.172,15.741,20.577,0.737,20.577,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7597,2699.680,25.334,20.384,0.738,20.384,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7598,2700.189,22.741,20.191,0.740,20.191,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7599,2700.698,25.815,20.000,0.741,20.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7600,2701.207,26.482,19.809,0.743,19.809,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7601,2701.716,24.815,19.619,0.745,19.619,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7602,2702.225,14.889,19.430,0.746,19.430,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7603,2702.735,15.963,19.242,0.748,19.242,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7604,2703.244,23.185,19.054,0.749,19.054,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7605,2703.754,22.111,18.868,0.751,18.868,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7606,2704.264,24.334,18.682,0.752,18.682,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7607,2704.774,23.185,18.498,0.754,18.497,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7608,2705.284,16.889,18.314,0.755,18.314,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7609,2705.794,16.630,18.131,0.757,18.131,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7610,2706.304,19.408,17.949,0.759,17.949,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7611,2706.815,20.482,17.768,0.760,17.768,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7612,2707.325,18.408,17.588,0.762,17.588,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7613,2707.836,20.445,17.409,0.763,17.409,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7614,2708.347,14.037,17.231,0.765,17.231,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7615,2708.858,24.111,17.054,0.766,17.054,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7616,2709.369,22.889,16.878,0.768,16.878,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7617,2709.880,28.704,16.703,0.770,16.703,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7618,2710.392,20.259,16.529,0.771,16.529,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7619,2710.903,22.111,16.356,0.773,16.356,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7620,2711.415,16.630,16.184,0.774,16.184,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7621,2711.926,13.334,16.013,0.776,16.013,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7622,2712.438,14.259,15.843,0.777,15.843,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7623,2712.950,13.408,15.674,0.779,15.674,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7624,2713.462,21.408,15.507,0.781,15.507,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7625,2713.975,12.630,15.340,0.782,15.340,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7626,2714.487,11.593,15.175,0.784,15.175,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7627,2714.999,21.259,15.010,0.785,15.010,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7628,2715.512,14.630,14.847,0.787,14.847,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7629,2716.025,13.482,14.685,0.788,14.685,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7630,2716.538,20.704,14.524,0.790,14.524,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7631,2717.051,15.556,14.364,0.792,14.364,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7632,2717.564,19.259,14.205,0.793,14.205,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7633,2718.077,16.111,14.047,0.795,14.047,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7634,2718.591,14.185,13.891,0.796,13.891,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7635,2719.104,6.556,13.736,0.798,13.735,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7636,2719.618,14.704,13.581,0.799,13.581,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7637,2720.132,12.963,13.428,0.801,13.428,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7638,2720.646,13.630,13.276,0.803,13.276,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7639,2721.160,18.556,13.126,0.804,13.126,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7640,2721.674,14.704,12.976,0.806,12.976,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7641,2722.188,16.037,12.828,0.807,12.828,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7642,2722.703,4.408,12.681,0.809,12.681,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7643,2723.217,9.482,12.535,0.810,12.535,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7644,2723.732,12.408,12.390,0.812,12.390,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7645,2724.247,16.556,12.246,0.813,12.246,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7646,2724.762,15.037,12.104,0.815,12.104,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7647,2725.277,15.482,11.962,0.817,11.962,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7648,2725.792,14.185,11.822,0.818,11.822,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7649,2726.307,19.408,11.684,0.820,11.684,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7650,2726.823,11.185,11.546,0.821,11.546,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7651,2727.338,9.482,11.409,0.823,11.409,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7652,2727.854,9.408,11.274,0.824,11.274,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7653,2728.370,8.111,11.140,0.826,11.140,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7654,2728.886,12.408,11.007,0.828,11.007,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7655,2729.402,16.408,10.875,0.829,10.875,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7656,2729.919,10.482,10.745,0.831,10.745,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7657,2730.435,16.556,10.616,0.832,10.616,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7658,2730.952,10.482,10.488,0.834,10.488,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7659,2731.468,12.259,10.361,0.835,10.361,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7660,2731.985,12.704,10.235,0.837,10.235,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7661,2732.502,13.408,10.110,0.839,10.110,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7662,2733.019,8.926,9.987,0.840,9.987,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7663,2733.536,14.630,9.865,0.842,9.865,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7664,2734.054,6.408,9.744,0.843,9.744,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7665,2734.571,7.408,9.624,0.845,9.624,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7666,2735.089,11.704,9.506,0.846,9.506,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7667,2735.606,5.334,9.388,0.848,9.388,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7668,2736.124,9.482,9.272,0.850,9.272,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7669,2736.642,13.704,9.157,0.851,9.157,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7670,2737.160,13.852,9.043,0.853,9.043,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7671,2737.678,12.852,8.931,0.854,8.931,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7672,2738.197,15.334,8.819,0.856,8.819,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7673,2738.715,8.556,8.709,0.857,8.709,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7674,2739.234,10.926,8.600,0.859,8.600,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7675,2739.753,9.926,8.492,0.860,8.492,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7676,2740.272,12.852,8.385,0.862,8.385,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7677,2740.791,11.556,8.279,0.864,8.279,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7678,2741.310,10.482,8.175,0.865,8.175,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7679,2741.829,15.778,8.071,0.867,8.071,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7680,2742.349,12.482,7.969,0.868,7.969,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7681,2742.868,13.630,7.868,0.870,7.868,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7682,2743.388,8.778,7.768,0.871,7.768,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7683,2743.908,11.778,7.669,0.873,7.669,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7684,2744.428,10.704,7.571,0.875,7.571,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7685,2744.948,11.704,7.475,0.876,7.475,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7686,2745.468,11.704,7.379,0.878,7.379,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7687,2745.988,6.630,7.285,0.879,7.285,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7688,2746.509,4.630,7.192,0.881,7.192,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7689,2747.030,12.704,7.100,0.882,7.100,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7690,2747.550,9.704,7.008,0.884,7.008,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7691,2748.071,10.482,6.918,0.886,6.918,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7692,2748.592,5.556,6.830,0.887,6.830,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7693,2749.113,8.778,6.742,0.889,6.742,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7694,2749.635,9.704,6.655,0.890,6.655,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7695,2750.156,15.630,6.569,0.892,6.569,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7696,2750.678,9.704,6.485,0.893,6.485,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7697,2751.199,7.630,6.401,0.895,6.401,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7698,2751.721,4.778,6.319,0.897,6.318,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7699,2752.243,7.852,6.237,0.898,6.237,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7700,2752.765,8.630,6.157,0.900,6.157,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7701,2753.287,11.704,6.077,0.901,6.077,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7702,2753.810,12.704,5.999,0.903,5.999,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7703,2754.332,12.556,5.921,0.904,5.921,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7704,2754.855,9.778,5.845,0.906,5.845,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7705,2755.378,5.704,5.769,0.908,5.769,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7706,2755.901,14.704,5.695,0.909,5.695,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7707,2756.424,2.704,5.622,0.911,5.622,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7708,2756.947,4.926,5.549,0.912,5.549,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7709,2757.470,3.852,5.478,0.914,5.478,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7710,2757.994,8.704,5.407,0.915,5.407,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7711,2758.517,8.704,5.338,0.917,5.338,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7712,2759.041,10.630,5.269,0.918,5.269,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7713,2759.565,7.778,5.202,0.920,5.202,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7714,2760.089,3.852,5.135,0.922,5.135,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7715,2760.613,6.778,5.069,0.923,5.069,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7716,2761.137,4.000,5.004,0.925,5.004,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7717,2761.661,5.852,4.940,0.926,4.940,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7718,2762.186,5.778,4.877,0.928,4.877,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7719,2762.710,7.556,4.815,0.929,4.815,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7720,2763.235,3.926,4.754,0.931,4.754,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7721,2763.760,5.556,4.694,0.933,4.694,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
