ch,keV,net,model,continuum_raw,Ac-228,Tl-208,Pb-212,Bi-212,Rn-220,Th-232,K-40,Xray-Pb,Xray-Th
1072,358.231,496.227,460.388,146.824,279.045,138.473,0.168,29.210,11.375,0.000,2.118,0.000,0.000
1073,358.579,504.264,453.830,146.038,273.015,138.085,0.171,29.113,11.334,0.000,2.112,0.000,0.000
1074,358.927,487.039,447.428,145.251,267.140,137.698,0.175,29.018,11.293,0.000,2.105,0.000,0.000
1075,359.274,476.857,441.186,144.465,261.421,137.313,0.179,28.924,11.251,0.000,2.098,0.000,0.000
1076,359.622,419.523,435.106,143.678,255.861,136.931,0.182,28.831,11.208,0.000,2.092,0.000,0.000
1077,359.970,393.078,429.191,142.892,250.462,136.552,0.186,28.740,11.166,0.000,2.085,0.000,0.000
1078,360.318,429.781,423.442,142.105,245.225,136.177,0.191,28.650,11.122,0.000,2.078,0.000,0.000
1079,360.666,440.151,417.854,141.319,240.147,135.802,0.195,28.561,11.078,0.000,2.071,0.000,0.000
1080,361.014,431.039,412.423,140.532,235.226,135.426,0.200,28.473,11.033,0.000,2.065,0.000,0.000
1081,361.362,430.150,407.148,139.746,230.464,135.049,0.205,28.385,10.987,0.000,2.058,0.000,0.000
1082,361.709,467.336,402.027,138.959,225.857,134.671,0.210,28.298,10.941,0.000,2.051,0.000,0.000
1083,362.057,378.115,397.063,138.173,221.407,134.293,0.215,28.211,10.893,0.000,2.044,0.000,0.000
1084,362.405,412.706,392.256,137.386,217.115,133.914,0.220,28.124,10.845,0.000,2.037,0.000,0.000
1085,362.753,385.594,387.603,136.600,212.977,133.534,0.226,28.039,10.796,0.000,2.030,0.000,0.000
1086,363.101,374.481,383.102,135.813,208.992,133.155,0.232,27.954,10.746,0.000,2.024,0.000,0.000
1087,363.449,382.558,378.752,135.027,205.157,132.776,0.238,27.869,10.696,0.000,2.017,0.000,0.000
1088,363.797,410.408,374.551,134.240,201.469,132.398,0.244,27.785,10.645,0.000,2.010,0.000,0.000
1089,364.145,372.742,370.495,133.454,197.926,132.021,0.251,27.702,10.593,0.000,2.003,0.000,0.000
1090,364.493,320.298,366.582,132.667,194.524,131.644,0.258,27.619,10.541,0.000,1.996,0.000,0.000
1091,364.841,370.408,362.811,131.881,191.262,131.270,0.265,27.537,10.488,0.000,1.989,0.000,0.000
1092,365.189,330.037,359.178,131.094,188.136,130.897,0.272,27.456,10.434,0.000,1.982,0.000,0.000
1093,365.537,362.443,355.680,130.308,185.143,130.527,0.280,27.375,10.380,0.000,1.975,0.000,0.000
1094,365.885,355.556,352.316,129.521,182.280,130.159,0.288,27.296,10.326,0.000,1.968,0.000,0.000
1095,366.233,350.666,349.082,128.735,179.543,129.795,0.296,27.217,10.271,0.000,1.961,0.000,0.000
1096,366.581,337.296,345.968,127.948,176.926,129.430,0.304,27.139,10.215,0.000,1.955,0.000,0.000
1097,366.929,329.408,342.966,127.162,174.422,129.064,0.313,27.060,10.159,0.000,1.948,0.000,0.000
1098,367.278,352.148,340.073,126.375,172.030,128.697,0.322,26.981,10.102,0.000,1.941,0.000,0.000
1099,367.626,374.925,337.285,125.589,169.744,128.329,0.331,26.903,10.044,0.000,1.934,0.000,0.000
1100,367.974,360.851,334.599,124.802,167.562,127.959,0.341,26.824,9.986,0.000,1.927,0.000,0.000
1101,368.322,342.517,332.010,124.016,165.478,127.588,0.351,26.746,9.927,0.000,1.920,0.000,0.000
1102,368.670,299.371,329.516,123.229,163.491,127.217,0.361,26.667,9.867,0.000,1.913,0.000,0.000
1103,369.018,313.443,327.114,122.443,161.596,126.844,0.372,26.588,9.807,0.000,1.906,0.000,0.000
1104,369.366,279.517,324.801,121.656,159.790,126.472,0.383,26.510,9.747,0.000,1.899,0.000,0.000
1105,369.715,314.331,322.573,120.870,158.069,126.099,0.395,26.432,9.686,0.000,1.892,0.000,0.000
1106,370.063,278.331,320.428,120.083,156.431,125.727,0.406,26.354,9.625,0.000,1.885,0.000,0.000
1107,370.411,316.961,318.363,119.297,154.871,125.356,0.418,26.277,9.563,0.000,1.878,0.000,0.000
1108,370.759,284.369,316.375,118.510,153.388,124.985,0.429,26.200,9.501,0.000,1.871,0.000,0.000
1109,371.107,321.035,314.462,117.724,151.979,124.616,0.441,26.123,9.439,0.000,1.865,0.000,0.000
1110,371.456,277.776,312.629,116.937,150.646,124.249,0.453,26.047,9.376,0.000,1.858,0.000,0.000
1111,371.804,282.110,310.872,116.151,149.388,123.883,0.465,25.972,9.314,0.000,1.851,0.000,0.000
1112,372.152,282.183,309.187,115.365,148.198,123.519,0.477,25.897,9.251,0.000,1.844,0.000,0.000
1113,372.501,292.776,307.561,114.578,147.071,123.154,0.489,25.822,9.188,0.000,1.837,0.000,0.000
1114,372.849,258.144,305.990,113.792,145.999,122.786,0.501,25.748,9.124,0.000,1.831,0.000,0.000
1115,373.197,265.811,304.467,113.005,144.980,122.416,0.514,25.673,9.060,0.000,1.824,0.000,0.000
1116,373.545,275.440,302.992,112.219,144.010,122.045,0.526,25.597,8.996,0.000,1.817,0.000,0.000
1117,373.894,230.702,301.559,111.432,143.086,121.671,0.538,25.522,8.932,0.000,1.810,0.000,0.000
1118,374.242,276.960,300.168,110.646,142.206,121.295,0.550,25.447,8.867,0.000,1.803,0.000,0.000
1119,374.590,274.663,298.816,109.859,141.367,120.917,0.562,25.371,8.803,0.000,1.797,0.000,0.000
1120,374.939,281.923,297.502,109.073,140.567,120.538,0.574,25.296,8.738,0.000,1.790,0.000,0.000
1121,375.287,258.182,296.222,108.286,139.803,120.157,0.586,25.220,8.673,0.000,1.783,0.000,0.000
1122,375.636,240.960,294.975,107.500,139.074,119.775,0.597,25.145,8.608,0.000,1.776,0.000,0.000
1123,375.984,275.107,293.761,106.713,138.377,119.394,0.609,25.069,8.543,0.000,1.769,0.000,0.000
1124,376.332,260.810,292.582,105.927,137.711,119.016,0.620,24.994,8.478,0.000,1.763,0.000,0.000
1125,376.681,244.996,291.426,105.140,137.073,118.633,0.632,24.920,8.413,0.000,1.756,0.000,0.000
1126,377.029,237.774,290.299,104.354,136.463,118.251,0.643,24.846,8.348,0.000,1.749,0.000,0.000
1127,377.378,283.182,289.198,103.567,135.878,117.869,0.654,24.772,8.284,0.000,1.742,0.000,0.000
1128,377.726,260.404,288.125,102.781,135.319,117.488,0.665,24.699,8.219,0.000,1.736,0.000,0.000
1129,378.075,211.959,287.075,101.994,134.782,117.107,0.675,24.626,8.155,0.000,1.729,0.000,0.000
1130,378.423,256.368,286.042,101.208,134.265,116.724,0.686,24.553,8.091,0.000,1.722,0.000,0.000
1131,378.772,260.922,285.022,100.421,133.765,116.338,0.696,24.480,8.027,0.000,1.716,0.000,0.000
1132,379.120,280.663,284.015,99.635,133.281,115.950,0.706,24.407,7.963,0.000,1.709,0.000,0.000
1133,379.469,263.922,283.020,98.848,132.812,115.558,0.715,24.333,7.899,0.000,1.702,0.000,0.000
1134,379.817,222.960,282.036,98.062,132.358,115.163,0.725,24.259,7.836,0.000,1.695,0.000,0.000
1135,380.166,257.181,281.063,97.275,131.918,114.765,0.734,24.185,7.773,0.000,1.689,0.000,0.000
1136,380.514,232.478,280.101,96.489,131.491,114.364,0.742,24.111,7.709,0.000,1.682,0.000,0.000
1137,380.863,290.959,279.148,95.702,131.078,113.961,0.751,24.037,7.646,0.000,1.675,0.000,0.000
1138,381.211,247.032,278.206,94.916,130.677,113.556,0.759,23.963,7.584,0.000,1.669,0.000,0.000
1139,381.560,220.329,277.274,94.129,130.289,113.148,0.766,23.888,7.522,0.000,1.662,0.000,0.000
1140,381.909,287.847,276.353,93.343,129.913,112.738,0.773,23.814,7.460,0.000,1.655,0.000,0.000
1141,382.257,226.515,275.443,92.556,129.549,112.327,0.780,23.740,7.398,0.000,1.648,0.000,0.000
1142,382.606,245.736,274.545,91.770,129.199,111.915,0.786,23.666,7.337,0.000,1.642,0.000,0.000
1143,382.955,258.589,273.659,90.983,128.861,111.503,0.792,23.593,7.277,0.000,1.635,0.000,0.000
1144,383.303,293.364,272.786,90.197,128.536,111.089,0.797,23.520,7.216,0.000,1.628,0.000,0.000
1145,383.652,273.107,271.927,89.410,128.224,110.676,0.802,23.447,7.157,0.000,1.622,0.000,0.000
1146,384.001,258.735,271.078,88.624,127.923,110.261,0.806,23.375,7.098,0.000,1.615,0.000,0.000
1147,384.349,230.883,270.234,87.837,127.632,109.842,0.810,23.302,7.039,0.000,1.608,0.000,0.000
1148,384.698,277.032,269.393,87.051,127.349,109.419,0.813,23.230,6.981,0.000,1.602,0.000,0.000
1149,385.047,242.402,268.556,86.264,127.074,108.991,0.816,23.157,6.923,0.000,1.595,0.000,0.000
1150,385.395,221.809,267.723,85.478,126.808,108.560,0.818,23.084,6.866,0.000,1.588,0.000,0.000
1151,385.744,261.662,266.895,84.691,126.551,108.124,0.820,23.010,6.809,0.000,1.582,0.000,0.000
1152,386.093,265.217,266.070,83.905,126.302,107.684,0.821,22.936,6.752,0.000,1.575,0.000,0.000
1153,386.442,211.587,265.251,83.118,126.062,107.240,0.822,22.862,6.696,0.000,1.568,0.000,0.000
1154,386.790,229.438,264.437,82.332,125.832,106.792,0.822,22.789,6.640,0.000,1.561,0.000,0.000
1155,387.139,252.069,263.629,81.545,125.612,106.341,0.822,22.715,6.585,0.000,1.555,0.000,0.000
1156,387.488,247.773,262.827,80.759,125.401,105.886,0.821,22.641,6.531,0.000,1.548,0.000,0.000
1157,387.837,261.882,262.033,79.972,125.200,105.428,0.820,22.567,6.476,0.000,1.541,0.000,0.000
1158,388.186,253.994,261.246,79.186,125.011,104.967,0.818,22.493,6.423,0.000,1.534,0.000,0.000
1159,388.534,250.883,260.469,78.399,124.833,104.503,0.816,22.419,6.370,0.000,1.528,0.000,0.000
1160,388.883,252.697,259.702,77.613,124.668,104.037,0.813,22.346,6.317,0.000,1.521,0.000,0.000
1161,389.232,215.031,258.948,76.826,124.515,103.570,0.810,22.273,6.265,0.000,1.514,0.000,0.000
1162,389.581,231.734,258.205,76.040,124.376,103.100,0.807,22.201,6.214,0.000,1.507,0.000,0.000
1163,389.930,290.216,257.471,75.253,124.249,102.626,0.803,22.129,6.163,0.000,1.501,0.000,0.000
1164,390.279,246.364,256.743,74.467,124.133,102.148,0.798,22.057,6.113,0.000,1.494,0.000,0.000
1165,390.628,252.216,256.019,73.680,124.026,101.664,0.793,21.984,6.063,0.000,1.487,0.000,0.000
1166,390.977,262.179,255.300,72.894,123.931,101.175,0.788,21.911,6.014,0.000,1.481,0.000,0.000
1167,391.326,244.439,254.587,72.107,123.846,100.682,0.782,21.838,5.965,0.000,1.474,0.000,0.000
1168,391.674,243.697,253.880,71.321,123.772,100.183,0.776,21.765,5.917,0.000,1.467,0.000,0.000
1169,392.023,284.735,253.181,70.534,123.711,99.679,0.769,21.691,5.869,0.000,1.461,0.000,0.000
1170,392.372,236.144,252.489,69.748,123.662,99.171,0.762,21.618,5.822,0.000,1.454,0.000,0.000
1171,392.721,254.585,251.805,68.961,123.625,98.658,0.755,21.544,5.775,0.000,1.447,0.000,0.000
1172,393.070,234.772,251.131,68.175,123.603,98.141,0.748,21.471,5.728,0.000,1.440,0.000,0.000
1173,393.419,273.289,250.468,67.388,123.595,97.620,0.740,21.397,5.683,0.000,1.434,0.000,0.000
1174,393.768,237.068,249.816,66.602,123.602,97.095,0.732,21.324,5.637,0.000,1.427,0.000,0.000
1175,394.117,240.624,249.176,65.815,123.624,96.566,0.723,21.250,5.592,0.000,1.420,0.000,0.000
1176,394.466,250.734,248.550,65.029,123.663,96.033,0.715,21.177,5.548,0.000,1.414,0.000,0.000
1177,394.815,257.733,247.939,64.242,123.720,95.498,0.706,21.105,5.504,0.000,1.407,0.000,0.000
1178,395.165,238.104,247.345,63.456,123.795,94.960,0.697,21.033,5.461,0.000,1.400,0.000,0.000
1179,395.514,253.214,246.769,62.669,123.890,94.419,0.688,20.961,5.418,0.000,1.394,0.000,0.000
1180,395.863,240.660,246.210,61.883,124.005,93.875,0.678,20.890,5.375,0.000,1.387,0.000,0.000
1181,396.212,266.846,245.668,61.096,124.141,93.325,0.669,20.819,5.334,0.000,1.380,0.000,0.000
1182,396.561,266.029,245.144,60.310,124.301,92.771,0.659,20.747,5.292,0.000,1.374,0.000,0.000
1183,396.910,244.734,244.638,59.524,124.482,92.212,0.649,20.676,5.251,0.000,1.367,0.000,0.000
1184,397.259,216.031,244.142,58.737,124.679,91.649,0.639,20.604,5.210,0.000,1.360,0.000,0.000
1185,397.608,273.808,243.649,57.951,124.884,91.081,0.629,20.532,5.170,0.000,1.354,0.000,0.000
1186,397.957,258.844,243.159,57.164,125.094,90.509,0.619,20.461,5.130,0.000,1.347,0.000,0.000
1187,398.307,237.067,242.669,56.378,125.309,89.932,0.609,20.389,5.090,0.000,1.340,0.000,0.000
1188,398.656,245.770,242.181,55.591,125.528,89.352,0.599,20.317,5.051,0.000,1.334,0.000,0.000
1189,399.005,228.364,241.694,54.805,125.752,88.769,0.589,20.246,5.012,0.000,1.327,0.000,0.000
1190,399.354,218.735,241.207,54.018,125.979,88.182,0.579,20.174,4.974,0.000,1.320,0.000,0.000
1191,399.703,215.512,240.721,53.232,126.209,87.592,0.568,20.103,4.935,0.000,1.314,0.000,0.000
1192,400.053,255.068,240.235,52.445,126.441,86.999,0.558,20.032,4.898,0.000,1.307,0.000,0.000
1193,400.402,253.992,239.751,51.659,126.675,86.404,0.549,19.962,4.860,0.000,1.300,0.000,0.000
1194,400.751,241.659,239.265,50.872,126.911,85.807,0.539,19.892,4.823,0.000,1.294,0.000,0.000
1195,401.100,264.620,238.781,50.086,127.147,85.208,0.529,19.823,4.787,0.000,1.287,0.000,0.000
1196,401.450,231.363,238.295,49.299,127.382,84.608,0.519,19.754,4.751,0.000,1.281,0.000,0.000
1197,401.799,204.512,237.805,48.513,127.615,84.006,0.510,19.685,4.715,0.000,1.274,0.000,0.000
1198,402.148,240.400,237.308,47.726,127.842,83.401,0.501,19.617,4.679,0.000,1.268,0.000,0.000
1199,402.497,276.584,236.801,46.940,128.064,82.793,0.492,19.548,4.644,0.000,1.261,0.000,0.000
1200,402.847,250.659,236.285,46.153,128.278,82.182,0.483,19.479,4.609,0.000,1.255,0.000,0.000
1201,403.196,249.067,235.758,45.367,128.484,81.568,0.474,19.411,4.574,0.000,1.248,0.000,0.000
1202,403.545,211.512,235.221,44.580,128.681,80.952,0.465,19.342,4.539,0.000,1.241,0.000,0.000
1203,403.895,266.880,234.672,43.794,128.868,80.333,0.457,19.274,4.505,0.000,1.235,0.000,0.000
1204,404.244,221.881,234.112,43.007,129.045,79.713,0.449,19.206,4.471,0.000,1.228,0.000,0.000
1205,404.594,253.658,233.538,42.221,129.210,79.091,0.441,19.138,4.437,0.000,1.222,0.000,0.000
1206,404.943,226.325,232.952,41.434,129.363,78.467,0.434,19.070,4.403,0.000,1.215,0.000,0.000
1207,405.292,267.510,232.352,40.648,129.503,77.842,0.426,19.002,4.370,0.000,1.208,0.000,0.000
1208,405.642,223.067,231.739,39.861,129.629,77.217,0.419,18.935,4.337,0.000,1.202,0.000,0.000
1209,405.991,258.214,231.112,39.075,129.741,76.591,0.413,18.869,4.304,0.000,1.195,0.000,0.000
1210,406.341,199.511,230.472,38.288,129.838,75.965,0.406,18.803,4.271,0.000,1.189,0.000,0.000
1211,406.690,238.806,229.817,37.502,129.919,75.339,0.400,18.737,4.239,0.000,1.182,0.000,0.000
1212,407.039,230.547,229.149,36.715,129.985,74.714,0.394,18.672,4.206,0.000,1.176,0.000,0.000
1213,407.389,228.066,228.464,35.929,130.033,74.090,0.389,18.608,4.174,0.000,1.169,0.000,0.000
1214,407.738,200.954,227.760,35.142,130.061,73.465,0.384,18.544,4.143,0.000,1.163,0.000,0.000
1215,408.088,244.807,227.034,34.356,130.067,72.840,0.379,18.481,4.111,0.000,1.156,0.000,0.000
1216,408.437,259.548,226.286,33.569,130.051,72.214,0.374,18.417,4.079,0.000,1.150,0.000,0.000
1217,408.787,237.844,225.518,32.783,130.013,71.588,0.370,18.353,4.051,0.000,1.143,0.000,0.000
1218,409.136,205.916,225.613,32.883,130.356,71.342,0.365,18.363,4.043,0.000,1.144,0.000,0.000
1219,409.486,222.620,225.683,32.984,130.675,71.096,0.361,18.372,4.035,0.000,1.145,0.000,0.000
1220,409.836,240.066,225.731,33.084,130.970,70.850,0.358,18.382,4.026,0.000,1.145,0.000,0.000
1221,410.185,244.064,225.755,33.185,131.240,70.605,0.354,18.392,4.018,0.000,1.146,0.000,0.000
1222,410.535,259.251,225.756,33.285,131.484,70.361,0.351,18.403,4.011,0.000,1.146,0.000,0.000
1223,410.884,214.249,225.734,33.386,131.704,70.119,0.348,18.414,4.003,0.000,1.147,0.000,0.000
1224,411.234,240.325,225.689,33.486,131.898,69.878,0.345,18.425,3.995,0.000,1.148,0.000,0.000
1225,411.583,231.510,225.621,33.587,132.067,69.639,0.342,18.437,3.988,0.000,1.148,0.000,0.000
1226,411.933,243.659,225.531,33.687,132.211,69.402,0.339,18.449,3.981,0.000,1.149,0.000,0.000
1227,412.283,220.805,225.419,33.788,132.329,69.167,0.337,18.463,3.974,0.000,1.150,0.000,0.000
1228,412.632,207.400,225.286,33.888,132.422,68.936,0.335,18.477,3.967,0.000,1.150,0.000,0.000
1229,412.982,232.473,225.133,33.989,132.490,68.708,0.333,18.492,3.960,0.000,1.151,0.000,0.000
1230,413.332,212.251,224.961,34.089,132.535,68.483,0.331,18.508,3.953,0.000,1.152,0.000,0.000
1231,413.681,174.362,224.770,34.190,132.555,68.262,0.329,18.525,3.947,0.000,1.152,0.000,0.000
1232,414.031,218.472,224.562,34.290,132.552,68.045,0.328,18.543,3.941,0.000,1.153,0.000,0.000
1233,414.381,228.732,224.334,34.391,132.525,67.832,0.326,18.562,3.935,0.000,1.154,0.000,0.000
1234,414.730,239.620,224.082,34.491,132.471,67.621,0.325,18.582,3.929,0.000,1.155,0.000,0.000
1235,415.080,229.436,223.806,34.591,132.390,67.412,0.323,18.601,3.923,0.000,1.156,0.000,0.000
1236,415.430,217.396,223.506,34.692,132.283,67.205,0.322,18.622,3.917,0.000,1.157,0.000,0.000
1237,415.780,226.400,223.183,34.792,132.149,67.001,0.321,18.642,3.911,0.000,1.157,0.000,0.000
1238,416.129,222.434,222.836,34.893,131.990,66.799,0.320,18.664,3.906,0.000,1.158,0.000,0.000
1239,416.479,219.138,222.468,34.993,131.806,66.599,0.319,18.685,3.900,0.000,1.159,0.000,0.000
1240,416.829,223.399,222.079,35.094,131.598,66.402,0.318,18.707,3.894,0.000,1.160,0.000,0.000
1241,417.179,221.028,221.669,35.194,131.366,66.207,0.317,18.730,3.889,0.000,1.161,0.000,0.000
1242,417.528,223.435,221.240,35.295,131.111,66.015,0.316,18.753,3.883,0.000,1.162,0.000,0.000
1243,417.878,217.916,220.793,35.395,130.835,65.826,0.315,18.777,3.878,0.000,1.162,0.000,0.000
1244,418.228,226.212,220.329,35.496,130.538,65.641,0.314,18.801,3.872,0.000,1.163,0.000,0.000
1245,418.578,241.989,219.849,35.596,130.220,65.458,0.314,18.827,3.867,0.000,1.164,0.000,0.000
1246,418.928,236.174,219.355,35.697,129.884,65.279,0.313,18.853,3.861,0.000,1.165,0.000,0.000
1247,419.278,184.547,218.848,35.797,129.532,65.103,0.312,18.880,3.856,0.000,1.166,0.000,0.000
1248,419.628,229.029,218.329,35.898,129.162,64.931,0.311,18.908,3.851,0.000,1.167,0.000,0.000
1249,419.977,243.174,217.800,35.998,128.777,64.763,0.310,18.937,3.846,0.000,1.168,0.000,0.000
1250,420.327,224.101,217.263,36.099,128.378,64.600,0.309,18.967,3.841,0.000,1.169,0.000,0.000
1251,420.677,222.138,216.719,36.199,127.967,64.440,0.308,18.999,3.836,0.000,1.170,0.000,0.000
1252,421.027,212.656,216.171,36.300,127.545,64.286,0.307,19.032,3.831,0.000,1.171,0.000,0.000
1253,421.377,226.730,215.621,36.400,127.113,64.137,0.306,19.066,3.826,0.000,1.172,0.000,0.000
1254,421.727,242.175,215.069,36.501,126.674,63.993,0.305,19.103,3.822,0.000,1.173,0.000,0.000
1255,422.077,212.842,214.516,36.601,126.227,63.853,0.304,19.140,3.818,0.000,1.174,0.000,0.000
1256,422.427,229.767,213.957,36.702,125.771,63.716,0.302,19.179,3.813,0.000,1.175,0.000,0.000
1257,422.777,189.064,213.393,36.802,125.305,63.583,0.301,19.218,3.809,0.000,1.177,0.000,0.000
1258,423.127,215.323,212.824,36.903,124.832,63.451,0.299,19.259,3.805,0.000,1.178,0.000,0.000
1259,423.477,174.620,212.252,37.003,124.351,63.323,0.298,19.300,3.801,0.000,1.179,0.000,0.000
1260,423.827,220.248,211.677,37.104,123.865,63.197,0.296,19.342,3.796,0.000,1.180,0.000,0.000
1261,424.177,194.361,211.102,37.204,123.375,63.073,0.294,19.385,3.792,0.000,1.182,0.000,0.000
1262,424.527,232.730,210.526,37.305,122.881,62.952,0.292,19.430,3.788,0.000,1.183,0.000,0.000
1263,424.877,225.175,209.953,37.405,122.386,62.834,0.290,19.475,3.784,0.000,1.184,0.000,0.000
1264,425.227,203.620,209.383,37.506,121.889,62.719,0.288,19.521,3.780,0.000,1.185,0.000,0.000
1265,425.577,201.507,208.817,37.606,121.393,62.606,0.286,19.569,3.775,0.000,1.186,0.000,0.000
1266,425.927,241.876,208.256,37.707,120.899,62.496,0.284,19.618,3.771,0.000,1.188,0.000,0.000
1267,426.277,208.212,207.703,37.807,120.408,62.389,0.281,19.669,3.767,0.000,1.189,0.000,0.000
1268,426.627,210.917,207.159,37.907,119.921,62.286,0.279,19.721,3.763,0.000,1.190,0.000,0.000
1269,426.977,210.916,206.626,38.008,119.440,62.185,0.276,19.774,3.759,0.000,1.191,0.000,0.000
1270,427.328,198.139,206.104,38.108,118.966,62.088,0.273,19.829,3.755,0.000,1.192,0.000,0.000
1271,427.678,203.990,205.595,38.209,118.500,61.994,0.270,19.886,3.751,0.000,1.193,0.000,0.000
1272,428.028,219.952,205.101,38.309,118.043,61.904,0.267,19.945,3.748,0.000,1.195,0.000,0.000
1273,428.378,201.138,204.624,38.410,117.597,61.817,0.264,20.006,3.744,0.000,1.196,0.000,0.000
1274,428.728,202.286,204.164,38.510,117.162,61.734,0.261,20.070,3.740,0.000,1.197,0.000,0.000
1275,429.078,204.729,203.723,38.611,116.741,61.655,0.257,20.135,3.737,0.000,1.198,0.000,0.000
1276,429.429,194.100,203.303,38.711,116.333,61.580,0.254,20.203,3.734,0.000,1.199,0.000,0.000
1277,429.779,223.878,202.905,38.812,115.941,61.509,0.250,20.273,3.731,0.000,1.201,0.000,0.000
1278,430.129,199.360,202.525,38.912,115.563,61.440,0.247,20.345,3.728,0.000,1.202,0.000,0.000
1279,430.479,203.582,202.160,39.013,115.197,61.373,0.243,20.419,3.725,0.000,1.203,0.000,0.000
1280,430.829,211.581,201.813,39.113,114.845,61.308,0.239,20.495,3.721,0.000,1.204,0.000,0.000
1281,431.180,215.580,201.482,39.214,114.507,61.244,0.235,20.573,3.718,0.000,1.205,0.000,0.000
1282,431.530,234.212,201.170,39.314,114.183,61.182,0.232,20.652,3.715,0.000,1.206,0.000,0.000
1283,431.880,221.878,200.877,39.415,113.875,61.121,0.228,20.734,3.712,0.000,1.207,0.000,0.000
1284,432.230,191.582,200.604,39.515,113.584,61.062,0.223,20.818,3.710,0.000,1.208,0.000,0.000
