ch,keV,net,model,continuum_raw,Pb-214,Bi-214,Pb-212,Tl-208,Ra-224,Esc-CsI
4546,1829.685,4.615,2.448,0.945,0.000,1.955,0.000,0.493,0.000,0.000
4547,1830.108,1.036,2.440,0.944,0.000,1.947,0.000,0.493,0.000,0.000
4548,1830.530,1.772,2.432,0.943,0.000,1.939,0.000,0.493,0.000,0.000
4549,1830.952,6.369,2.425,0.942,0.000,1.932,0.000,0.493,0.000,0.000
4550,1831.375,0.965,2.417,0.941,0.000,1.924,0.000,0.493,0.000,0.000
4551,1831.797,1.821,2.410,0.940,0.000,1.917,0.000,0.493,0.000,0.000
4552,1832.219,0.000,2.403,0.939,0.000,1.910,0.000,0.493,0.000,0.000
4553,1832.642,3.801,2.396,0.938,0.000,1.903,0.000,0.493,0.000,0.000
4554,1833.064,0.992,2.390,0.937,0.000,1.897,0.000,0.493,0.000,0.000
4555,1833.487,0.000,2.383,0.936,0.000,1.890,0.000,0.493,0.000,0.000
4556,1833.909,2.444,2.377,0.935,0.000,1.884,0.000,0.493,0.000,0.000
4557,1834.331,1.674,2.371,0.934,0.000,1.878,0.000,0.493,0.000,0.000
4558,1834.754,2.891,2.366,0.933,0.000,1.873,0.000,0.493,0.000,0.000
4559,1835.176,1.519,2.360,0.932,0.000,1.867,0.000,0.493,0.000,0.000
4560,1835.598,1.688,2.355,0.931,0.000,1.862,0.000,0.493,0.000,0.000
4561,1836.021,1.769,2.349,0.930,0.000,1.857,0.000,0.493,0.000,0.000
4562,1836.443,1.591,2.344,0.928,0.000,1.852,0.000,0.493,0.000,0.000
4563,1836.866,1.697,2.339,0.927,0.000,1.847,0.000,0.493,0.000,0.000
4564,1837.288,1.994,2.335,0.926,0.000,1.842,0.000,0.493,0.000,0.000
4565,1837.710,0.000,2.330,0.925,0.000,1.838,0.000,0.492,0.000,0.000
4566,1838.133,0.618,2.326,0.924,0.000,1.833,0.000,0.492,0.000,0.000
4567,1838.555,0.000,2.321,0.923,0.000,1.829,0.000,0.492,0.000,0.000
4568,1838.978,1.798,2.317,0.922,0.000,1.825,0.000,0.492,0.000,0.000
4569,1839.400,1.911,2.313,0.921,0.000,1.821,0.000,0.492,0.000,0.000
4570,1839.823,3.024,2.309,0.920,0.000,1.817,0.000,0.492,0.000,0.000
4571,1840.245,0.000,2.305,0.919,0.000,1.813,0.000,0.492,0.000,0.000
4572,1840.667,5.737,2.301,0.918,0.000,1.809,0.000,0.492,0.000,0.000
4573,1841.090,2.635,2.298,0.917,0.000,1.805,0.000,0.492,0.000,0.000
4574,1841.512,1.137,2.294,0.916,0.000,1.802,0.000,0.492,0.000,0.000
4575,1841.935,2.034,2.290,0.915,0.000,1.798,0.000,0.492,0.000,0.000
4576,1842.357,1.724,2.287,0.914,0.000,1.795,0.000,0.492,0.000,0.000
4577,1842.780,1.620,2.284,0.913,0.000,1.792,0.000,0.492,0.000,0.000
4578,1843.202,3.940,2.280,0.912,0.000,1.788,0.000,0.492,0.000,0.000
4579,1843.625,0.000,2.277,0.911,0.000,1.785,0.000,0.492,0.000,0.000
4580,1844.047,0.711,2.274,0.910,0.000,1.782,0.000,0.492,0.000,0.000
4581,1844.470,1.782,2.270,0.909,0.000,1.779,0.000,0.492,0.000,0.000
4582,1844.892,3.778,2.267,0.908,0.000,1.776,0.000,0.492,0.000,0.000
4583,1845.315,1.580,2.264,0.907,0.000,1.773,0.000,0.492,0.000,0.000
4584,1845.737,0.434,2.261,0.906,0.000,1.770,0.000,0.491,0.000,0.000
4585,1846.160,1.683,2.258,0.905,0.000,1.767,0.000,0.491,0.000,0.000
4586,1846.582,1.613,2.255,0.904,0.000,1.764,0.000,0.491,0.000,0.000
4587,1847.005,3.990,2.252,0.903,0.000,1.761,0.000,0.491,0.000,0.000
4588,1847.427,1.030,2.249,0.902,0.000,1.758,0.000,0.491,0.000,0.000
4589,1847.850,0.000,2.246,0.901,0.000,1.755,0.000,0.491,0.000,0.000
4590,1848.272,1.005,2.243,0.900,0.000,1.752,0.000,0.491,0.000,0.000
4591,1848.695,0.830,2.240,0.899,0.000,1.749,0.000,0.491,0.000,0.000
4592,1849.117,2.281,2.237,0.898,0.000,1.746,0.000,0.491,0.000,0.000
4593,1849.540,4.482,2.234,0.897,0.000,1.743,0.000,0.491,0.000,0.000
4594,1849.962,0.397,2.231,0.896,0.000,1.740,0.000,0.491,0.000,0.000
4595,1850.385,3.116,2.228,0.895,0.000,1.737,0.000,0.491,0.000,0.000
4596,1850.807,0.000,2.225,0.894,0.000,1.734,0.000,0.491,0.000,0.000
4597,1851.230,0.923,2.222,0.893,0.000,1.731,0.000,0.491,0.000,0.000
4598,1851.652,3.543,2.219,0.892,0.000,1.728,0.000,0.491,0.000,0.000
4599,1852.075,0.000,2.216,0.891,0.000,1.725,0.000,0.491,0.000,0.000
4600,1852.498,1.828,2.212,0.890,0.000,1.722,0.000,0.490,0.000,0.000
4601,1852.920,0.000,2.209,0.889,0.000,1.719,0.000,0.490,0.000,0.000
4602,1853.343,1.610,2.206,0.888,0.000,1.716,0.000,0.490,0.000,0.000
4603,1853.765,6.705,2.203,0.887,0.000,1.712,0.000,0.490,0.000,0.000
4604,1854.188,0.000,2.199,0.886,0.000,1.709,0.000,0.490,0.000,0.000
4605,1854.611,1.699,2.196,0.885,0.000,1.706,0.000,0.490,0.000,0.000
4606,1855.033,0.000,2.193,0.884,0.000,1.703,0.000,0.490,0.000,0.000
4607,1855.456,3.854,2.189,0.883,0.000,1.699,0.000,0.490,0.000,0.000
4608,1855.878,0.803,2.186,0.882,0.000,1.696,0.000,0.490,0.000,0.000
4609,1856.301,4.422,2.182,0.881,0.000,1.693,0.000,0.490,0.000,0.000
4610,1856.724,5.550,2.179,0.880,0.000,1.689,0.000,0.490,0.000,0.000
4611,1857.146,2.861,2.175,0.879,0.000,1.686,0.000,0.490,0.000,0.000
4612,1857.569,0.000,2.172,0.878,0.000,1.682,0.000,0.490,0.000,0.000
4613,1857.991,2.886,2.168,0.877,0.000,1.678,0.000,0.490,0.000,0.000
4614,1858.414,2.706,2.164,0.876,0.000,1.675,0.000,0.490,0.000,0.000
4615,1858.837,4.187,2.160,0.875,0.000,1.671,0.000,0.489,0.000,0.000
4616,1859.259,4.032,2.156,0.874,0.000,1.667,0.000,0.489,0.000,0.000
4617,1859.682,2.972,2.153,0.873,0.000,1.663,0.000,0.489,0.000,0.000
4618,1860.105,5.479,2.149,0.872,0.000,1.659,0.000,0.489,0.000,0.000
4619,1860.527,3.664,2.144,0.871,0.000,1.655,0.000,0.489,0.000,0.000
4620,1860.950,0.884,2.140,0.870,0.000,1.651,0.000,0.489,0.000,0.000
4621,1861.373,2.533,2.136,0.869,0.000,1.647,0.000,0.489,0.000,0.000
4622,1861.795,0.000,2.132,0.868,0.000,1.643,0.000,0.489,0.000,0.000
4623,1862.218,6.681,2.128,0.867,0.000,1.639,0.000,0.489,0.000,0.000
4624,1862.641,2.814,2.123,0.866,0.000,1.635,0.000,0.489,0.000,0.000
4625,1863.063,3.824,2.119,0.865,0.000,1.630,0.000,0.489,0.000,0.000
4626,1863.486,1.031,2.115,0.864,0.000,1.626,0.000,0.489,0.000,0.000
4627,1863.909,1.899,2.110,0.863,0.000,1.622,0.000,0.488,0.000,0.000
4628,1864.331,0.956,2.106,0.862,0.000,1.617,0.000,0.488,0.000,0.000
4629,1864.754,0.000,2.101,0.861,0.000,1.613,0.000,0.488,0.000,0.000
4630,1865.177,3.748,2.096,0.860,0.000,1.608,0.000,0.488,0.000,0.000
4631,1865.599,5.845,2.092,0.859,0.000,1.604,0.000,0.488,0.000,0.000
4632,1866.022,2.818,2.087,0.858,0.000,1.599,0.000,0.488,0.000,0.000
4633,1866.445,1.621,2.082,0.857,0.000,1.594,0.000,0.488,0.000,0.000
4634,1866.868,2.913,2.077,0.856,0.000,1.589,0.000,0.488,0.000,0.000
4635,1867.290,2.874,2.072,0.855,0.000,1.585,0.000,0.488,0.000,0.000
4636,1867.713,1.808,2.067,0.854,0.000,1.580,0.000,0.488,0.000,0.000
4637,1868.136,3.534,2.062,0.853,0.000,1.575,0.000,0.487,0.000,0.000
4638,1868.558,1.897,2.057,0.852,0.000,1.570,0.000,0.487,0.000,0.000
4639,1868.981,0.000,2.052,0.851,0.000,1.565,0.000,0.487,0.000,0.000
4640,1869.404,0.034,2.047,0.850,0.000,1.560,0.000,0.487,0.000,0.000
4641,1869.827,1.198,2.042,0.849,0.000,1.555,0.000,0.487,0.000,0.000
4642,1870.249,0.583,2.037,0.848,0.000,1.550,0.000,0.487,0.000,0.000
4643,1870.672,3.927,2.031,0.847,0.000,1.545,0.000,0.487,0.000,0.000
4644,1871.095,2.749,2.026,0.846,0.000,1.539,0.000,0.487,0.000,0.000
4645,1871.518,2.821,2.021,0.845,0.000,1.534,0.000,0.487,0.000,0.000
4646,1871.940,4.982,2.015,0.844,0.000,1.529,0.000,0.486,0.000,0.000
4647,1872.363,3.592,2.010,0.843,0.000,1.524,0.000,0.486,0.000,0.000
4648,1872.786,0.434,2.005,0.842,0.000,1.518,0.000,0.486,0.000,0.000
4649,1873.209,8.555,1.999,0.841,0.000,1.513,0.000,0.486,0.000,0.000
4650,1873.632,4.600,1.994,0.840,0.000,1.508,0.000,0.486,0.000,0.000
4651,1874.054,0.000,1.988,0.839,0.000,1.502,0.000,0.486,0.000,0.000
4652,1874.477,0.000,1.983,0.838,0.000,1.497,0.000,0.486,0.000,0.000
4653,1874.900,0.000,1.977,0.837,0.000,1.492,0.000,0.486,0.000,0.000
4654,1875.323,0.000,1.972,0.836,0.000,1.486,0.000,0.485,0.000,0.000
4655,1875.746,0.000,1.966,0.835,0.000,1.481,0.000,0.485,0.000,0.000
4656,1876.168,5.110,1.960,0.834,0.000,1.475,0.000,0.485,0.000,0.000
4657,1876.591,3.791,1.955,0.833,0.000,1.470,0.000,0.485,0.000,0.000
4658,1877.014,5.437,1.949,0.832,0.000,1.464,0.000,0.485,0.000,0.000
4659,1877.437,3.875,1.943,0.831,0.000,1.459,0.000,0.485,0.000,0.000
4660,1877.860,2.800,1.938,0.829,0.000,1.453,0.000,0.485,0.000,0.000
4661,1878.283,0.807,1.932,0.828,0.000,1.448,0.000,0.484,0.000,0.000
4662,1878.705,3.198,1.926,0.827,0.000,1.442,0.000,0.484,0.000,0.000
4663,1879.128,0.000,1.921,0.826,0.000,1.437,0.000,0.484,0.000,0.000
4664,1879.551,3.131,1.915,0.825,0.000,1.431,0.000,0.484,0.000,0.000
4665,1879.974,0.364,1.909,0.824,0.000,1.426,0.000,0.484,0.000,0.000
4666,1880.397,0.000,1.904,0.823,0.000,1.420,0.000,0.484,0.000,0.000
4667,1880.820,1.119,1.898,0.822,0.000,1.414,0.000,0.483,0.000,0.000
4668,1881.242,0.000,1.892,0.821,0.000,1.409,0.000,0.483,0.000,0.000
4669,1881.665,0.768,1.887,0.820,0.000,1.403,0.000,0.483,0.000,0.000
4670,1882.088,4.002,1.881,0.819,0.000,1.398,0.000,0.483,0.000,0.000
4671,1882.511,7.115,1.875,0.818,0.000,1.392,0.000,0.483,0.000,0.000
4672,1882.934,1.923,1.870,0.817,0.000,1.387,0.000,0.483,0.000,0.000
4673,1883.357,0.000,1.864,0.816,0.000,1.382,0.000,0.482,0.000,0.000
4674,1883.780,0.688,1.858,0.815,0.000,1.376,0.000,0.482,0.000,0.000
4675,1884.203,0.845,1.853,0.814,0.000,1.371,0.000,0.482,0.000,0.000
4676,1884.626,5.104,1.847,0.813,0.000,1.365,0.000,0.482,0.000,0.000
4677,1885.048,0.000,1.841,0.812,0.000,1.360,0.000,0.482,0.000,0.000
4678,1885.471,3.189,1.836,0.811,0.000,1.354,0.000,0.481,0.000,0.000
4679,1885.894,0.956,1.830,0.810,0.000,1.349,0.000,0.481,0.000,0.000
4680,1886.317,3.289,1.825,0.809,0.000,1.344,0.000,0.481,0.000,0.000
4681,1886.740,1.257,1.819,0.808,0.000,1.339,0.000,0.481,0.000,0.000
4682,1887.163,0.004,1.814,0.807,0.000,1.333,0.000,0.481,0.000,0.000
4683,1887.586,1.564,1.808,0.806,0.000,1.328,0.000,0.480,0.000,0.000
4684,1888.009,2.505,1.803,0.805,0.000,1.323,0.000,0.480,0.000,0.000
4685,1888.432,0.000,1.798,0.804,0.000,1.318,0.000,0.480,0.000,0.000
4686,1888.855,4.710,1.792,0.803,0.000,1.313,0.000,0.480,0.000,0.000
4687,1889.278,0.000,1.787,0.802,0.000,1.307,0.000,0.480,0.000,0.000
4688,1889.701,1.876,1.782,0.801,0.000,1.302,0.000,0.479,0.000,0.000
4689,1890.124,1.104,1.776,0.800,0.000,1.297,0.000,0.479,0.000,0.000
4690,1890.547,1.055,1.771,0.799,0.000,1.292,0.000,0.479,0.000,0.000
4691,1890.970,2.012,1.766,0.798,0.000,1.287,0.000,0.479,0.000,0.000
4692,1891.393,0.031,1.761,0.797,0.000,1.283,0.000,0.478,0.000,0.000
4693,1891.815,3.593,1.756,0.796,0.000,1.278,0.000,0.478,0.000,0.000
4694,1892.238,0.000,1.751,0.795,0.000,1.273,0.000,0.478,0.000,0.000
4695,1892.661,0.111,1.746,0.794,0.000,1.268,0.000,0.478,0.000,0.000
4696,1893.084,3.917,1.741,0.793,0.000,1.263,0.000,0.477,0.000,0.000
4697,1893.507,0.000,1.736,0.792,0.000,1.259,0.000,0.477,0.000,0.000
4698,1893.930,1.176,1.731,0.791,0.000,1.254,0.000,0.477,0.000,0.000
4699,1894.353,0.941,1.726,0.790,0.000,1.249,0.000,0.477,0.000,0.000
4700,1894.776,3.005,1.721,0.789,0.000,1.245,0.000,0.477,0.000,0.000
4701,1895.199,3.284,1.717,0.788,0.000,1.240,0.000,0.476,0.000,0.000
4702,1895.622,3.158,1.712,0.787,0.000,1.236,0.000,0.476,0.000,0.000
4703,1896.045,0.000,1.707,0.786,0.000,1.231,0.000,0.476,0.000,0.000
4704,1896.468,1.296,1.702,0.785,0.000,1.227,0.000,0.475,0.000,0.000
4705,1896.891,1.963,1.698,0.784,0.000,1.223,0.000,0.475,0.000,0.000
4706,1897.315,1.861,1.693,0.783,0.000,1.218,0.000,0.475,0.000,0.000
4707,1897.738,0.000,1.689,0.782,0.000,1.214,0.000,0.475,0.000,0.000
4708,1898.161,1.125,1.684,0.781,0.000,1.210,0.000,0.474,0.000,0.000
4709,1898.584,0.000,1.680,0.780,0.000,1.206,0.000,0.474,0.000,0.000
4710,1899.007,1.911,1.676,0.779,0.000,1.202,0.000,0.474,0.000,0.000
4711,1899.430,0.000,1.671,0.778,0.000,1.198,0.000,0.474,0.000,0.000
4712,1899.853,3.089,1.667,0.777,0.000,1.194,0.000,0.473,0.000,0.000
4713,1900.276,2.012,1.663,0.776,0.000,1.190,0.000,0.473,0.000,0.000
4714,1900.699,2.862,1.659,0.775,0.000,1.186,0.000,0.473,0.000,0.000
4715,1901.122,0.682,1.655,0.774,0.000,1.182,0.000,0.472,0.000,0.000
4716,1901.545,6.742,1.651,0.773,0.000,1.178,0.000,0.472,0.000,0.000
4717,1901.968,3.897,1.647,0.772,0.000,1.175,0.000,0.472,0.000,0.000
4718,1902.391,1.994,1.643,0.771,0.000,1.171,0.000,0.472,0.000,0.000
4719,1902.814,2.991,1.639,0.770,0.000,1.167,0.000,0.471,0.000,0.000
4720,1903.237,0.975,1.635,0.769,0.000,1.164,0.000,0.471,0.000,0.000
4721,1903.660,1.975,1.631,0.768,0.000,1.160,0.000,0.471,0.000,0.000
4722,1904.083,1.736,1.627,0.767,0.000,1.157,0.000,0.470,0.000,0.000
4723,1904.507,0.000,1.624,0.766,0.000,1.153,0.000,0.470,0.000,0.000
4724,1904.930,0.000,1.620,0.765,0.000,1.150,0.000,0.470,0.000,0.000
4725,1905.353,0.754,1.616,0.764,0.000,1.147,0.000,0.470,0.000,0.000
4726,1905.776,0.000,1.613,0.763,0.000,1.143,0.000,0.469,0.000,0.000
4727,1906.199,0.000,1.609,0.762,0.000,1.140,0.000,0.469,0.000,0.000
4728,1906.622,2.129,1.606,0.761,0.000,1.137,0.000,0.469,0.000,0.000
4729,1907.045,0.829,1.602,0.760,0.000,1.134,0.000,0.468,0.000,0.000
4730,1907.468,2.299,1.599,0.759,0.000,1.131,0.000,0.468,0.000,0.000
4731,1907.892,1.970,1.595,0.758,0.000,1.128,0.000,0.468,0.000,0.000
4732,1908.315,1.151,1.592,0.757,0.000,1.125,0.000,0.467,0.000,0.000
4733,1908.738,2.000,1.589,0.756,0.000,1.122,0.000,0.467,0.000,0.000
4734,1909.161,0.000,1.586,0.755,0.000,1.119,0.000,0.467,0.000,0.000
4735,1909.584,2.114,1.583,0.754,0.000,1.116,0.000,0.466,0.000,0.000
4736,1910.007,1.090,1.579,0.753,0.000,1.113,0.000,0.466,0.000,0.000
4737,1910.430,0.880,1.576,0.752,0.000,1.111,0.000,0.466,0.000,0.000
4738,1910.854,0.000,1.573,0.751,0.000,1.108,0.000,0.465,0.000,0.000
4739,1911.277,4.229,1.570,0.750,0.000,1.105,0.000,0.465,0.000,0.000
4740,1911.700,0.298,1.567,0.749,0.000,1.103,0.000,0.465,0.000,0.000
4741,1912.123,1.082,1.564,0.748,0.000,1.100,0.000,0.464,0.000,0.000
4742,1912.546,0.904,1.561,0.747,0.000,1.097,0.000,0.464,0.000,0.000
4743,1912.969,2.499,1.559,0.746,0.000,1.095,0.000,0.464,0.000,0.000
4744,1913.393,1.026,1.556,0.745,0.000,1.092,0.000,0.463,0.000,0.000
4745,1913.816,2.945,1.553,0.744,0.000,1.090,0.000,0.463,0.000,0.000
4746,1914.239,1.339,1.550,0.743,0.000,1.088,0.000,0.463,0.000,0.000
4747,1914.662,0.000,1.548,0.742,0.000,1.085,0.000,0.462,0.000,0.000
4748,1915.085,0.646,1.545,0.741,0.000,1.083,0.000,0.462,0.000,0.000
4749,1915.509,0.000,1.542,0.740,0.000,1.081,0.000,0.462,0.000,0.000
4750,1915.932,2.137,1.540,0.739,0.000,1.078,0.000,0.461,0.000,0.000
4751,1916.355,1.336,1.537,0.738,0.000,1.076,0.000,0.461,0.000,0.000
4752,1916.778,1.957,1.534,0.737,0.000,1.074,0.000,0.461,0.000,0.000
4753,1917.201,0.151,1.532,0.736,0.000,1.072,0.000,0.460,0.000,0.000
4754,1917.625,0.281,1.529,0.735,0.000,1.069,0.000,0.460,0.000,0.000
4755,1918.048,0.020,1.527,0.734,0.000,1.067,0.000,0.460,0.000,0.000
4756,1918.471,2.010,1.525,0.733,0.000,1.065,0.000,0.459,0.000,0.000
4757,1918.894,2.083,1.522,0.732,0.000,1.063,0.000,0.459,0.000,0.000
4758,1919.318,3.993,1.520,0.730,0.000,1.061,0.000,0.459,0.000,0.000
4759,1919.741,1.159,1.517,0.729,0.000,1.059,0.000,0.458,0.000,0.000
4760,1920.164,0.000,1.515,0.728,0.000,1.057,0.000,0.458,0.000,0.000
4761,1920.587,2.997,1.513,0.727,0.000,1.055,0.000,0.457,0.000,0.000
4762,1921.011,2.787,1.510,0.726,0.000,1.053,0.000,0.457,0.000,0.000
4763,1921.434,0.650,1.508,0.725,0.000,1.051,0.000,0.457,0.000,0.000
4764,1921.857,0.974,1.506,0.724,0.000,1.049,0.000,0.456,0.000,0.000
4765,1922.280,4.224,1.504,0.723,0.000,1.048,0.000,0.456,0.000,0.000
4766,1922.704,0.000,1.501,0.722,0.000,1.046,0.000,0.456,0.000,0.000
4767,1923.127,1.433,1.499,0.721,0.000,1.044,0.000,0.455,0.000,0.000
4768,1923.550,0.925,1.497,0.720,0.000,1.042,0.000,0.455,0.000,0.000
4769,1923.974,3.539,1.495,0.719,0.000,1.040,0.000,0.455,0.000,0.000
4770,1924.397,0.000,1.493,0.718,0.000,1.039,0.000,0.454,0.000,0.000
4771,1924.820,4.500,1.491,0.717,0.000,1.037,0.000,0.454,0.000,0.000
4772,1925.243,1.861,1.488,0.716,0.000,1.035,0.000,0.453,0.000,0.000
4773,1925.667,0.892,1.486,0.715,0.000,1.033,0.000,0.453,0.000,0.000
4774,1926.090,2.108,1.484,0.714,0.000,1.032,0.000,0.453,0.000,0.000
4775,1926.513,0.000,1.482,0.713,0.000,1.030,0.000,0.452,0.000,0.000
4776,1926.937,3.081,1.480,0.712,0.000,1.028,0.000,0.452,0.000,0.000
4777,1927.360,3.196,1.478,0.711,0.000,1.026,0.000,0.452,0.000,0.000
4778,1927.783,0.772,1.476,0.710,0.000,1.025,0.000,0.451,0.000,0.000
4779,1928.207,2.788,1.474,0.709,0.000,1.023,0.000,0.451,0.000,0.000
4780,1928.630,3.285,1.472,0.708,0.000,1.021,0.000,0.451,0.000,0.000
4781,1929.053,0.344,1.470,0.707,0.000,1.020,0.000,0.450,0.000,0.000
4782,1929.477,1.220,1.468,0.706,0.000,1.018,0.000,0.450,0.000,0.000
4783,1929.900,0.972,1.466,0.705,0.000,1.016,0.000,0.449,0.000,0.000
4784,1930.323,0.973,1.464,0.704,0.000,1.015,0.000,0.449,0.000,0.000
4785,1930.747,1.112,1.462,0.703,0.000,1.013,0.000,0.449,0.000,0.000
4786,1931.170,0.061,1.460,0.702,0.000,1.011,0.000,0.448,0.000,0.000
4787,1931.593,2.121,1.458,0.701,0.000,1.010,0.000,0.448,0.000,0.000
4788,1932.017,3.004,1.456,0.700,0.000,1.008,0.000,0.448,0.000,0.000
4789,1932.440,0.975,1.454,0.699,0.000,1.006,0.000,0.447,0.000,0.000
4790,1932.864,2.923,1.452,0.698,0.000,1.005,0.000,0.447,0.000,0.000
4791,1933.287,2.918,1.450,0.697,0.000,1.003,0.000,0.446,0.000,0.000
4792,1933.710,0.000,1.447,0.696,0.000,1.001,0.000,0.446,0.000,0.000
4793,1934.134,1.245,1.445,0.695,0.000,1.000,0.000,0.446,0.000,0.000
4794,1934.557,2.089,1.443,0.694,0.000,0.998,0.000,0.445,0.000,0.000
4795,1934.981,2.109,1.441,0.693,0.000,0.997,0.000,0.445,0.000,0.000
4796,1935.404,2.141,1.439,0.692,0.000,0.995,0.000,0.444,0.000,0.000
4797,1935.827,3.874,1.437,0.691,0.000,0.993,0.000,0.444,0.000,0.000
4798,1936.251,0.747,1.435,0.690,0.000,0.991,0.000,0.444,0.000,0.000
4799,1936.674,1.787,1.433,0.689,0.000,0.990,0.000,0.443,0.000,0.000
4800,1937.098,0.817,1.431,0.688,0.000,0.988,0.000,0.443,0.000,0.000
4801,1937.521,0.000,1.429,0.687,0.000,0.986,0.000,0.443,0.000,0.000
4802,1937.944,2.097,1.427,0.686,0.000,0.985,0.000,0.442,0.000,0.000
4803,1938.368,1.977,1.425,0.685,0.000,0.983,0.000,0.442,0.000,0.000
4804,1938.791,1.000,1.423,0.684,0.000,0.981,0.000,0.441,0.000,0.000
4805,1939.215,1.975,1.421,0.683,0.000,0.980,0.000,0.441,0.000,0.000
4806,1939.638,3.049,1.418,0.682,0.000,0.978,0.000,0.441,0.000,0.000
4807,1940.062,3.168,1.416,0.681,0.000,0.976,0.000,0.440,0.000,0.000
4808,1940.485,0.000,1.414,0.680,0.000,0.974,0.000,0.440,0.000,0.000
4809,1940.908,0.000,1.412,0.679,0.000,0.972,0.000,0.440,0.000,0.000
4810,1941.332,0.054,1.410,0.678,0.000,0.971,0.000,0.439,0.000,0.000
4811,1941.755,4.343,1.408,0.677,0.000,0.969,0.000,0.439,0.000,0.000
4812,1942.179,0.000,1.405,0.676,0.000,0.967,0.000,0.438,0.000,0.000
4813,1942.602,0.000,1.403,0.675,0.000,0.965,0.000,0.438,0.000,0.000
4814,1943.026,1.176,1.401,0.674,0.000,0.963,0.000,0.438,0.000,0.000
4815,1943.449,0.552,1.399,0.673,0.000,0.961,0.000,0.437,0.000,0.000
4816,1943.873,1.932,1.396,0.672,0.000,0.960,0.000,0.437,0.000,0.000
4817,1944.296,0.023,1.394,0.671,0.000,0.958,0.000,0.436,0.000,0.000
4818,1944.720,1.011,1.392,0.670,0.000,0.956,0.000,0.436,0.000,0.000
4819,1945.143,2.117,1.390,0.669,0.000,0.954,0.000,0.436,0.000,0.000
4820,1945.567,0.881,1.387,0.668,0.000,0.952,0.000,0.435,0.000,0.000
4821,1945.990,0.751,1.385,0.667,0.000,0.950,0.000,0.435,0.000,0.000
4822,1946.414,1.203,1.383,0.666,0.000,0.948,0.000,0.435,0.000,0.000
4823,1946.837,0.000,1.380,0.665,0.000,0.946,0.000,0.434,0.000,0.000
4824,1947.261,4.139,1.378,0.664,0.000,0.944,0.000,0.434,0.000,0.000
4825,1947.684,1.202,1.375,0.663,0.000,0.942,0.000,0.433,0.000,0.000
4826,1948.108,1.988,1.373,0.662,0.000,0.940,0.000,0.433,0.000,0.000
4827,1948.531,5.100,1.371,0.661,0.000,0.938,0.000,0.433,0.000,0.000
4828,1948.955,3.932,1.368,0.660,0.000,0.936,0.000,0.432,0.000,0.000
4829,1949.378,0.000,1.366,0.659,0.000,0.934,0.000,0.432,0.000,0.000
4830,1949.802,1.970,1.363,0.658,0.000,0.932,0.000,0.431,0.000,0.000
4831,1950.225,1.984,1.361,0.657,0.000,0.930,0.000,0.431,0.000,0.000
4832,1950.649,0.000,1.358,0.656,0.000,0.927,0.000,0.431,0.000,0.000
4833,1951.072,1.007,1.356,0.655,0.000,0.925,0.000,0.430,0.000,0.000
4834,1951.496,2.243,1.353,0.654,0.000,0.923,0.000,0.430,0.000,0.000
4835,1951.920,0.421,1.351,0.653,0.000,0.921,0.000,0.430,0.000,0.000
4836,1952.343,4.089,1.348,0.652,0.000,0.919,0.000,0.429,0.000,0.000
4837,1952.767,3.935,1.345,0.651,0.000,0.917,0.000,0.429,0.000,0.000
4838,1953.190,0.120,1.343,0.650,0.000,0.914,0.000,0.428,0.000,0.000
4839,1953.614,0.954,1.340,0.649,0.000,0.912,0.000,0.428,0.000,0.000
4840,1954.037,1.146,1.337,0.648,0.000,0.910,0.000,0.428,0.000,0.000
4841,1954.461,3.104,1.335,0.647,0.000,0.908,0.000,0.427,0.000,0.000
4842,1954.885,1.057,1.332,0.646,0.000,0.905,0.000,0.427,0.000,0.000
4843,1955.308,4.128,1.329,0.645,0.000,0.903,0.000,0.427,0.000,0.000
4844,1955.732,0.840,1.327,0.644,0.000,0.901,0.000,0.426,0.000,0.000
4845,1956.155,0.000,1.324,0.643,0.000,0.898,0.000,0.426,0.000,0.000
4846,1956.579,3.103,1.321,0.642,0.000,0.896,0.000,0.425,0.000,0.000
4847,1957.003,1.090,1.318,0.641,0.000,0.893,0.000,0.425,0.000,0.000
4848,1957.426,0.198,1.316,0.640,0.000,0.891,0.000,0.425,0.000,0.000
4849,1957.850,5.046,1.313,0.639,0.000,0.889,0.000,0.424,0.000,0.000
4850,1958.273,2.263,1.310,0.638,0.000,0.886,0.000,0.424,0.000,0.000
4851,1958.697,0.000,1.307,0.637,0.000,0.884,0.000,0.423,0.000,0.000
4852,1959.121,0.822,1.304,0.636,0.000,0.881,0.000,0.423,0.000,0.000
4853,1959.544,1.005,1.302,0.635,0.000,0.879,0.000,0.423,0.000,0.000
4854,1959.968,0.000,1.299,0.634,0.000,0.876,0.000,0.422,0.000,0.000
4855,1960.392,3.870,1.296,0.632,0.000,0.874,0.000,0.422,0.000,0.000
4856,1960.815,0.963,1.293,0.631,0.000,0.871,0.000,0.422,0.000,0.000
4857,1961.239,3.241,1.290,0.630,0.000,0.869,0.000,0.421,0.000,0.000
4858,1961.662,1.925,1.287,0.629,0.000,0.866,0.000,0.421,0.000,0.000
4859,1962.086,0.000,1.284,0.628,0.000,0.864,0.000,0.420,0.000,0.000
4860,1962.510,0.000,1.281,0.627,0.000,0.861,0.000,0.420,0.000,0.000
4861,1962.933,0.087,1.278,0.626,0.000,0.859,0.000,0.420,0.000,0.000
