ch,keV,net,fit,model,continuum_raw,Tl-208,Ac-228,Ra-224,Pb-212,Th-228,Bi-212,Rn-220
1979,720.574,2791.831,2791.831,2318.425,1105.585,696.334,1047.991,0.000,0.000,0.000,574.100,0.000
1980,720.949,2762.411,2762.411,2324.210,1105.903,696.704,1046.574,0.000,0.000,0.000,580.932,0.000
1981,721.323,2787.921,2787.921,2329.996,1106.222,697.081,1045.197,0.000,0.000,0.000,587.718,0.000
1982,721.698,2874.200,2874.200,2335.780,1106.540,697.468,1043.859,0.000,0.000,0.000,594.453,0.000
1983,722.073,2701.986,2701.986,2341.556,1106.859,697.863,1042.560,0.000,0.000,0.000,601.133,0.000
1984,722.447,2728.042,2728.042,2347.320,1107.177,698.266,1041.301,0.000,0.000,0.000,607.752,0.000
1985,722.822,2636.682,2636.682,2353.065,1107.496,698.679,1040.081,0.000,0.000,0.000,614.306,0.000
1986,723.197,2710.843,2710.843,2358.789,1107.814,699.100,1038.900,0.000,0.000,0.000,620.788,0.000
1987,723.572,2651.459,2651.459,2364.484,1108.133,699.531,1037.758,0.000,0.000,0.000,627.195,0.000
1988,723.946,2660.310,2660.310,2370.147,1108.451,699.971,1036.655,0.000,0.000,0.000,633.521,0.000
1989,724.321,2703.608,2703.608,2375.771,1108.770,700.420,1035.590,0.000,0.000,0.000,639.761,0.000
1990,724.696,2673.005,2673.005,2381.353,1109.088,700.879,1034.564,0.000,0.000,0.000,645.910,0.000
1991,725.071,2723.560,2723.560,2386.887,1109.407,701.347,1033.576,0.000,0.000,0.000,651.964,0.000
1992,725.446,2783.675,2783.675,2392.368,1109.725,701.825,1032.625,0.000,0.000,0.000,657.917,0.000
1993,725.820,2795.395,2795.395,2397.790,1110.044,702.313,1031.713,0.000,0.000,0.000,663.764,0.000
1994,726.195,2678.122,2678.122,2403.150,1110.362,702.810,1030.839,0.000,0.000,0.000,669.501,0.000
1995,726.570,2727.198,2727.198,2408.441,1110.681,703.318,1030.001,0.000,0.000,0.000,675.122,0.000
1996,726.945,2579.016,2579.016,2413.660,1110.999,703.836,1029.201,0.000,0.000,0.000,680.623,0.000
1997,727.320,2697.151,2697.151,2418.801,1111.318,704.363,1028.437,0.000,0.000,0.000,686.000,0.000
1998,727.695,2690.700,2690.700,2423.859,1111.636,704.901,1027.710,0.000,0.000,0.000,691.247,0.000
1999,728.070,2562.955,2562.955,2428.830,1111.955,705.449,1027.020,0.000,0.000,0.000,696.361,0.000
2000,728.445,2761.850,2761.850,2433.709,1112.273,706.008,1026.365,0.000,0.000,0.000,701.336,0.000
2001,728.820,2690.298,2690.298,2438.492,1112.592,706.577,1025.747,0.000,0.000,0.000,706.168,0.000
2002,729.195,2578.219,2578.219,2443.174,1112.910,707.157,1025.163,0.000,0.000,0.000,710.853,0.000
2003,729.570,2655.006,2655.006,2447.750,1113.229,707.747,1024.615,0.000,0.000,0.000,715.387,0.000
2004,729.945,2602.050,2602.050,2452.217,1113.547,708.349,1024.102,0.000,0.000,0.000,719.766,0.000
2005,730.320,2606.700,2606.700,2456.571,1113.866,708.961,1023.624,0.000,0.000,0.000,723.986,0.000
2006,730.695,2635.683,2635.683,2460.806,1114.184,709.583,1023.180,0.000,0.000,0.000,728.043,0.000
2007,731.071,2499.263,2499.263,2464.921,1114.503,710.217,1022.770,0.000,0.000,0.000,731.933,0.000
2008,731.446,2622.552,2622.552,2468.909,1114.821,710.862,1022.394,0.000,0.000,0.000,735.653,0.000
2009,731.821,2661.411,2661.411,2472.769,1115.140,711.517,1022.052,0.000,0.000,0.000,739.200,0.000
2010,732.196,2702.371,2702.371,2476.497,1115.458,712.184,1021.744,0.000,0.000,0.000,742.569,0.000
2011,732.571,2649.617,2649.617,2480.089,1115.777,712.862,1021.468,0.000,0.000,0.000,745.759,0.000
2012,732.946,2635.346,2635.346,2483.542,1116.095,713.551,1021.225,0.000,0.000,0.000,748.765,0.000
2013,733.322,2604.294,2604.294,2486.853,1116.414,714.251,1021.016,0.000,0.000,0.000,751.586,0.000
2014,733.697,2623.970,2623.970,2490.019,1116.732,714.963,1020.838,0.000,0.000,0.000,754.218,0.000
2015,734.072,2523.881,2523.881,2493.037,1117.051,715.686,1020.693,0.000,0.000,0.000,756.659,0.000
2016,734.448,2473.751,2473.751,2495.906,1117.369,716.420,1020.580,0.000,0.000,0.000,758.907,0.000
2017,734.823,2629.155,2629.155,2498.622,1117.688,717.165,1020.498,0.000,0.000,0.000,760.959,0.000
2018,735.198,2625.683,2625.683,2501.184,1118.006,717.921,1020.449,0.000,0.000,0.000,762.814,0.000
2019,735.574,2567.799,2567.799,2503.589,1118.325,718.689,1020.431,0.000,0.000,0.000,764.470,0.000
2020,735.949,2470.445,2470.445,2505.836,1118.643,719.468,1020.444,0.000,0.000,0.000,765.924,0.000
2021,736.324,2471.520,2471.520,2507.923,1118.962,720.258,1020.488,0.000,0.000,0.000,767.177,0.000
2022,736.700,2594.855,2594.855,2509.848,1119.280,721.059,1020.563,0.000,0.000,0.000,768.226,0.000
2023,737.075,2544.236,2544.236,2511.611,1119.599,721.872,1020.669,0.000,0.000,0.000,769.071,0.000
2024,737.451,2482.352,2482.352,2513.211,1119.917,722.695,1020.805,0.000,0.000,0.000,769.710,0.000
2025,737.826,2447.530,2447.530,2514.646,1120.236,723.530,1020.972,0.000,0.000,0.000,770.144,0.000
2026,738.202,2493.994,2493.994,2515.915,1120.554,724.376,1021.169,0.000,0.000,0.000,770.371,0.000
2027,738.577,2401.828,2401.828,2517.020,1120.872,725.232,1021.396,0.000,0.000,0.000,770.391,0.000
2028,738.953,2447.842,2447.842,2517.958,1121.191,726.100,1021.654,0.000,0.000,0.000,770.205,0.000
2029,739.328,2442.056,2442.056,2518.731,1121.509,726.978,1021.941,0.000,0.000,0.000,769.812,0.000
2030,739.704,2548.496,2548.496,2519.337,1121.828,727.867,1022.258,0.000,0.000,0.000,769.212,0.000
2031,740.079,2484.365,2484.365,2519.779,1122.146,728.766,1022.605,0.000,0.000,0.000,768.407,0.000
2032,740.455,2358.344,2358.344,2520.056,1122.465,729.676,1022.982,0.000,0.000,0.000,767.397,0.000
2033,740.830,2481.071,2481.071,2520.168,1122.783,730.597,1023.388,0.000,0.000,0.000,766.183,0.000
2034,741.206,2385.480,2385.480,2520.117,1123.102,731.527,1023.824,0.000,0.000,0.000,764.766,0.000
2035,741.582,2441.311,2441.311,2519.904,1123.420,732.468,1024.289,0.000,0.000,0.000,763.148,0.000
2036,741.957,2385.392,2385.392,2519.531,1123.739,733.419,1024.783,0.000,0.000,0.000,761.329,0.000
2037,742.333,2351.416,2351.416,2518.998,1124.057,734.379,1025.307,0.000,0.000,0.000,759.312,0.000
2038,742.709,2248.786,2248.786,2518.307,1124.376,735.349,1025.860,0.000,0.000,0.000,757.098,0.000
2039,743.085,2298.935,2298.935,2517.461,1124.694,736.329,1026.442,0.000,0.000,0.000,754.690,0.000
2040,743.460,2341.140,2341.140,2516.461,1125.013,737.317,1027.053,0.000,0.000,0.000,752.090,0.000
2041,743.836,2327.776,2327.776,2515.309,1125.331,738.315,1027.693,0.000,0.000,0.000,749.300,0.000
2042,744.212,2283.210,2283.210,2514.008,1125.650,739.322,1028.363,0.000,0.000,0.000,746.323,0.000
2043,744.588,2297.153,2297.153,2512.560,1125.968,740.337,1029.061,0.000,0.000,0.000,743.162,0.000
2044,744.964,2351.116,2351.116,2510.968,1126.287,741.361,1029.788,0.000,0.000,0.000,739.819,0.000
2045,745.339,2335.554,2335.554,2509.234,1126.605,742.393,1030.544,0.000,0.000,0.000,736.297,0.000
2046,745.715,2290.836,2290.836,2507.363,1126.924,743.433,1031.329,0.000,0.000,0.000,732.601,0.000
2047,746.091,2306.135,2306.135,2505.356,1127.242,744.480,1032.143,0.000,0.000,0.000,728.733,0.000
2048,746.467,2284.527,2284.527,2503.218,1127.561,745.535,1032.985,0.000,0.000,0.000,724.697,0.000
2049,746.843,2206.873,2206.873,2500.950,1127.879,746.598,1033.856,0.000,0.000,0.000,720.497,0.000
2050,747.219,2250.610,2250.610,2498.558,1128.198,747.666,1034.756,0.000,0.000,0.000,716.136,0.000
2051,747.595,2301.706,2301.706,2496.045,1128.516,748.742,1035.684,0.000,0.000,0.000,711.618,0.000
2052,747.971,2205.490,2205.490,2493.414,1128.835,749.824,1036.641,0.000,0.000,0.000,706.949,0.000
2053,748.347,2204.678,2204.678,2490.669,1129.153,750.911,1037.627,0.000,0.000,0.000,702.130,0.000
2054,748.723,2266.504,2266.504,2487.814,1129.472,752.005,1038.641,0.000,0.000,0.000,697.168,0.000
2055,749.099,2314.695,2314.695,2484.854,1129.790,753.103,1039.683,0.000,0.000,0.000,692.067,0.000
2056,749.475,2348.725,2348.725,2481.792,1130.109,754.207,1040.754,0.000,0.000,0.000,686.831,0.000
2057,749.851,2309.947,2309.947,2478.632,1130.427,755.315,1041.853,0.000,0.000,0.000,681.464,0.000
2058,750.227,2251.345,2251.345,2475.379,1130.746,756.427,1042.980,0.000,0.000,0.000,675.972,0.000
2059,750.603,2196.666,2196.666,2472.038,1131.064,757.543,1044.136,0.000,0.000,0.000,670.359,0.000
2060,750.980,2241.317,2241.317,2468.612,1131.383,758.663,1045.319,0.000,0.000,0.000,664.631,0.000
2061,751.356,2272.940,2272.940,2465.107,1131.701,759.785,1046.530,0.000,0.000,0.000,658.792,0.000
2062,751.732,2273.804,2273.804,2461.526,1132.020,760.910,1047.769,0.000,0.000,0.000,652.846,0.000
2063,752.108,2165.366,2165.366,2457.874,1132.338,762.038,1049.036,0.000,0.000,0.000,646.800,0.000
2064,752.484,2179.461,2179.461,2454.156,1132.657,763.167,1050.330,0.000,0.000,0.000,640.659,0.000
2065,752.861,2100.655,2100.655,2450.376,1132.975,764.298,1051.652,0.000,0.000,0.000,634.427,0.000
2066,753.237,2228.311,2228.311,2446.540,1133.294,765.429,1053.001,0.000,0.000,0.000,628.110,0.000
2067,753.613,2238.173,2238.173,2442.651,1133.612,766.561,1054.377,0.000,0.000,0.000,621.712,0.000
2068,753.989,2237.642,2237.642,2438.714,1133.931,767.693,1055.781,0.000,0.000,0.000,615.240,0.000
2069,754.366,2179.207,2179.207,2434.734,1134.249,768.825,1057.211,0.000,0.000,0.000,608.698,0.000
2070,754.742,2140.951,2140.951,2430.716,1134.568,769.956,1058.667,0.000,0.000,0.000,602.092,0.000
2071,755.118,2180.722,2180.722,2426.663,1134.886,771.086,1060.150,0.000,0.000,0.000,595.428,0.000
2072,755.495,2153.016,2153.016,2422.582,1135.205,772.214,1061.659,0.000,0.000,0.000,588.709,0.000
2073,755.871,2081.184,2081.184,2418.475,1135.523,773.339,1063.194,0.000,0.000,0.000,581.942,0.000
2074,756.248,2217.075,2217.075,2414.349,1135.842,774.462,1064.755,0.000,0.000,0.000,575.131,0.000
2075,756.624,2202.464,2202.464,2410.206,1136.160,775.582,1066.342,0.000,0.000,0.000,568.282,0.000
2076,757.000,2114.843,2114.843,2406.052,1136.479,776.698,1067.953,0.000,0.000,0.000,561.401,0.000
2077,757.377,2204.123,2204.123,2401.891,1136.797,777.810,1069.589,0.000,0.000,0.000,554.492,0.000
2078,757.753,2136.747,2136.747,2397.727,1137.115,778.917,1071.250,0.000,0.000,0.000,547.559,0.000
2079,758.130,2151.783,2151.783,2393.565,1137.434,780.020,1072.936,0.000,0.000,0.000,540.610,0.000
2080,758.507,2203.404,2203.404,2389.408,1137.752,781.116,1074.645,0.000,0.000,0.000,533.647,0.000
2081,758.883,2194.500,2194.500,2385.261,1138.071,782.207,1076.378,0.000,0.000,0.000,526.677,0.000
2082,759.260,2148.337,2148.337,2381.127,1138.389,783.290,1078.134,0.000,0.000,0.000,519.703,0.000
2083,759.636,2174.979,2174.979,2377.011,1138.708,784.367,1079.913,0.000,0.000,0.000,512.732,0.000
2084,760.013,2134.896,2134.896,2372.916,1139.026,785.436,1081.714,0.000,0.000,0.000,505.766,0.000
2085,760.389,2160.253,2160.253,2368.846,1139.345,786.497,1083.537,0.000,0.000,0.000,498.812,0.000
2086,760.766,2091.075,2091.075,2364.805,1139.663,787.549,1085.382,0.000,0.000,0.000,491.874,0.000
2087,761.143,2087.880,2087.880,2360.796,1139.982,788.592,1087.248,0.000,0.000,0.000,484.955,0.000
2088,761.520,2301.149,2301.149,2356.822,1140.300,789.626,1089.135,0.000,0.000,0.000,478.061,0.000
2089,761.896,2188.946,2188.946,2352.887,1140.619,790.650,1091.042,0.000,0.000,0.000,471.195,0.000
2090,762.273,2095.386,2095.386,2348.993,1140.937,791.663,1092.969,0.000,0.000,0.000,464.362,0.000
2091,762.650,2219.001,2219.001,2345.145,1141.256,792.665,1094.914,0.000,0.000,0.000,457.566,0.000
2092,763.026,2194.429,2194.429,2341.344,1141.574,793.655,1096.879,0.000,0.000,0.000,450.810,0.000
2093,763.403,2216.906,2216.906,2337.594,1141.893,794.634,1098.861,0.000,0.000,0.000,444.098,0.000
2094,763.780,2007.679,2007.679,2333.896,1142.211,795.600,1100.861,0.000,0.000,0.000,437.435,0.000
2095,764.157,2200.683,2200.683,2330.255,1142.530,796.554,1102.878,0.000,0.000,0.000,430.823,0.000
2096,764.534,2171.568,2171.568,2326.671,1142.848,797.494,1104.911,0.000,0.000,0.000,424.266,0.000
2097,764.911,2248.763,2248.763,2323.148,1143.167,798.420,1106.960,0.000,0.000,0.000,417.768,0.000
2098,765.288,2025.031,2025.031,2319.687,1143.485,799.332,1109.024,0.000,0.000,0.000,411.331,0.000
2099,765.664,2075.141,2075.141,2316.291,1143.804,800.230,1111.102,0.000,0.000,0.000,404.958,0.000
2100,766.041,2155.585,2155.585,2312.960,1144.122,801.113,1113.194,0.000,0.000,0.000,398.653,0.000
2101,766.418,2239.359,2239.359,2309.697,1144.441,801.980,1115.299,0.000,0.000,0.000,392.419,0.000
2102,766.795,2093.022,2093.022,2306.504,1144.759,802.832,1117.416,0.000,0.000,0.000,386.257,0.000
2103,767.172,2099.893,2099.893,2303.381,1145.078,803.667,1119.544,0.000,0.000,0.000,380.170,0.000
2104,767.549,2158.586,2158.586,2300.331,1145.396,804.487,1121.683,0.000,0.000,0.000,374.161,0.000
2105,767.926,2187.484,2187.484,2297.353,1145.715,805.289,1123.832,0.000,0.000,0.000,368.233,0.000
2106,768.303,2219.851,2219.851,2294.450,1146.033,806.074,1125.990,0.000,0.000,0.000,362.386,0.000
2107,768.680,2222.129,2222.129,2291.622,1146.352,806.841,1128.157,0.000,0.000,0.000,356.623,0.000
2108,769.058,2235.838,2235.838,2288.869,1146.670,807.591,1130.331,0.000,0.000,0.000,350.947,0.000
2109,769.435,2266.774,2266.774,2286.192,1146.989,808.323,1132.511,0.000,0.000,0.000,345.358,0.000
2110,769.812,2195.922,2195.922,2283.592,1147.307,809.037,1134.697,0.000,0.000,0.000,339.858,0.000
2111,770.189,2199.638,2199.638,2281.069,1147.626,809.731,1136.889,0.000,0.000,0.000,334.449,0.000
2112,770.566,2148.375,2148.375,2278.623,1147.944,810.407,1139.084,0.000,0.000,0.000,329.132,0.000
2113,770.943,2199.616,2199.616,2276.254,1148.263,811.064,1141.282,0.000,0.000,0.000,323.908,0.000
2114,771.321,2250.128,2250.128,2273.963,1148.581,811.702,1143.483,0.000,0.000,0.000,318.778,0.000
2115,771.698,2163.168,2163.168,2271.747,1148.900,812.320,1145.684,0.000,0.000,0.000,313.743,0.000
2116,772.075,2161.533,2161.533,2269.609,1149.218,812.918,1147.886,0.000,0.000,0.000,308.805,0.000
2117,772.452,2164.932,2164.932,2267.546,1149.537,813.496,1150.088,0.000,0.000,0.000,303.962,0.000
2118,772.830,2226.301,2226.301,2265.559,1149.855,814.055,1152.287,0.000,0.000,0.000,299.217,0.000
2119,773.207,2124.479,2124.479,2263.646,1150.174,814.593,1154.484,0.000,0.000,0.000,294.569,0.000
2120,773.584,2268.843,2268.843,2261.807,1150.492,815.111,1156.677,0.000,0.000,0.000,290.019,0.000
2121,773.962,2211.852,2211.852,2260.041,1150.811,815.609,1158.865,0.000,0.000,0.000,285.567,0.000
2122,774.339,2222.652,2222.652,2258.346,1151.129,816.087,1161.047,0.000,0.000,0.000,281.213,0.000
2123,774.716,2104.068,2104.068,2256.723,1151.448,816.544,1163.223,0.000,0.000,0.000,276.957,0.000
2124,775.094,2082.842,2082.842,2255.168,1151.766,816.980,1165.390,0.000,0.000,0.000,272.798,0.000
2125,775.471,2154.671,2154.671,2253.682,1152.085,817.396,1167.549,0.000,0.000,0.000,268.737,0.000
2126,775.849,2207.413,2207.413,2252.262,1152.403,817.792,1169.697,0.000,0.000,0.000,264.774,0.000
2127,776.226,2141.705,2141.705,2250.908,1152.722,818.167,1171.834,0.000,0.000,0.000,260.907,0.000
2128,776.604,2174.946,2174.946,2249.616,1153.040,818.521,1173.959,0.000,0.000,0.000,257.136,0.000
2129,776.981,2109.367,2109.367,2248.387,1153.358,818.856,1176.070,0.000,0.000,0.000,253.461,0.000
2130,777.359,2240.374,2240.374,2247.217,1153.677,819.170,1178.167,0.000,0.000,0.000,249.881,0.000
2131,777.736,2158.067,2158.067,2246.105,1153.995,819.464,1180.247,0.000,0.000,0.000,246.394,0.000
2132,778.114,2103.929,2103.929,2245.050,1154.314,819.738,1182.312,0.000,0.000,0.000,243.000,0.000
2133,778.491,2023.695,2023.695,2244.048,1154.632,819.992,1184.358,0.000,0.000,0.000,239.699,0.000
2134,778.869,2192.401,2192.401,2243.098,1154.951,820.226,1186.384,0.000,0.000,0.000,236.488,0.000
2135,779.247,2148.217,2148.217,2242.199,1155.269,820.441,1188.391,0.000,0.000,0.000,233.367,0.000
2136,779.624,2063.355,2063.355,2241.347,1155.588,820.636,1190.376,0.000,0.000,0.000,230.335,0.000
2137,780.002,2102.118,2102.118,2240.540,1155.906,820.812,1192.338,0.000,0.000,0.000,227.390,0.000
2138,780.380,2240.303,2240.303,2239.777,1156.225,820.970,1194.277,0.000,0.000,0.000,224.531,0.000
2139,780.758,2124.594,2124.594,2239.054,1156.543,821.108,1196.190,0.000,0.000,0.000,221.756,0.000
2140,781.135,2122.228,2122.228,2238.370,1156.862,821.229,1198.077,0.000,0.000,0.000,219.064,0.000
2141,781.513,2145.814,2145.814,2237.722,1157.180,821.331,1199.937,0.000,0.000,0.000,216.454,0.000
2142,781.891,2142.776,2142.776,2237.108,1157.499,821.416,1201.769,0.000,0.000,0.000,213.924,0.000
2143,782.269,2101.714,2101.714,2236.525,1157.817,821.483,1203.570,0.000,0.000,0.000,211.472,0.000
2144,782.646,2077.839,2077.839,2235.970,1158.136,821.533,1205.341,0.000,0.000,0.000,209.096,0.000
2145,783.024,2157.984,2157.984,2235.442,1158.454,821.567,1207.080,0.000,0.000,0.000,206.796,0.000
2146,783.402,2097.700,2097.700,2234.938,1158.773,821.584,1208.785,0.000,0.000,0.000,204.569,0.000
2147,783.780,2057.314,2057.314,2234.454,1159.091,821.585,1210.456,0.000,0.000,0.000,202.413,0.000
2148,784.158,2138.916,2138.916,2233.990,1159.410,821.571,1212.092,0.000,0.000,0.000,200.327,0.000
2149,784.536,2059.454,2059.454,2233.541,1159.728,821.541,1213.691,0.000,0.000,0.000,198.309,0.000
2150,784.914,2119.247,2119.247,2233.107,1160.047,821.497,1215.252,0.000,0.000,0.000,196.357,0.000
2151,785.292,2091.035,2091.035,2232.683,1160.365,821.439,1216.775,0.000,0.000,0.000,194.469,0.000
2152,785.670,2041.048,2041.048,2232.268,1160.684,821.368,1218.257,0.000,0.000,0.000,192.643,0.000
2153,786.048,1990.518,1990.518,2231.859,1161.002,821.283,1219.699,0.000,0.000,0.000,190.877,0.000
2154,786.426,2048.489,2048.489,2231.453,1161.321,821.185,1221.098,0.000,0.000,0.000,189.170,0.000
2155,786.804,2026.859,2026.859,2231.049,1161.639,821.075,1222.454,0.000,0.000,0.000,187.520,0.000
2156,787.182,2053.091,2053.091,2230.644,1161.958,820.954,1223.766,0.000,0.000,0.000,185.924,0.000
2157,787.560,2046.974,2046.974,2230.235,1162.276,820.821,1225.032,0.000,0.000,0.000,184.381,0.000
2158,787.938,2076.656,2076.656,2229.819,1162.595,820.679,1226.252,0.000,0.000,0.000,182.889,0.000
2159,788.316,2063.210,2063.210,2229.396,1162.913,820.526,1227.425,0.000,0.000,0.000,181.445,0.000
2160,788.694,1977.522,1977.522,2228.962,1163.232,820.363,1228.550,0.000,0.000,0.000,180.049,0.000
2161,789.073,1985.035,1985.035,2228.515,1163.550,820.192,1229.625,0.000,0.000,0.000,178.698,0.000
2162,789.451,2021.202,2021.202,2228.053,1163.869,820.013,1230.650,0.000,0.000,0.000,177.390,0.000
2163,789.829,2016.374,2016.374,2227.574,1164.187,819.826,1231.624,0.000,0.000,0.000,176.123,0.000
2164,790.207,2124.292,2124.292,2227.075,1164.506,819.632,1232.547,0.000,0.000,0.000,174.896,0.000
2165,790.586,1989.754,1989.754,2226.555,1164.824,819.432,1233.416,0.000,0.000,0.000,173.706,0.000
2166,790.964,1992.459,1992.459,2226.011,1165.143,819.227,1234.232,0.000,0.000,0.000,172.553,0.000
2167,791.342,2059.699,2059.699,2225.443,1165.461,819.016,1234.993,0.000,0.000,0.000,171.433,0.000
2168,791.720,1997.601,1997.601,2224.846,1165.780,818.801,1235.699,0.000,0.000,0.000,170.346,0.000
2169,792.099,1998.911,1998.911,2224.221,1166.098,818.582,1236.349,0.000,0.000,0.000,169.290,0.000
2170,792.477,1933.041,1933.041,2223.565,1166.417,818.360,1236.943,0.000,0.000,0.000,168.262,0.000
2171,792.856,1933.667,1933.667,2222.877,1166.735,818.136,1237.479,0.000,0.000,0.000,167.262,0.000
2172,793.234,1902.244,1902.244,2222.154,1167.054,817.910,1237.958,0.000,0.000,0.000,166.287,0.000
2173,793.612,1919.163,1919.163,2221.396,1167.372,817.683,1238.377,0.000,0.000,0.000,165.336,0.000
2174,793.991,1997.235,1997.235,2220.601,1167.691,817.456,1238.738,0.000,0.000,0.000,164.408,0.000
2175,794.369,1954.510,1954.510,2219.767,1168.009,817.229,1239.039,0.000,0.000,0.000,163.500,0.000
2176,794.748,1965.111,1965.111,2218.894,1168.328,817.003,1239.279,0.000,0.000,0.000,162.612,0.000
2177,795.126,1971.493,1971.493,2217.980,1168.646,816.779,1239.460,0.000,0.000,0.000,161.741,0.000
2178,795.505,1914.605,1914.605,2217.023,1168.965,816.558,1239.579,0.000,0.000,0.000,160.887,0.000
2179,795.883,1954.670,1954.670,2216.023,1169.283,816.339,1239.636,0.000,0.000,0.000,160.048,0.000
2180,796.262,1944.860,1944.860,2214.979,1169.602,816.125,1239.632,0.000,0.000,0.000,159.222,0.000
2181,796.641,1921.089,1921.089,2213.890,1169.920,815.915,1239.566,0.000,0.000,0.000,158.409,0.000
2182,797.019,1915.360,1915.360,2212.756,1170.238,815.711,1239.438,0.000,0.000,0.000,157.607,0.000
2183,797.398,1922.721,1922.721,2211.574,1170.557,815.513,1239.247,0.000,0.000,0.000,156.814,0.000
2184,797.776,1890.434,1890.434,2210.346,1170.875,815.321,1238.993,0.000,0.000,0.000,156.031,0.000
2185,798.155,1900.339,1900.339,2209.069,1171.194,815.137,1238.677,0.000,0.000,0.000,155.255,0.000
2186,798.534,2012.200,2012.200,2207.745,1171.512,814.962,1238.298,0.000,0.000,0.000,154.485,0.000
2187,798.913,2001.952,2001.952,2206.371,1171.831,814.795,1237.856,0.000,0.000,0.000,153.720,0.000
2188,799.291,1906.828,1906.828,2204.949,1172.149,814.638,1237.351,0.000,0.000,0.000,152.960,0.000
2189,799.670,1791.895,1791.895,2203.478,1172.468,814.492,1236.783,0.000,0.000,0.000,152.204,0.000
2190,800.049,1813.828,1813.828,2201.958,1172.786,814.356,1236.152,0.000,0.000,0.000,151.449,0.000
