ch,keV,net,fit,model,continuum_raw,Lu-176,Esc-NaI
5149,1816.446,0.846,0.846,0.000,0.000,0.000,0.000
5150,1816.813,0.000,-3.048,0.000,0.000,0.000,0.000
5151,1817.180,2.425,2.425,0.000,0.000,0.000,0.000
5152,1817.547,0.000,-2.732,0.000,0.000,0.000,0.000
5153,1817.915,0.846,0.846,0.000,0.000,0.000,0.000
5154,1818.282,0.000,-2.206,0.000,0.000,0.000,0.000
5155,1818.649,0.000,-4.049,0.000,0.000,0.000,0.000
5156,1819.016,0.162,0.162,0.000,0.000,0.000,0.000
5157,1819.384,2.372,2.372,0.000,0.000,0.000,0.000
5158,1819.751,1.794,1.794,0.000,0.000,0.000,0.000
5159,1820.118,12.214,12.214,0.000,0.000,0.000,0.000
5160,1820.485,5.688,5.688,0.000,0.000,0.000,0.000
5161,1820.853,0.000,-3.101,0.000,0.000,0.000,0.000
5162,1821.220,6.320,6.320,0.000,0.000,0.000,0.000
5163,1821.587,0.000,-1.417,0.000,0.000,0.000,0.000
5164,1821.954,3.108,3.108,0.000,0.000,0.000,0.000
5165,1822.322,4.214,4.214,0.000,0.000,0.000,0.000
5166,1822.689,0.000,-5.891,0.000,0.000,0.000,0.000
5167,1823.056,3.371,3.371,0.000,0.000,0.000,0.000
5168,1823.424,0.000,-0.943,0.000,0.000,0.000,0.000
5169,1823.791,0.000,-3.260,0.000,0.000,0.000,0.000
5170,1824.158,3.740,3.740,0.000,0.000,0.000,0.000
5171,1824.526,5.845,5.845,0.000,0.000,0.000,0.000
5172,1824.893,7.740,7.740,0.000,0.000,0.000,0.000
5173,1825.260,0.000,-4.154,0.000,0.000,0.000,0.000
5174,1825.628,2.479,2.479,0.000,0.000,0.000,0.000
5175,1825.995,0.000,-3.523,0.000,0.000,0.000,0.000
5176,1826.362,6.055,6.055,0.000,0.000,0.000,0.000
5177,1826.730,2.266,2.266,0.000,0.000,0.000,0.000
5178,1827.097,0.000,-5.786,0.000,0.000,0.000,0.000
5179,1827.464,9.582,9.582,0.000,0.000,0.000,0.000
5180,1827.832,0.000,-2.680,0.000,0.000,0.000,0.000
5181,1828.199,0.000,-0.049,0.000,0.000,0.000,0.000
5182,1828.567,7.055,7.055,0.000,0.000,0.000,0.000
5183,1828.934,0.319,0.319,0.000,0.000,0.000,0.000
5184,1829.301,0.000,-5.838,0.000,0.000,0.000,0.000
5185,1829.669,0.899,0.899,0.000,0.000,0.000,0.000
5186,1830.036,0.000,-0.838,0.000,0.000,0.000,0.000
5187,1830.404,4.634,4.634,0.000,0.000,0.000,0.000
5188,1830.771,0.000,-0.575,0.000,0.000,0.000,0.000
5189,1831.138,0.000,-0.101,0.000,0.000,0.000,0.000
5190,1831.506,0.319,0.319,0.000,0.000,0.000,0.000
5191,1831.873,2.003,2.003,0.000,0.000,0.000,0.000
5192,1832.241,0.003,0.003,0.000,0.000,0.000,0.000
5193,1832.608,0.000,-0.681,0.000,0.000,0.000,0.000
5194,1832.976,0.000,-6.575,0.000,0.000,0.000,0.000
5195,1833.343,0.000,-1.575,0.000,0.000,0.000,0.000
5196,1833.710,0.688,0.688,0.000,0.000,0.000,0.000
5197,1834.078,0.000,-5.365,0.000,0.000,0.000,0.000
5198,1834.445,3.109,3.109,0.000,0.000,0.000,0.000
5199,1834.813,0.000,-2.892,0.000,0.000,0.000,0.000
5200,1835.180,1.740,1.740,0.000,0.000,0.000,0.000
5201,1835.548,0.000,-4.732,0.000,0.000,0.000,0.000
5202,1835.915,0.371,0.371,0.000,0.000,0.000,0.000
5203,1836.283,0.000,-1.101,0.000,0.000,0.000,0.000
5204,1836.650,6.582,6.582,0.000,0.000,0.000,0.000
5205,1837.018,3.055,3.055,0.000,0.000,0.000,0.000
5206,1837.385,0.000,-4.365,0.000,0.000,0.000,0.000
5207,1837.753,0.000,-1.471,0.000,0.000,0.000,0.000
5208,1838.120,6.740,6.740,0.000,0.000,0.000,0.000
5209,1838.488,5.792,5.792,0.000,0.000,0.000,0.000
5210,1838.855,0.000,-4.208,0.000,0.000,0.000,0.000
5211,1839.223,0.000,-4.154,0.000,0.000,0.000,0.000
5212,1839.590,0.000,-2.575,0.000,0.000,0.000,0.000
5213,1839.958,5.845,5.845,0.000,0.000,0.000,0.000
5214,1840.325,0.000,-5.838,0.000,0.000,0.000,0.000
5215,1840.693,3.214,3.214,0.000,0.000,0.000,0.000
5216,1841.061,0.000,-0.312,0.000,0.000,0.000,0.000
5217,1841.428,6.214,6.214,0.000,0.000,0.000,0.000
5218,1841.796,1.214,1.214,0.000,0.000,0.000,0.000
5219,1842.163,0.000,-9.365,0.000,0.000,0.000,0.000
5220,1842.531,0.000,-1.260,0.000,0.000,0.000,0.000
5221,1842.898,0.000,-0.892,0.000,0.000,0.000,0.000
5222,1843.266,0.000,-4.312,0.000,0.000,0.000,0.000
5223,1843.633,2.899,2.899,0.000,0.000,0.000,0.000
5224,1844.001,0.000,-1.523,0.000,0.000,0.000,0.000
5225,1844.369,0.000,-4.523,0.000,0.000,0.000,0.000
5226,1844.736,5.371,5.371,0.000,0.000,0.000,0.000
5227,1845.104,0.000,-0.471,0.000,0.000,0.000,0.000
5228,1845.471,3.792,3.792,0.000,0.000,0.000,0.000
5229,1845.839,2.266,2.266,0.000,0.000,0.000,0.000
5230,1846.207,0.529,0.529,0.000,0.000,0.000,0.000
5231,1846.574,0.000,-0.786,0.000,0.000,0.000,0.000
5232,1846.942,0.000,-5.838,0.000,0.000,0.000,0.000
5233,1847.310,1.792,1.792,0.000,0.000,0.000,0.000
5234,1847.677,0.000,-0.523,0.000,0.000,0.000,0.000
5235,1848.045,0.000,-2.471,0.000,0.000,0.000,0.000
5236,1848.413,0.000,-0.103,0.000,0.000,0.000,0.000
5237,1848.780,0.000,-1.523,0.000,0.000,0.000,0.000
5238,1849.148,6.792,6.792,0.000,0.000,0.000,0.000
5239,1849.515,0.000,-2.997,0.000,0.000,0.000,0.000
5240,1849.883,0.000,-0.892,0.000,0.000,0.000,0.000
5241,1850.251,0.000,-2.945,0.000,0.000,0.000,0.000
5242,1850.618,2.634,2.634,0.000,0.000,0.000,0.000
5243,1850.986,0.000,-4.471,0.000,0.000,0.000,0.000
5244,1851.354,5.634,5.634,0.000,0.000,0.000,0.000
5245,1851.722,0.000,-0.208,0.000,0.000,0.000,0.000
5246,1852.089,0.000,-3.681,0.000,0.000,0.000,0.000
5247,1852.457,3.214,3.214,0.000,0.000,0.000,0.000
5248,1852.825,0.000,-5.049,0.000,0.000,0.000,0.000
5249,1853.192,0.000,-5.734,0.000,0.000,0.000,0.000
5250,1853.560,1.423,1.423,0.000,0.000,0.000,0.000
5251,1853.928,1.477,1.477,0.000,0.000,0.000,0.000
5252,1854.296,0.000,-2.892,0.000,0.000,0.000,0.000
5253,1854.663,0.000,-2.312,0.000,0.000,0.000,0.000
5254,1855.031,8.055,8.055,0.000,0.000,0.000,0.000
5255,1855.399,0.000,-0.681,0.000,0.000,0.000,0.000
5256,1855.766,6.055,6.055,0.000,0.000,0.000,0.000
5257,1856.134,8.529,8.529,0.000,0.000,0.000,0.000
5258,1856.502,0.000,-4.575,0.000,0.000,0.000,0.000
5259,1856.870,0.000,-1.208,0.000,0.000,0.000,0.000
5260,1857.237,0.000,-1.786,0.000,0.000,0.000,0.000
5261,1857.605,0.000,-5.312,0.000,0.000,0.000,0.000
5262,1857.973,4.634,4.634,0.000,0.000,0.000,0.000
5263,1858.341,0.000,-3.681,0.000,0.000,0.000,0.000
5264,1858.709,6.582,6.582,0.000,0.000,0.000,0.000
5265,1859.076,0.897,0.897,0.000,0.000,0.000,0.000
5266,1859.444,0.000,-3.366,0.000,0.000,0.000,0.000
5267,1859.812,0.000,-2.471,0.000,0.000,0.000,0.000
5268,1860.180,4.055,4.055,0.000,0.000,0.000,0.000
5269,1860.548,0.000,-2.049,0.000,0.000,0.000,0.000
5270,1860.915,0.000,-0.734,0.000,0.000,0.000,0.000
5271,1861.283,0.000,-1.892,0.000,0.000,0.000,0.000
5272,1861.651,0.000,-8.101,0.000,0.000,0.000,0.000
5273,1862.019,0.000,-6.945,0.000,0.000,0.000,0.000
5274,1862.387,1.792,1.792,0.000,0.000,0.000,0.000
5275,1862.755,1.529,1.529,0.000,0.000,0.000,0.000
5276,1863.122,0.000,-3.945,0.000,0.000,0.000,0.000
5277,1863.490,2.055,2.055,0.000,0.000,0.000,0.000
5278,1863.858,0.000,-4.312,0.000,0.000,0.000,0.000
5279,1864.226,0.000,-4.155,0.000,0.000,0.000,0.000
5280,1864.594,1.634,1.634,0.000,0.000,0.000,0.000
5281,1864.962,0.000,-0.103,0.000,0.000,0.000,0.000
5282,1865.330,0.371,0.371,0.000,0.000,0.000,0.000
5283,1865.697,0.000,-3.997,0.000,0.000,0.000,0.000
5284,1866.065,0.000,-1.629,0.000,0.000,0.000,0.000
5285,1866.433,3.634,3.634,0.000,0.000,0.000,0.000
5286,1866.801,0.000,-3.155,0.000,0.000,0.000,0.000
5287,1867.169,0.000,-4.786,0.000,0.000,0.000,0.000
5288,1867.537,0.000,-6.786,0.000,0.000,0.000,0.000
5289,1867.905,3.477,3.477,0.000,0.000,0.000,0.000
5290,1868.273,0.371,0.371,0.000,0.000,0.000,0.000
5291,1868.641,1.108,1.108,0.000,0.000,0.000,0.000
5292,1869.009,0.000,-0.155,0.000,0.000,0.000,0.000
5293,1869.376,0.000,-1.049,0.000,0.000,0.000,0.000
5294,1869.744,0.000,-1.734,0.000,0.000,0.000,0.000
5295,1870.112,0.000,-5.312,0.000,0.000,0.000,0.000
5296,1870.480,0.000,-3.049,0.000,0.000,0.000,0.000
5297,1870.848,0.000,-0.788,0.000,0.000,0.000,0.000
5298,1871.216,0.000,-3.208,0.000,0.000,0.000,0.000
5299,1871.584,4.740,4.740,0.000,0.000,0.000,0.000
5300,1871.952,0.108,0.108,0.000,0.000,0.000,0.000
5301,1872.320,1.214,1.214,0.000,0.000,0.000,0.000
5302,1872.688,0.000,-2.418,0.000,0.000,0.000,0.000
5303,1873.056,0.000,-2.103,0.000,0.000,0.000,0.000
5304,1873.424,1.212,1.212,0.000,0.000,0.000,0.000
5305,1873.792,0.371,0.371,0.000,0.000,0.000,0.000
5306,1874.160,0.000,-2.208,0.000,0.000,0.000,0.000
5307,1874.528,0.000,-1.366,0.000,0.000,0.000,0.000
5308,1874.896,3.266,3.266,0.000,0.000,0.000,0.000
5309,1875.264,4.423,4.423,0.000,0.000,0.000,0.000
5310,1875.632,6.371,6.371,0.000,0.000,0.000,0.000
5311,1876.000,0.000,-4.208,0.000,0.000,0.000,0.000
5312,1876.368,0.000,-1.208,0.000,0.000,0.000,0.000
5313,1876.736,0.000,-0.471,0.000,0.000,0.000,0.000
5314,1877.104,1.319,1.319,0.000,0.000,0.000,0.000
5315,1877.472,0.845,0.845,0.000,0.000,0.000,0.000
5316,1877.840,0.319,0.319,0.000,0.000,0.000,0.000
5317,1878.208,0.000,-2.629,0.000,0.000,0.000,0.000
5318,1878.576,1.055,1.055,0.000,0.000,0.000,0.000
5319,1878.944,0.000,-0.734,0.000,0.000,0.000,0.000
5320,1879.312,0.000,-3.997,0.000,0.000,0.000,0.000
5321,1879.680,1.897,1.897,0.000,0.000,0.000,0.000
5322,1880.048,0.000,-0.892,0.000,0.000,0.000,0.000
5323,1880.417,0.000,-3.103,0.000,0.000,0.000,0.000
5324,1880.785,0.000,-3.681,0.000,0.000,0.000,0.000
5325,1881.153,2.212,2.212,0.000,0.000,0.000,0.000
5326,1881.521,0.000,-1.681,0.000,0.000,0.000,0.000
5327,1881.889,0.000,-5.155,0.000,0.000,0.000,0.000
5328,1882.257,3.897,3.897,0.000,0.000,0.000,0.000
5329,1882.625,0.000,-1.892,0.000,0.000,0.000,0.000
5330,1882.993,0.529,0.529,0.000,0.000,0.000,0.000
5331,1883.361,0.000,-0.418,0.000,0.000,0.000,0.000
5332,1883.729,0.000,-3.208,0.000,0.000,0.000,0.000
5333,1884.098,0.000,-3.103,0.000,0.000,0.000,0.000
5334,1884.466,0.000,-3.155,0.000,0.000,0.000,0.000
5335,1884.834,5.949,5.949,0.000,0.000,0.000,0.000
5336,1885.202,0.000,-2.945,0.000,0.000,0.000,0.000
5337,1885.570,1.582,1.582,0.000,0.000,0.000,0.000
5338,1885.938,2.845,2.845,0.000,0.000,0.000,0.000
5339,1886.306,0.000,-3.155,0.000,0.000,0.000,0.000
5340,1886.675,0.371,0.371,0.000,0.000,0.000,0.000
5341,1887.043,0.000,-2.471,0.000,0.000,0.000,0.000
5342,1887.411,1.160,1.160,0.000,0.000,0.000,0.000
5343,1887.779,0.000,-3.892,0.000,0.000,0.000,0.000
5344,1888.147,0.000,-1.629,0.000,0.000,0.000,0.000
5345,1888.515,4.634,4.634,0.000,0.000,0.000,0.000
5346,1888.884,0.000,-0.155,0.000,0.000,0.000,0.000
5347,1889.252,2.108,2.108,0.000,0.000,0.000,0.000
5348,1889.620,0.000,-2.892,0.000,0.000,0.000,0.000
5349,1889.988,1.214,1.214,0.000,0.000,0.000,0.000
5350,1890.356,1.371,1.371,0.000,0.000,0.000,0.000
5351,1890.725,1.212,1.212,0.000,0.000,0.000,0.000
5352,1891.093,0.000,-0.629,0.000,0.000,0.000,0.000
5353,1891.461,0.000,-0.629,0.000,0.000,0.000,0.000
5354,1891.829,1.897,1.897,0.000,0.000,0.000,0.000
5355,1892.197,1.108,1.108,0.000,0.000,0.000,0.000
5356,1892.566,3.108,3.108,0.000,0.000,0.000,0.000
5357,1892.934,1.108,1.108,0.000,0.000,0.000,0.000
5358,1893.302,0.477,0.477,0.000,0.000,0.000,0.000
5359,1893.670,1.845,1.845,0.000,0.000,0.000,0.000
5360,1894.039,0.000,-0.681,0.000,0.000,0.000,0.000
5361,1894.407,0.000,-1.103,0.000,0.000,0.000,0.000
5362,1894.775,1.475,1.475,0.000,0.000,0.000,0.000
5363,1895.143,0.000,-0.366,0.000,0.000,0.000,0.000
5364,1895.512,0.000,-0.892,0.000,0.000,0.000,0.000
5365,1895.880,0.000,-1.681,0.000,0.000,0.000,0.000
5366,1896.248,6.475,6.475,0.000,0.000,0.000,0.000
5367,1896.617,0.000,-1.471,0.000,0.000,0.000,0.000
5368,1896.985,3.529,3.529,0.000,0.000,0.000,0.000
5369,1897.353,0.000,-0.892,0.000,0.000,0.000,0.000
5370,1897.721,1.371,1.371,0.000,0.000,0.000,0.000
5371,1898.090,0.000,-1.997,0.000,0.000,0.000,0.000
5372,1898.458,4.055,4.055,0.000,0.000,0.000,0.000
5373,1898.826,0.845,0.845,0.000,0.000,0.000,0.000
5374,1899.195,2.529,2.529,0.000,0.000,0.000,0.000
5375,1899.563,5.160,5.160,0.000,0.000,0.000,0.000
5376,1899.931,0.000,-3.418,0.000,0.000,0.000,0.000
5377,1900.300,0.000,-4.471,0.000,0.000,0.000,0.000
5378,1900.668,0.000,-1.997,0.000,0.000,0.000,0.000
5379,1901.036,0.000,-1.103,0.000,0.000,0.000,0.000
5380,1901.405,1.739,1.739,0.000,0.000,0.000,0.000
5381,1901.773,1.108,1.108,0.000,0.000,0.000,0.000
5382,1902.142,0.000,-5.681,0.000,0.000,0.000,0.000
5383,1902.510,0.000,-3.734,0.000,0.000,0.000,0.000
5384,1902.878,0.000,-0.103,0.000,0.000,0.000,0.000
5385,1903.247,3.371,3.371,0.000,0.000,0.000,0.000
5386,1903.615,0.423,0.423,0.000,0.000,0.000,0.000
5387,1903.983,0.000,-1.734,0.000,0.000,0.000,0.000
5388,1904.352,1.371,1.371,0.000,0.000,0.000,0.000
5389,1904.720,0.108,0.108,0.000,0.000,0.000,0.000
5390,1905.089,0.000,-2.892,0.000,0.000,0.000,0.000
5391,1905.457,0.000,-2.051,0.000,0.000,0.000,0.000
5392,1905.825,0.000,-2.681,0.000,0.000,0.000,0.000
5393,1906.194,0.845,0.845,0.000,0.000,0.000,0.000
5394,1906.562,2.212,2.212,0.000,0.000,0.000,0.000
5395,1906.931,0.000,-2.681,0.000,0.000,0.000,0.000
5396,1907.299,0.212,0.212,0.000,0.000,0.000,0.000
5397,1907.668,0.000,-1.945,0.000,0.000,0.000,0.000
5398,1908.036,4.634,4.634,0.000,0.000,0.000,0.000
5399,1908.404,1.634,1.634,0.000,0.000,0.000,0.000
5400,1908.773,0.000,-1.155,0.000,0.000,0.000,0.000
5401,1909.141,0.212,0.212,0.000,0.000,0.000,0.000
5402,1909.510,0.000,-1.418,0.000,0.000,0.000,0.000
5403,1909.878,2.475,2.475,0.000,0.000,0.000,0.000
5404,1910.247,6.423,6.423,0.000,0.000,0.000,0.000
5405,1910.615,0.000,-1.155,0.000,0.000,0.000,0.000
5406,1910.984,1.108,1.108,0.000,0.000,0.000,0.000
5407,1911.352,3.845,3.845,0.000,0.000,0.000,0.000
5408,1911.721,0.000,-3.892,0.000,0.000,0.000,0.000
5409,1912.089,0.000,-6.945,0.000,0.000,0.000,0.000
5410,1912.458,4.423,4.423,0.000,0.000,0.000,0.000
5411,1912.826,0.000,-2.945,0.000,0.000,0.000,0.000
5412,1913.195,0.000,-0.103,0.000,0.000,0.000,0.000
5413,1913.563,3.582,3.582,0.000,0.000,0.000,0.000
5414,1913.932,0.160,0.160,0.000,0.000,0.000,0.000
5415,1914.300,8.528,8.528,0.000,0.000,0.000,0.000
5416,1914.669,0.000,-0.208,0.000,0.000,0.000,0.000
5417,1915.037,0.371,0.371,0.000,0.000,0.000,0.000
5418,1915.406,5.423,5.423,0.000,0.000,0.000,0.000
5419,1915.774,0.055,0.055,0.000,0.000,0.000,0.000
5420,1916.143,0.000,-4.577,0.000,0.000,0.000,0.000
5421,1916.511,0.000,-2.208,0.000,0.000,0.000,0.000
5422,1916.880,4.108,4.108,0.000,0.000,0.000,0.000
5423,1917.249,2.845,2.845,0.000,0.000,0.000,0.000
5424,1917.617,0.160,0.160,0.000,0.000,0.000,0.000
5425,1917.986,1.003,1.003,0.000,0.000,0.000,0.000
5426,1918.354,0.000,-2.208,0.000,0.000,0.000,0.000
5427,1918.723,0.160,0.160,0.000,0.000,0.000,0.000
5428,1919.091,0.000,-0.261,0.000,0.000,0.000,0.000
5429,1919.460,0.212,0.212,0.000,0.000,0.000,0.000
5430,1919.829,2.212,2.212,0.000,0.000,0.000,0.000
5431,1920.197,0.000,-2.260,0.000,0.000,0.000,0.000
5432,1920.566,3.686,3.686,0.000,0.000,0.000,0.000
5433,1920.934,4.686,4.686,0.000,0.000,0.000,0.000
5434,1921.303,0.000,-0.261,0.000,0.000,0.000,0.000
5435,1921.672,0.000,-2.788,0.000,0.000,0.000,0.000
5436,1922.040,0.000,-1.314,0.000,0.000,0.000,0.000
5437,1922.409,2.265,2.265,0.000,0.000,0.000,0.000
5438,1922.778,0.000,-0.840,0.000,0.000,0.000,0.000
5439,1923.146,9.265,9.265,0.000,0.000,0.000,0.000
5440,1923.515,0.000,-4.208,0.000,0.000,0.000,0.000
5441,1923.884,0.000,-0.314,0.000,0.000,0.000,0.000
5442,1924.252,2.686,2.686,0.000,0.000,0.000,0.000
5443,1924.621,0.000,-2.312,0.000,0.000,0.000,0.000
5444,1924.990,0.000,-2.681,0.000,0.000,0.000,0.000
5445,1925.358,0.000,-2.208,0.000,0.000,0.000,0.000
5446,1925.727,0.000,-5.629,0.000,0.000,0.000,0.000
5447,1926.096,0.000,-1.051,0.000,0.000,0.000,0.000
5448,1926.464,0.000,-0.418,0.000,0.000,0.000,0.000
5449,1926.833,1.949,1.949,0.000,0.000,0.000,0.000
5450,1927.202,0.582,0.582,0.000,0.000,0.000,0.000
5451,1927.570,4.897,4.897,0.000,0.000,0.000,0.000
5452,1927.939,5.371,5.371,0.000,0.000,0.000,0.000
5453,1928.308,0.000,-2.103,0.000,0.000,0.000,0.000
5454,1928.676,4.160,4.160,0.000,0.000,0.000,0.000
5455,1929.045,0.000,-2.629,0.000,0.000,0.000,0.000
5456,1929.414,0.000,-0.525,0.000,0.000,0.000,0.000
5457,1929.783,0.000,-3.945,0.000,0.000,0.000,0.000
5458,1930.151,0.000,-0.577,0.000,0.000,0.000,0.000
5459,1930.520,0.000,-2.314,0.000,0.000,0.000,0.000
5460,1930.889,0.000,-0.366,0.000,0.000,0.000,0.000
5461,1931.258,0.000,-1.629,0.000,0.000,0.000,0.000
5462,1931.626,0.423,0.423,0.000,0.000,0.000,0.000
5463,1931.995,0.000,-0.577,0.000,0.000,0.000,0.000
5464,1932.364,0.160,0.160,0.000,0.000,0.000,0.000
5465,1932.733,3.054,3.054,0.000,0.000,0.000,0.000
5466,1933.101,0.000,-1.840,0.000,0.000,0.000,0.000
5467,1933.470,0.000,-0.577,0.000,0.000,0.000,0.000
5468,1933.839,2.423,2.423,0.000,0.000,0.000,0.000
5469,1934.208,0.000,-3.208,0.000,0.000,0.000,0.000
5470,1934.577,1.686,1.686,0.000,0.000,0.000,0.000
5471,1934.945,1.529,1.529,0.000,0.000,0.000,0.000
5472,1935.314,2.949,2.949,0.000,0.000,0.000,0.000
5473,1935.683,0.000,-1.788,0.000,0.000,0.000,0.000
5474,1936.052,1.845,1.845,0.000,0.000,0.000,0.000
5475,1936.421,0.739,0.739,0.000,0.000,0.000,0.000
5476,1936.789,3.845,3.845,0.000,0.000,0.000,0.000
5477,1937.158,1.582,1.582,0.000,0.000,0.000,0.000
5478,1937.527,1.423,1.423,0.000,0.000,0.000,0.000
5479,1937.896,0.000,-1.472,0.000,0.000,0.000,0.000
5480,1938.265,0.000,-2.261,0.000,0.000,0.000,0.000
5481,1938.634,0.000,-5.314,0.000,0.000,0.000,0.000
5482,1939.002,0.000,-2.577,0.000,0.000,0.000,0.000
5483,1939.371,0.000,-0.366,0.000,0.000,0.000,0.000
5484,1939.740,0.000,-1.788,0.000,0.000,0.000,0.000
5485,1940.109,3.949,3.949,0.000,0.000,0.000,0.000
5486,1940.478,0.000,-0.577,0.000,0.000,0.000,0.000
5487,1940.847,0.000,-1.788,0.000,0.000,0.000,0.000
5488,1941.216,0.000,-1.208,0.000,0.000,0.000,0.000
5489,1941.585,5.528,5.528,0.000,0.000,0.000,0.000
5490,1941.953,2.002,2.002,0.000,0.000,0.000,0.000
5491,1942.322,1.791,1.791,0.000,0.000,0.000,0.000
5492,1942.691,0.949,0.949,0.000,0.000,0.000,0.000
5493,1943.060,0.000,-1.261,0.000,0.000,0.000,0.000
5494,1943.429,2.002,2.002,0.000,0.000,0.000,0.000
5495,1943.798,3.423,3.423,0.000,0.000,0.000,0.000
5496,1944.167,1.475,1.475,0.000,0.000,0.000,0.000
5497,1944.536,6.158,6.158,0.000,0.000,0.000,0.000
5498,1944.905,0.000,-1.051,0.000,0.000,0.000,0.000
5499,1945.274,0.000,-2.103,0.000,0.000,0.000,0.000
5500,1945.643,4.686,4.686,0.000,0.000,0.000,0.000
5501,1946.012,2.265,2.265,0.000,0.000,0.000,0.000
5502,1946.381,3.582,3.582,0.000,0.000,0.000,0.000
5503,1946.750,5.634,5.634,0.000,0.000,0.000,0.000
5504,1947.119,0.739,0.739,0.000,0.000,0.000,0.000
5505,1947.487,1.212,1.212,0.000,0.000,0.000,0.000
5506,1947.856,0.000,-0.051,0.000,0.000,0.000,0.000
5507,1948.225,0.000,-4.577,0.000,0.000,0.000,0.000
5508,1948.594,0.000,-0.892,0.000,0.000,0.000,0.000
5509,1948.963,0.000,-0.577,0.000,0.000,0.000,0.000
5510,1949.332,0.000,-1.840,0.000,0.000,0.000,0.000
5511,1949.701,2.265,2.265,0.000,0.000,0.000,0.000
5512,1950.070,0.000,-1.525,0.000,0.000,0.000,0.000
5513,1950.439,0.160,0.160,0.000,0.000,0.000,0.000
5514,1950.808,0.000,-0.155,0.000,0.000,0.000,0.000
5515,1951.177,0.000,-0.629,0.000,0.000,0.000,0.000
5516,1951.546,0.529,0.529,0.000,0.000,0.000,0.000
5517,1951.915,0.000,-4.577,0.000,0.000,0.000,0.000
5518,1952.284,0.000,-4.629,0.000,0.000,0.000,0.000
5519,1952.653,0.000,-4.418,0.000,0.000,0.000,0.000
5520,1953.023,0.000,-1.840,0.000,0.000,0.000,0.000
5521,1953.392,0.000,-1.840,0.000,0.000,0.000,0.000
5522,1953.761,0.000,-0.103,0.000,0.000,0.000,0.000
5523,1954.130,0.000,-1.314,0.000,0.000,0.000,0.000
5524,1954.499,3.634,3.634,0.000,0.000,0.000,0.000
5525,1954.868,2.265,2.265,0.000,0.000,0.000,0.000
5526,1955.237,0.000,-4.418,0.000,0.000,0.000,0.000
5527,1955.606,0.000,-1.629,0.000,0.000,0.000,0.000
5528,1955.975,0.000,-3.314,0.000,0.000,0.000,0.000
5529,1956.344,0.686,0.686,0.000,0.000,0.000,0.000
5530,1956.713,0.000,-3.577,0.000,0.000,0.000,0.000
5531,1957.082,0.000,-2.840,0.000,0.000,0.000,0.000
5532,1957.451,0.000,-2.629,0.000,0.000,0.000,0.000
5533,1957.820,0.000,-0.998,0.000,0.000,0.000,0.000
5534,1958.190,4.897,4.897,0.000,0.000,0.000,0.000
5535,1958.559,3.266,3.266,0.000,0.000,0.000,0.000
5536,1958.928,6.160,6.160,0.000,0.000,0.000,0.000
5537,1959.297,0.212,0.212,0.000,0.000,0.000,0.000
5538,1959.666,2.845,2.845,0.000,0.000,0.000,0.000
5539,1960.035,0.634,0.634,0.000,0.000,0.000,0.000
5540,1960.404,2.634,2.634,0.000,0.000,0.000,0.000
5541,1960.773,0.000,-3.155,0.000,0.000,0.000,0.000
5542,1961.143,0.000,-1.314,0.000,0.000,0.000,0.000
5543,1961.512,0.000,-3.418,0.000,0.000,0.000,0.000
5544,1961.881,0.000,-0.629,0.000,0.000,0.000,0.000
5545,1962.250,1.686,1.686,0.000,0.000,0.000,0.000
5546,1962.619,0.949,0.949,0.000,0.000,0.000,0.000
5547,1962.988,3.265,3.265,0.000,0.000,0.000,0.000
5548,1963.358,0.000,-0.998,0.000,0.000,0.000,0.000
5549,1963.727,1.949,1.949,0.000,0.000,0.000,0.000
5550,1964.096,2.897,2.897,0.000,0.000,0.000,0.000
5551,1964.465,0.634,0.634,0.000,0.000,0.000,0.000
5552,1964.834,0.634,0.634,0.000,0.000,0.000,0.000
5553,1965.204,0.000,-0.051,0.000,0.000,0.000,0.000
5554,1965.573,1.475,1.475,0.000,0.000,0.000,0.000
5555,1965.942,3.423,3.423,0.000,0.000,0.000,0.000
5556,1966.311,0.000,-1.945,0.000,0.000,0.000,0.000
5557,1966.680,0.000,-2.155,0.000,0.000,0.000,0.000
5558,1967.050,3.897,3.897,0.000,0.000,0.000,0.000
5559,1967.419,3.212,3.212,0.000,0.000,0.000,0.000
5560,1967.788,0.000,-1.840,0.000,0.000,0.000,0.000
5561,1968.157,0.000,-2.629,0.000,0.000,0.000,0.000
5562,1968.527,0.000,-2.525,0.000,0.000,0.000,0.000
5563,1968.896,0.000,-3.840,0.000,0.000,0.000,0.000
5564,1969.265,2.634,2.634,0.000,0.000,0.000,0.000
5565,1969.634,0.000,-3.103,0.000,0.000,0.000,0.000
5566,1970.004,0.000,-0.051,0.000,0.000,0.000,0.000
5567,1970.373,2.949,2.949,0.000,0.000,0.000,0.000
5568,1970.742,0.000,-0.051,0.000,0.000,0.000,0.000
5569,1971.111,7.528,7.528,0.000,0.000,0.000,0.000
5570,1971.481,1.897,1.897,0.000,0.000,0.000,0.000
5571,1971.850,0.000,-3.629,0.000,0.000,0.000,0.000
5572,1972.219,0.371,0.371,0.000,0.000,0.000,0.000
5573,1972.589,8.528,8.528,0.000,0.000,0.000,0.000
5574,1972.958,5.212,5.212,0.000,0.000,0.000,0.000
5575,1973.327,0.000,-1.366,0.000,0.000,0.000,0.000
5576,1973.697,1.475,1.475,0.000,0.000,0.000,0.000
5577,1974.066,0.529,0.529,0.000,0.000,0.000,0.000
