spectrum,peak_kev,peak_counts,fwhm_kev,has_curve,nuclide,line_kev,intensity_pct,is_xray,low_yield,rivals,rival_factor,coeff_ok,bq_coeff,verdict
GS4000_U,28.963,246.0,7.978,0,Am-241,26.345,2.27,0,0,0,1.000,0,0,кривой нет
GS4000_U,62.163,607.0,9.807,0,Am-241,59.541,35.9,0,0,0,1.000,0,0,кривой нет
GS4000_U,92.508,518.0,12.225,0,Pb x-ray,87.300,8,0,0,0,1.000,0,0,кривой нет
GS4000_U,142.582,11.0,13.013,0,U-235,145.000,10.96,0,0,0,1.000,0,0,кривой нет
GS4000_U,184.950,32.0,18.058,0,U-235,185.715,57,0,0,0,1.000,0,0,кривой нет
GS4000_U,589.592,0.0,44.114,0,Tl-208,583.000,30.549,0,0,0,1.000,0,0,кривой нет
GS4000_U,760.336,0.0,50.395,0,Pa-234m,766.000,0.317,0,0,0,1.000,0,0,кривой нет
GS4000_U,989.420,0.0,53.307,0,Pa-234m,1001.000,0.842,0,0,0,1.000,0,0,кривой нет
GS4000_U,1110.036,0.0,42.481,0,Eu-152,1111.000,13.67,0,0,0,1.000,0,0,кривой нет
GS4000_U,1463.663,0.0,70.254,0,K-40,1460.000,10.66,0,0,0,1.000,0,0,кривой нет
GS4000_U,2687.000,0.0,104.687,0,Tl-208,2614.000,35.8516,0,0,0,1.000,0,0,кривой нет
HPGeGEM_K40,1460.724,62.0,6.052,0,K-40,1460.000,10.66,0,0,0,1.000,0,0,кривой нет
HPGeGEM_Ra226,74.756,1185.0,2.340,0,Am-243,74.660,67.2,0,0,0,1.000,0,0,кривой нет
HPGeGEM_Ra226,76.920,2597.0,2.040,0,Pb x-ray,74.969,100,0,0,0,1.000,0,0,кривой нет
HPGeGEM_Ra226,79.085,299.0,2.077,0,,,,0,0,0,1.000,0,0,нет подписи
HPGeGEM_Ra226,87.020,557.0,2.276,0,Pb x-ray,87.300,8,0,0,0,1.000,0,0,кривой нет
HPGeGEM_Ra226,186.209,789.0,2.475,0,Ra-226,186.211,3.64,0,0,0,1.000,0,0,кривой нет
HPGeGEM_Ra226,242.116,995.0,2.719,0,Pb-214,241.000,7.2615,0,0,0,1.000,0,0,кривой нет
HPGeGEM_Ra226,258.708,60.0,2.659,0,Eu-152,244.000,7.55,0,0,0,1.000,0,0,кривой нет
HPGeGEM_Ra226,274.579,41.0,2.520,0,Np-239,277.000,14.505,0,0,0,1.000,0,0,кривой нет
HPGeGEM_Ra226,295.138,1766.0,2.960,0,Pb-214,295.000,18.4672,0,0,0,1.000,0,0,кривой нет
HPGeGEM_Ra226,352.129,2191.0,3.123,0,Pb-214,353.000,35.7166,0,0,0,1.000,0,0,кривой нет
HPGeGEM_Ra226,388.920,22.0,2.756,0,Pu-241,400.000,0,0,0,0,1.000,0,0,у подписи нет выхода
HPGeGEM_Ra226,454.929,15.0,3.089,0,Ac-228,463.000,4.4,0,0,0,1.000,0,0,кривой нет
HPGeGEM_Ra226,609.313,927.0,3.938,0,Bi-214,609.000,45.44,0,0,0,1.000,0,0,кривой нет
HPGeGEM_Ra226,665.584,21.0,3.897,0,Cs-137,662.000,85.1,0,0,0,1.000,0,0,кривой нет
HPGeGEM_Ra226,702.738,8.0,3.489,0,,,,0,0,0,1.000,0,0,нет подписи
HPGeGEM_Ra226,719.692,6.0,4.152,0,I-131,722.000,1.7686,0,0,0,1.000,0,0,кривой нет
HPGeGEM_Ra226,768.390,55.0,4.445,0,Bi-214,768.360,4.89,0,0,0,1.000,0,0,кривой нет
HPGeGEM_Ra226,786.065,11.0,4.422,0,Eu-152,780.000,12.93,0,0,0,1.000,0,0,кривой нет
HPGeGEM_Ra226,806.266,13.0,4.236,0,Cs-134,798.000,85.46,0,0,0,1.000,0,0,кривой нет
HPGeGEM_Ra226,839.092,7.0,4.429,0,Ac-228,835.000,1.61,0,0,0,1.000,0,0,кривой нет
HPGeGEM_Ra226,933.964,22.0,4.825,0,Ac-228,911.000,25.8,0,0,0,1.000,0,0,кривой нет
HPGeGEM_Ra226,1052.285,3.0,4.653,0,Pa-234m,1001.000,0.842,0,0,0,1.000,0,0,кривой нет
HPGeGEM_Ra226,1120.104,75.0,5.254,0,Bi-214,1120.000,14.9,0,0,0,1.000,0,0,кривой нет
HPGeGEM_Ra226,1155.096,8.0,4.929,0,Co-60,1173.000,99.85,0,0,0,1.000,0,0,кривой нет
HPGeGEM_Ra226,1207.765,2.0,4.883,0,,,,0,0,0,1.000,0,0,нет подписи
HPGeGEM_Ra226,1238.068,24.0,5.344,0,Bi-214,1238.000,5.83,0,0,0,1.000,0,0,кривой нет
HPGeGEM_Ra226,1281.358,5.0,5.514,0,,,,0,0,0,1.000,0,0,нет подписи
HPGeGEM_Ra226,1377.680,14.0,5.608,0,Bi-214,1377.000,3.985,0,0,0,1.000,0,0,кривой нет
HPGeGEM_Ra226,1385.256,3.0,5.421,0,,,,0,0,0,1.000,0,0,нет подписи
HPGeGEM_Ra226,1401.490,5.0,5.646,0,,,,0,0,0,1.000,0,0,нет подписи
HPGeGEM_Ra226,1407.983,7.0,5.579,0,,,,0,0,0,1.000,0,0,нет подписи
HPGeGEM_Ra226,1509.357,6.0,5.753,0,K-40,1460.000,10.66,0,0,0,1.000,0,0,кривой нет
HPGeGEM_Ra226,1582.954,2.0,5.609,0,Ac-228,1588.000,3.22,0,0,0,1.000,0,0,кривой нет
HPGeGEM_Ra226,1661.602,3.0,5.963,0,,,,0,0,0,1.000,0,0,нет подписи
HPGeGEM_Ra226,1729.428,6.0,6.740,0,,,,0,0,0,1.000,0,0,нет подписи
HPGeGEM_Ra226,1764.423,30.0,6.525,0,Bi-214,1764.000,15.29,0,0,0,1.000,0,0,кривой нет
HPGeGEM_Ra226,1847.403,4.0,6.688,0,,,,0,0,0,1.000,0,0,нет подписи
HPGeGEM_Ra226,2118.718,1.0,7.417,0,Tl-208 SE,2103.000,0,0,0,0,1.000,0,0,у подписи нет выхода
HPGeGEM_Ra226,2203.867,5.0,7.489,0,Bi-214,2204.000,4.92,0,0,0,1.000,0,0,кривой нет
HPGeGEM_Ra226,2447.775,2.0,7.241,0,Bi-214,2447.000,1.545,0,0,0,1.000,0,0,кривой нет
HPGeGEM_Th232,74.711,2442.0,2.119,0,Am-243,74.660,67.2,0,0,0,1.000,0,0,кривой нет
HPGeGEM_Th232,76.876,3933.0,2.238,0,Pb x-ray,74.969,100,0,0,0,1.000,0,0,кривой нет
HPGeGEM_Th232,89.869,994.0,2.258,0,Pb x-ray,87.300,8,0,0,0,1.000,0,0,кривой нет
HPGeGEM_Th232,93.118,1078.0,2.406,0,,,,0,0,0,1.000,0,0,нет подписи
HPGeGEM_Th232,128.849,591.0,2.547,0,Ac-228,129.065,2.42,0,0,0,1.000,0,0,кривой нет
HPGeGEM_Th232,209.337,744.0,2.554,0,U-237,208.005,21.2,0,0,0,1.000,0,0,кривой нет
HPGeGEM_Th232,238.572,6739.0,2.755,0,Pb-212,238.000,43.6,0,0,0,1.000,0,0,кривой нет
HPGeGEM_Th232,241.099,630.0,2.606,0,Pb-214,241.000,7.2615,0,0,0,1.000,0,0,кривой нет
HPGeGEM_Th232,270.335,386.0,2.834,0,,,,0,0,0,1.000,0,0,нет подписи
HPGeGEM_Th232,277.554,206.0,2.848,0,Np-239,277.000,14.505,0,0,0,1.000,0,0,кривой нет
HPGeGEM_Th232,300.293,317.0,2.837,0,Pb-214,295.000,18.4672,0,0,0,1.000,0,0,кривой нет
HPGeGEM_Th232,328.086,240.0,3.041,0,Ac-228,328.000,2.95,0,0,0,1.000,0,0,кривой нет
HPGeGEM_Th232,338.192,802.0,3.101,0,Ac-228,338.000,11.27,0,0,0,1.000,0,0,кривой нет
HPGeGEM_Th232,409.300,89.0,3.489,0,Ac-228,409.000,1.92,0,0,0,1.000,0,0,кривой нет
HPGeGEM_Th232,463.083,171.0,3.381,0,Ac-228,463.000,4.4,0,0,0,1.000,0,0,кривой нет
HPGeGEM_Th232,510.730,242.0,3.646,0,Annihilation,511.000,0,0,0,0,1.000,0,0,у подписи нет выхода
HPGeGEM_Th232,562.709,24.0,3.711,0,,,,0,0,0,1.000,0,0,нет подписи
HPGeGEM_Th232,583.285,709.0,3.898,0,Tl-208,583.000,30.549,0,0,0,1.000,0,0,кривой нет
HPGeGEM_Th232,727.317,115.0,4.154,0,Bi-212,727.330,6.67,0,0,0,1.000,0,0,кривой нет
HPGeGEM_Th232,755.113,14.0,4.146,0,Pa-234m,766.000,0.317,0,0,0,1.000,0,0,кривой нет
HPGeGEM_Th232,772.441,16.0,4.468,0,Bi-214,768.360,4.89,0,0,0,1.000,0,0,кривой нет
HPGeGEM_Th232,782.187,7.0,3.672,0,Eu-152,780.000,12.93,0,0,0,1.000,0,0,кривой нет
HPGeGEM_Th232,785.436,14.0,4.079,0,,,,0,0,0,1.000,0,0,нет подписи
HPGeGEM_Th232,794.822,54.0,4.309,0,Ac-228,794.000,4.25,0,0,0,1.000,0,0,кривой нет
HPGeGEM_Th232,830.561,6.0,3.869,0,,,,0,0,0,1.000,0,0,нет подписи
HPGeGEM_Th232,835.615,20.0,4.475,0,Ac-228,835.000,1.61,0,0,0,1.000,0,0,кривой нет
HPGeGEM_Th232,839.947,8.0,4.640,0,,,,0,0,0,1.000,0,0,нет подписи
HPGeGEM_Th232,860.524,49.0,4.569,0,,,,0,0,0,1.000,0,0,нет подписи
HPGeGEM_Th232,904.206,7.0,4.582,0,,,,0,0,0,1.000,0,0,нет подписи
HPGeGEM_Th232,911.065,250.0,4.762,0,Ac-228,911.000,25.8,0,0,0,1.000,0,0,кривой нет
HPGeGEM_Th232,964.856,39.0,4.828,0,Ac-228,964.000,4.99,0,0,0,1.000,0,0,кривой нет
HPGeGEM_Th232,968.827,130.0,4.817,0,Ac-228,968.000,15.8,0,0,0,1.000,0,0,кривой нет
HPGeGEM_Th232,1459.482,2.0,5.413,0,K-40,1460.000,10.66,0,0,0,1.000,0,0,кривой нет
HPGeGEM_Th232,1495.950,3.0,6.469,0,,,,0,0,0,1.000,0,0,нет подписи
HPGeGEM_Th232,1588.025,9.0,5.695,0,Ac-228,1588.000,3.22,0,0,0,1.000,0,0,кривой нет
HPGeGEM_Th232,1592.358,7.0,6.110,0,,,,0,0,0,1.000,0,0,нет подписи
HPGeGEM_Th232,1620.522,4.0,5.902,0,,,,0,0,0,1.000,0,0,нет подписи
HPGeGEM_Th232,1630.633,4.0,6.790,0,,,,0,0,0,1.000,0,0,нет подписи
HPGeGEM_Th232,2103.688,3.0,8.392,0,Tl-208 SE,2103.000,0,0,0,0,1.000,0,0,у подписи нет выхода
HPGeGEM_Th232,2614.373,23.0,8.272,0,Tl-208,2614.000,35.8516,0,0,0,1.000,0,0,кривой нет
HPGeGMX_Background,238.647,6.0,4.205,0,Pb-212,238.000,43.6,0,0,0,1.000,0,0,кривой нет
HPGeGMX_Background,351.909,3.0,5.493,0,Pb-214,353.000,35.7166,0,0,0,1.000,0,0,кривой нет
HPGeGMX_Background,583.190,1.0,7.278,0,Tl-208,583.000,30.549,0,0,0,1.000,0,0,кривой нет
HPGeGMX_Background,609.396,1.0,8.325,0,Bi-214,609.000,45.44,0,0,0,1.000,0,0,кривой нет
HPGeGMX_Background,911.598,1.0,8.382,0,Ac-228,911.000,25.8,0,0,0,1.000,0,0,кривой нет
HPGeGMX_Background,1120.337,0.0,9.533,0,Bi-214,1120.000,14.9,0,0,0,1.000,0,0,кривой нет
HPGeGMX_Background,1238.080,0.0,8.348,0,Bi-214,1238.000,5.83,0,0,0,1.000,0,0,кривой нет
HPGeGMX_Background,1460.728,1.0,10.057,0,K-40,1460.000,10.66,0,0,0,1.000,0,0,кривой нет
HPGeGMX_Eu152,121.784,6871.0,2.807,0,Eu-152,125.000,28.53,0,0,0,1.000,0,0,кривой нет
HPGeGMX_Eu152,244.657,420.0,3.140,0,Eu-152,244.000,7.55,0,0,0,1.000,0,0,кривой нет
HPGeGMX_Eu152,344.373,634.0,4.141,0,Eu-152,345.000,26.59,0,0,0,1.000,0,0,кривой нет
HPGeGMX_Eu152,368.002,23.0,3.837,0,I-131,364.000,81.5,0,0,0,1.000,0,0,кривой нет
HPGeGMX_Eu152,411.331,51.0,4.622,0,Ac-228,409.000,1.92,0,0,0,1.000,0,0,кривой нет
HPGeGMX_Eu152,444.165,71.0,4.569,0,Ag-108m,433.000,90.5,0,0,0,1.000,0,0,кривой нет
HPGeGMX_Eu152,488.500,9.0,3.917,0,Tl-208,510.000,8.1224,0,0,0,1.000,0,0,кривой нет
HPGeGMX_Eu152,564.058,6.0,4.272,0,,,,0,0,0,1.000,0,0,нет подписи
HPGeGMX_Eu152,586.072,7.0,4.940,0,Tl-208,583.000,30.549,0,0,0,1.000,0,0,кривой нет
HPGeGMX_Eu152,674.477,4.0,3.835,0,Cs-137,662.000,85.1,0,0,0,1.000,0,0,кривой нет
HPGeGMX_Eu152,678.750,7.0,4.816,0,,,,0,0,0,1.000,0,0,нет подписи
HPGeGMX_Eu152,688.611,11.0,4.266,0,,,,0,0,0,1.000,0,0,нет подписи
HPGeGMX_Eu152,719.509,4.0,4.198,0,I-131,722.000,1.7686,0,0,0,1.000,0,0,кривой нет
HPGeGMX_Eu152,779.011,128.0,5.036,0,Eu-152,780.000,12.93,0,0,0,1.000,0,0,кривой нет
HPGeGMX_Eu152,867.450,33.0,5.224,0,Ac-228,835.000,1.61,0,0,0,1.000,0,0,кривой нет
HPGeGMX_Eu152,919.398,3.0,5.053,0,Ac-228,911.000,25.8,0,0,0,1.000,0,0,кривой нет
HPGeGMX_Eu152,926.631,2.0,5.126,0,,,,0,0,0,1.000,0,0,нет подписи
HPGeGMX_Eu152,964.113,95.0,5.531,0,Ac-228,964.000,4.99,0,0,0,1.000,0,0,кривой нет
HPGeGMX_Eu152,1005.212,3.0,6.590,0,Pa-234m,1001.000,0.842,0,0,0,1.000,0,0,кривой нет
HPGeGMX_Eu152,1085.761,51.0,5.757,0,,,,0,0,0,1.000,0,0,нет подписи
HPGeGMX_Eu152,1089.706,8.0,5.031,0,,,,0,0,0,1.000,0,0,нет подписи
HPGeGMX_Eu152,1112.062,66.0,5.820,0,Eu-152,1111.000,13.67,0,0,0,1.000,0,0,кривой нет
HPGeGMX_Eu152,1212.654,6.0,5.626,0,Bi-214,1238.000,5.83,0,0,0,1.000,0,0,кривой нет
HPGeGMX_Eu152,1299.100,6.0,6.237,0,Co-60,1332.000,99.9826,0,0,0,1.000,0,0,кривой нет
HPGeGMX_Eu152,1407.879,61.0,6.431,0,Bi-214,1377.000,3.985,0,0,0,1.000,0,0,кривой нет
HPGeGMX_Eu152,1460.782,4.0,6.017,0,K-40,1460.000,10.66,0,0,0,1.000,0,0,кривой нет
HPGeGMX_Eu152,1527.808,1.0,7.545,0,Ac-228,1588.000,3.22,0,0,0,1.000,0,0,кривой нет
HPGeGMX_Th228,74.835,786.0,2.414,0,Pb x-ray,74.969,100,0,0,0,1.000,0,0,кривой нет
HPGeGMX_Th228,77.126,1097.0,2.567,0,,,,0,0,0,1.000,0,0,нет подписи
HPGeGMX_Th228,84.327,122.0,2.351,0,Pb x-ray,84.936,23,0,0,0,1.000,0,0,кривой нет
HPGeGMX_Th228,87.272,266.0,2.834,0,Pb x-ray,87.300,8,0,0,0,1.000,0,0,кривой нет
HPGeGMX_Th228,238.301,716.0,3.233,0,Pb-212,238.000,43.6,0,0,0,1.000,0,0,кривой нет
HPGeGMX_Th228,276.997,26.0,3.534,0,Np-239,277.000,14.505,0,0,0,1.000,0,0,кривой нет
HPGeGMX_Th228,510.731,45.0,4.144,0,Annihilation,511.000,0,0,0,0,1.000,0,0,у подписи нет выхода
HPGeGMX_Th228,583.343,135.0,4.415,0,Tl-208,583.000,30.549,0,0,0,1.000,0,0,кривой нет
HPGeGMX_Th228,727.309,20.0,4.840,0,Bi-212,727.330,6.67,0,0,0,1.000,0,0,кривой нет
HPGeGMX_Th228,763.473,2.0,4.224,0,Pa-234m,766.000,0.317,0,0,0,1.000,0,0,кривой нет
HPGeGMX_Th228,785.501,3.0,5.175,0,Eu-152,780.000,12.93,0,0,0,1.000,0,0,кривой нет
HPGeGMX_Th228,860.467,11.0,4.860,0,Ac-228,835.000,1.61,0,0,0,1.000,0,0,кривой нет
HPGeGMX_Th228,1461.406,3.0,6.523,0,K-40,1460.000,10.66,0,0,0,1.000,0,0,кривой нет
HPGeGMX_Th228,1592.176,2.0,6.449,0,Ac-228,1588.000,3.22,0,0,0,1.000,0,0,кривой нет
HPGeGMX_Th228,1620.429,1.0,7.202,0,,,,0,0,0,1.000,0,0,нет подписи
HPGeGMX_Th228,2102.676,1.0,9.211,0,Tl-208 SE,2103.000,0,0,0,0,1.000,0,0,у подписи нет выхода
HPGeGMX_Th228,2614.331,7.0,8.338,0,Tl-208,2614.000,35.8516,0,0,0,1.000,0,0,кривой нет
HPGeGMX_Th232,89.880,86.0,2.387,0,Pb x-ray,87.300,8,0,0,0,1.000,0,0,кривой нет
HPGeGMX_Th232,93.153,121.0,2.528,0,,,,0,0,0,1.000,0,0,нет подписи
HPGeGMX_Th232,209.107,21.0,2.731,0,U-237,208.005,21.2,0,0,0,1.000,0,0,кривой нет
HPGeGMX_Th232,238.282,142.0,3.279,0,Pb-212,238.000,43.6,0,0,0,1.000,0,0,кривой нет
HPGeGMX_Th232,338.324,18.0,4.387,0,Ac-228,338.000,11.27,0,0,0,1.000,0,0,кривой нет
HPGeGMX_Th232,409.550,5.0,4.138,0,Ac-228,409.000,1.92,0,0,0,1.000,0,0,кривой нет
HPGeGMX_Th232,463.073,6.0,4.514,0,Ac-228,463.000,4.4,0,0,0,1.000,0,0,кривой нет
HPGeGMX_Th232,510.699,12.0,4.170,0,Annihilation,511.000,0,0,0,0,1.000,0,0,у подписи нет выхода
HPGeGMX_Th232,583.308,32.0,4.466,0,Tl-208,583.000,30.549,0,0,0,1.000,0,0,кривой нет
HPGeGMX_Th232,727.267,6.0,4.630,0,Bi-212,727.330,6.67,0,0,0,1.000,0,0,кривой нет
HPGeGMX_Th232,794.661,2.0,5.734,0,Ac-228,794.000,4.25,0,0,0,1.000,0,0,кривой нет
HPGeGMX_Th232,835.759,1.0,4.668,0,Ac-228,835.000,1.61,0,0,0,1.000,0,0,кривой нет
HPGeGMX_Th232,860.746,2.0,4.833,0,,,,0,0,0,1.000,0,0,нет подписи
HPGeGMX_Th232,911.052,13.0,5.375,0,Ac-228,911.000,25.8,0,0,0,1.000,0,0,кривой нет
HPGeGMX_Th232,965.303,2.0,4.886,0,Ac-228,964.000,4.99,0,0,0,1.000,0,0,кривой нет
HPGeGMX_Th232,968.920,8.0,5.342,0,Ac-228,968.000,15.8,0,0,0,1.000,0,0,кривой нет
HPGeGMX_Th232,1460.670,4.0,6.209,0,K-40,1460.000,10.66,0,0,0,1.000,0,0,кривой нет
HPGeGMX_Th232,1587.820,0.0,5.867,0,Ac-228,1588.000,3.22,0,0,0,1.000,0,0,кривой нет
HPGeGMX_Th232,1620.672,0.0,5.846,0,,,,0,0,0,1.000,0,0,нет подписи
HPGeGMX_Th232,2614.855,2.0,8.331,0,Tl-208,2614.000,35.8516,0,0,0,1.000,0,0,кривой нет
HPGE_Uranium,25.603,284.0,4.233,0,Am-241,26.345,2.27,0,0,0,1.000,0,0,кривой нет
HPGE_Uranium,32.064,3254.0,4.862,0,,,,0,0,0,1.000,0,0,нет подписи
HPGE_Uranium,36.371,1054.0,4.202,0,,,,0,0,0,1.000,0,0,нет подписи
HPGE_Uranium,49.458,142.0,3.934,0,Pb-210,46.539,4.25,0,0,0,1.000,0,0,кривой нет
HPGE_Uranium,53.268,150.0,4.378,0,W x-ray,57.981,57.6,0,0,0,1.000,0,0,кривой нет
HPGE_Uranium,63.372,10604.0,4.766,0,W x-ray,67.244,22,0,0,0,1.000,0,0,кривой нет
HPGE_Uranium,84.242,396.0,4.608,0,Pb x-ray,84.936,23,0,0,0,1.000,0,0,кривой нет
HPGE_Uranium,90.039,262.0,4.629,0,Pb x-ray,87.300,8,0,0,0,1.000,0,0,кривой нет
HPGE_Uranium,92.523,11032.0,5.833,0,,,,0,0,0,1.000,0,0,нет подписи
HPGE_Uranium,94.676,500.0,3.872,0,,,,0,0,0,1.000,0,0,нет подписи
HPGE_Uranium,98.486,960.0,5.315,0,,,,0,0,0,1.000,0,0,нет подписи
HPGE_Uranium,105.607,56.0,5.369,0,Np-239,106.000,25.34,0,0,0,1.000,0,0,кривой нет
HPGE_Uranium,109.085,69.0,4.924,0,,,,0,0,0,1.000,0,0,нет подписи
HPGE_Uranium,111.238,125.0,3.878,0,,,,0,0,0,1.000,0,0,нет подписи
HPGE_Uranium,112.894,665.0,5.082,0,Th-234,112.810,0.21,0,0,0,1.000,0,0,кривой нет
HPGE_Uranium,114.550,42.0,3.410,0,,,,0,0,0,1.000,0,0,нет подписи
HPGE_Uranium,120.843,30.0,5.175,0,Eu-152,125.000,28.53,0,0,0,1.000,0,0,кривой нет
HPGE_Uranium,131.276,71.0,5.179,0,Ac-228,129.065,2.42,0,0,0,1.000,0,0,кривой нет
HPGE_Uranium,143.862,586.0,5.677,0,U-235,145.000,10.96,0,0,0,1.000,0,0,кривой нет
HPGE_Uranium,152.804,18.0,4.846,0,Pu-238,152.000,0.0009,0,0,0,1.000,0,0,кривой нет
HPGE_Uranium,163.401,240.0,5.746,0,,,,0,0,0,1.000,0,0,нет подписи
HPGE_Uranium,185.754,2306.0,6.173,0,U-235,185.715,57,0,0,0,1.000,0,0,кривой нет
HPGE_Uranium,195.026,22.0,5.477,0,,,,0,0,0,1.000,0,0,нет подписи
HPGE_Uranium,202.145,29.0,5.804,0,Lu-176,202.000,77.9688,0,0,0,1.000,0,0,кривой нет
HPGE_Uranium,205.291,176.0,6.180,0,U-237,208.005,21.2,0,0,0,1.000,0,0,кривой нет
HPGE_Uranium,258.266,68.0,6.670,0,Eu-152,244.000,7.55,0,0,0,1.000,0,0,кривой нет
HPGE_Uranium,569.508,3.0,8.617,0,Tl-208,583.000,30.549,0,0,0,1.000,0,0,кривой нет
HPGE_Uranium,742.830,12.0,9.051,0,Bi-212,727.330,6.67,0,0,0,1.000,0,0,кривой нет
HPGE_Uranium,766.476,43.0,9.633,0,Pa-234m,766.000,0.317,0,0,0,1.000,0,0,кривой нет
HPGE_Uranium,786.154,7.0,9.299,0,Eu-152,780.000,12.93,0,0,0,1.000,0,0,кривой нет
HPGE_Uranium,880.401,2.0,8.215,0,,,,0,0,0,1.000,0,0,нет подписи
HPGE_Uranium,883.212,1.0,8.578,0,Ac-228,911.000,25.8,0,0,0,1.000,0,0,кривой нет
HPGE_Uranium,946.039,3.0,9.740,0,Ac-228,964.000,4.99,0,0,0,1.000,0,0,кривой нет
HPGE_Uranium,1001.094,68.0,10.776,0,Pa-234m,1001.000,0.842,0,0,0,1.000,0,0,кривой нет
HPGE_Uranium,1193.862,1.0,11.099,0,Co-60,1173.000,99.85,0,0,0,1.000,0,0,кривой нет
HPGE_Uranium,1460.885,12.0,12.344,0,K-40,1460.000,10.66,0,0,0,1.000,0,0,кривой нет
HPGE_Uranium,1510.495,0.0,12.346,0,,,,0,0,0,1.000,0,0,нет подписи
HPGE_Uranium,1737.922,1.0,13.271,0,Bi-214,1764.000,15.29,0,0,0,1.000,0,0,кривой нет
HPGE_Uranium,1831.736,0.0,15.147,0,,,,0,0,0,1.000,0,0,нет подписи
HPGE_Uranium,2616.318,0.0,14.581,0,Tl-208,2614.000,35.8516,0,0,0,1.000,0,0,кривой нет
LaBrBril_Eu152,38.257,31847.0,2.310,0,,,,0,0,0,1.000,0,0,нет подписи
LaBrBril_Eu152,88.621,120.0,3.290,0,Pb x-ray,87.300,8,0,0,0,1.000,0,0,кривой нет
LaBrBril_Eu152,122.224,3927.0,3.379,0,Eu-152,125.000,28.53,0,0,0,1.000,0,0,кривой нет
LaBrBril_Eu152,242.816,346.0,4.506,0,Eu-152,244.000,7.55,0,0,0,1.000,0,0,кривой нет
LaBrBril_Eu152,293.380,19.0,4.747,0,Pb-214,295.000,18.4672,0,0,0,1.000,0,0,кривой нет
LaBrBril_Eu152,343.993,599.0,5.588,0,Eu-152,345.000,26.59,0,0,0,1.000,0,0,кривой нет
LaBrBril_Eu152,411.555,31.0,5.472,0,Ac-228,409.000,1.92,0,0,0,1.000,0,0,кривой нет
LaBrBril_Eu152,442.550,39.0,5.711,0,Ag-108m,433.000,90.5,0,0,0,1.000,0,0,кривой нет
LaBrBril_Eu152,609.110,4.0,5.439,0,Bi-214,609.000,45.44,0,0,0,1.000,0,0,кривой нет
LaBrBril_Eu152,688.341,4.0,7.498,0,Cs-137,662.000,85.1,0,0,0,1.000,0,0,кривой нет
LaBrBril_Eu152,779.037,37.0,7.870,0,Eu-152,780.000,12.93,0,0,0,1.000,0,0,кривой нет
LaBrBril_Eu152,867.048,10.0,8.111,0,Ac-228,835.000,1.61,0,0,0,1.000,0,0,кривой нет
LaBrBril_Eu152,966.591,26.0,8.564,0,Ac-228,968.000,15.8,0,0,0,1.000,0,0,кривой нет
LaBrBril_Eu152,1109.119,11.0,9.768,0,Eu-152,1111.000,13.67,0,0,0,1.000,0,0,кривой нет
LaBrBril_Eu152,1217.695,1.0,11.273,0,Bi-214,1238.000,5.83,0,0,0,1.000,0,0,кривой нет
LaBrBril_Eu152,1294.975,2.0,9.152,0,Co-60,1332.000,99.9826,0,0,0,1.000,0,0,кривой нет
LaBrBril_Eu152,1409.668,11.0,9.639,0,Bi-214,1377.000,3.985,0,0,0,1.000,0,0,кривой нет
LaBrBril_Eu152,1469.980,10.0,10.631,0,K-40,1460.000,10.66,0,0,0,1.000,0,0,кривой нет
LaBrBril_Eu152,1755.210,0.0,13.353,0,Bi-214,1764.000,15.29,0,0,0,1.000,0,0,кривой нет
LaBrBril_Eu152,2321.396,0.0,12.348,0,Bi-214,2447.000,1.545,0,0,0,1.000,0,0,кривой нет
LaBrBril_Th228,35.588,12061.0,2.825,0,,,,0,0,0,1.000,0,0,нет подписи
LaBrBril_Th228,74.675,2484.0,2.878,0,Am-243,74.660,67.2,0,0,0,1.000,0,0,кривой нет
LaBrBril_Th228,236.925,1007.0,4.691,0,Pb-212,238.000,43.6,0,0,0,1.000,0,0,кривой нет
LaBrBril_Th228,276.165,30.0,3.805,0,Np-239,277.000,14.505,0,0,0,1.000,0,0,кривой нет
LaBrBril_Th228,298.602,46.0,4.446,0,Pb-214,295.000,18.4672,0,0,0,1.000,0,0,кривой нет
LaBrBril_Th228,349.119,18.0,4.955,0,Pb-214,353.000,35.7166,0,0,0,1.000,0,0,кривой нет
LaBrBril_Th228,509.417,31.0,6.454,0,Tl-208,510.000,8.1224,0,0,0,1.000,0,0,кривой нет
LaBrBril_Th228,579.879,83.0,6.919,0,Tl-208,583.000,30.549,0,0,0,1.000,0,0,кривой нет
LaBrBril_Th228,726.744,11.0,7.007,0,Ac-228,726.863,0.62,0,0,0,1.000,0,0,кривой нет
LaBrBril_Th228,797.499,2.0,7.151,0,Cs-134,798.000,85.46,0,0,0,1.000,0,0,кривой нет
LaBrBril_Th228,859.841,5.0,7.640,0,Ac-228,835.000,1.61,0,0,0,1.000,0,0,кривой нет
LaBrBril_Th228,1467.238,10.0,11.564,0,K-40,1460.000,10.66,0,0,0,1.000,0,0,кривой нет
LaBrBril_Th228,1596.444,1.0,11.669,0,Ac-228,1588.000,3.22,0,0,0,1.000,0,0,кривой нет
LaBrBril_Th228,1763.431,0.0,11.346,0,Bi-214,1764.000,15.29,0,0,0,1.000,0,0,кривой нет
LaBrBril_Th228,2107.643,1.0,12.250,0,Tl-208 SE,2103.000,0,0,0,0,1.000,0,0,у подписи нет выхода
