ch,keV,net,fit,model,continuum_raw,Lu-176,Xray-Lu
409,146.999,2679.380,2679.380,2549.950,198.374,2549.950,0.000
410,147.374,2688.024,2688.024,2553.244,192.175,2553.244,0.000
411,147.748,2602.376,2602.376,2556.344,185.976,2556.344,0.000
412,148.122,2664.615,2664.615,2559.257,179.776,2559.257,0.000
413,148.496,2646.204,2646.204,2561.991,173.577,2561.991,0.000
414,148.871,2667.200,2667.200,2564.558,167.378,2564.558,0.000
415,149.245,2664.739,2664.739,2566.968,161.179,2566.968,0.000
416,149.619,2650.145,2650.145,2569.233,154.980,2569.233,0.000
417,149.993,2714.550,2714.550,2571.366,148.781,2571.366,0.000
418,150.368,2712.385,2712.385,2573.380,142.581,2573.380,0.000
419,150.742,2584.262,2584.262,2575.289,136.382,2575.289,0.000
420,151.116,2651.609,2651.609,2577.105,130.183,2577.105,0.000
421,151.491,2716.787,2716.787,2578.841,123.984,2578.841,0.000
422,151.865,2689.613,2689.613,2580.511,117.785,2580.511,0.000
423,152.240,2708.308,2708.308,2582.126,111.585,2582.126,0.000
424,152.614,2664.844,2664.844,2583.698,105.386,2583.698,0.000
425,152.988,2737.088,2737.088,2585.235,99.187,2585.235,0.000
426,153.363,2724.668,2724.668,2586.748,92.988,2586.748,0.000
427,153.737,2627.494,2627.494,2588.243,86.789,2588.243,0.000
428,154.112,2555.202,2555.202,2589.725,80.589,2589.725,0.000
429,154.486,2653.604,2653.604,2591.197,74.390,2591.197,0.000
430,154.861,2603.081,2603.081,2592.662,68.191,2592.662,0.000
431,155.235,2665.139,2665.139,2594.118,61.992,2594.118,0.000
432,155.610,2633.609,2633.609,2595.563,55.793,2595.563,0.000
433,155.984,2520.782,2520.782,2596.989,49.594,2596.989,0.000
434,156.359,2664.200,2664.200,2598.390,43.394,2598.390,0.000
435,156.733,2668.193,2668.193,2599.755,37.195,2599.755,0.000
436,157.108,2733.784,2733.784,2601.070,30.996,2601.070,0.000
437,157.483,2640.138,2640.138,2602.319,24.797,2602.319,0.000
438,157.857,2619.607,2619.607,2603.486,18.598,2603.486,0.000
439,158.232,2726.193,2726.193,2604.548,12.398,2604.548,0.000
440,158.606,2712.206,2712.206,2605.483,6.199,2605.483,0.000
441,158.981,2670.437,2670.437,2606.267,0.000,2606.267,0.000
442,159.356,2681.662,2681.662,2613.071,0.000,2613.071,0.000
443,159.730,2563.141,2563.141,2619.669,0.000,2619.669,0.000
444,160.105,2719.077,2719.077,2626.031,0.000,2626.031,0.000
445,160.480,2623.428,2623.428,2632.125,0.000,2632.125,0.000
446,160.855,2647.017,2647.017,2637.920,0.000,2637.920,0.000
447,161.229,2632.545,2632.545,2643.385,0.000,2643.385,0.000
448,161.604,2665.321,2665.321,2648.488,0.000,2648.488,0.000
449,161.979,2655.079,2655.079,2653.198,0.000,2653.198,0.000
450,162.354,2585.371,2585.371,2657.484,0.000,2657.484,0.000
451,162.728,2601.662,2601.662,2661.317,0.000,2661.317,0.000
452,163.103,2627.607,2627.607,2664.670,0.000,2664.670,0.000
453,163.478,2568.431,2568.431,2667.520,0.000,2667.520,0.000
454,163.853,2607.609,2607.609,2669.843,0.000,2669.843,0.000
455,164.228,2617.728,2617.728,2671.623,0.000,2671.623,0.000
456,164.603,2580.901,2580.901,2672.845,0.000,2672.845,0.000
457,164.978,2521.543,2521.543,2673.499,0.000,2673.499,0.000
458,165.352,2535.018,2535.018,2673.581,0.000,2673.581,0.000
459,165.727,2490.609,2490.609,2673.093,0.000,2673.093,0.000
460,166.102,2622.727,2622.727,2672.042,0.000,2672.042,0.000
461,166.477,2638.723,2638.723,2670.444,0.000,2670.444,0.000
462,166.852,2523.732,2523.732,2668.318,0.000,2668.318,0.000
463,167.227,2480.719,2480.719,2665.697,0.000,2665.697,0.000
464,167.602,2551.371,2551.371,2662.617,0.000,2662.617,0.000
465,167.977,2560.015,2560.015,2659.127,0.000,2659.127,0.000
466,168.352,2535.312,2535.312,2655.283,0.000,2655.283,0.000
467,168.727,2468.369,2468.369,2651.152,0.000,2651.152,0.000
468,169.102,2450.602,2450.602,2646.813,0.000,2646.813,0.000
469,169.477,2534.958,2534.958,2642.353,0.000,2642.353,0.000
470,169.853,2392.666,2392.666,2637.874,0.000,2637.874,0.000
471,170.228,2565.316,2565.316,2633.488,0.000,2633.488,0.000
472,170.603,2364.371,2364.371,2629.321,0.000,2629.321,0.000
473,170.978,2314.134,2314.134,2625.510,0.000,2625.510,0.000
474,171.353,2433.022,2433.022,2622.209,0.000,2622.209,0.000
475,171.728,2371.958,2371.958,2619.583,0.000,2619.583,0.000
476,172.103,2385.486,2385.486,2617.813,0.000,2617.813,0.000
477,172.478,2403.191,2403.191,2617.096,0.000,2617.096,0.000
478,172.854,2338.429,2338.429,2617.643,0.000,2617.643,0.000
479,173.229,2308.130,2308.130,2619.681,0.000,2619.681,0.000
480,173.604,2340.009,2340.009,2623.456,0.000,2623.456,0.000
481,173.979,2428.314,2428.314,2629.226,0.000,2629.226,0.000
482,174.355,2258.780,2258.780,2637.271,0.000,2637.271,0.000
483,174.730,2271.728,2271.728,2647.886,0.000,2647.886,0.000
484,175.105,2342.246,2342.246,2661.382,0.000,2661.382,0.000
485,175.481,2220.013,2220.013,2678.092,0.000,2678.092,0.000
486,175.856,2292.431,2292.431,2698.363,0.000,2698.363,0.000
487,176.231,2319.607,2319.607,2722.562,0.000,2722.562,0.000
488,176.606,2277.725,2277.725,2751.071,0.000,2751.071,0.000
489,176.982,2420.725,2420.725,2784.291,0.000,2784.291,0.000
490,177.357,2388.428,2388.428,2822.641,0.000,2822.641,0.000
491,177.733,2476.721,2476.721,2866.552,0.000,2866.552,0.000
492,178.108,2486.488,2486.488,2916.473,0.000,2916.473,0.000
493,178.483,2438.602,2438.602,2972.867,0.000,2972.867,0.000
494,178.859,2425.134,2425.134,3036.207,0.000,3036.207,0.000
495,179.234,2468.954,2468.954,3106.978,0.000,3106.978,0.000
496,179.610,2652.075,2652.075,3185.675,0.000,3185.675,0.000
497,179.985,2572.372,2572.372,3272.798,0.000,3272.798,0.000
498,180.361,2667.372,2667.372,3368.851,0.000,3368.851,0.000
499,180.736,2799.365,2799.365,3474.340,0.000,3474.340,0.000
500,181.112,2915.952,2915.952,3589.767,0.000,3589.767,0.000
501,181.487,2941.250,2941.250,3715.630,0.000,3715.630,0.000
502,181.863,3141.670,3141.670,3852.416,0.000,3852.416,0.000
503,182.238,3217.483,3217.483,4000.599,0.000,4000.599,0.000
504,182.614,3357.488,3357.488,4160.632,0.000,4160.632,0.000
505,182.990,3582.901,3582.901,4355.992,23.045,4355.992,0.000
506,183.365,3595.661,3595.661,4564.035,46.090,4564.035,0.000
507,183.741,3723.079,3723.079,4785.130,69.135,4785.130,0.000
508,184.117,3996.072,3996.072,5019.605,92.180,5019.605,0.000
509,184.492,4242.479,4242.479,5267.742,115.224,5267.742,0.000
510,184.868,4360.600,4360.600,5529.772,138.269,5529.772,0.000
511,185.244,4676.490,4676.490,5805.868,161.314,5805.868,0.000
512,185.619,4945.196,4945.196,6096.142,184.359,6096.142,0.000
513,185.995,5314.602,5314.602,6400.633,207.404,6400.633,0.000
514,186.371,5629.961,5629.961,6719.308,230.449,6719.308,0.000
515,186.746,5788.483,5788.483,7052.052,253.494,7052.052,0.000
516,187.122,6200.901,6200.901,7398.665,276.539,7398.665,0.000
517,187.498,6535.073,6535.073,7758.856,299.583,7758.856,0.000
518,187.874,6878.018,6878.018,8132.242,322.628,8132.242,0.000
519,188.250,7376.545,7376.545,8518.337,345.673,8518.337,0.000
520,188.625,7840.780,7840.780,8916.559,368.718,8916.559,0.000
521,189.001,8502.301,8502.301,9326.218,391.763,9326.218,0.000
522,189.377,8634.831,8634.831,9746.520,414.808,9746.520,0.000
523,189.753,9290.361,9290.361,10176.567,437.853,10176.567,0.000
524,190.129,9790.314,9790.314,10615.354,460.898,10615.354,0.000
525,190.505,10193.308,10193.308,11061.770,483.943,11061.770,0.000
526,190.881,10690.719,10690.719,11514.607,506.987,11514.607,0.000
527,191.256,11425.365,11425.365,11972.553,530.032,11972.553,0.000
528,191.632,11979.128,11979.128,12434.206,553.077,12434.206,0.000
529,192.008,12524.778,12524.778,12898.073,576.122,12898.073,0.000
530,192.384,13196.250,13196.250,13362.582,599.167,13362.582,0.000
531,192.760,13760.602,13760.602,13826.086,622.212,13826.086,0.000
532,193.136,14205.132,14205.132,14286.872,645.257,14286.872,0.000
533,193.512,14909.125,14909.125,14743.172,668.302,14743.172,0.000
534,193.888,15495.483,15495.483,15193.176,691.347,15193.176,0.000
535,194.264,16050.312,16050.312,15635.038,714.391,15635.038,0.000
536,194.640,16802.835,16802.835,16066.894,737.436,16066.894,0.000
537,195.016,17506.248,17506.248,16486.871,760.481,16486.871,0.000
538,195.393,17813.361,17813.361,16893.103,783.526,16893.103,0.000
539,195.769,18221.598,18221.598,17283.742,806.571,17283.742,0.000
540,196.145,18993.244,18993.244,17656.976,829.616,17656.976,0.000
541,196.521,19343.068,19343.068,18011.039,852.661,18011.039,0.000
542,196.897,19876.352,19876.352,18344.230,875.706,18344.230,0.000
543,197.273,20226.072,20226.072,18654.923,898.750,18654.923,0.000
544,197.649,20793.369,20793.369,18941.580,921.795,18941.580,0.000
545,198.026,21310.426,21310.426,19202.768,944.840,19202.768,0.000
546,198.402,21537.121,21537.121,19437.168,967.885,19437.168,0.000
547,198.778,21705.303,21705.303,19643.589,990.930,19643.589,0.000
548,199.154,22217.719,22217.719,19820.976,1013.975,19820.976,0.000
549,199.530,22240.240,22240.240,19968.419,1037.020,19968.419,0.000
550,199.907,22417.061,22417.061,20085.166,1060.065,20085.166,0.000
551,200.283,22645.833,22645.833,20170.625,1083.110,20170.625,0.000
552,200.659,22571.356,22571.356,20224.369,1106.154,20224.369,0.000
553,201.036,22602.239,22602.239,20246.147,1129.199,20246.147,0.000
554,201.412,22433.374,22433.374,20235.876,1152.244,20235.876,0.000
555,201.788,22710.477,22710.477,20193.651,1175.289,20193.651,0.000
556,202.165,22549.657,22549.657,20119.739,1198.334,20119.739,0.000
557,202.541,22279.716,22279.716,20014.580,1221.379,20014.580,0.000
558,202.917,22392.361,22392.361,19878.778,1244.424,19878.778,0.000
559,203.294,22150.422,22150.422,19713.104,1267.469,19713.104,0.000
560,203.670,21617.883,21617.883,19518.480,1290.513,19518.480,0.000
561,204.046,21800.123,21800.123,19295.979,1313.558,19295.979,0.000
562,204.423,20966.061,20966.061,19046.810,1336.603,19046.810,0.000
563,204.799,20516.895,20516.895,18772.311,1359.648,18772.311,0.000
564,205.176,20463.947,20463.947,18473.933,1382.693,18473.933,0.000
565,205.552,19883.358,19883.358,18153.236,1405.738,18153.236,0.000
566,205.929,19373.301,19373.301,17811.865,1428.783,17811.865,0.000
567,206.305,19173.774,19173.774,17451.548,1451.828,17451.548,0.000
568,206.682,18597.184,18597.184,17028.183,1428.984,17028.183,0.000
569,207.058,18069.360,18069.360,16589.496,1406.141,16589.496,0.000
570,207.435,17186.415,17186.415,16137.358,1383.297,16137.358,0.000
571,207.811,16932.536,16932.536,15673.662,1360.454,15673.662,0.000
572,208.188,16403.187,16403.187,15200.304,1337.610,15200.304,0.000
573,208.565,15733.066,15733.066,14719.176,1314.767,14719.176,0.000
574,208.941,14982.892,14982.892,14232.148,1291.923,14232.148,0.000
575,209.318,14405.350,14405.350,13741.054,1269.080,13741.054,0.000
576,209.695,13721.477,13721.477,13247.687,1246.236,13247.687,0.000
577,210.071,13246.424,13246.424,12753.781,1223.393,12753.781,0.000
578,210.448,12678.712,12678.712,12261.004,1200.549,12261.004,0.000
579,210.825,12115.182,12115.182,11770.950,1177.706,11770.950,0.000
580,211.201,11557.365,11557.365,11285.127,1154.862,11285.127,0.000
581,211.578,11075.125,11075.125,10804.955,1132.019,10804.955,0.000
582,211.955,10358.354,10358.354,10331.757,1109.175,10331.757,0.000
583,212.331,9818.835,9818.835,9866.755,1086.332,9866.755,0.000
584,212.708,9378.945,9378.945,9411.065,1063.489,9411.065,0.000
585,213.085,8819.350,8819.350,8965.698,1040.645,8965.698,0.000
586,213.462,8399.949,8399.949,8531.554,1017.802,8531.554,0.000
587,213.839,7810.710,7810.710,8109.428,994.958,8109.428,0.000
588,214.215,7634.659,7634.659,7700.003,972.115,7700.003,0.000
589,214.592,7022.778,7022.778,7303.856,949.271,7303.856,0.000
590,214.969,6547.420,6547.420,6921.461,926.428,6921.461,0.000
591,215.346,6267.299,6267.299,6553.190,903.584,6553.190,0.000
592,215.723,5738.888,5738.888,6199.317,880.741,6199.317,0.000
593,216.100,5429.006,5429.006,5860.022,857.897,5860.022,0.000
594,216.477,5142.250,5142.250,5535.399,835.054,5535.399,0.000
595,216.853,4864.121,4864.121,5225.459,812.210,5225.459,0.000
596,217.230,4557.835,4557.835,4930.134,789.367,4930.134,0.000
597,217.607,4194.710,4194.710,4649.287,766.523,4649.287,0.000
598,217.984,3957.182,3957.182,4382.715,743.680,4382.715,0.000
599,218.361,3744.418,3744.418,4130.157,720.836,4130.157,0.000
600,218.738,3458.602,3458.602,3891.300,697.993,3891.300,0.000
601,219.115,3225.538,3225.538,3665.784,675.149,3665.784,0.000
602,219.492,2955.604,2955.604,3453.210,652.306,3453.210,0.000
603,219.869,2795.472,2795.472,3253.146,629.462,3253.146,0.000
604,220.246,2676.763,2676.763,3065.131,606.619,3065.131,0.000
605,220.623,2498.062,2498.062,2888.680,583.775,2888.680,0.000
606,221.001,2359.894,2359.894,2723.295,560.932,2723.295,0.000
607,221.378,2213.888,2213.888,2568.462,538.088,2568.462,0.000
608,221.755,2015.771,2015.771,2423.662,515.245,2423.662,0.000
609,222.132,1970.360,1970.360,2288.372,492.402,2288.372,0.000
610,222.509,1815.598,1815.598,2162.068,469.558,2162.068,0.000
611,222.886,1793.064,1793.064,2044.233,446.715,2044.233,0.000
612,223.263,1681.894,1681.894,1934.356,423.871,1934.356,0.000
613,223.641,1606.769,1606.769,1831.935,401.028,1831.935,0.000
614,224.018,1592.943,1592.943,1736.483,378.184,1736.483,0.000
615,224.395,1407.233,1407.233,1647.526,355.341,1647.526,0.000
616,224.772,1378.305,1378.305,1564.607,332.497,1564.607,0.000
617,225.149,1329.066,1329.066,1487.286,309.654,1487.286,0.000
618,225.527,1286.301,1286.301,1415.143,286.810,1415.143,0.000
619,225.904,1267.301,1267.301,1347.776,263.967,1347.776,0.000
620,226.281,1140.246,1140.246,1284.805,241.123,1284.805,0.000
621,226.659,1163.890,1163.890,1225.871,218.280,1225.871,0.000
622,227.036,1115.655,1115.655,1170.634,195.436,1170.634,0.000
623,227.413,1075.306,1075.306,1118.775,172.593,1118.775,0.000
624,227.790,1070.299,1070.299,1069.996,149.749,1069.996,0.000
625,228.168,1049.828,1049.828,1024.020,126.906,1024.020,0.000
626,228.545,1061.655,1061.655,980.587,104.062,980.587,0.000
627,228.923,1029.892,1029.892,939.459,81.219,939.459,0.000
628,229.300,963.602,963.602,900.414,58.375,900.414,0.000
629,229.677,986.534,986.534,863.249,35.532,863.249,0.000
630,230.055,927.303,927.303,827.776,12.688,827.776,0.000
631,230.432,935.772,935.772,818.728,14.748,818.728,0.000
632,230.810,892.769,892.769,811.044,16.808,811.044,0.000
633,231.187,920.833,920.833,804.584,18.868,804.584,0.000
634,231.565,908.712,908.712,799.217,20.928,799.217,0.000
635,231.942,914.716,914.716,794.827,22.988,794.827,0.000
636,232.320,881.369,881.369,791.308,25.048,791.308,0.000
637,232.697,892.184,892.184,788.566,27.108,788.566,0.000
638,233.075,833.011,833.011,786.516,29.168,786.516,0.000
639,233.452,932.538,932.538,785.082,31.228,785.082,0.000
640,233.830,899.659,899.659,784.196,33.288,784.196,0.000
641,234.208,837.837,837.837,783.798,35.348,783.798,0.000
642,234.585,792.662,792.662,783.834,37.408,783.834,0.000
643,234.963,856.650,856.650,784.258,39.468,784.258,0.000
644,235.340,819.127,819.127,785.027,41.528,785.027,0.000
645,235.718,814.661,814.661,786.106,43.588,786.106,0.000
646,236.096,840.602,840.602,787.461,45.648,787.461,0.000
647,236.473,826.717,826.717,789.067,47.708,789.067,0.000
648,236.851,790.481,790.481,790.898,49.767,790.898,0.000
649,237.229,871.716,871.716,792.933,51.827,792.933,0.000
650,237.607,834.070,834.070,795.156,53.887,795.156,0.000
651,237.984,854.303,854.303,797.549,55.947,797.549,0.000
652,238.362,790.828,790.828,800.102,58.007,800.102,0.000
653,238.740,812.717,812.717,802.802,60.067,802.802,0.000
654,239.118,846.182,846.182,805.640,62.127,805.640,0.000
655,239.495,788.004,788.004,808.609,64.187,808.609,0.000
656,239.873,815.128,815.128,811.703,66.247,811.703,0.000
657,240.251,792.596,792.596,814.916,68.307,814.916,0.000
658,240.629,808.002,808.002,818.245,70.367,818.245,0.000
659,241.007,732.596,732.596,821.685,72.427,821.685,0.000
660,241.385,829.708,829.708,825.236,74.487,825.236,0.000
661,241.763,793.305,793.305,828.894,76.547,828.894,0.000
662,242.140,791.365,791.365,832.659,78.607,832.659,0.000
663,242.518,789.835,789.835,836.531,80.667,836.531,0.000
664,242.896,802.130,802.130,840.508,82.727,840.508,0.000
665,243.274,817.479,817.479,844.591,84.787,844.591,0.000
666,243.652,806.244,806.244,848.779,86.846,848.779,0.000
667,244.030,833.655,833.655,853.074,88.906,853.074,0.000
668,244.408,788.888,788.888,857.475,90.966,857.475,0.000
669,244.786,870.888,870.888,861.983,93.026,861.983,0.000
670,245.164,848.117,848.117,866.598,95.086,866.598,0.000
671,245.542,807.536,807.536,871.322,97.146,871.322,0.000
672,245.920,809.945,809.945,876.154,99.206,876.154,0.000
673,246.298,863.716,863.716,881.095,101.266,881.095,0.000
674,246.676,865.653,865.653,886.145,103.326,886.145,0.000
675,247.055,905.068,905.068,891.304,105.386,891.304,0.000
676,247.433,862.884,862.884,896.573,107.446,896.573,0.000
677,247.811,849.172,849.172,901.950,109.506,901.950,0.000
678,248.189,871.532,871.532,907.436,111.566,907.436,0.000
679,248.567,802.536,802.536,913.030,113.626,913.030,0.000
680,248.945,818.826,818.826,918.732,115.686,918.732,0.000
681,249.323,888.473,888.473,924.539,117.746,924.539,0.000
682,249.702,813.358,813.358,930.450,119.806,930.450,0.000
683,250.080,876.879,876.879,936.465,121.865,936.465,0.000
684,250.458,888.349,888.349,942.580,123.925,942.580,0.000
685,250.836,1006.464,1006.464,948.794,125.985,948.794,0.000
686,251.215,913.527,913.527,955.104,128.045,955.104,0.000
687,251.593,955.585,955.585,961.507,130.105,961.507,0.000
688,251.971,1032.059,1032.059,968.000,132.165,968.000,0.000
689,252.349,963.055,963.055,974.579,134.225,974.579,0.000
690,252.728,927.879,927.879,981.242,136.285,981.242,0.000
691,253.106,1005.461,1005.461,987.983,138.345,987.983,0.000
692,253.484,1002.407,1002.407,994.798,140.405,994.798,0.000
693,253.863,1022.521,1022.521,1001.684,142.465,1001.684,0.000
694,254.241,976.582,976.582,1007.685,143.575,1007.685,0.000
695,254.620,1108.934,1108.934,1013.746,144.685,1013.746,0.000
696,254.998,1032.105,1032.105,1019.862,145.795,1019.862,0.000
697,255.376,1043.521,1043.521,1026.028,146.905,1026.028,0.000
698,255.755,1012.815,1012.815,1032.237,148.015,1032.237,0.000
699,256.133,1061.695,1061.695,1038.486,149.125,1038.486,0.000
700,256.512,1049.167,1049.167,1044.767,150.235,1044.767,0.000
701,256.890,1105.578,1105.578,1051.075,151.345,1051.075,0.000
702,257.269,1067.695,1067.695,1057.405,152.455,1057.405,0.000
703,257.647,1078.868,1078.868,1063.751,153.565,1063.751,0.000
704,258.026,1098.105,1098.105,1070.107,154.675,1070.107,0.000
705,258.404,1051.523,1051.523,1076.468,155.785,1076.468,0.000
706,258.783,1160.928,1160.928,1082.830,156.895,1082.830,0.000
707,259.161,1144.631,1144.631,1089.186,158.005,1089.186,0.000
708,259.540,1150.987,1150.987,1095.534,159.115,1095.534,0.000
709,259.918,1133.569,1133.569,1101.869,160.225,1101.869,0.000
710,260.297,1160.747,1160.747,1108.189,161.335,1108.189,0.000
711,260.676,1162.158,1162.158,1114.490,162.445,1114.490,0.000
712,261.054,1195.868,1195.868,1120.771,163.555,1120.771,0.000
713,261.433,1140.692,1140.692,1127.032,164.665,1127.032,0.000
714,261.812,1242.396,1242.396,1133.272,165.775,1133.272,0.000
715,262.190,1226.163,1226.163,1139.494,166.885,1139.494,0.000
716,262.569,1184.042,1184.042,1145.700,167.995,1145.700,0.000
717,262.948,1225.813,1225.813,1151.895,169.105,1151.895,0.000
718,263.326,1212.281,1212.281,1158.084,170.215,1158.084,0.000
719,263.705,1189.930,1189.930,1164.276,171.325,1164.276,0.000
720,264.084,1169.450,1169.450,1170.481,172.435,1170.481,0.000
721,264.463,1180.402,1180.402,1176.711,173.545,1176.711,0.000
722,264.842,1248.519,1248.519,1182.980,174.655,1182.980,0.000
723,265.220,1200.455,1200.455,1189.306,175.765,1189.306,0.000
724,265.599,1240.457,1240.457,1195.709,176.875,1195.709,0.000
725,265.978,1264.760,1264.760,1202.213,177.985,1202.213,0.000
726,266.357,1218.218,1218.218,1208.843,179.095,1208.843,0.000
727,266.736,1217.046,1217.046,1215.631,180.205,1215.631,0.000
728,267.115,1273.042,1273.042,1222.610,181.315,1222.610,0.000
729,267.493,1256.572,1256.572,1229.819,182.425,1229.819,0.000
730,267.872,1268.451,1268.451,1237.300,183.535,1237.300,0.000
731,268.251,1295.987,1295.987,1245.101,184.645,1245.101,0.000
732,268.630,1206.105,1206.105,1253.274,185.755,1253.274,0.000
