ch,keV,net,fit,model,continuum_raw,Cs-137,continuum
477,173.623,4130.266,4130.266,4275.910,4190.740,4275.910,0.000
478,173.990,3936.305,3936.305,4281.107,4195.857,4281.107,0.000
479,174.357,4019.327,4019.327,4286.314,4200.975,4286.314,0.000
480,174.724,4228.924,4228.924,4291.533,4206.093,4291.533,0.000
481,175.091,4130.750,4130.750,4296.763,4211.210,4296.763,0.000
482,175.458,4209.547,4209.547,4302.005,4216.328,4302.005,0.000
483,175.826,4075.257,4075.257,4307.260,4221.446,4307.260,0.000
484,176.193,4102.548,4102.548,4312.527,4226.564,4312.527,0.000
485,176.560,4124.477,4124.477,4317.806,4231.681,4317.806,0.000
486,176.927,4176.053,4176.053,4323.099,4236.799,4323.099,0.000
487,177.294,4220.903,4220.903,4328.404,4241.917,4328.404,0.000
488,177.661,4165.731,4165.731,4333.722,4247.034,4333.722,0.000
489,178.028,4197.776,4197.776,4339.054,4252.152,4339.054,0.000
490,178.395,4059.391,4059.391,4344.398,4257.270,4344.398,0.000
491,178.762,4303.416,4303.416,4349.755,4262.387,4349.755,0.000
492,179.128,4187.824,4187.824,4355.124,4267.505,4355.124,0.000
493,179.495,4280.125,4280.125,4360.505,4272.623,4360.505,0.000
494,179.862,4311.655,4311.655,4365.899,4277.741,4365.899,0.000
495,180.229,4306.522,4306.522,4371.304,4282.858,4371.304,0.000
496,180.596,4140.348,4140.348,4376.720,4287.976,4376.720,0.000
497,180.963,4274.304,4274.304,4382.146,4293.094,4382.146,0.000
498,181.329,4149.828,4149.828,4387.583,4298.211,4387.583,0.000
499,181.696,4392.097,4392.097,4393.029,4303.329,4393.029,0.000
500,182.063,4394.674,4394.674,4398.484,4308.447,4398.484,0.000
501,182.429,4371.820,4371.820,4403.948,4313.565,4403.948,0.000
502,182.796,4337.952,4337.952,4409.419,4318.682,4409.419,0.000
503,183.163,4477.835,4477.835,4414.897,4323.800,4414.897,0.000
504,183.529,4377.804,4377.804,4420.381,4328.918,4420.381,0.000
505,183.896,4502.170,4502.170,4440.129,4348.293,4440.129,0.000
506,184.263,4392.817,4392.817,4459.881,4367.669,4459.881,0.000
507,184.629,4518.345,4518.345,4479.637,4387.045,4479.637,0.000
508,184.996,4529.641,4529.641,4499.397,4406.420,4499.397,0.000
509,185.362,4490.429,4490.429,4519.159,4425.796,4519.159,0.000
510,185.729,4656.816,4656.816,4538.923,4445.171,4538.923,0.000
511,186.095,4548.506,4548.506,4558.687,4464.547,4558.687,0.000
512,186.462,4591.683,4591.683,4578.453,4483.923,4578.453,0.000
513,186.828,4724.813,4724.813,4598.218,4503.298,4598.218,0.000
514,187.194,4779.225,4779.225,4617.982,4522.674,4617.982,0.000
515,187.561,4801.788,4801.788,4637.745,4542.050,4637.745,0.000
516,187.927,4830.749,4830.749,4657.506,4561.425,4657.506,0.000
517,188.294,4735.248,4735.248,4677.265,4580.801,4677.265,0.000
518,188.660,4821.481,4821.481,4697.021,4600.176,4697.021,0.000
519,189.026,4809.116,4809.116,4716.773,4619.552,4716.773,0.000
520,189.392,4921.305,4921.305,4736.522,4638.928,4736.522,0.000
521,189.759,4929.436,4929.436,4756.267,4658.303,4756.267,0.000
522,190.125,4955.580,4955.580,4776.007,4677.679,4776.007,0.000
523,190.491,5071.250,5071.250,4795.744,4697.055,4795.744,0.000
524,190.857,4961.186,4961.186,4815.475,4716.430,4815.475,0.000
525,191.223,5008.592,5008.592,4835.202,4735.806,4835.202,0.000
526,191.590,4875.501,4875.501,4854.923,4755.181,4854.923,0.000
527,191.956,5149.779,5149.779,4874.639,4774.557,4874.639,0.000
528,192.322,5027.388,5027.388,4894.351,4793.933,4894.351,0.000
529,192.688,5168.060,5168.060,4914.057,4813.308,4914.057,0.000
530,193.054,5009.267,5009.267,4933.757,4832.684,4933.757,0.000
531,193.420,5148.453,5148.453,4953.452,4852.060,4953.452,0.000
532,193.786,5403.480,5403.480,4973.142,4871.435,4973.142,0.000
533,194.152,5231.342,5231.342,4992.827,4890.811,4992.827,0.000
534,194.518,5275.996,5275.996,5012.507,4910.186,5012.507,0.000
535,194.884,5280.404,5280.404,5032.181,4929.562,5032.181,0.000
536,195.250,5379.704,5379.704,5051.850,4948.938,5051.850,0.000
537,195.616,5310.929,5310.929,5071.514,4968.313,5071.514,0.000
538,195.982,5395.913,5395.913,5091.173,4987.689,5091.173,0.000
539,196.347,5347.987,5347.987,5110.827,5007.065,5110.827,0.000
540,196.713,5298.188,5298.188,5130.476,5026.440,5130.476,0.000
541,197.079,5163.368,5163.368,5150.121,5045.816,5150.121,0.000
542,197.445,5296.722,5296.722,5169.760,5065.192,5169.760,0.000
543,197.811,5322.929,5322.929,5189.395,5084.567,5189.395,0.000
544,198.176,5458.597,5458.597,5209.026,5103.943,5209.026,0.000
545,198.542,5298.858,5298.858,5228.652,5123.318,5228.652,0.000
546,198.908,5322.505,5322.505,5248.273,5142.694,5248.273,0.000
547,199.274,5307.273,5307.273,5267.890,5162.070,5267.890,0.000
548,199.639,5499.156,5499.156,5287.503,5181.445,5287.503,0.000
549,200.005,5360.478,5360.478,5307.111,5200.821,5307.111,0.000
550,200.370,5465.333,5465.333,5326.716,5220.197,5326.716,0.000
551,200.736,5392.469,5392.469,5346.316,5239.572,5346.316,0.000
552,201.102,5595.672,5595.672,5365.911,5258.948,5365.911,0.000
553,201.467,5485.471,5485.471,5385.503,5278.323,5385.503,0.000
554,201.833,5522.488,5522.488,5405.090,5297.699,5405.090,0.000
555,202.198,5529.291,5529.291,5424.673,5317.075,5424.673,0.000
556,202.564,5576.961,5576.961,5444.252,5336.450,5444.252,0.000
557,202.929,5399.850,5399.850,5463.827,5355.826,5463.827,0.000
558,203.295,5490.544,5490.544,5483.398,5375.202,5483.398,0.000
559,203.660,5392.876,5392.876,5502.964,5394.577,5502.964,0.000
560,204.026,5464.807,5464.807,5522.526,5413.953,5522.526,0.000
561,204.391,5509.643,5509.643,5542.083,5433.328,5542.083,0.000
562,204.756,5578.671,5578.671,5561.636,5452.704,5561.636,0.000
563,205.122,5559.385,5559.385,5581.184,5472.080,5581.184,0.000
564,205.487,5627.889,5627.889,5600.728,5491.455,5600.728,0.000
565,205.853,5581.897,5581.897,5620.267,5510.831,5620.267,0.000
566,206.218,5538.158,5538.158,5639.801,5530.207,5639.801,0.000
567,206.583,5334.348,5334.348,5659.330,5549.582,5659.330,0.000
568,206.948,5455.206,5455.206,5649.172,5539.277,5649.172,0.000
569,207.314,5516.619,5516.619,5639.009,5528.971,5639.009,0.000
570,207.679,5463.604,5463.604,5628.841,5518.666,5628.841,0.000
571,208.044,5366.197,5366.197,5618.667,5508.360,5618.667,0.000
572,208.409,5368.774,5368.774,5608.488,5498.055,5608.488,0.000
573,208.774,5419.176,5419.176,5598.302,5487.749,5598.302,0.000
574,209.140,5482.029,5482.029,5588.111,5477.444,5588.111,0.000
575,209.505,5483.452,5483.452,5577.913,5467.138,5577.913,0.000
576,209.870,5371.544,5371.544,5567.709,5456.833,5567.709,0.000
577,210.235,5482.179,5482.179,5557.499,5446.527,5557.499,0.000
578,210.600,5458.231,5458.231,5547.283,5436.222,5547.283,0.000
579,210.965,5493.509,5493.509,5537.059,5425.916,5537.059,0.000
580,211.330,5376.530,5376.530,5526.829,5415.611,5526.829,0.000
581,211.695,5548.970,5548.970,5516.593,5405.305,5516.593,0.000
582,212.060,5233.937,5233.937,5506.350,5394.999,5506.350,0.000
583,212.425,5399.869,5399.869,5496.100,5384.694,5496.100,0.000
584,212.790,5495.900,5495.900,5485.843,5374.388,5485.843,0.000
585,213.155,5217.656,5217.656,5475.580,5364.083,5475.580,0.000
586,213.520,5291.132,5291.132,5465.311,5353.777,5465.311,0.000
587,213.885,5430.930,5430.930,5455.035,5343.472,5455.035,0.000
588,214.250,5524.559,5524.559,5444.752,5333.166,5444.752,0.000
589,214.614,5203.303,5203.303,5434.464,5322.861,5434.464,0.000
590,214.979,5250.323,5250.323,5424.169,5312.555,5424.169,0.000
591,215.344,5360.398,5360.398,5413.868,5302.250,5413.868,0.000
592,215.709,5393.804,5393.804,5403.562,5291.944,5403.562,0.000
593,216.074,5373.770,5373.770,5393.251,5281.639,5393.251,0.000
594,216.438,5354.425,5354.425,5382.935,5271.333,5382.935,0.000
595,216.803,5366.346,5366.346,5372.613,5261.028,5372.613,0.000
596,217.168,5396.458,5396.458,5362.287,5250.722,5362.287,0.000
597,217.533,5359.562,5359.562,5351.957,5240.417,5351.957,0.000
598,217.897,5162.305,5162.305,5341.623,5230.111,5341.623,0.000
599,218.262,5436.776,5436.776,5331.285,5219.806,5331.285,0.000
600,218.627,5354.557,5354.557,5320.944,5209.500,5320.944,0.000
601,218.991,5278.308,5278.308,5310.600,5199.195,5310.600,0.000
602,219.356,5267.819,5267.819,5300.254,5188.889,5300.254,0.000
603,219.721,5251.737,5251.737,5289.905,5178.584,5289.905,0.000
604,220.085,5342.189,5342.189,5279.554,5168.278,5279.554,0.000
605,220.450,5210.865,5210.865,5269.201,5157.973,5269.201,0.000
606,220.814,5206.617,5206.617,5258.847,5147.667,5258.847,0.000
607,221.179,5093.910,5093.910,5248.492,5137.362,5248.492,0.000
608,221.543,5183.098,5183.098,5238.136,5127.056,5238.136,0.000
609,221.908,5295.870,5295.870,5227.779,5116.751,5227.779,0.000
610,222.272,5364.370,5364.370,5217.421,5106.445,5217.421,0.000
611,222.637,5228.457,5228.457,5207.064,5096.139,5207.064,0.000
612,223.001,5177.873,5177.873,5196.706,5085.834,5196.706,0.000
613,223.365,5087.810,5087.810,5186.348,5075.528,5186.348,0.000
614,223.730,5213.110,5213.110,5175.991,5065.223,5175.991,0.000
615,224.094,5184.701,5184.701,5165.634,5054.917,5165.634,0.000
616,224.459,5173.603,5173.603,5155.277,5044.612,5155.277,0.000
617,224.823,5152.873,5152.873,5144.920,5034.306,5144.920,0.000
618,225.187,5021.411,5021.411,5134.564,5024.001,5134.564,0.000
619,225.552,5097.719,5097.719,5124.208,5013.695,5124.208,0.000
620,225.916,5202.701,5202.701,5113.853,5003.390,5113.853,0.000
621,226.280,5063.904,5063.904,5103.497,4993.084,5103.497,0.000
622,226.644,5076.922,5076.922,5093.142,4982.779,5093.142,0.000
623,227.009,5054.225,5054.225,5082.788,4972.473,5082.788,0.000
624,227.373,5151.047,5151.047,5072.433,4962.168,5072.433,0.000
625,227.737,5050.054,5050.054,5062.078,4951.862,5062.078,0.000
626,228.101,5130.438,5130.438,5051.723,4941.557,5051.723,0.000
627,228.465,5055.132,5055.132,5041.368,4931.251,5041.368,0.000
628,228.829,5139.006,5139.006,5031.012,4920.946,5031.012,0.000
629,229.194,4870.619,4870.619,5020.655,4910.640,5020.655,0.000
630,229.558,5010.392,5010.392,5010.298,4900.335,5010.298,0.000
631,229.922,4974.050,4974.050,4999.195,4889.284,4999.195,0.000
632,230.286,4940.862,4940.862,4988.090,4878.234,4988.090,0.000
633,230.650,4837.606,4837.606,4976.985,4867.183,4976.985,0.000
634,231.014,5027.689,5027.689,4965.878,4856.133,4965.878,0.000
635,231.378,4858.242,4858.242,4954.769,4845.082,4954.769,0.000
636,231.742,4982.332,4982.332,4943.659,4834.031,4943.659,0.000
637,232.106,4957.071,4957.071,4932.547,4822.981,4932.547,0.000
638,232.470,5020.679,5020.679,4921.434,4811.930,4921.434,0.000
639,232.834,4937.554,4937.554,4910.318,4800.880,4910.318,0.000
640,233.198,4890.843,4890.843,4899.200,4789.829,4899.200,0.000
641,233.562,4832.770,4832.770,4888.080,4778.779,4888.080,0.000
642,233.926,4891.029,4891.029,4876.958,4767.728,4876.958,0.000
643,234.290,4726.367,4726.367,4865.833,4756.678,4865.833,0.000
644,234.653,4853.734,4853.734,4854.706,4745.627,4854.706,0.000
645,235.017,5034.407,5034.407,4843.577,4734.577,4843.577,0.000
646,235.381,4892.019,4892.019,4832.445,4723.526,4832.445,0.000
647,235.745,4858.509,4858.509,4821.311,4712.476,4821.311,0.000
648,236.109,4882.621,4882.621,4810.175,4701.425,4810.175,0.000
649,236.473,4780.502,4780.502,4799.037,4690.375,4799.037,0.000
650,236.836,4955.548,4955.548,4787.896,4679.324,4787.896,0.000
651,237.200,4751.004,4751.004,4776.753,4668.273,4776.753,0.000
652,237.564,4837.814,4837.814,4765.608,4657.223,4765.608,0.000
653,237.927,4695.085,4695.085,4754.461,4646.172,4754.461,0.000
654,238.291,4890.087,4890.087,4743.312,4635.122,4743.312,0.000
655,238.655,4718.708,4718.708,4732.161,4624.071,4732.161,0.000
656,239.019,4842.478,4842.478,4721.009,4613.021,4721.009,0.000
657,239.382,4754.224,4754.224,4709.855,4601.970,4709.855,0.000
658,239.746,4669.588,4669.588,4698.699,4590.920,4698.699,0.000
659,240.109,4805.491,4805.491,4687.542,4579.869,4687.542,0.000
660,240.473,4650.235,4650.235,4676.384,4568.819,4676.384,0.000
661,240.837,4752.530,4752.530,4665.225,4557.768,4665.225,0.000
662,241.200,4605.209,4605.209,4654.065,4546.718,4654.065,0.000
663,241.564,4657.957,4657.957,4642.904,4535.667,4642.904,0.000
664,241.927,4592.974,4592.974,4631.742,4524.617,4631.742,0.000
665,242.291,4584.943,4584.943,4620.580,4513.566,4620.580,0.000
666,242.654,4695.008,4695.008,4609.417,4502.516,4609.417,0.000
667,243.018,4636.575,4636.575,4598.254,4491.465,4598.254,0.000
668,243.381,4584.070,4584.070,4587.091,4480.414,4587.091,0.000
669,243.745,4551.010,4551.010,4575.928,4469.364,4575.928,0.000
670,244.108,4538.460,4538.460,4564.764,4458.313,4564.764,0.000
671,244.472,4618.674,4618.674,4553.601,4447.263,4553.601,0.000
672,244.835,4582.465,4582.465,4542.438,4436.212,4542.438,0.000
673,245.198,4657.794,4657.794,4531.276,4425.162,4531.276,0.000
674,245.562,4616.098,4616.098,4520.114,4414.111,4520.114,0.000
675,245.925,4573.132,4573.132,4508.952,4403.061,4508.952,0.000
676,246.288,4541.777,4541.777,4497.791,4392.010,4497.791,0.000
677,246.652,4413.182,4413.182,4486.630,4380.960,4486.630,0.000
678,247.015,4581.816,4581.816,4475.470,4369.909,4475.470,0.000
679,247.378,4579.912,4579.912,4464.311,4358.859,4464.311,0.000
680,247.742,4558.967,4558.967,4453.152,4347.808,4453.152,0.000
681,248.105,4565.711,4565.711,4441.994,4336.758,4441.994,0.000
682,248.468,4480.586,4480.586,4430.837,4325.707,4430.837,0.000
683,248.831,4463.626,4463.626,4419.680,4314.656,4419.680,0.000
684,249.195,4379.432,4379.432,4408.524,4303.606,4408.524,0.000
685,249.558,4459.637,4459.637,4397.369,4292.555,4397.369,0.000
686,249.921,4395.535,4395.535,4386.214,4281.505,4386.214,0.000
687,250.284,4384.900,4384.900,4375.060,4270.454,4375.060,0.000
688,250.647,4280.841,4280.841,4363.907,4259.404,4363.907,0.000
689,251.011,4287.890,4287.890,4352.754,4248.353,4352.754,0.000
690,251.374,4300.978,4300.978,4341.601,4237.303,4341.601,0.000
691,251.737,4272.117,4272.117,4330.449,4226.252,4330.449,0.000
692,252.100,4391.982,4391.982,4319.297,4215.202,4319.297,0.000
693,252.463,4173.800,4173.800,4308.146,4204.151,4308.146,0.000
694,252.826,4427.187,4427.187,4298.943,4195.049,4298.943,0.000
695,253.189,4169.643,4169.643,4289.740,4185.947,4289.740,0.000
696,253.552,4309.381,4309.381,4280.537,4176.844,4280.537,0.000
697,253.915,4283.060,4283.060,4271.334,4167.742,4271.334,0.000
698,254.278,4293.171,4293.171,4262.132,4158.640,4262.132,0.000
699,254.641,4177.721,4177.721,4252.929,4149.537,4252.929,0.000
700,255.004,4182.616,4182.616,4243.726,4140.435,4243.726,0.000
701,255.367,4322.727,4322.727,4234.522,4131.333,4234.522,0.000
702,255.730,4225.116,4225.116,4225.319,4122.231,4225.319,0.000
703,256.093,4205.568,4205.568,4216.115,4113.128,4216.115,0.000
704,256.456,4221.719,4221.719,4206.910,4104.026,4206.910,0.000
705,256.819,4195.346,4195.346,4197.705,4094.924,4197.705,0.000
706,257.182,4128.233,4128.233,4188.500,4085.821,4188.500,0.000
707,257.545,4185.489,4185.489,4179.294,4076.719,4179.294,0.000
708,257.907,4135.165,4135.165,4170.087,4067.617,4170.087,0.000
709,258.270,4184.880,4184.880,4160.880,4058.514,4160.880,0.000
710,258.633,4120.621,4120.621,4151.672,4049.412,4151.672,0.000
711,258.996,4123.833,4123.833,4142.464,4040.310,4142.464,0.000
712,259.359,4074.664,4074.664,4133.255,4031.208,4133.255,0.000
713,259.721,4024.709,4024.709,4124.045,4022.105,4124.045,0.000
714,260.084,4068.435,4068.435,4114.834,4013.003,4114.834,0.000
715,260.447,4013.481,4013.481,4105.623,4003.901,4105.623,0.000
716,260.810,4098.828,4098.828,4096.411,3994.798,4096.411,0.000
717,261.173,4150.026,4150.026,4087.198,3985.696,4087.198,0.000
718,261.535,4088.179,4088.179,4077.985,3976.594,4077.985,0.000
719,261.898,4072.120,4072.120,4068.771,3967.491,4068.771,0.000
720,262.261,3909.121,3909.121,4059.556,3958.389,4059.556,0.000
721,262.623,3927.484,3927.484,4050.341,3949.287,4050.341,0.000
722,262.986,3953.793,3953.793,4041.126,3940.185,4041.126,0.000
723,263.349,4047.700,4047.700,4031.910,3931.082,4031.910,0.000
724,263.711,4035.759,4035.759,4022.693,3921.980,4022.693,0.000
725,264.074,3961.796,3961.796,4013.477,3912.878,4013.477,0.000
726,264.436,3904.616,3904.616,4004.260,3903.775,4004.260,0.000
727,264.799,3987.357,3987.357,3995.043,3894.673,3995.043,0.000
728,265.162,4009.173,4009.173,3985.825,3885.571,3985.825,0.000
729,265.524,3908.983,3908.983,3976.608,3876.469,3976.608,0.000
730,265.887,3867.860,3867.860,3967.391,3867.366,3967.391,0.000
731,266.249,3919.965,3919.965,3958.173,3858.264,3958.173,0.000
732,266.612,4058.979,4058.979,3948.956,3849.162,3948.956,0.000
733,266.974,3870.067,3870.067,3939.740,3840.059,3939.740,0.000
734,267.337,3897.914,3897.914,3930.523,3830.957,3930.523,0.000
