spectrum,det,part,matrix,component,energy_kev,lines,intensity_pct,expected,measured,sigma,z,ratio,purity,decision,obligatory
RC103_Th232Village,RC103,unknown,0,Ac-228,674.75,1,2.1000,779.9,1015.6,122.2,1.93,1.3023,0.423,188.2,1
RC103_Th232Village,RC103,unknown,0,Ac-228,795.35,8,10.9050,1834.5,1016.8,95.6,-8.55,0.5543,0.662,142.9,1
RC103_Th232Village,RC103,unknown,0,Ac-228,936.14,5,47.6400,5632.4,5723.2,101.8,0.89,1.0161,0.979,105.7,1
RC103_Th232Village,RC103,unknown,0,Ac-228,1110.61,1,0.2850,467.3,582.7,66.6,1.73,1.2468,0.106,96.6,0
RC103_Th232Village,RC103,unknown,0,Ac-228,1247.08,1,0.5000,283.9,392.7,60.5,1.80,1.3833,0.222,89.6,0
RC103_Th232Village,RC103,unknown,0,Ac-228,1482.93,3,2.1500,581.5,856.3,58.7,4.69,1.4727,0.737,79.4,1
RC103_Th232Village,RC103,unknown,0,Ac-228,1602.51,4,5.8000,860.3,1664.1,61.4,13.10,1.9343,0.895,72.3,1
RC103_Th232Village,RC103,unknown,0,Th-228,84.37,1,1.1880,130959.4,155310.5,569.0,42.79,1.1859,0.528,605.8,1
RC103_Th232Village,RC103,unknown,0,Th-228,131.61,1,0.1271,9891.0,4102.3,367.2,-15.76,0.4148,0.824,531.1,1
RC103_Th232Village,RC103,unknown,0,Th-228,166.41,1,0.1009,11053.5,13949.7,325.3,8.90,1.2620,0.673,446.5,1
RC103_Th232Village,RC103,unknown,0,Th-228,215.26,2,0.2660,68496.1,65319.7,367.4,-8.64,0.9536,0.226,400.0,1
RC103_Th232Village,RC103,unknown,0,Rn-220,549.73,1,0.1140,4008.6,7192.0,162.0,19.65,1.7942,0.728,219.7,1
RC103_Th232Village,RC103,unknown,0,Pb-212,78.81,4,34.3088,130939.5,148813.6,554.9,32.21,1.1365,0.413,589.2,1
RC103_Th232Village,RC103,unknown,0,Pb-212,115.18,1,0.5964,17238.8,18400.2,416.1,2.79,1.0674,0.221,579.6,1
RC103_Th232Village,RC103,unknown,0,Pb-212,238.63,1,43.6000,85708.9,84210.7,385.7,-3.88,0.9825,0.825,388.8,1
RC103_Th232Village,RC103,unknown,0,Pb-212,300.09,1,3.3005,14771.3,16605.0,243.0,7.55,1.1241,0.440,320.6,1
RC103_Th232Village,RC103,unknown,0,Tl-208,76.64,4,2.5097,127544.2,142356.1,548.7,27.00,1.1161,0.000,588.8,0
RC103_Th232Village,RC103,unknown,0,Tl-208,277.37,1,2.3720,32949.1,33906.9,287.4,3.33,1.0291,0.001,342.3,0
RC103_Th232Village,RC103,unknown,0,Tl-208,510.77,1,8.1224,2579.2,2102.4,148.2,-3.22,0.8151,0.067,224.3,0
RC103_Th232Village,RC103,unknown,0,Tl-208,583.19,1,30.5490,4070.0,8274.4,160.1,26.27,2.0330,0.119,209.5,1
RC103_Th232Village,RC103,unknown,0,Tl-208,763.13,1,0.6433,1538.1,866.5,104.1,-6.45,0.5633,0.009,158.7,0
RC103_Th232Village,RC103,unknown,0,Tl-208,860.56,1,4.4925,3453.9,4159.3,101.0,6.98,1.2043,0.020,121.9,0
RC103_Th232Village,RC103,unknown,0,Tl-208,2614.51,1,35.8516,558.7,628.0,28.3,2.45,1.1240,0.986,19.0,1
RC103_Th232Village,RC103,unknown,0,Ra-226,85.59,4,0.6798,130959.4,155310.5,569.0,42.79,1.1859,0.006,605.8,1
RC103_Th232Village,RC103,unknown,0,Ra-226,186.21,1,3.6400,18353.1,17438.2,313.8,-2.92,0.9501,0.241,424.7,1
RC103_Th232Village,RC103,unknown,0,Pb-214,53.23,1,1.0733,13448.8,10981.4,366.2,-6.74,0.8165,0.066,530.8,1
RC103_Th232Village,RC103,unknown,0,Pb-214,78.81,4,17.8611,130939.5,148813.6,554.9,32.21,1.1365,0.040,589.2,1
RC103_Th232Village,RC103,unknown,0,Pb-214,243.14,2,7.7927,83185.0,82865.6,380.8,-0.84,0.9962,0.032,382.2,1
RC103_Th232Village,RC103,unknown,0,Pb-214,295.22,1,18.4672,15915.6,17679.9,249.4,7.07,1.1109,0.413,328.4,1
RC103_Th232Village,RC103,unknown,0,Pb-214,351.93,1,35.7166,13714.9,17738.0,211.2,19.05,1.2933,0.814,254.4,1
RC103_Th232Village,RC103,unknown,0,Pb-214,487.11,1,0.4326,1305.1,977.6,146.2,-2.24,0.7491,0.100,227.0,0
RC103_Th232Village,RC103,unknown,0,Pb-214,580.13,1,0.3685,4146.3,8304.8,160.5,25.90,2.0029,0.027,210.3,0
RC103_Th232Village,RC103,unknown,0,Pb-214,804.77,2,1.6395,1951.8,1338.4,97.2,-6.31,0.6857,0.234,142.6,1
RC103_Th232Village,RC103,unknown,0,Bi-214,81.03,4,1.4078,131715.9,152535.4,558.2,37.30,1.1581,0.000,588.7,0
RC103_Th232Village,RC103,unknown,0,Bi-214,609.32,1,45.4400,2885.5,7453.9,155.8,29.32,2.5833,0.407,206.4,1
RC103_Th232Village,RC103,unknown,0,Bi-214,674.42,2,2.0220,723.0,929.3,120.2,1.72,1.2854,0.518,185.5,1
RC103_Th232Village,RC103,unknown,0,Bi-214,776.12,2,6.1520,1689.5,816.4,100.6,-8.68,0.4832,0.092,153.2,1
RC103_Th232Village,RC103,unknown,0,Bi-214,934.06,1,3.0940,5687.7,5863.7,103.0,1.71,1.0309,0.014,106.9,0
RC103_Th232Village,RC103,unknown,0,Bi-214,1123.74,2,16.5340,475.3,565.0,66.6,1.35,1.1887,0.910,96.6,1
RC103_Th232Village,RC103,unknown,0,Bi-214,1246.59,2,7.2650,283.9,392.7,60.5,1.80,1.3833,0.778,89.6,1
RC103_Th232Village,RC103,unknown,0,Bi-214,1390.64,4,8.5070,344.2,201.8,54.7,-2.60,0.5863,0.675,83.0,1
RC103_Th232Village,RC103,unknown,0,Bi-214,1527.69,2,2.8350,779.5,1521.2,63.0,11.78,1.9515,0.118,77.3,1
RC103_Th232Village,RC103,unknown,0,Bi-214,1753.65,3,19.2060,565.9,490.9,47.1,-1.59,0.8675,0.879,66.3,1
RC103_Th232Village,RC103,unknown,0,Bi-214,1847.43,1,2.0270,327.5,276.6,46.4,-1.10,0.8444,0.999,69.4,1
RC103_Th232Village,RC103,unknown,0,Bi-214,2187.82,2,6.0760,147.5,398.4,48.1,5.21,2.7007,1.000,70.4,1
RC103_Th232Village,RC103,unknown,0,Bi-214,2447.69,1,1.5450,141.0,268.7,29.6,4.31,1.9059,0.281,39.1,1
RC103_Charoite,RC103,unknown,0,Ra-226,85.59,4,0.6798,16484.6,17205.6,177.7,4.06,1.0437,0.024,181.5,1
RC103_Charoite,RC103,unknown,0,Ra-226,186.21,1,3.6400,2870.0,2802.3,113.2,-0.60,0.9764,0.742,150.1,1
RC103_Charoite,RC103,unknown,0,Pb-214,53.23,1,1.0733,4508.6,4597.6,134.2,0.66,1.0197,0.063,180.5,1
RC103_Charoite,RC103,unknown,0,Pb-214,78.81,4,17.8611,17757.7,18231.4,180.4,2.63,1.0267,0.096,180.6,1
RC103_Charoite,RC103,unknown,0,Pb-214,243.14,2,7.7927,3208.3,3078.2,106.1,-1.23,0.9594,0.270,131.9,1
RC103_Charoite,RC103,unknown,0,Pb-214,295.22,1,18.4672,3036.0,3418.1,103.1,3.71,1.1259,0.699,123.0,1
RC103_Charoite,RC103,unknown,0,Pb-214,351.93,1,35.7166,4091.3,3922.3,99.3,-1.70,0.9587,0.883,110.3,1
RC103_Charoite,RC103,unknown,0,Pb-214,487.11,1,0.4326,42.4,-68.0,61.2,-1.81,-1.6036,0.998,85.8,0
RC103_Charoite,RC103,unknown,0,Pb-214,580.13,1,0.3685,516.6,1015.5,64.5,7.74,1.9658,0.070,78.7,0
RC103_Charoite,RC103,unknown,0,Pb-214,804.77,2,1.6395,215.5,126.9,47.5,-1.87,0.5887,0.683,65.3,1
RC103_Charoite,RC103,unknown,0,Bi-214,81.03,4,1.4078,17262.0,17853.4,178.5,3.31,1.0343,0.001,178.8,0
RC103_Charoite,RC103,unknown,0,Bi-214,609.32,1,45.4400,609.1,1235.6,66.3,9.45,2.0285,0.948,79.1,1
RC103_Charoite,RC103,unknown,0,Bi-214,674.42,2,2.0220,189.4,311.6,55.9,2.19,1.6454,0.991,75.3,1
RC103_Charoite,RC103,unknown,0,Bi-214,776.12,2,6.1520,202.3,41.7,48.2,-3.33,0.2063,0.378,67.7,1
RC103_Charoite,RC103,unknown,0,Bi-214,934.06,1,3.0940,45.4,207.1,44.0,3.67,4.5623,0.854,57.9,0
RC103_Charoite,RC103,unknown,0,Bi-214,1123.74,2,16.5340,212.1,240.2,40.6,0.69,1.1325,1.000,51.0,1
RC103_Charoite,RC103,unknown,0,Bi-214,1246.59,2,7.2650,108.9,136.3,35.1,0.78,1.2513,1.000,45.8,1
RC103_Charoite,RC103,unknown,0,Bi-214,1390.64,4,8.5070,114.3,150.7,31.9,1.14,1.3182,1.000,40.8,1
RC103_Charoite,RC103,unknown,0,Bi-214,1527.69,2,2.8350,45.3,158.7,30.1,3.76,3.5020,1.000,36.4,1
RC103_Charoite,RC103,unknown,0,Bi-214,1753.65,3,19.2060,244.6,195.7,21.2,-2.30,0.8004,1.000,18.9,1
RC103_Charoite,RC103,unknown,0,Bi-214,1847.43,1,2.0270,161.7,188.3,20.3,1.31,1.1645,1.000,17.4,1
RC103_Charoite,RC103,unknown,0,Bi-214,2187.82,2,6.0760,72.5,66.4,15.9,-0.39,0.9154,1.000,15.9,1
RC103_Charoite,RC103,unknown,0,Bi-214,2447.69,1,1.5450,19.5,35.1,12.8,1.22,1.8025,1.000,13.2,1
RC103_Charoite,RC103,unknown,0,Th-232,63.81,1,0.2630,12873.6,12868.3,165.3,-0.03,0.9996,0.147,183.6,1
RC103_Charoite,RC103,unknown,0,Th-232,140.88,1,0.0210,741.7,866.3,109.4,1.14,1.1680,0.203,161.0,0
RC103_Charoite,RC103,unknown,0,Th-228,84.37,1,1.1880,16448.9,17166.3,175.6,4.09,1.0436,0.189,176.8,1
RC103_Charoite,RC103,unknown,0,Th-228,131.61,1,0.1271,588.3,240.6,109.2,-3.18,0.4090,0.625,165.9,1
RC103_Charoite,RC103,unknown,0,Th-228,166.41,1,0.1009,2075.1,2645.0,115.6,4.93,1.2747,0.164,156.8,1
RC103_Charoite,RC103,unknown,0,Th-228,215.26,2,0.2660,3249.7,2830.5,108.1,-3.88,0.8710,0.215,138.7,1
RC103_Charoite,RC103,unknown,0,Ra-224,85.59,4,0.4402,16484.6,17205.6,177.7,4.06,1.0437,0.009,181.5,0
RC103_Charoite,RC103,unknown,0,Ra-224,240.99,1,4.1000,3231.7,3063.7,106.5,-1.58,0.9480,0.438,132.9,1
RC103_Lu176,RC103,known,1,Lu-176,57.10,4,33.4927,11824.1,11700.6,116.5,-1.06,0.9896,0.826,50.4,1
RC103_Lu176,RC103,known,1,Lu-176,88.34,1,14.5080,3840.3,3579.2,86.8,-3.01,0.9320,0.936,73.9,1
RC103_Lu176,RC103,known,1,Lu-176,201.83,1,77.9688,16807.0,17236.9,139.1,3.09,1.0256,0.994,59.9,1
RC103_Lu176,RC103,known,1,Lu-176,306.78,1,93.6000,11141.1,11453.1,110.9,2.81,1.0280,0.980,39.7,1
RC103_Lu176,RC103,known,1,Pb-214,53.23,1,1.0733,12165.2,12040.2,117.7,-1.06,0.9897,0.018,49.5,1
RC103_Lu176,RC103,known,1,Pb-214,78.81,4,17.8611,5217.7,4652.9,89.5,-6.31,0.8918,0.030,67.6,1
RC103_Lu176,RC103,known,1,Pb-214,243.14,2,7.7927,3658.8,3942.0,73.7,3.84,1.0774,0.038,51.4,1
RC103_Lu176,RC103,known,1,Pb-214,295.22,1,18.4672,10896.7,11067.9,109.7,1.56,1.0157,0.019,42.2,1
RC103_Lu176,RC103,known,1,Pb-214,351.93,1,35.7166,3636.5,3807.1,66.4,2.57,1.0469,0.068,33.5,1
RC103_Lu176,RC103,known,1,Pb-214,487.11,1,0.4326,64.2,106.9,16.9,2.53,1.6659,0.048,15.9,0
RC103_Lu176,RC103,known,1,Pb-214,580.13,1,0.3685,12.5,27.0,13.0,1.11,2.1580,0.198,13.9,0
RC103_Lu176,RC103,known,1,Pb-214,804.77,2,1.6395,2.1,9.1,9.0,0.78,4.2528,1.000,9.9,0
RC103_Lu176,RC103,known,1,Pb-210,46.54,1,4.2501,9281.9,9567.7,103.6,2.76,1.0308,0.086,39.9,1
LaBrBril_Th228,LABR_BRIL,unknown,0,Ra-224,82.76,2,0.3426,14926.2,13611.5,265.5,-4.95,0.9119,0.070,310.2,1
LaBrBril_Th228,LABR_BRIL,unknown,0,Ra-224,95.52,2,0.0976,3379.5,2505.5,243.6,-3.59,0.7414,0.102,292.1,1
LaBrBril_Th228,LABR_BRIL,unknown,0,Ra-224,240.99,1,4.1000,39317.8,40747.0,264.9,5.40,1.0364,0.317,218.1,1
LaBrBril_Th228,LABR_BRIL,unknown,0,Pb-212,76.25,2,26.8038,18395.7,23889.9,303.5,18.10,1.2987,0.906,344.3,1
LaBrBril_Th228,LABR_BRIL,unknown,0,Pb-212,87.95,2,7.5051,8695.1,7129.9,267.9,-5.84,0.8200,0.854,324.0,1
LaBrBril_Th228,LABR_BRIL,unknown,0,Pb-212,115.18,1,0.5964,367.3,314.7,224.9,-0.23,0.8568,0.993,275.4,1
LaBrBril_Th228,LABR_BRIL,unknown,0,Pb-212,238.63,1,43.6000,39670.3,41564.4,267.7,7.07,1.0477,0.671,220.5,1
LaBrBril_Th228,LABR_BRIL,unknown,0,Pb-212,300.09,1,3.3005,2131.4,1958.8,146.7,-1.18,0.9190,0.944,177.1,1
LaBrBril_Th228,LABR_BRIL,unknown,0,Bi-212,39.86,1,1.0600,4748.0,5258.2,356.7,1.43,1.1074,0.065,409.3,0
LaBrBril_Th228,LABR_BRIL,unknown,0,Bi-212,72.87,1,0.0925,18290.5,23994.3,301.4,18.92,1.3118,0.001,341.0,0
LaBrBril_Th228,LABR_BRIL,unknown,0,Bi-212,288.20,1,0.3370,1658.5,2049.4,152.7,2.56,1.2357,0.059,185.9,0
LaBrBril_Th228,LABR_BRIL,unknown,0,Bi-212,328.03,1,0.1250,41.6,79.0,123.4,0.30,1.8981,0.869,154.4,0
LaBrBril_Th228,LABR_BRIL,unknown,0,Bi-212,452.98,1,0.3630,104.9,-8.0,102.1,-1.11,-0.0760,1.000,126.8,0
LaBrBril_Th228,LABR_BRIL,unknown,0,Bi-212,727.33,1,6.6700,1934.9,1912.5,95.5,-0.24,0.9884,0.997,102.8,1
LaBrBril_Th228,LABR_BRIL,unknown,0,Bi-212,785.37,1,1.1020,356.8,33.6,99.3,-3.26,0.0941,0.894,119.4,1
LaBrBril_Th228,LABR_BRIL,unknown,0,Bi-212,893.41,1,0.3780,241.0,517.3,111.4,2.48,2.1466,0.453,129.2,0
LaBrBril_Th228,LABR_BRIL,unknown,0,Bi-212,952.12,1,0.1700,49.3,-171.4,104.7,-2.11,-3.4741,1.000,124.8,0
LaBrBril_Th228,LABR_BRIL,unknown,0,Bi-212,1078.62,1,0.5640,162.7,184.1,81.3,0.26,1.1316,1.000,96.4,1
LaBrBril_Th228,LABR_BRIL,unknown,0,Bi-212,1512.70,1,0.2900,83.5,4.8,108.2,-0.73,0.0569,1.000,129.3,0
LaBrBril_Th228,LABR_BRIL,unknown,0,Bi-212,1620.50,1,1.4700,422.5,712.0,46.1,6.28,1.6851,1.000,54.0,1
LaBrBril_Th228,LABR_BRIL,unknown,0,Bi-212,1806.00,1,0.0900,25.9,0.9,42.9,-0.58,0.0331,1.000,60.8,0
LaBrBril_Th228,LABR_BRIL,unknown,0,Tl-208,74.16,2,1.9623,17476.6,23348.2,282.8,20.77,1.3360,0.010,314.6,0
LaBrBril_Th228,LABR_BRIL,unknown,0,Tl-208,85.52,2,0.5474,8444.7,6822.7,248.7,-6.52,0.8079,0.006,301.0,0
LaBrBril_Th228,LABR_BRIL,unknown,0,Tl-208,277.37,1,2.3720,402.8,600.3,151.5,1.30,1.4905,0.535,191.9,1
LaBrBril_Th228,LABR_BRIL,unknown,0,Tl-208,510.77,1,8.1224,3398.8,3542.2,115.7,1.24,1.0422,0.216,121.8,1
LaBrBril_Th228,LABR_BRIL,unknown,0,Tl-208,583.19,1,30.5490,2858.5,10633.0,147.0,52.88,3.7198,0.965,132.9,1
LaBrBril_Th228,LABR_BRIL,unknown,0,Tl-208,763.13,1,0.6433,413.1,376.1,86.1,-0.43,0.9106,0.141,102.5,0
LaBrBril_Th228,LABR_BRIL,unknown,0,Tl-208,860.56,1,4.4925,439.4,980.5,116.7,4.64,2.2316,0.924,133.6,1
LaBrBril_Th228,LABR_BRIL,unknown,0,Tl-208,2614.51,1,35.8516,3220.8,2880.5,66.1,-5.15,0.8943,1.000,45.3,1
LaBrBril_Eu152,LABR_BRIL,unknown,0,Eu-152,39.93,3,59.1096,55620.9,100167.7,506.7,87.92,1.8009,0.726,516.7,1
LaBrBril_Eu152,LABR_BRIL,unknown,0,Eu-152,45.74,2,14.8600,24884.0,56604.9,346.0,91.68,2.2747,0.906,357.6,1
LaBrBril_Eu152,LABR_BRIL,unknown,0,Eu-152,121.78,1,28.5300,18143.9,38134.0,370.0,54.03,2.1018,0.944,446.6,1
LaBrBril_Eu152,LABR_BRIL,unknown,0,Eu-152,244.70,1,7.5500,13172.8,16174.2,225.5,13.31,1.2278,0.344,245.5,1
LaBrBril_Eu152,LABR_BRIL,unknown,0,Eu-152,295.94,1,0.4400,2646.5,884.5,156.5,-11.26,0.3342,0.100,204.6,1
LaBrBril_Eu152,LABR_BRIL,unknown,0,Eu-152,344.28,1,26.5900,19903.2,42450.5,253.9,88.79,2.1328,0.802,199.3,1
LaBrBril_Eu152,LABR_BRIL,unknown,0,Eu-152,367.79,1,0.8590,4492.2,5096.9,156.6,3.86,1.1346,0.462,188.9,1
LaBrBril_Eu152,LABR_BRIL,unknown,0,Eu-152,411.12,1,2.2370,1343.0,1219.4,136.8,-0.90,0.9079,1.000,183.8,1
LaBrBril_Eu152,LABR_BRIL,unknown,0,Eu-152,443.96,1,2.8270,1692.6,2720.2,135.4,7.59,1.6071,1.000,173.2,1
LaBrBril_Eu152,LABR_BRIL,unknown,0,Eu-152,488.68,1,0.4140,299.6,303.7,126.8,0.03,1.0134,0.828,173.3,1
LaBrBril_Eu152,LABR_BRIL,unknown,0,Eu-152,563.99,1,0.4940,440.1,889.1,123.9,3.62,2.0204,0.927,165.5,1
LaBrBril_Eu152,LABR_BRIL,unknown,0,Eu-152,586.26,1,0.4550,448.9,590.3,128.2,1.10,1.3150,0.904,171.5,1
LaBrBril_Eu152,LABR_BRIL,unknown,0,Eu-152,685.09,2,1.3290,782.7,852.9,115.7,0.61,1.0897,1.000,157.6,1
LaBrBril_Eu152,LABR_BRIL,unknown,0,Eu-152,778.90,1,12.9300,7900.5,8436.3,152.5,3.51,1.0678,0.984,166.8,1
LaBrBril_Eu152,LABR_BRIL,unknown,0,Eu-152,810.45,1,0.3170,2199.3,1373.7,136.9,-6.03,0.6246,0.957,174.9,1
LaBrBril_Eu152,LABR_BRIL,unknown,0,Eu-152,867.38,1,4.2300,2541.5,3018.6,134.9,3.54,1.1877,0.989,161.6,1
LaBrBril_Eu152,LABR_BRIL,unknown,0,Eu-152,919.34,1,0.4190,774.9,717.9,121.5,-0.47,0.9265,1.000,153.0,1
LaBrBril_Eu152,LABR_BRIL,unknown,0,Eu-152,964.06,1,14.5100,8703.6,8004.7,142.8,-4.90,0.9197,1.000,142.5,1
LaBrBril_Eu152,LABR_BRIL,unknown,0,Eu-152,1005.27,1,0.6590,1714.4,1391.2,105.4,-3.07,0.8114,1.000,126.5,1
LaBrBril_Eu152,LABR_BRIL,unknown,0,Eu-152,1100.16,3,25.5140,14343.7,12727.8,145.7,-11.09,0.8873,1.000,118.1,1
LaBrBril_Eu152,LABR_BRIL,unknown,0,Eu-152,1212.95,1,1.4150,839.9,1028.8,91.3,2.07,1.2249,1.000,105.5,1
LaBrBril_Eu152,LABR_BRIL,unknown,0,Eu-152,1299.14,1,1.6330,971.6,658.9,60.5,-5.17,0.6782,1.000,67.4,1
LaBrBril_Eu152,LABR_BRIL,unknown,0,Eu-152,1408.01,1,20.8700,12495.5,7956.7,123.6,-36.72,0.6368,1.000,99.8,1
LaBrBril_Eu152,LABR_BRIL,unknown,0,Eu-152,1457.64,1,0.4970,3546.9,1950.7,159.9,-9.98,0.5500,1.000,179.1,1
LaBrBril_Eu152,LABR_BRIL,unknown,0,Ra-224,82.76,2,0.3426,6494.1,5415.2,256.6,-4.20,0.8339,0.084,307.8,1
LaBrBril_Eu152,LABR_BRIL,unknown,0,Ra-224,95.52,2,0.0976,2334.3,3629.6,260.5,4.97,1.5549,0.071,324.5,0
LaBrBril_Eu152,LABR_BRIL,unknown,0,Ra-224,240.99,1,4.1000,12980.4,15676.1,220.4,12.23,1.2077,0.497,238.7,1
LaBrBril_Eu152,LABR_BRIL,unknown,0,Pb-214,53.23,1,1.0733,4438.5,2115.3,218.1,-10.65,0.4766,0.029,296.4,0
LaBrBril_Eu152,LABR_BRIL,unknown,0,Pb-214,76.25,2,13.9540,3893.7,3802.5,247.5,-0.37,0.9766,0.442,299.0,1
LaBrBril_Eu152,LABR_BRIL,unknown,0,Pb-214,87.95,2,3.9071,6023.4,5995.5,260.8,-0.11,0.9954,0.101,312.8,1
LaBrBril_Eu152,LABR_BRIL,unknown,0,Pb-214,242.00,1,7.2615,13032.3,15978.7,218.5,13.48,1.2261,0.068,234.8,1
LaBrBril_Eu152,LABR_BRIL,unknown,0,Pb-214,258.86,1,0.5312,5023.2,8363.4,192.5,17.35,1.6650,0.060,224.4,1
LaBrBril_Eu152,LABR_BRIL,unknown,0,Pb-214,295.22,1,18.4672,2646.5,884.5,156.5,-11.26,0.3342,0.832,204.6,1
LaBrBril_Eu152,LABR_BRIL,unknown,0,Pb-214,351.93,1,35.7166,19179.1,36978.8,240.3,74.06,1.9281,0.222,193.2,1
LaBrBril_Eu152,LABR_BRIL,unknown,0,Pb-214,487.11,1,0.4326,298.6,288.2,122.4,-0.09,0.9651,0.172,167.1,0
LaBrBril_Eu152,LABR_BRIL,unknown,0,Pb-214,580.13,1,0.3685,531.1,805.5,128.0,2.14,1.5166,0.083,170.7,0
LaBrBril_Eu152,LABR_BRIL,unknown,0,Pb-214,785.96,1,1.0588,7836.5,8134.2,153.8,1.94,1.0380,0.016,169.3,0
LaBrBril_Eu152,LABR_BRIL,unknown,0,Pb-214,839.06,1,0.5807,1137.8,1448.4,133.2,2.33,1.2730,0.061,168.6,0
G1S16_Th232_Mar,G1S16,unknown,0,Th-232,63.81,1,0.2630,30229.3,33451.5,255.3,12.62,1.1066,0.021,289.1,1
G1S16_Th232_Mar,G1S16,unknown,0,Th-232,140.88,1,0.0210,11887.3,12886.0,283.5,3.52,1.0840,0.004,422.9,0
G1S16_Th232_Mar,G1S16,unknown,0,Ac-228,57.77,1,0.4700,15035.1,15770.0,212.8,3.45,1.0489,0.017,279.0,0
G1S16_Th232_Mar,G1S16,unknown,0,Ac-228,95.31,4,7.6200,28353.5,30613.8,291.7,7.75,1.0797,0.148,380.0,1
G1S16_Th232_Mar,G1S16,unknown,0,Ac-228,108.58,1,0.3900,10598.3,10041.2,265.8,-2.10,0.9474,0.342,401.3,1
G1S16_Th232_Mar,G1S16,unknown,0,Ac-228,129.07,1,2.4200,11177.1,10420.4,263.1,-2.88,0.9323,0.140,394.9,1
G1S16_Th232_Mar,G1S16,unknown,0,Ac-228,153.98,1,0.7220,6807.4,7433.6,262.9,2.38,1.0920,0.094,404.1,1
G1S16_Th232_Mar,G1S16,unknown,0,Ac-228,209.49,3,4.9650,22944.6,20946.5,301.7,-6.62,0.9129,0.117,430.2,1
G1S16_Th232_Mar,G1S16,unknown,0,Ac-228,270.25,1,3.4600,31258.5,32412.9,283.7,4.07,1.0369,0.060,354.5,1
G1S16_Th232_Mar,G1S16,unknown,0,Ac-228,336.20,4,14.9890,14987.1,19674.2,225.9,20.75,1.3127,0.539,284.7,1
G1S16_Th232_Mar,G1S16,unknown,0,Ac-228,409.46,1,1.9200,1572.5,1881.5,163.0,1.90,1.1965,0.834,252.1,1
G1S16_Th232_Mar,G1S16,unknown,0,Ac-228,463.00,1,4.4000,3423.6,2017.7,163.4,-8.60,0.5894,0.740,252.8,1
G1S16_Th232_Mar,G1S16,unknown,0,Ac-228,508.96,1,0.4500,4251.1,3672.8,177.1,-3.27,0.8639,0.273,267.9,1
G1S16_Th232_Mar,G1S16,unknown,0,Ac-228,562.50,1,0.8700,7306.7,17547.1,202.0,50.69,2.4015,0.071,245.6,1
G1S16_Th232_Mar,G1S16,unknown,0,Ac-228,674.75,1,2.1000,3363.6,3151.9,132.0,-1.60,0.9371,0.385,190.7,1
G1S16_Th232_Mar,G1S16,unknown,0,Ac-228,779.42,5,7.8450,7823.9,6982.8,134.3,-6.26,0.8925,0.577,166.8,1
G1S16_Th232_Mar,G1S16,unknown,0,Ac-228,836.18,3,3.0600,7447.3,7978.5,133.4,3.98,1.0713,0.785,156.5,1
G1S16_Th232_Mar,G1S16,unknown,0,Ac-228,911.50,3,26.8500,20866.1,21576.1,172.0,4.13,1.0340,0.954,140.3,1
G1S16_Th232_Mar,G1S16,unknown,0,Ac-228,967.96,2,20.7900,18798.9,18054.8,157.8,-4.71,0.9604,0.983,128.9,1
G1S16_Th232_Mar,G1S16,unknown,0,Ac-228,1110.61,1,0.2850,1417.1,1460.4,81.1,0.53,1.0306,0.111,109.9,1
G1S16_Th232_Mar,G1S16,unknown,0,Ac-228,1247.08,1,0.5000,710.7,800.3,70.2,1.28,1.1261,0.381,99.1,1
G1S16_Th232_Mar,G1S16,unknown,0,Ac-228,1482.93,3,2.1500,1917.8,1935.2,73.5,0.24,1.0091,0.767,88.0,1
G1S16_Th232_Mar,G1S16,unknown,0,Ac-228,1602.51,4,5.8000,4293.3,4585.7,83.6,3.50,1.0681,0.741,76.9,1
G1S16_Th232_Mar,G1S16,unknown,0,Ra-224,82.76,2,0.3426,54530.9,60838.3,325.7,19.36,1.1157,0.037,345.6,1
G1S16_Th232_Mar,G1S16,unknown,0,Ra-224,95.52,2,0.0976,28353.5,30613.8,291.7,7.75,1.0797,0.065,380.0,1
G1S16_Th232_Mar,G1S16,unknown,0,Ra-224,240.99,1,4.1000,82092.3,79144.5,378.8,-7.78,0.9641,0.254,411.3,1
G1S16_Th232_Mar,G1S16,unknown,0,Pb-212,78.22,3,32.5504,55649.4,62088.0,325.3,19.79,1.1157,0.777,339.5,1
G1S16_Th232_Mar,G1S16,unknown,0,Pb-212,89.78,1,1.7585,46033.2,49689.5,320.2,11.42,1.0794,0.782,373.9,1
G1S16_Th232_Mar,G1S16,unknown,0,Pb-212,115.18,1,0.5964,8725.6,7235.4,259.6,-5.74,0.8292,0.151,399.8,1
G1S16_Th232_Mar,G1S16,unknown,0,Pb-212,238.63,1,43.6000,81595.6,78661.1,374.5,-7.84,0.9640,0.693,402.3,1
G1S16_Th232_Mar,G1S16,unknown,0,Pb-212,300.09,1,3.3005,11741.7,11586.3,227.1,-0.68,0.9868,0.367,322.4,1
G1S16_Th232_Mar,G1S16,unknown,0,Bi-212,39.86,1,1.0600,1513.8,963.6,154.7,-3.56,0.6365,0.450,246.1,1
G1S16_Th232_Mar,G1S16,unknown,0,Bi-212,72.87,1,0.0925,54379.6,57898.4,313.8,11.21,1.0647,0.001,326.9,0
G1S16_Th232_Mar,G1S16,unknown,0,Bi-212,288.20,1,0.3370,11661.8,9808.2,229.5,-8.08,0.8411,0.019,334.4,0
G1S16_Th232_Mar,G1S16,unknown,0,Bi-212,328.03,1,0.1250,16321.0,20307.4,234.0,17.04,1.2442,0.008,298.5,0
