ch,keV,net,model,continuum_raw,Ac-228,Tl-208,Pb-212,Bi-212,Ra-224,Th-228,Rn-220
1825,623.260,211.053,152.308,29.064,77.711,67.394,0.000,7.199,0.000,0.000,0.001
1826,623.616,215.202,150.629,29.060,77.727,65.701,0.000,7.199,0.000,0.000,0.001
1827,623.972,198.424,149.007,29.056,77.744,64.063,0.000,7.198,0.000,0.000,0.001
1828,624.327,193.127,147.441,29.052,77.762,62.478,0.000,7.198,0.000,0.000,0.001
1829,624.683,175.237,145.930,29.048,77.783,60.947,0.000,7.199,0.000,0.000,0.001
1830,625.039,196.719,144.474,29.044,77.806,59.467,0.000,7.199,0.000,0.000,0.001
1831,625.395,194.868,143.071,29.040,77.831,58.038,0.000,7.200,0.000,0.000,0.001
1832,625.750,175.535,141.718,29.035,77.857,56.658,0.000,7.201,0.000,0.000,0.001
1833,626.106,170.608,140.415,29.031,77.884,55.326,0.000,7.202,0.000,0.000,0.001
1834,626.462,198.349,139.159,29.027,77.911,54.042,0.000,7.204,0.000,0.000,0.001
1835,626.818,142.164,137.950,29.023,77.939,52.803,0.000,7.206,0.000,0.000,0.001
1836,627.173,188.497,136.787,29.019,77.968,51.609,0.000,7.207,0.000,0.000,0.001
1837,627.529,178.793,135.668,29.015,77.998,50.459,0.000,7.210,0.000,0.000,0.001
1838,627.885,183.201,134.592,29.011,78.028,49.351,0.000,7.212,0.000,0.000,0.000
1839,628.241,172.571,133.559,29.006,78.059,48.284,0.000,7.214,0.000,0.000,0.000
1840,628.597,196.904,132.567,29.002,78.090,47.258,0.000,7.217,0.000,0.000,0.000
1841,628.952,158.164,131.615,28.998,78.123,46.271,0.000,7.220,0.000,0.000,0.000
1842,629.308,165.200,130.703,28.994,78.157,45.321,0.000,7.223,0.000,0.000,0.000
1843,629.664,145.200,129.829,28.990,78.191,44.409,0.000,7.226,0.000,0.000,0.000
1844,630.020,154.200,128.992,28.986,78.227,43.533,0.000,7.230,0.000,0.000,0.000
1845,630.376,176.940,128.191,28.982,78.264,42.692,0.000,7.234,0.000,0.000,0.000
1846,630.732,163.164,127.426,28.978,78.302,41.884,0.000,7.238,0.000,0.000,0.000
1847,631.088,176.940,126.695,28.973,78.342,41.109,0.000,7.242,0.000,0.000,0.000
1848,631.443,154.828,125.998,28.969,78.384,40.366,0.000,7.247,0.000,0.000,0.000
1849,631.799,148.386,125.333,28.965,78.426,39.653,0.000,7.251,0.000,0.000,0.000
1850,632.155,124.125,124.700,28.961,78.470,38.972,0.000,7.256,0.000,0.000,0.000
1851,632.511,148.940,124.103,28.957,78.516,38.324,0.000,7.262,0.000,0.000,0.000
1852,632.867,167.199,123.539,28.953,78.563,37.707,0.000,7.267,0.000,0.000,0.000
1853,633.223,162.274,123.009,28.949,78.613,37.121,0.000,7.273,0.000,0.000,0.000
1854,633.579,139.866,122.510,28.945,78.665,36.563,0.000,7.280,0.000,0.000,0.000
1855,633.935,147.792,122.041,28.940,78.720,36.033,0.000,7.287,0.000,0.000,0.000
1856,634.291,140.311,121.602,28.936,78.778,35.529,0.000,7.294,0.000,0.000,0.000
1857,634.647,160.347,121.190,28.932,78.838,35.049,0.000,7.301,0.000,0.000,0.000
1858,635.003,159.570,120.805,28.928,78.901,34.593,0.000,7.309,0.000,0.000,0.000
1859,635.359,141.903,120.445,28.924,78.967,34.159,0.000,7.317,0.000,0.000,0.000
1860,635.715,134.569,120.108,28.920,79.034,33.747,0.000,7.325,0.000,0.000,0.000
1861,636.071,133.977,119.792,28.916,79.103,33.353,0.000,7.334,0.000,0.000,0.000
1862,636.427,136.346,119.498,28.911,79.174,32.979,0.000,7.343,0.000,0.000,0.000
1863,636.783,160.865,119.222,28.907,79.246,32.622,0.000,7.353,0.000,0.000,0.000
1864,637.139,123.867,118.965,28.903,79.319,32.283,0.000,7.362,0.000,0.000,0.000
1865,637.495,152.125,118.726,28.899,79.394,31.959,0.000,7.372,0.000,0.000,0.000
1866,637.851,143.087,118.505,28.895,79.471,31.650,0.000,7.382,0.000,0.000,0.000
1867,638.207,127.644,118.299,28.891,79.549,31.356,0.000,7.393,0.000,0.000,0.000
1868,638.563,126.125,118.110,28.887,79.629,31.076,0.000,7.404,0.000,0.000,0.000
1869,638.919,144.236,117.936,28.883,79.711,30.808,0.000,7.415,0.000,0.000,0.000
1870,639.275,125.421,117.776,28.878,79.795,30.553,0.000,7.427,0.000,0.000,0.000
1871,639.631,129.347,117.631,28.874,79.881,30.310,0.000,7.439,0.000,0.000,0.000
1872,639.987,120.829,117.499,28.870,79.969,30.078,0.000,7.451,0.000,0.000,0.000
1873,640.343,123.753,117.381,28.866,80.060,29.856,0.000,7.464,0.000,0.000,0.000
1874,640.700,129.643,117.275,28.862,80.153,29.644,0.000,7.477,0.000,0.000,0.000
1875,641.056,114.828,117.182,28.858,80.248,29.442,0.000,7.491,0.000,0.000,0.000
1876,641.412,121.274,117.102,28.854,80.346,29.249,0.000,7.505,0.000,0.000,0.000
1877,641.768,109.458,117.033,28.850,80.447,29.065,0.000,7.519,0.000,0.000,0.000
1878,642.124,121.458,116.975,28.845,80.551,28.889,0.000,7.534,0.000,0.000,0.000
1879,642.480,133.717,116.930,28.841,80.658,28.721,0.000,7.549,0.000,0.000,0.000
1880,642.836,135.310,116.895,28.837,80.769,28.560,0.000,7.565,0.000,0.000,0.000
1881,643.193,124.679,116.871,28.833,80.882,28.406,0.000,7.581,0.000,0.000,0.000
1882,643.549,128.531,116.858,28.829,80.999,28.259,0.000,7.598,0.000,0.000,0.000
1883,643.905,116.754,116.856,28.825,81.120,28.119,0.000,7.615,0.000,0.000,0.000
1884,644.261,120.161,116.864,28.821,81.245,27.984,0.000,7.633,0.000,0.000,0.000
1885,644.617,110.050,116.883,28.817,81.374,27.856,0.000,7.652,0.000,0.000,0.000
1886,644.974,116.716,116.912,28.812,81.508,27.733,0.000,7.671,0.000,0.000,0.000
1887,645.330,139.643,116.952,28.808,81.645,27.615,0.000,7.690,0.000,0.000,0.000
1888,645.686,104.273,117.000,28.804,81.787,27.502,0.000,7.710,0.000,0.000,0.000
1889,646.042,113.680,117.056,28.800,81.931,27.394,0.000,7.730,0.000,0.000,0.000
1890,646.398,132.828,117.120,28.796,82.078,27.289,0.000,7.751,0.000,0.000,0.000
1891,646.755,118.975,117.192,28.792,82.228,27.189,0.000,7.773,0.000,0.000,0.000
1892,647.111,121.938,117.271,28.788,82.382,27.093,0.000,7.795,0.000,0.000,0.000
1893,647.467,115.420,117.358,28.783,82.539,27.000,0.000,7.818,0.000,0.000,0.000
1894,647.824,116.013,117.452,28.779,82.699,26.911,0.000,7.841,0.000,0.000,0.000
1895,648.180,122.643,117.553,28.775,82.862,26.825,0.000,7.865,0.000,0.000,0.000
1896,648.536,114.569,117.662,28.771,83.030,26.742,0.000,7.889,0.000,0.000,0.000
1897,648.892,128.643,117.778,28.767,83.201,26.662,0.000,7.914,0.000,0.000,0.000
1898,649.249,126.234,117.901,28.763,83.375,26.585,0.000,7.940,0.000,0.000,0.000
1899,649.605,126.051,118.031,28.759,83.554,26.510,0.000,7.966,0.000,0.000,0.000
1900,649.961,121.013,118.169,28.755,83.737,26.438,0.000,7.993,0.000,0.000,0.000
1901,650.318,117.568,118.313,28.750,83.924,26.368,0.000,8.020,0.000,0.000,0.000
1902,650.674,129.419,118.465,28.746,84.115,26.301,0.000,8.048,0.000,0.000,0.000
1903,651.030,117.938,118.625,28.742,84.311,26.235,0.000,8.077,0.000,0.000,0.000
1904,651.387,123.716,118.791,28.738,84.511,26.172,0.000,8.107,0.000,0.000,0.000
1905,651.743,135.568,118.966,28.734,84.717,26.111,0.000,8.137,0.000,0.000,0.000
1906,652.100,124.384,119.148,28.730,84.927,26.051,0.000,8.169,0.000,0.000,0.000
1907,652.456,137.013,119.337,28.726,85.142,25.994,0.000,8.201,0.000,0.000,0.000
1908,652.812,121.272,119.533,28.722,85.360,25.938,0.000,8.234,0.000,0.000,0.000
1909,653.169,125.160,119.731,28.717,85.578,25.884,0.000,8.267,0.000,0.000,0.000
1910,653.525,126.234,119.932,28.713,85.797,25.832,0.000,8.302,0.000,0.000,0.000
1911,653.882,109.198,120.134,28.709,86.014,25.781,0.000,8.337,0.000,0.000,0.000
1912,654.238,130.161,120.338,28.705,86.231,25.733,0.000,8.374,0.000,0.000,0.000
1913,654.594,92.346,120.544,28.701,86.448,25.685,0.000,8.411,0.000,0.000,0.000
1914,654.951,96.939,120.751,28.697,86.664,25.638,0.000,8.449,0.000,0.000,0.000
1915,655.307,107.938,120.960,28.693,86.879,25.592,0.000,8.488,0.000,0.000,0.000
1916,655.664,109.790,121.169,28.689,87.093,25.547,0.000,8.528,0.000,0.000,0.000
1917,656.020,113.457,121.380,28.684,87.307,25.503,0.000,8.569,0.000,0.000,0.000
1918,656.377,120.012,121.591,28.680,87.520,25.460,0.000,8.610,0.000,0.000,0.000
1919,656.733,114.531,121.804,28.676,87.732,25.418,0.000,8.653,0.000,0.000,0.000
1920,657.090,108.235,122.017,28.672,87.943,25.376,0.000,8.697,0.000,0.000,0.000
1921,657.446,120.050,122.230,28.668,88.152,25.336,0.000,8.741,0.000,0.000,0.000
1922,657.803,106.680,122.444,28.664,88.360,25.296,0.000,8.787,0.000,0.000,0.000
1923,658.159,119.754,122.657,28.660,88.567,25.256,0.000,8.833,0.000,0.000,0.000
1924,658.516,115.234,122.871,28.655,88.772,25.217,0.000,8.881,0.000,0.000,0.000
1925,658.872,125.345,123.085,28.651,88.975,25.179,0.000,8.930,0.000,0.000,0.000
1926,659.229,112.086,123.298,28.647,89.176,25.141,0.000,8.980,0.000,0.000,0.000
1927,659.585,114.236,123.511,28.643,89.375,25.104,0.000,9.031,0.000,0.000,0.000
1928,659.942,105.457,123.724,28.639,89.572,25.068,0.000,9.083,0.000,0.000,0.000
1929,660.299,110.087,123.936,28.635,89.767,25.031,0.000,9.136,0.000,0.000,0.000
1930,660.655,121.753,124.147,28.631,89.959,24.996,0.000,9.191,0.000,0.000,0.000
1931,661.012,133.086,124.357,28.627,90.149,24.961,0.000,9.247,0.000,0.000,0.000
1932,661.368,83.234,124.567,28.622,90.336,24.926,0.000,9.304,0.000,0.000,0.000
1933,661.725,123.605,124.775,28.618,90.521,24.892,0.000,9.362,0.000,0.000,0.000
1934,662.081,112.013,124.983,28.614,90.702,24.858,0.000,9.422,0.000,0.000,0.000
1935,662.438,127.975,125.189,28.610,90.881,24.825,0.000,9.483,0.000,0.000,0.000
1936,662.795,106.679,125.395,28.606,91.057,24.792,0.000,9.545,0.000,0.000,0.000
1937,663.151,128.345,125.599,28.602,91.230,24.759,0.000,9.609,0.000,0.000,0.000
1938,663.508,109.383,125.802,28.598,91.399,24.727,0.000,9.674,0.000,0.000,0.000
1939,663.865,91.160,126.004,28.594,91.566,24.696,0.000,9.741,0.000,0.000,0.000
1940,664.221,131.976,126.204,28.589,91.729,24.665,0.000,9.809,0.000,0.000,0.000
1941,664.578,126.271,126.403,28.585,91.889,24.634,0.000,9.879,0.000,0.000,0.000
1942,664.935,110.234,126.600,28.581,92.044,24.604,0.000,9.951,0.000,0.000,0.000
1943,665.291,106.827,126.794,28.577,92.195,24.574,0.000,10.024,0.000,0.000,0.000
1944,665.648,121.826,126.984,28.573,92.340,24.544,0.000,10.099,0.000,0.000,0.000
1945,666.005,137.568,127.171,28.569,92.480,24.515,0.000,10.175,0.000,0.000,0.000
1946,666.361,109.679,127.353,28.565,92.614,24.485,0.000,10.253,0.000,0.000,0.000
1947,666.718,115.420,127.532,28.561,92.743,24.456,0.000,10.333,0.000,0.000,0.000
1948,667.075,95.605,127.707,28.556,92.866,24.426,0.000,10.414,0.000,0.000,0.000
1949,667.432,117.901,127.878,28.552,92.983,24.397,0.000,10.497,0.000,0.000,0.000
1950,667.788,131.641,128.045,28.548,93.094,24.368,0.000,10.582,0.000,0.000,0.000
1951,668.145,107.123,128.208,28.544,93.199,24.340,0.000,10.668,0.000,0.000,0.000
1952,668.502,111.308,128.367,28.540,93.298,24.311,0.000,10.757,0.000,0.000,0.000
1953,668.859,91.568,128.522,28.536,93.391,24.283,0.000,10.847,0.000,0.000,0.000
1954,669.215,115.605,128.673,28.532,93.478,24.254,0.000,10.940,0.000,0.000,0.000
1955,669.572,98.568,128.820,28.527,93.558,24.226,0.000,11.034,0.000,0.000,0.000
1956,669.929,113.122,128.963,28.523,93.633,24.198,0.000,11.131,0.000,0.000,0.000
1957,670.286,118.050,129.101,28.519,93.701,24.171,0.000,11.229,0.000,0.000,0.000
1958,670.643,114.530,129.236,28.515,93.762,24.143,0.000,11.330,0.000,0.000,0.000
1959,670.999,111.013,129.366,28.511,93.817,24.116,0.000,11.433,0.000,0.000,0.000
1960,671.356,114.567,129.493,28.507,93.866,24.088,0.000,11.538,0.000,0.000,0.000
1961,671.713,119.160,129.615,28.503,93.908,24.062,0.000,11.645,0.000,0.000,0.000
1962,672.070,113.456,129.734,28.499,93.943,24.035,0.000,11.755,0.000,0.000,0.000
1963,672.427,118.308,129.849,28.494,93.973,24.008,0.000,11.866,0.000,0.000,0.000
1964,672.784,126.530,129.960,28.490,93.996,23.982,0.000,11.981,0.000,0.000,0.000
1965,673.140,103.643,130.067,28.486,94.012,23.956,0.000,12.098,0.000,0.000,0.000
1966,673.497,114.641,130.171,28.482,94.023,23.931,0.000,12.217,0.000,0.000,0.000
1967,673.854,110.012,130.272,28.478,94.027,23.905,0.000,12.339,0.000,0.000,0.000
1968,674.211,128.420,130.370,28.474,94.025,23.880,0.000,12.464,0.000,0.000,0.000
1969,674.568,117.235,130.465,28.470,94.017,23.856,0.000,12.591,0.000,0.000,0.000
1970,674.925,112.198,130.555,28.466,94.002,23.831,0.000,12.721,0.000,0.000,0.000
1971,675.282,130.640,130.640,28.461,93.979,23.807,0.000,12.853,0.000,0.000,0.000
1972,675.639,107.345,130.721,28.457,93.949,23.782,0.000,12.989,0.000,0.000,0.000
1973,675.996,91.679,130.797,28.453,93.911,23.758,0.000,13.127,0.000,0.000,0.000
1974,676.353,137.679,130.868,28.449,93.865,23.734,0.000,13.268,0.000,0.000,0.000
1975,676.709,122.863,130.935,28.445,93.812,23.710,0.000,13.412,0.000,0.000,0.000
1976,677.066,111.086,130.998,28.441,93.752,23.686,0.000,13.559,0.000,0.000,0.000
1977,677.423,142.752,131.056,28.437,93.684,23.663,0.000,13.708,0.000,0.000,0.000
1978,677.780,117.790,131.111,28.433,93.609,23.639,0.000,13.862,0.000,0.000,0.000
1979,678.137,104.901,131.162,28.428,93.527,23.616,0.000,14.018,0.000,0.000,0.000
1980,678.494,117.531,131.209,28.424,93.438,23.593,0.000,14.177,0.000,0.000,0.000
1981,678.851,104.679,131.253,28.420,93.342,23.570,0.000,14.340,0.000,0.000,0.000
1982,679.208,117.790,131.293,28.416,93.239,23.547,0.000,14.506,0.000,0.000,0.000
1983,679.565,132.789,131.331,28.412,93.129,23.525,0.000,14.676,0.000,0.000,0.000
1984,679.922,105.124,131.366,28.408,93.013,23.503,0.000,14.849,0.000,0.000,0.000
1985,680.279,112.012,131.398,28.404,92.890,23.481,0.000,15.026,0.000,0.000,0.000
1986,680.636,120.864,131.427,28.399,92.761,23.459,0.000,15.206,0.000,0.000,0.000
1987,680.993,115.938,131.455,28.395,92.626,23.438,0.000,15.390,0.000,0.000,0.000
1988,681.350,140.196,131.481,28.391,92.485,23.417,0.000,15.578,0.000,0.000,0.000
1989,681.708,136.974,131.505,28.387,92.338,23.396,0.000,15.770,0.000,0.000,0.000
1990,682.065,122.419,131.528,28.383,92.185,23.376,0.000,15.966,0.000,0.000,0.000
1991,682.422,119.789,131.550,28.379,92.027,23.356,0.000,16.166,0.000,0.000,0.000
1992,682.779,112.123,131.571,28.375,91.864,23.336,0.000,16.370,0.000,0.000,0.000
1993,683.136,104.716,131.591,28.371,91.695,23.317,0.000,16.579,0.000,0.000,0.000
1994,683.493,129.196,131.612,28.366,91.521,23.298,0.000,16.792,0.000,0.000,0.000
1995,683.850,119.456,131.632,28.362,91.343,23.279,0.000,17.009,0.000,0.000,0.000
1996,684.207,124.197,131.654,28.358,91.161,23.261,0.000,17.231,0.000,0.000,0.000
1997,684.564,109.308,131.676,28.354,90.974,23.244,0.000,17.457,0.000,0.000,0.000
1998,684.921,114.604,131.700,28.350,90.784,23.227,0.000,17.688,0.000,0.000,0.000
1999,685.278,126.974,131.725,28.346,90.589,23.210,0.000,17.924,0.000,0.000,0.000
2000,685.636,123.049,131.750,28.342,90.390,23.194,0.000,18.165,0.000,0.000,0.000
2001,685.993,122.122,131.776,28.338,90.185,23.178,0.000,18.411,0.000,0.000,0.000
2002,686.350,142.604,131.802,28.333,89.976,23.162,0.000,18.662,0.000,0.000,0.000
2003,686.707,118.678,131.829,28.329,89.763,23.147,0.000,18.919,0.000,0.000,0.000
2004,687.064,133.233,131.857,28.325,89.545,23.131,0.000,19.180,0.000,0.000,0.000
2005,687.421,131.308,131.886,28.321,89.322,23.116,0.000,19.447,0.000,0.000,0.000
2006,687.779,109.974,131.917,28.317,89.096,23.101,0.000,19.719,0.000,0.000,0.000
2007,688.136,122.678,131.950,28.313,88.866,23.086,0.000,19.997,0.000,0.000,0.000
2008,688.493,112.974,131.985,28.309,88.632,23.071,0.000,20.281,0.000,0.000,0.000
2009,688.850,110.234,132.023,28.304,88.395,23.057,0.000,20.570,0.000,0.000,0.000
2010,689.207,114.049,132.038,28.274,88.141,23.032,0.000,20.863,0.000,0.000,0.000
2011,689.565,113.604,132.056,28.243,87.884,23.008,0.000,21.163,0.000,0.000,0.000
2012,689.922,113.196,132.078,28.212,87.625,22.983,0.000,21.469,0.000,0.000,0.000
2013,690.279,126.714,132.104,28.181,87.363,22.960,0.000,21.781,0.000,0.000,0.000
2014,690.636,123.937,132.134,28.151,87.098,22.936,0.000,22.099,0.000,0.000,0.000
2015,690.994,95.233,132.169,28.120,86.832,22.913,0.000,22.424,0.000,0.000,0.000
2016,691.351,126.197,132.210,28.089,86.564,22.889,0.000,22.756,0.000,0.000,0.000
2017,691.708,121.381,132.256,28.058,86.294,22.867,0.000,23.095,0.000,0.000,0.000
2018,692.065,116.863,132.308,28.027,86.022,22.844,0.000,23.441,0.000,0.000,0.000
2019,692.423,101.752,132.367,27.997,85.750,22.822,0.000,23.794,0.000,0.000,0.000
2020,692.780,124.271,132.432,27.966,85.476,22.800,0.000,24.155,0.000,0.000,0.000
2021,693.137,118.937,132.504,27.935,85.202,22.779,0.000,24.523,0.000,0.000,0.000
2022,693.495,113.826,132.584,27.904,84.927,22.758,0.000,24.899,0.000,0.000,0.000
2023,693.852,106.308,132.672,27.873,84.652,22.737,0.000,25.282,0.000,0.000,0.000
2024,694.209,129.345,132.768,27.843,84.377,22.717,0.000,25.674,0.000,0.000,0.000
2025,694.567,105.789,132.873,27.812,84.102,22.697,0.000,26.074,0.000,0.000,0.000
2026,694.924,132.492,132.987,27.781,83.827,22.677,0.000,26.482,0.000,0.000,0.000
2027,695.281,105.085,133.111,27.750,83.553,22.658,0.000,26.899,0.000,0.000,0.000
2028,695.639,139.752,133.245,27.719,83.281,22.639,0.000,27.324,0.000,0.000,0.000
2029,695.996,127.641,133.390,27.689,83.009,22.621,0.000,27.758,0.000,0.000,0.000
2030,696.353,120.900,133.546,27.658,82.739,22.604,0.000,28.202,0.000,0.000,0.000
2031,696.711,130.049,133.713,27.627,82.471,22.586,0.000,28.655,0.000,0.000,0.000
2032,697.068,135.974,133.893,27.596,82.205,22.570,0.000,29.117,0.000,0.000,0.000
2033,697.426,138.011,134.093,27.566,81.949,22.553,0.000,29.589,0.000,0.000,0.000
2034,697.783,118.048,134.299,27.535,81.689,22.537,0.000,30.072,0.000,0.000,0.000
2035,698.140,146.307,134.517,27.504,81.431,22.521,0.000,30.564,0.000,0.000,0.000
2036,698.498,124.085,134.750,27.473,81.176,22.506,0.000,31.067,0.000,0.000,0.000
2037,698.855,146.974,134.997,27.442,80.925,22.490,0.000,31.581,0.000,0.000,0.000
2038,699.213,131.899,135.260,27.412,80.678,22.475,0.000,32.106,0.000,0.000,0.000
2039,699.570,113.751,135.538,27.381,80.433,22.461,0.000,32.642,0.000,0.000,0.000
2040,699.928,138.753,135.832,27.350,80.192,22.447,0.000,33.192,0.000,0.000,0.000
2041,700.285,111.455,136.143,27.319,79.955,22.434,0.000,33.753,0.000,0.000,0.000
2042,700.643,119.197,136.468,27.288,79.719,22.421,0.000,34.326,0.000,0.000,0.000
2043,701.000,123.789,136.805,27.258,79.484,22.408,0.000,34.911,0.000,0.000,0.000
2044,701.358,125.382,137.155,27.227,79.250,22.395,0.000,35.508,0.000,0.000,0.000
2045,701.715,135.566,137.518,27.196,79.017,22.383,0.000,36.117,0.000,0.000,0.000
2046,702.073,127.049,137.894,27.165,78.785,22.370,0.000,36.737,0.000,0.000,0.000
2047,702.430,138.790,138.283,27.134,78.555,22.357,0.000,37.369,0.000,0.000,0.000
2048,702.788,138.382,138.686,27.104,78.328,22.345,0.000,38.012,0.000,0.000,0.000
2049,703.145,138.974,139.103,27.073,78.103,22.334,0.000,38.665,0.000,0.000,0.000
2050,703.503,109.159,139.534,27.042,77.881,22.322,0.000,39.330,0.000,0.000,0.000
2051,703.860,137.197,139.980,27.011,77.662,22.311,0.000,40.005,0.000,0.000,0.000
2052,704.218,150.604,140.440,26.981,77.448,22.300,0.000,40.690,0.000,0.000,0.000
2053,704.575,116.382,140.914,26.950,77.240,22.291,0.000,41.382,0.000,0.000,0.000
2054,704.933,140.418,141.404,26.919,77.040,22.283,0.000,42.080,0.000,0.000,0.000
2055,705.290,129.122,141.902,26.888,76.844,22.275,0.000,42.782,0.000,0.000,0.000
2056,705.648,142.492,142.405,26.857,76.651,22.267,0.000,43.486,0.000,0.000,0.000
2057,706.005,124.679,142.914,26.827,76.460,22.260,0.000,44.193,0.000,0.000,0.000
2058,706.363,154.159,143.428,26.796,76.273,22.254,0.000,44.901,0.000,0.000,0.000
2059,706.721,155.973,143.946,26.765,76.089,22.247,0.000,45.610,0.000,0.000,0.000
2060,707.078,127.234,144.469,26.734,75.907,22.241,0.000,46.320,0.000,0.000,0.000
2061,707.436,152.344,144.995,26.703,75.729,22.235,0.000,47.030,0.000,0.000,0.000
2062,707.794,137.085,145.525,26.673,75.554,22.230,0.000,47.740,0.000,0.000,0.000
2063,708.151,144.973,146.058,26.642,75.382,22.225,0.000,48.449,0.000,0.000,0.000
2064,708.509,163.530,146.593,26.611,75.214,22.221,0.000,49.157,0.000,0.000,0.000
2065,708.866,118.381,147.131,26.580,75.049,22.217,0.000,49.864,0.000,0.000,0.000
2066,709.224,144.196,147.670,26.549,74.887,22.213,0.000,50.569,0.000,0.000,0.000
2067,709.582,162.011,148.210,26.519,74.728,22.209,0.000,51.272,0.000,0.000,0.000
2068,709.939,157.825,148.752,26.488,74.573,22.206,0.000,51.972,0.000,0.000,0.000
2069,710.297,142.640,149.294,26.457,74.420,22.203,0.000,52.670,0.000,0.000,0.000
2070,710.655,165.456,149.836,26.426,74.271,22.200,0.000,53.364,0.000,0.000,0.000
2071,711.012,143.085,150.378,26.395,74.124,22.197,0.000,54.055,0.000,0.000,0.000
2072,711.370,164.345,150.919,26.365,73.981,22.195,0.000,54.742,0.000,0.000,0.000
2073,711.728,152.566,151.458,26.334,73.841,22.193,0.000,55.423,0.000,0.000,0.000
2074,712.086,142.123,151.996,26.303,73.704,22.191,0.000,56.100,0.000,0.000,0.000
2075,712.443,141.826,152.531,26.272,73.569,22.190,0.000,56.771,0.000,0.000,0.000
2076,712.801,131.418,153.064,26.242,73.438,22.188,0.000,57.436,0.000,0.000,0.000
2077,713.159,143.604,153.593,26.211,73.310,22.187,0.000,58.094,0.000,0.000,0.000
2078,713.516,138.900,154.118,26.180,73.185,22.187,0.000,58.746,0.000,0.000,0.000
2079,713.874,139.123,154.640,26.149,73.063,22.187,0.000,59.389,0.000,0.000,0.000
2080,714.232,137.678,155.156,26.118,72.944,22.187,0.000,60.025,0.000,0.000,0.000
2081,714.590,142.344,155.668,26.088,72.828,22.187,0.000,60.652,0.000,0.000,0.000
2082,714.948,144.159,156.174,26.057,72.715,22.188,0.000,61.271,0.000,0.000,0.000
2083,715.305,157.714,156.674,26.026,72.605,22.189,0.000,61.879,0.000,0.000,0.000
2084,715.663,149.085,157.167,25.995,72.498,22.190,0.000,62.478,0.000,0.000,0.000
2085,716.021,144.826,157.653,25.964,72.394,22.192,0.000,63.067,0.000,0.000,0.000
