ch,keV,net,fit,model,continuum_raw,Lu-176,Esc-NaI
442,142.254,1226.103,1226.103,1131.585,231.535,1113.987,17.598
443,142.599,1375.098,1375.098,1134.206,229.523,1116.654,17.552
444,142.943,1343.204,1343.204,1136.800,227.512,1119.293,17.507
445,143.287,1398.891,1398.891,1139.367,225.500,1121.904,17.463
446,143.631,1443.821,1443.821,1141.904,223.489,1124.482,17.422
447,143.975,1345.303,1345.303,1144.410,221.477,1127.026,17.383
448,144.319,1210.154,1210.154,1146.883,219.465,1129.534,17.349
449,144.663,1376.506,1376.506,1149.322,217.454,1132.003,17.320
450,145.008,1404.984,1404.984,1151.727,215.442,1134.430,17.297
451,145.352,1359.563,1359.563,1154.094,213.431,1136.812,17.282
452,145.696,1366.021,1366.021,1156.423,211.419,1139.148,17.275
453,146.040,1381.908,1381.908,1158.713,209.407,1141.434,17.279
454,146.384,1379.021,1379.021,1160.963,207.396,1143.667,17.295
455,146.729,1336.285,1336.285,1163.170,205.384,1145.846,17.324
456,147.073,1279.499,1279.499,1165.334,203.372,1147.967,17.368
457,147.417,1291.651,1291.651,1167.455,201.361,1150.027,17.428
458,147.761,1336.119,1336.119,1169.530,199.349,1152.023,17.507
459,148.105,1241.873,1241.873,1171.560,197.338,1153.954,17.606
460,148.450,1320.588,1320.588,1173.545,195.326,1155.816,17.728
461,148.794,1342.914,1342.914,1175.483,193.314,1157.608,17.875
462,149.138,1284.163,1284.163,1177.376,191.303,1159.326,18.050
463,149.482,1244.743,1244.743,1179.222,189.291,1160.968,18.254
464,149.827,1185.369,1185.369,1181.025,187.279,1162.533,18.492
465,150.171,1340.160,1340.160,1182.783,185.268,1164.018,18.765
466,150.515,1207.731,1207.731,1184.499,183.256,1165.422,19.077
467,150.859,1305.306,1305.306,1186.175,181.245,1166.743,19.432
468,151.204,1273.100,1273.100,1187.813,179.233,1167.979,19.833
469,151.548,1267.880,1267.880,1189.415,177.221,1169.130,20.285
470,151.892,1417.084,1417.084,1192.977,177.203,1172.165,20.813
471,152.236,1205.561,1205.561,1196.511,177.184,1175.112,21.399
472,152.581,1242.726,1242.726,1200.018,177.165,1177.971,22.047
473,152.925,1232.453,1232.453,1203.505,177.147,1180.742,22.763
474,153.269,1323.662,1323.662,1206.975,177.128,1183.424,23.551
475,153.614,1294.399,1294.399,1210.433,177.109,1186.016,24.416
476,153.958,1217.618,1217.618,1213.883,177.090,1188.520,25.363
477,154.302,1173.808,1173.808,1217.332,177.072,1190.935,26.397
478,154.647,1277.239,1277.239,1220.784,177.053,1193.262,27.523
479,154.991,1242.865,1242.865,1224.245,177.034,1195.499,28.746
480,155.335,1173.483,1173.483,1227.720,177.016,1197.648,30.072
481,155.680,1304.911,1304.911,1231.215,176.997,1199.709,31.505
482,156.024,1306.417,1306.417,1234.733,176.978,1201.682,33.051
483,156.368,1279.422,1279.422,1238.282,176.960,1203.567,34.715
484,156.713,1408.095,1408.095,1241.863,176.941,1205.364,36.500
485,157.057,1212.523,1212.523,1245.483,176.922,1207.072,38.411
486,157.401,1184.686,1184.686,1249.144,176.903,1208.692,40.453
487,157.746,1341.691,1341.691,1252.850,176.885,1210.222,42.628
488,158.090,1219.786,1219.786,1256.601,176.866,1211.663,44.939
489,158.434,1347.629,1347.629,1260.401,176.847,1213.012,47.389
490,158.779,1401.664,1401.664,1264.249,176.829,1214.270,49.979
491,159.123,1296.414,1296.414,1268.145,176.810,1215.434,52.711
492,159.467,1153.883,1153.883,1272.088,176.791,1216.503,55.584
493,159.812,1206.448,1206.448,1276.074,176.773,1217.475,58.599
494,160.156,1294.192,1294.192,1280.101,176.754,1218.349,61.752
495,160.501,1192.089,1192.089,1284.163,176.735,1219.121,65.042
496,160.845,1285.292,1285.292,1288.255,176.716,1219.790,68.465
497,161.189,1212.502,1212.502,1292.368,176.698,1220.352,72.016
498,161.534,1295.493,1295.493,1296.496,176.679,1220.807,75.689
499,161.878,1305.746,1305.746,1300.628,176.660,1221.150,79.478
500,162.223,1196.964,1196.964,1304.753,176.642,1221.380,83.373
501,162.567,1232.862,1232.862,1308.860,176.623,1221.494,87.366
502,162.912,1290.693,1290.693,1312.935,176.604,1221.490,91.445
503,163.256,1313.862,1313.862,1316.967,176.586,1221.366,95.600
504,163.600,1282.545,1282.545,1320.939,176.567,1221.121,99.817
505,163.945,1136.593,1136.593,1324.836,176.548,1220.754,104.082
506,164.289,1422.103,1422.103,1328.645,176.529,1220.264,108.380
507,164.634,1148.704,1148.704,1332.347,176.511,1219.652,112.695
508,164.978,1214.377,1214.377,1335.928,176.492,1218.918,117.010
509,165.323,1208.263,1208.263,1339.372,176.473,1218.065,121.308
510,165.667,1114.269,1114.269,1342.664,176.455,1217.095,125.568
511,166.012,1317.580,1317.580,1345.787,176.436,1216.013,129.774
512,166.356,1319.930,1319.930,1348.729,176.417,1214.824,133.905
513,166.701,1186.525,1186.525,1351.476,176.399,1213.535,137.941
514,167.045,1185.830,1185.830,1354.018,176.380,1212.154,141.863
515,167.390,1247.458,1247.458,1356.343,176.361,1210.692,145.651
516,167.734,1276.309,1276.309,1358.444,176.342,1209.160,149.285
517,168.079,1202.349,1202.349,1360.317,176.324,1207.572,152.745
518,168.423,1232.929,1232.929,1361.957,176.305,1205.944,156.012
519,168.768,1143.563,1143.563,1363.364,176.286,1204.295,159.069
520,169.112,1228.307,1228.307,1364.543,176.268,1202.645,161.898
521,169.457,1264.089,1264.089,1365.500,176.249,1201.018,164.482
522,169.801,1297.773,1297.773,1366.246,176.230,1199.439,166.807
523,170.146,1250.940,1250.940,1366.795,176.212,1197.937,168.858
524,170.490,1176.822,1176.822,1367.166,176.193,1196.545,170.622
525,170.835,1174.964,1174.964,1367.385,176.174,1195.297,172.089
526,171.179,1245.177,1245.177,1367.481,176.155,1194.232,173.249
527,171.524,1201.867,1201.867,1367.487,176.137,1193.393,174.094
528,171.869,1096.341,1096.341,1367.445,176.118,1192.826,174.619
529,172.213,1096.696,1096.696,1367.400,176.099,1192.580,174.820
530,172.558,1195.227,1195.227,1367.404,176.081,1192.710,174.694
531,172.902,1238.168,1238.168,1367.516,176.062,1193.274,174.242
532,173.247,1152.854,1152.854,1367.801,176.043,1194.336,173.465
533,173.591,1110.383,1110.383,1368.330,176.025,1195.964,172.367
534,173.936,1170.743,1170.743,1369.183,176.006,1198.229,170.954
535,174.281,1142.585,1142.585,1370.444,175.987,1201.212,169.233
536,174.625,1291.112,1291.112,1372.207,175.968,1204.994,167.213
537,174.970,1132.948,1132.948,1374.570,175.950,1209.665,164.905
538,175.314,1166.629,1166.629,1377.643,175.931,1215.320,162.323
539,175.659,1160.743,1160.743,1381.538,175.912,1222.059,159.479
540,176.004,1220.466,1220.466,1386.377,175.894,1229.988,156.389
541,176.348,1147.593,1147.593,1392.290,175.875,1239.221,153.069
542,176.693,1170.002,1170.002,1399.414,175.856,1249.876,149.537
543,177.038,1118.990,1118.990,1407.890,175.838,1262.078,145.811
544,177.382,1267.626,1267.626,1417.869,175.819,1275.958,141.911
545,177.727,1350.208,1350.208,1429.508,175.800,1291.653,137.854
546,178.071,1252.143,1252.143,1442.970,175.781,1309.307,133.663
547,178.416,1181.927,1181.927,1458.423,175.763,1329.068,129.356
548,178.761,1281.412,1281.412,1476.044,175.744,1351.090,124.954
549,179.105,1287.567,1287.567,1496.010,175.725,1375.534,120.476
550,179.450,1193.246,1193.246,1518.507,175.707,1402.564,115.944
551,179.795,1244.044,1244.044,1543.723,175.688,1432.348,111.375
552,180.139,1285.196,1285.196,1571.848,175.669,1465.058,106.790
553,180.484,1465.463,1465.463,1603.076,175.651,1500.871,102.205
554,180.829,1336.821,1336.821,1637.602,175.632,1539.963,97.639
555,181.174,1397.193,1397.193,1675.621,175.613,1582.513,93.108
556,181.518,1404.867,1404.867,1717.327,175.595,1628.699,88.628
557,181.863,1450.181,1450.181,1762.912,175.576,1678.700,84.212
558,182.208,1465.712,1465.712,1812.566,175.557,1732.691,79.875
559,182.552,1494.870,1494.870,1866.472,175.538,1790.843,75.629
560,182.897,1494.601,1494.601,1924.809,175.520,1853.325,71.484
561,183.242,1651.857,1651.857,1987.746,175.501,1920.294,67.452
562,183.586,1600.758,1600.758,2055.444,175.482,1991.905,63.539
563,183.931,1629.653,1629.653,2128.052,175.464,2068.297,59.755
564,184.276,1869.070,1869.070,2205.706,175.445,2149.602,56.104
565,184.621,1884.523,1884.523,2288.528,175.426,2235.935,52.593
566,184.965,1959.791,1959.791,2376.621,175.408,2327.395,49.226
567,185.310,1896.599,1896.599,2470.071,175.389,2424.067,46.004
568,185.655,1983.222,1983.222,2568.942,175.370,2526.011,42.931
569,186.000,2176.217,2176.217,2673.277,175.351,2633.270,40.007
570,186.344,2236.542,2236.542,2783.091,175.333,2745.860,37.232
571,186.689,2410.377,2410.377,2898.377,175.314,2863.772,34.605
572,187.034,2371.049,2371.049,3019.097,175.295,2986.972,32.125
573,187.379,2656.680,2656.680,3145.183,175.277,3115.394,29.789
574,187.724,2754.677,2754.677,3276.536,175.258,3248.941,27.595
575,188.068,2827.158,2827.158,3413.025,175.239,3387.486,25.539
576,188.413,2987.949,2987.949,3554.484,175.221,3530.867,23.617
577,188.758,3172.512,3172.512,3700.713,175.202,3678.888,21.825
578,189.103,3208.889,3208.889,3851.474,175.183,3831.317,20.157
579,189.448,3378.881,3378.881,4006.496,175.164,3987.886,18.610
580,189.792,3653.187,3653.187,4165.467,175.146,4148.289,17.177
581,190.137,3729.518,3729.518,4328.042,175.127,4312.187,15.854
582,190.482,4058.566,4058.566,4493.837,175.108,4479.202,14.635
583,190.827,4130.410,4130.410,4662.435,175.090,4648.921,13.514
584,191.172,4172.512,4172.512,4833.382,175.071,4820.896,12.486
585,191.517,4386.252,4386.252,5006.192,175.052,4994.646,11.546
586,191.861,4673.399,4673.399,5180.344,175.034,5169.657,10.687
587,192.206,4864.032,4864.032,5355.292,175.015,5345.386,9.905
588,192.551,5131.073,5131.073,5530.458,174.996,5521.263,9.195
589,192.896,5233.287,5233.287,5705.242,174.977,5696.691,8.551
590,193.241,5435.867,5435.867,5879.020,174.959,5871.052,7.968
591,193.586,5482.344,5482.344,6051.152,174.940,6043.709,7.443
592,193.931,5846.141,5846.141,6220.979,174.921,6214.009,6.970
593,194.275,6106.975,6106.975,6387.834,174.903,6381.289,6.545
594,194.620,6210.225,6210.225,6551.042,174.884,6544.878,6.164
595,194.965,6470.881,6470.881,6709.924,174.865,6704.100,5.824
596,195.310,6772.017,6772.017,6863.802,174.847,6858.282,5.521
597,195.655,7004.897,7004.897,7012.007,174.828,7006.756,5.251
598,196.000,7094.130,7094.130,7153.877,174.809,7148.866,5.011
599,196.345,7433.637,7433.637,7288.768,174.790,7283.968,4.800
600,196.690,7535.542,7535.542,7416.053,174.772,7411.440,4.613
601,197.035,7919.951,7919.951,7535.131,174.753,7530.683,4.448
602,197.380,8019.689,8019.689,7645.431,174.734,7641.128,4.304
603,197.724,7946.792,7946.792,7746.414,174.716,7742.237,4.177
604,198.069,8384.063,8384.063,7837.578,174.697,7833.511,4.067
605,198.414,8217.949,8217.949,7918.463,174.678,7914.492,3.971
606,198.759,8462.585,8462.585,7988.655,174.660,7984.766,3.888
607,199.104,8393.361,8393.361,8047.785,174.641,8043.969,3.817
608,199.449,8536.217,8536.217,8095.539,174.622,8091.784,3.755
609,199.794,8749.724,8749.724,8131.655,174.603,8127.952,3.702
610,200.139,8768.783,8768.783,8155.926,174.585,8152.268,3.658
611,200.484,8729.162,8729.162,8168.205,174.566,8164.585,3.620
612,200.829,8962.681,8962.681,8168.401,174.547,8164.813,3.588
613,201.174,8829.147,8829.147,8156.485,174.529,8152.924,3.561
614,201.519,8631.943,8631.943,8132.488,174.510,8128.948,3.539
615,201.864,8871.255,8871.255,8096.497,174.491,8092.975,3.521
616,202.209,8697.152,8697.152,8048.662,174.473,8045.155,3.507
617,202.554,8603.399,8603.399,7989.189,174.454,7985.693,3.496
618,202.899,8659.301,8659.301,7918.340,174.435,7914.852,3.487
619,203.244,8585.461,8585.461,7836.430,174.416,7832.950,3.481
620,203.589,8775.829,8775.829,7743.829,174.398,7740.352,3.477
621,203.934,8310.775,8310.775,7640.950,174.379,7637.476,3.474
622,204.279,8439.609,8439.609,7528.256,174.360,7524.783,3.473
623,204.624,8035.873,8035.873,7406.248,174.342,7402.776,3.472
624,204.969,7960.144,7960.144,7275.468,174.323,7271.994,3.473
625,205.314,8139.249,8139.249,7136.488,174.304,7133.013,3.475
626,205.659,7757.818,7757.818,6989.912,174.286,6986.434,3.478
627,206.004,7505.558,7505.558,6836.368,174.267,6832.887,3.481
628,206.349,7440.444,7440.444,6676.502,174.248,6673.017,3.485
629,206.694,7436.976,7436.976,6510.977,174.229,6507.489,3.489
630,207.039,6982.393,6982.393,6340.469,174.211,6336.976,3.493
631,207.384,6817.119,6817.119,6165.655,174.192,6162.157,3.498
632,207.729,6805.653,6805.653,5987.218,174.173,5983.715,3.502
633,208.075,6351.545,6351.545,5805.835,174.155,5802.328,3.507
634,208.420,6269.696,6269.696,5622.179,174.136,5618.666,3.512
635,208.765,6058.857,6058.857,5436.908,174.117,5433.390,3.518
636,209.110,5725.273,5725.273,5250.667,174.099,5247.144,3.523
637,209.455,5518.225,5518.225,5064.082,174.080,5060.555,3.528
638,209.800,5575.911,5575.911,4877.758,174.061,4874.225,3.533
639,210.145,5221.068,5221.068,4692.272,174.042,4688.734,3.538
640,210.490,4952.388,4952.388,4508.175,174.024,4504.633,3.543
641,210.835,4678.689,4678.689,4325.990,174.005,4322.442,3.547
642,211.180,4631.750,4631.750,4146.203,173.986,4142.651,3.552
643,211.526,4317.905,4317.905,3969.270,173.968,3965.714,3.557
644,211.871,4112.591,4112.591,3795.611,173.949,3792.050,3.561
645,212.216,4031.797,4031.797,3625.610,173.930,3622.044,3.565
646,212.561,3780.274,3780.274,3459.612,173.912,3456.042,3.570
647,212.906,3383.266,3383.266,3297.929,173.893,3294.355,3.574
648,213.251,3281.266,3281.266,3140.832,173.874,3137.254,3.578
649,213.596,3273.943,3273.943,2988.558,173.855,2984.976,3.582
650,213.942,3042.372,3042.372,2841.306,173.837,2837.721,3.585
651,214.287,2894.905,2894.905,2699.242,173.818,2695.653,3.589
652,214.632,2750.840,2750.840,2562.494,173.799,2558.902,3.592
653,214.977,2540.216,2540.216,2431.160,173.781,2427.565,3.595
654,215.322,2456.217,2456.217,2305.306,173.762,2301.707,3.599
655,215.667,2237.894,2237.894,2184.967,173.743,2181.365,3.602
656,216.013,2158.838,2158.838,2070.149,173.725,2066.545,3.605
657,216.358,2074.990,2074.990,1960.835,173.706,1957.227,3.608
658,216.703,1797.307,1797.307,1856.979,173.687,1853.368,3.610
659,217.048,1822.990,1822.990,1758.515,173.668,1754.902,3.613
660,217.393,1656.149,1656.149,1665.358,173.650,1661.742,3.616
661,217.739,1523.263,1523.263,1577.401,173.631,1573.783,3.618
662,218.084,1571.464,1571.464,1494.523,173.612,1490.902,3.621
663,218.429,1401.428,1401.428,1416.465,173.470,1412.842,3.623
664,218.774,1420.041,1420.041,1343.201,173.329,1339.577,3.625
665,219.120,1264.040,1264.040,1274.573,173.187,1270.947,3.626
666,219.465,1116.743,1116.743,1210.412,173.045,1206.784,3.628
667,219.810,1132.113,1132.113,1150.545,172.903,1146.915,3.630
668,220.155,966.513,966.513,1094.790,172.761,1091.159,3.631
669,220.501,1027.461,1027.461,1042.966,172.619,1039.333,3.633
670,220.846,942.401,942.401,994.885,172.477,991.250,3.635
671,221.191,854.345,854.345,950.361,172.335,946.724,3.637
672,221.536,768.983,768.983,909.208,172.193,905.569,3.639
673,221.882,843.404,843.404,871.241,172.051,867.600,3.641
674,222.227,765.133,765.133,836.277,171.909,832.634,3.643
675,222.572,749.569,749.569,804.138,171.767,800.493,3.645
676,222.917,705.460,705.460,774.648,171.626,771.000,3.647
677,223.263,674.615,674.615,747.637,171.484,743.987,3.650
678,223.608,651.233,651.233,722.941,171.342,719.289,3.652
679,223.953,628.791,628.791,700.401,171.200,696.746,3.655
680,224.299,595.504,595.504,679.865,171.058,676.207,3.658
681,224.644,512.301,512.301,661.186,170.916,657.525,3.661
682,224.989,578.450,578.450,644.226,170.774,640.562,3.664
683,225.335,522.929,522.929,628.852,170.632,625.184,3.667
684,225.680,553.981,553.981,614.939,170.490,611.268,3.671
685,226.025,622.973,622.973,602.368,170.348,598.694,3.675
686,226.371,528.127,528.127,591.029,170.206,587.351,3.679
687,226.716,429.079,429.079,580.818,170.064,577.135,3.683
688,227.061,604.862,604.862,571.635,169.922,567.948,3.687
689,227.407,461.496,461.496,563.391,169.781,559.699,3.692
690,227.752,512.078,512.078,556.000,169.639,552.303,3.697
691,228.097,528.070,528.070,549.383,169.497,545.682,3.702
692,228.443,436.442,436.442,543.469,169.355,539.762,3.707
693,228.788,568.815,568.815,538.190,169.213,534.477,3.712
694,229.133,525.704,525.704,533.483,169.071,529.765,3.718
695,229.479,418.872,418.872,529.293,168.929,525.569,3.724
696,229.824,494.285,494.285,525.568,168.787,521.837,3.731
697,230.170,406.662,406.662,522.259,168.645,518.522,3.737
698,230.515,427.016,427.016,519.324,168.503,515.580,3.744
699,230.860,463.959,463.959,516.724,168.361,512.972,3.751
700,231.206,538.859,538.859,514.422,168.219,510.664,3.758
701,231.551,536.374,536.374,512.388,168.078,508.622,3.766
702,231.897,480.964,480.964,510.591,167.936,506.817,3.774
703,232.242,507.854,507.854,509.006,167.794,505.224,3.782
704,232.587,578.854,578.854,507.609,167.652,503.819,3.790
705,232.933,530.441,530.441,506.380,167.510,502.582,3.798
706,233.278,491.062,491.062,505.300,167.368,501.493,3.807
707,233.624,521.696,521.696,504.352,167.226,500.535,3.816
708,233.969,573.100,573.100,503.521,167.084,499.696,3.825
709,234.315,502.482,502.482,502.794,166.942,498.960,3.835
710,234.660,472.585,472.585,502.161,166.800,498.317,3.844
711,235.005,516.057,516.057,501.610,166.658,497.756,3.854
712,235.351,564.628,564.628,501.133,166.516,497.269,3.864
713,235.696,495.590,495.590,500.722,166.375,496.848,3.874
714,236.042,502.891,502.891,500.371,166.233,496.486,3.885
715,236.387,421.376,421.376,500.073,166.091,496.178,3.895
716,236.733,429.209,429.209,499.824,165.949,495.918,3.906
717,237.078,496.577,496.577,499.619,165.807,495.702,3.917
718,237.424,517.523,517.523,499.455,165.665,495.526,3.928
719,237.769,498.095,498.095,499.328,165.523,495.388,3.940
720,238.115,430.620,430.620,499.236,165.381,495.285,3.951
721,238.460,465.198,465.198,499.177,165.239,495.214,3.963
722,238.806,477.621,477.621,499.150,165.097,495.174,3.976
723,239.151,501.035,501.035,499.151,164.955,495.163,3.988
724,239.497,499.510,499.510,499.182,164.813,495.181,4.001
725,239.842,528.044,528.044,499.240,164.671,495.226,4.015
726,240.188,499.460,499.460,499.326,164.530,495.297,4.028
727,240.533,490.830,490.830,499.438,164.388,495.395,4.043
728,240.879,453.719,453.719,499.577,164.246,495.519,4.057
729,241.225,508.038,508.038,499.742,164.104,495.669,4.073
730,241.570,503.723,503.723,499.933,163.962,495.844,4.089
731,241.916,473.925,473.925,500.151,163.820,496.045,4.106
732,242.261,458.512,458.512,500.396,163.678,496.272,4.124
733,242.607,503.867,503.867,500.668,163.536,496.525,4.143
734,242.952,402.808,402.808,500.967,163.394,496.804,4.163
735,243.298,524.968,524.968,501.293,163.252,497.109,4.184
736,243.643,525.114,525.114,501.648,163.110,497.441,4.207
737,243.989,502.807,502.807,502.032,162.968,497.800,4.231
738,244.335,581.745,581.745,502.444,162.827,498.186,4.258
739,244.680,512.542,512.542,502.886,162.685,498.600,4.286
740,245.026,474.805,474.805,503.357,162.543,499.041,4.316
741,245.371,513.479,513.479,503.860,162.401,499.510,4.349
742,245.717,481.745,481.745,504.392,162.259,500.007,4.385
743,246.063,496.491,496.491,504.956,162.117,500.533,4.424
744,246.408,506.154,506.154,505.552,161.975,501.087,4.466
745,246.754,567.846,567.846,506.180,161.833,501.668,4.511
746,247.100,542.477,542.477,506.840,161.691,502.279,4.561
747,247.445,517.737,517.737,507.532,161.549,502.917,4.615
748,247.791,510.051,510.051,508.258,161.407,503.584,4.674
749,248.136,534.943,534.943,509.016,161.265,504.279,4.738
750,248.482,606.732,606.732,509.808,161.124,505.001,4.807
751,248.828,546.461,546.461,510.633,160.982,505.751,4.883
752,249.173,514.727,514.727,511.492,160.840,506.527,4.965
753,249.519,484.669,484.669,512.384,160.698,507.331,5.054
754,249.865,500.811,500.811,513.311,160.556,508.160,5.150
755,250.210,513.352,513.352,514.270,160.414,509.015,5.255
756,250.556,458.884,458.884,515.264,160.272,509.895,5.369
757,250.902,524.357,524.357,516.290,160.130,510.799,5.492
758,251.247,483.307,483.307,517.350,159.988,511.726,5.625
759,251.593,456.677,456.677,518.444,159.846,512.676,5.768
760,251.939,565.662,565.662,519.570,159.704,513.647,5.923
